,district_id,state_code,state_network,meeting_2018_goal_oversub,total_mrc,bia_cost,bia_pct,wan_cost,wan_pct,upstream_cost,upstream_pct,isp_cost,isp_pct
93,909751,LA,False,False,11319.5499999999999999849500,2254.5500000000000000000000,0.1991731120053359011624,9064.99999999999999998495,0.8008268879946640988376,0,0E-24,0,0E-24
94,953854,PA,False,False,2127.5754901044815034396056,0,0E-22,0,0E-22,1861.8800000000000000372376,0.8751181843651368330284,131.894194208153209686368,0.0619927212085321198037
95,894393,IA,True,False,6764.64926590538336056500,655.00000000000000000000,0.09682689733838470313,3380.00000000000000000000,0.49965635573090121614,675.00000000000000000000,0.09978344382199950322,2054.64926590538336056500,0.30373330310871457751
96,919844,MI,False,True,1942.5478066150261636562375,0,0E-22,0,0E-22,0,0E-22,1942.5478066150261636562375,1.0000000000000000000000
97,936186,NE,True,False,440.2683843615923253854246,0,0E-22,0,0E-22,432.3500000000000000000000,0.9820146423344153685943,5.02837007646758451260,0.0114211473162192479757
98,917414,ME,True,False,2049.9083619365727060254149,0,0E-22,1458.5099999999999999854149,0.7115000978005320834198,486.1700000000000000000000,0.2371666992668440278090,105.22836193657270604000,0.0513332029326238887712
99,946530,NY,False,True,1985.60212339446135569750,0,0E-20,0,0E-20,1975.00000000000000000000,0.99466049956859603483,10.60212339446135569750,0.00533950043140396517
100,954171,PA,False,False,5857.845534963703805387000,0,0E-21,2479.900000000000000000000,0.423346772324095752524,2600.00000000000000000000,0.443849190710370965185,592.90097168384640786500,0.101214852482026076819
101,919970,MI,False,True,2686.592477574088174698000,0,0E-21,519.900000000000000000000,0.193516509980499160019,2000.00000000000000000000,0.744437430200035237618,166.69247757408817469800,0.062046059819465602363
102,917426,ME,True,True,160.734720913443874596039750,0,0E-24,0,0E-24,160.00000000000000000000,0.995428984420612370405317,0.734720913443874596039750,0.004571015579387629594683
103,967198,TN,False,True,7000.00000000000000000000,7000.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
104,983751,WI,True,False,68.4640000000000000000000,0,0E-22,68.4640000000000000000000,1.0000000000000000000000,0,0E-22,0,0E-22
105,941091,NJ,False,False,995.00000000000000000000,995.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
106,911054,MA,False,False,1635.9700000000000000000000,1635.9700000000000000000000,1.0000000000000000000000,0,0E-22,0,0E-22,0,0E-22
107,953943,PA,False,True,9127.1159146918951863675000,900.00000000000000000000,0.0986072718273767398635,3750.00000000000000000000,0.4108636326140697494313,1748.2500000000000000000000,0.1915446255246793171849,2541.64923291492329152950,0.2784723297776504635087
108,937506,NH,False,False,1840.7638178294573643385704,0,0E-22,259.1366666666666666640753,0.1407767059286446150328,918.0300000000000000000000,0.4987223190221644278045,663.5971511627906976744951,0.3605009750491909571627
109,937659,NH,False,False,1760.8599999999999999967442,946.9100000000000000000000,0.5377542791590472837146,813.9499999999999999967442,0.4622457208409527162854,0,0E-22,0,0E-22
110,917584,ME,True,False,3004.332319705356108447320,0,0E-21,1209.99999999999999991712,0.402751716933454396657,1537.179999999999999965200,0.511654449781625974779,257.15231970535610856500,0.085593833284919628564
111,901546,IL,False,False,3549.9400000000000000000000,3549.9400000000000000000000,1.0000000000000000000000,0,0E-22,0,0E-22,0,0E-22
112,883245,AZ,False,True,17938.00000000000000000000,5500.00000000000000000000,0.30661166239268591816,12438.00000000000000000000,0.69338833760731408184,0,0E-24,0,0E-24
113,969451,TX,False,False,3500.00000000000000000000,3500.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
114,900908,IL,False,True,31292.3300000000000000000000,5100.00000000000000000000,0.1629792348476447742945,20725.00000000000000000000,0.6623028710230270484812,4784.3300000000000000000000,0.1528914593448298672550,683.00000000000000000000,0.0218264347844983099692
115,946665,NY,False,False,3121.6967988695983682932656,0,0E-22,1500.00000000000000000000,0.4805079085653568033546,1348.0899999999999997843056,0.4318452709719145686204,127.539682059412651042500,0.0408558839236392877408
116,919561,MI,False,False,4362.100000000000000000000,4362.100000000000000000000,1.000000000000000000000,0,0E-21,0,0E-21,0,0E-21
117,970033,TX,False,False,9455.9400000000000004166316,0,0E-22,0,0E-22,2975.9400000000000004166316,0.3147164639369539147124,6480.00000000000000000000,0.6852835360630460852876
118,926712,MS,True,False,13806.160000000000000000000,3564.160000000000000000000,0.258157228367627204089,10242.00000000000000000000,0.741842771632372795911,0,0E-24,0,0E-24
119,949764,OH,False,False,1524.00000000000000000000,1524.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
120,900879,IL,False,False,79.9800000000000000000000,79.9800000000000000000000,1.0000000000000000000000,0,0E-22,0,0E-22,0,0E-22
121,902106,IN,False,False,2900.00000000000000000000,2900.00000000000000000000,1.00000000000000000000,0,0E-20,0,0E-20,0,0E-20
122,894241,IA,True,False,4405.00000000000000000000,705.00000000000000000000,0.16004540295119182747,1600.00000000000000000000,0.36322360953461975028,455.00000000000000000000,0.10329171396140749149,1645.00000000000000000000,0.37343927355278093076
123,941292,NJ,False,False,1914.9675569558894813152989,0,0E-22,1201.5600000000000000000000,0.6274571052838350818945,434.3166666666666666623235,0.2268010573281325720858,279.0908902892228146529754,0.1457418373880323460196
124,894317,IA,True,False,3806.99999999999999997550,2400.00000000000000000000,0.63041765169424743893,0,0E-20,349.99999999999999997550,0.09193590753874441817,1057.00000000000000000000,0.27764644076700814290
125,884184,CT,True,True,899.41666666666700000000000000000000,450.00000000000000000000,0.50032428425831538948419002749360,449.41666666666700000000000000000000,0.49967571574168461051580997250640,0,0E-32,0,0E-32
126,890014,GA,True,False,3471.2575912493539228440000,0,0E-22,1500.00000000000000000000,0.4321200488783458797693,1939.3700000000000000000000,0.5586937727954650992321,31.88759124935392284400,0.0091861783261890209986
127,926577,MS,True,False,6345.99999999999999998160,1746.00000000000000000000,0.27513394264103372203,4599.99999999999999998160,0.72486605735896627797,0,0E-20,0,0E-20
128,919475,MI,False,False,693.84133716854170040925,0,0E-20,0,0E-20,0,0E-20,693.84133716854170040925,1.00000000000000000000
129,926723,MS,True,False,1790.940000000000000537282,1790.940000000000000537282,1.000000000000000000000,0,0E-21,0,0E-21,0,0E-21
130,946622,NY,False,False,2809.3870415226497019399966,0,0E-22,2199.400000000000000000000,0.7828753986164736517189,283.0800000000000000481236,0.1007621932528650365401,326.9070415226497018918730,0.1163624081306613117410
131,967092,TN,False,False,27200.00000000000000000000,8000.00000000000000000000,0.29411764705882352941,19200.00000000000000000000,0.70588235294117647059,0,0E-24,0,0E-24
132,983064,WA,True,False,1713.2289274338468876690532,0,0E-22,0,0E-22,1683.500000000000000000000,0.9826474285147775067090,29.7289274338468876690532,0.0173525714852224932910
133,953662,PA,False,True,3475.9355035548155363842048,0,0E-22,0,0E-22,2923.7599999999999999415248,0.8411433402633307164783,274.106056802863384936680,0.0788582114146067986096
134,946334,NY,False,False,2064.05710801018760990168,0,0E-20,970.00000000000000000000,0.46994823749576814068,850.00000000000000000000,0.41181031120763187585,244.05710801018760990168,0.11824145129659998347
135,949652,OH,False,False,6073.3400000000000000000000,2773.2600000000000000000000,0.4566284779050736497545,3300.0800000000000000000000,0.5433715220949263502455,0,0E-22,0,0E-22
136,951728,OK,False,True,1776.6800000000000000000000,1776.6800000000000000000000,1.0000000000000000000000,0,0E-22,0,0E-22,0,0E-22
