funding_year,state_code,district_id,num_students,old_total_bw,old_bw_per_student,new_total_bw,new_bw_per_student,total_bw_change,total_bw_percent_change
2019,NY,946713,7501,1100.0,146.6471137181709,4400.0,586.5884548726838,3300.0,3.0
2019,NY,946718,3312,1000.0,301.9323671497585,3000.0,905.7971014492754,2000.0,2.0
2019,NY,946727,5133,1000.0,194.81784531463086,2000.0,389.6356906292617,1000.0,1.0
2019,NY,946731,5633,2000.0,355.0505947097461,3000.0,532.5758920646192,1000.0,0.5
2019,NY,946734,5152,1000.0,194.0993788819876,3000.0,582.2981366459627,2000.0,2.0
2019,NY,946743,2499,500.0,200.08003201280513,2000.0,800.3201280512205,1500.0,3.0
2019,NY,946745,5453,1600.0,293.41646799926644,4400.0,806.8952869979828,2800.0,1.75
2019,NY,946754,3334,1000.0,299.9400119976005,2000.0,599.880023995201,1000.0,1.0
2019,NY,946772,5419,1000.0,184.5358922310389,2100.0,387.5253736851817,1100.0,1.1
2019,NY,946775,3098,600.0,193.67333763718528,1700.0,548.7411233053583,1100.0,1.8333333333333333
2019,NY,946776,5289,1000.0,189.0716581584421,3000.0,567.2149744753261,2000.0,2.0
2019,NY,946784,1299,1000.0,769.8229407236336,1100.0,846.805234795997,100.0,0.1
2019,NY,946789,13303,2000.0,150.34202811395926,10000.0,751.7101405697963,8000.0,4.0
2019,NY,946792,1214,1000.0,823.7232289950576,1100.0,906.0955518945634,100.0,0.1
2019,NY,946797,6317,4000.0,633.2119677061896,5000.0,791.5149596327369,1000.0,0.25
2019,NY,946805,9505,1000.0,105.20778537611784,3000.0,315.6233561283535,2000.0,2.0
2019,NY,946813,2643,1200.0,454.0295119182747,2000.0,756.7158531971245,800.0,0.6666666666666666
2019,NY,946814,2251,1000.0,444.24700133274104,2000.0,888.4940026654821,1000.0,1.0
2019,NY,946815,1263,200.0,158.3531274742676,1000.0,791.7656373713382,800.0,4.0
2019,NY,946830,1346,1000.0,742.9420505200594,1100.0,817.2362555720654,100.0,0.1
2019,NY,946836,3076,550.0,178.8036410923277,3000.0,975.2925877763327,2450.0,4.454545454545454
2019,NY,946849,3584,1000.0,279.01785714285717,2000.0,558.0357142857143,1000.0,1.0
2019,NY,946864,3142,1000.0,318.2686187141948,1100.0,350.09548058561427,100.0,0.1
2019,NY,946873,1756,1000.0,569.4760820045558,1100.0,626.4236902050113,100.0,0.1
2019,NY,946886,6898,1000.0,144.96955639315743,3100.0,449.40562481878806,2100.0,2.1
2019,NY,946887,9990,1000.0,100.10010010010012,2000.0,200.2002002002002,1000.0,1.0
2019,NY,946894,4459,4003.0,897.7349181430814,4400.0,986.7683337071093,397.0,0.09917561828628528
2019,NY,946896,3239,1000.0,308.73726458783574,1100.0,339.6109910466193,100.0,0.1
2019,NY,946897,4405,500.0,113.50737797956869,1100.0,249.71623155505108,600.0,1.2
2019,NY,946902,2966,1000.0,337.15441672285914,2100.0,708.0242751180042,1100.0,1.1
2019,NY,946907,4076,1000.0,245.3385672227674,3000.0,736.0157016683023,2000.0,2.0
2019,NY,946913,1551,1000.0,644.7453255963894,1100.0,709.2198581560284,100.0,0.1
2019,NY,946920,1535,1000.0,651.4657980456027,1100.0,716.6123778501628,100.0,0.1
2019,NY,946924,4556,1000.0,219.4907813871817,1100.0,241.43985952589992,100.0,0.1
2019,NY,946929,6632,1000.0,150.78407720144753,2000.0,301.56815440289506,1000.0,1.0
2019,NY,946948,1124,500.0,444.83985765124567,1000.0,889.6797153024911,500.0,1.0
2019,NY,946949,9961,5000.0,501.95763477562485,5100.0,511.99678747113745,100.0,0.02
2019,NY,946954,292,50.0,171.23287671232876,200.0,684.931506849315,150.0,3.0
2019,NY,946958,359,50.0,139.27576601671308,200.0,557.1030640668523,150.0,3.0
2019,OH,949560,3047,1000.0,328.1916639317361,1200.0,393.82999671808335,200.0,0.2
2019,OH,949564,3875,1000.0,258.06451612903226,3000.0,774.1935483870967,2000.0,2.0
2019,OH,949567,1174,200.0,170.35775127768312,800.0,681.4310051107325,600.0,3.0
2019,OH,949568,2417,500.0,206.8680182043856,2000.0,827.4720728175424,1500.0,3.0
2019,OH,949571,6398,1000.0,156.29884338855894,2000.0,312.5976867771179,1000.0,1.0
2019,OH,949574,2862,500.0,174.70300489168415,2000.0,698.8120195667366,1500.0,3.0
2019,OH,949575,3874,1000.0,258.1311306143521,2100.0,542.0753742901394,1100.0,1.1
2019,OH,949579,7126,1000.0,140.33118158854901,3000.0,420.9935447656469,2000.0,2.0
2019,OH,949581,1324,200.0,151.0574018126888,1000.0,755.2870090634441,800.0,4.0
2019,OH,949585,8756,1200.0,137.04888076747372,2000.0,228.41480127912288,800.0,0.6666666666666666
2019,OH,949586,8103,5000.0,617.0554115759595,6000.0,740.4664938911515,1000.0,0.2
2019,OH,949589,2162,1000.0,462.53469010175763,2100.0,971.3228492136909,1100.0,1.1
2019,OH,949592,5285,2000.0,378.4295175023652,2100.0,397.35099337748346,100.0,0.05
2019,OH,949596,4880,1000.0,204.91803278688525,2000.0,409.8360655737705,1000.0,1.0
2019,OH,949597,13298,2000.0,150.39855617386073,3100.0,233.11776206948414,1100.0,0.55
2019,OH,949605,2786,300.0,107.68126346015792,2600.0,933.237616654702,2300.0,7.666666666666668
2019,OH,949612,6086,1000.0,164.31153466973382,2100.0,345.05422280644103,1100.0,1.1
2019,OH,949623,2463,1000.0,406.00893219650834,1700.0,690.2151847340642,700.0,0.7
2019,OH,949627,3648,500.0,137.06140350877192,2500.0,685.3070175438596,2000.0,4.0
2019,OH,949636,2437,500.0,205.1702913418137,2000.0,820.6811653672548,1500.0,3.0
2019,OH,949638,7808,1000.0,128.07377049180332,2100.0,268.9549180327869,1100.0,1.1
2019,OH,949644,3779,1000.0,264.6202699126753,2100.0,555.7025668166182,1100.0,1.1
2019,OH,949646,2031,500.0,246.18414574101428,2000.0,984.7365829640573,1500.0,3.0
2019,OH,949651,3322,1000.0,301.02347983142687,2200.0,662.2516556291391,1200.0,1.2
2019,OH,949652,3488,1000.0,286.697247706422,2100.0,602.0642201834862,1100.0,1.1
2019,OH,949656,4215,500.0,118.62396204033216,2100.0,498.220640569395,1600.0,3.2
2019,OH,949659,3814,1000.0,262.19192448872576,1500.0,393.2878867330886,500.0,0.5
2019,OH,949662,4299,500.0,116.30611770179114,2100.0,488.48569434752267,1600.0,3.2
2019,OH,949663,6836,800.0,117.02750146284376,4500.0,658.2796957284962,3700.0,4.625
2019,OH,949665,5262,1000.0,190.0418091980236,2100.0,399.0877993158495,1100.0,1.1
2019,OH,949677,4348,622.0,143.05427782888685,2400.0,551.9779208831646,1778.0,2.8585209003215435
2019,OH,949679,1626,1000.0,615.0061500615006,1500.0,922.509225092251,500.0,0.5
2019,OH,949687,2758,1000.0,362.5815808556926,2100.0,761.4213197969542,1100.0,1.1
2019,OH,949689,2091,500.0,239.12003825920613,2000.0,956.4801530368244,1500.0,3.0
2019,OH,949693,10458,2000.0,191.24115509657682,3000.0,286.8617326448652,1000.0,0.5
2019,OH,949694,2446,1000.0,408.8307440719542,1200.0,490.59689288634513,200.0,0.2
2019,OH,949697,2280,400.0,175.4385964912281,1000.0,438.59649122807025,600.0,1.5
2019,OH,949698,1636,400.0,244.49877750611248,1500.0,916.8704156479216,1100.0,2.75
2019,OH,949702,3325,1000.0,300.75187969924815,1200.0,360.90225563909775,200.0,0.2
2019,OH,949703,5105,1000.0,195.88638589618026,3000.0,587.6591576885406,2000.0,2.0
2019,OH,949708,21643,3000.0,138.61294644919835,7100.0,328.05063992976943,4100.0,1.3666666666666667
2019,OH,949715,5366,1000.0,186.3585538576221,3100.0,577.7115169586284,2100.0,2.1
2019,OH,949717,2387,1000.0,418.93590280687056,2000.0,837.8718056137411,1000.0,1.0
2019,OH,949718,2612,500.0,191.42419601837673,2000.0,765.6967840735069,1500.0,3.0
2019,OH,949721,4241,1000.0,235.7934449422306,2000.0,471.5868898844612,1000.0,1.0
2019,OH,949722,5935,2000.0,336.9839932603201,2100.0,353.8331929233361,100.0,0.05
2019,OH,949723,1865,500.0,268.0965147453083,1100.0,589.8123324396782,600.0,1.2
2019,OH,949724,2945,400.0,135.82342954159589,2000.0,679.1171477079797,1600.0,4.0
2019,OH,949725,3086,500.0,162.02203499675957,2000.0,648.0881399870383,1500.0,3.0
2019,OH,949733,14794,5000.0,337.9748546708125,6100.0,412.32932269839125,1100.0,0.22
2019,OH,949737,3562,622.0,174.62099943851769,1000.0,280.74115665356544,378.0,0.6077170418006431
2019,OH,949741,7926,2000.0,252.33409033560437,3000.0,378.50113550340654,1000.0,0.5
2019,OH,949743,9841,3000.0,304.847068387359,5000.0,508.0784473122649,2000.0,0.6666666666666666
2019,OH,949744,1922,1000.0,520.2913631633713,1100.0,572.3204994797086,100.0,0.1
2019,OH,949751,1175,200.0,170.2127659574468,1100.0,936.1702127659573,900.0,4.5
2019,OH,949767,692,200.0,289.01734104046244,300.0,433.5260115606936,100.0,0.5
2019,OH,949774,1964,200.0,101.83299389002035,700.0,356.41547861507127,500.0,2.5
2019,OH,949780,7778,2000.0,257.1355104139882,4000.0,514.2710208279764,2000.0,1.0
2019,OH,949781,6480,1000.0,154.32098765432102,4500.0,694.4444444444445,3500.0,3.5
2019,OH,949795,2444,1000.0,409.165302782324,2100.0,859.2471358428805,1100.0,1.1
2019,OH,949804,2401,500.0,208.24656393169516,2000.0,832.9862557267805,1500.0,3.0
2019,OH,949806,2424,500.0,206.2706270627063,2000.0,825.0825082508252,1500.0,3.0
2019,OH,949814,1725,500.0,289.8550724637681,1700.0,985.5072463768116,1200.0,2.4
2019,OH,949815,1123,300.0,267.14158504007116,1000.0,890.4719501335707,700.0,2.333333333333333
2019,OH,949817,1232,200.0,162.33766233766238,1000.0,811.6883116883117,800.0,4.0
2019,OH,949819,993,200.0,201.40986908358508,500.0,503.5246727089627,300.0,1.5
2019,OH,949831,866,200.0,230.94688221709012,500.0,577.3672055427252,300.0,1.5
2019,OH,949858,2269,500.0,220.36139268400174,2100.0,925.5178492728073,1600.0,3.2
2019,OH,949863,2799,400.0,142.90818149339052,2000.0,714.5409074669525,1600.0,4.0
2019,OH,949865,8173,1000.0,122.3540927444023,4500.0,550.5934173498105,3500.0,3.5
2019,OH,949890,4589,900.0,196.1211592939638,2100.0,457.61603835258234,1200.0,1.3333333333333333
2019,OH,949893,1101,300.0,272.4795640326976,1000.0,908.2652134423253,700.0,2.333333333333333
2019,OH,949894,732,200.0,273.224043715847,500.0,683.0601092896175,300.0,1.5
2019,OH,949908,1815,1000.0,550.9641873278238,1200.0,661.1570247933885,200.0,0.2
2019,OH,949912,1480,200.0,135.13513513513513,1000.0,675.6756756756756,800.0,4.0
2019,OH,949922,3162,1000.0,316.25553447185325,3000.0,948.7666034155596,2000.0,2.0
2019,OH,949923,7522,2000.0,265.8867322520606,4100.0,545.0678011167241,2100.0,1.05
2019,OH,949924,5761,1000.0,173.58097552508247,4100.0,711.6819996528379,3100.0,3.1
2019,OH,949925,4839,1500.0,309.98140111593307,3000.0,619.9628022318661,1500.0,1.0
2019,OH,949928,15729,2000.0,127.15366520439952,4100.0,260.665013669019,2100.0,1.05
2019,OH,949940,1237,500.0,404.2037186742118,1000.0,808.4074373484236,500.0,1.0
2019,OH,949941,1039,500.0,481.23195380173246,1000.0,962.4639076034648,500.0,1.0
2019,OH,949943,2846,500.0,175.68517217146874,2100.0,737.8777231201686,1600.0,3.2
2019,OH,949945,2754,1000.0,363.10820624546113,2000.0,726.2164124909223,1000.0,1.0
2019,OH,949948,1903,500.0,262.7430373095113,1000.0,525.4860746190226,500.0,1.0
2019,OH,949959,7298,1000.0,137.02384214853384,4500.0,616.6072896684022,3500.0,3.5
2019,OH,949968,2087,300.0,143.74700527072352,1000.0,479.15668423574516,700.0,2.333333333333333
2019,OH,949990,1196,300.0,250.83612040133775,1000.0,836.1204013377927,700.0,2.333333333333333
2019,OH,949998,1079,500.0,463.39202965708984,1000.0,926.7840593141797,500.0,1.0
2019,OH,950013,3011,500.0,166.05778811026238,1000.0,332.1155762205248,500.0,1.0
2019,OH,950025,4171,500.0,119.87532965715657,1500.0,359.62598897146967,1000.0,2.0
2019,OH,950029,3938,850.0,215.84560690705945,2100.0,533.2656170644998,1250.0,1.4705882352941178
2019,OH,950037,4326,1000.0,231.16042533518262,1200.0,277.3925104022192,200.0,0.2
2019,OH,950054,2197,500.0,227.58306781975418,1000.0,455.16613563950835,500.0,1.0
2019,OH,950072,1971,300.0,152.20700152207002,1000.0,507.35667174023337,700.0,2.333333333333333
2019,OH,950076,2292,1000.0,436.3001745200698,2000.0,872.6003490401396,1000.0,1.0
2019,OH,950077,2325,1000.0,430.1075268817205,2000.0,860.2150537634409,1000.0,1.0
2019,OH,950087,1227,300.0,244.49877750611248,1000.0,814.9959250203749,700.0,2.333333333333333
2019,OH,950097,3850,1000.0,259.7402597402597,2100.0,545.4545454545455,1100.0,1.1
2019,OH,950108,1842,300.0,162.86644951140062,1000.0,542.8881650380022,700.0,2.333333333333333
2019,OH,950127,2253,1000.0,443.8526409232135,2100.0,932.0905459387483,1100.0,1.1
2019,OH,950131,3912,1000.0,255.62372188139062,2000.0,511.24744376278124,1000.0,1.0
2019,OH,950138,2960,500.0,168.9189189189189,2000.0,675.6756756756756,1500.0,3.0
2019,OH,950139,1727,400.0,231.6155182397221,1000.0,579.0387955993051,600.0,1.5
2019,OH,950142,1418,200.0,141.04372355430186,400.0,282.0874471086037,200.0,1.0
2019,OH,950143,1206,200.0,165.8374792703151,400.0,331.6749585406302,200.0,1.0
2019,OH,950145,1572,200.0,127.22646310432569,500.0,318.06615776081424,300.0,1.5
2019,OH,950146,1809,300.0,165.8374792703151,1200.0,663.3499170812604,900.0,3.0
2019,OH,950147,1079,200.0,185.356811862836,400.0,370.713623725672,200.0,1.0
2019,OH,950162,1500,200.0,133.33333333333334,1100.0,733.3333333333335,900.0,4.5
2019,OH,950178,2146,500.0,232.99161230195716,2100.0,978.56477166822,1600.0,3.2
2019,OH,950204,2027,500.0,246.66995559940798,1500.0,740.0098667982239,1000.0,2.0
2019,OH,950205,1475,400.0,271.18644067796606,1000.0,677.9661016949152,600.0,1.5
2019,OH,950207,3544,1000.0,282.1670428893905,2500.0,705.4176072234765,1500.0,1.5
2019,OH,950209,2858,400.0,139.95801259622112,2200.0,769.7690692792163,1800.0,4.5
2019,OH,950211,1794,300.0,167.22408026755855,700.0,390.1895206243032,400.0,1.3333333333333333
2019,OH,950214,1862,200.0,107.41138560687432,500.0,268.5284640171858,300.0,1.5
2019,OH,950216,4834,400.0,82.74720728175424,2500.0,517.170045510964,2100.0,5.25
2019,OH,950217,6174,1000.0,161.96954972465176,4000.0,647.878198898607,3000.0,3.0
2019,OH,950220,1380,200.0,144.92753623188406,500.0,362.3188405797102,300.0,1.5
2019,OH,950222,2006,1000.0,498.5044865403789,2000.0,997.0089730807578,1000.0,1.0
2019,OH,950228,4078,1000.0,245.2182442373713,2000.0,490.43648847474253,1000.0,1.0
2019,OH,950229,4586,1000.0,218.05494984736157,2000.0,436.10989969472314,1000.0,1.0
2019,OH,950234,4098,1000.0,244.0214738897023,2000.0,488.0429477794046,1000.0,1.0
2019,OH,950243,2668,500.0,187.40629685157418,1200.0,449.77511244377814,700.0,1.4
2019,OH,950245,1734,500.0,288.3506343713956,1000.0,576.7012687427912,500.0,1.0
2019,OH,950246,1162,400.0,344.2340791738382,1000.0,860.5851979345955,600.0,1.5
2019,OH,950251,1177,400.0,339.84706881903145,1000.0,849.6176720475786,600.0,1.5
2019,OH,950257,576,100.0,173.61111111111111,400.0,694.4444444444445,300.0,3.0
2019,OH,950296,1202,400.0,332.77870216306155,1000.0,831.9467554076538,600.0,1.5
2019,OH,950364,5543,1000.0,180.4077214504781,3000.0,541.2231643514342,2000.0,2.0
2019,OH,950380,2853,500.0,175.2541184717841,1000.0,350.5082369435682,500.0,1.0
2019,OH,950382,3290,1000.0,303.951367781155,2100.0,638.2978723404257,1100.0,1.1
2019,OH,950392,2057,500.0,243.07243558580456,2000.0,972.2897423432182,1500.0,3.0
2019,OH,950398,4807,1000.0,208.0299563137092,4000.0,832.1198252548368,3000.0,3.0
2019,OK,951149,17915,4000.0,223.27658386826684,6000.0,334.91487580240016,2000.0,0.5
2019,OK,951277,24403,5000.0,204.89284104413392,17000.0,696.6356595500553,12000.0,2.4
2019,OK,951399,11965,2000.0,167.15419974926868,3200.0,267.44671959882993,1200.0,0.6
2019,OK,951511,24355,2000.0,82.11866146581809,10500.0,431.12297269554506,8500.0,4.25
2019,OK,951531,10742,2000.0,186.18506795754982,9000.0,837.8328058089743,7000.0,3.5
2019,OK,951714,1518,1000.0,658.7615283267457,1100.0,724.6376811594204,100.0,0.1
2019,OR,952138,9238,50.0,5.412426932236415,2000.0,216.4970772894566,1950.0,39.0
2019,OR,952151,1851,400.0,216.09940572663425,1150.0,621.2857914640734,750.0,1.875
2019,OR,952154,2674,1050.0,392.6701570680629,2150.0,804.0388930441286,1100.0,1.0476190476190477
2019,OR,952190,2732,329.0,120.42459736456809,1500.0,549.0483162518302,1171.0,3.5592705167173255
2019,OR,952194,2979,1000.0,335.6831151393085,1500.0,503.5246727089627,500.0,0.5
2019,OR,952234,5600,2000.0,357.1428571428572,3200.0,571.4285714285714,1200.0,0.6
2019,OR,952276,470,50.0,106.38297872340424,150.0,319.14893617021283,100.0,2.0
2019,OR,952278,2325,1000.0,430.1075268817205,2000.0,860.2150537634409,1000.0,1.0
2019,OR,952286,2387,500.0,209.46795140343528,1500.0,628.4038542103058,1000.0,2.0
2019,OR,952308,6052,250.0,41.308658294778596,1500.0,247.85194976867155,1250.0,5.0
2019,OR,952329,1487,1000.0,672.4949562878278,1050.0,706.1197041022192,50.0,0.05
2019,OR,952341,2102,1000.0,475.7373929590866,2000.0,951.4747859181732,1000.0,1.0
2019,OR,952356,5631,2000.0,355.1767004084532,4000.0,710.3534008169064,2000.0,1.0
2019,PA,953601,3304,1000.0,302.66343825665865,1650.0,499.39467312348665,650.0,0.65
2019,PA,953602,8126,2000.0,246.1235540241201,3500.0,430.7162195422102,1500.0,0.75
2019,PA,953606,16596,2000.0,120.51096649795132,4300.0,259.09857797059533,2300.0,1.15
2019,PA,953610,4481,1000.0,223.16447221602317,1500.0,334.7467083240348,500.0,0.5
2019,PA,953625,4947,2000.0,404.28542551041033,3000.0,606.4281382656154,1000.0,0.5
2019,PA,953633,3082,1000.0,324.4646333549643,2000.0,648.9292667099286,1000.0,1.0
2019,PA,953676,6486,1000.0,154.17823003391922,3200.0,493.3703361085415,2200.0,2.2
2019,PA,953685,4993,2000.0,400.5607850991388,3650.0,731.0234328059282,1650.0,0.825
2019,PA,953687,1375,1000.0,727.2727272727273,1150.0,836.3636363636364,150.0,0.15
2019,PA,953691,18367,10000.0,544.4547285893178,11000.0,598.9002014482496,1000.0,0.1
2019,PA,953694,11382,3000.0,263.5740643120717,5000.0,439.29010718678603,2000.0,0.6666666666666666
2019,PA,953696,2810,1000.0,355.87188612099646,2000.0,711.7437722419929,1000.0,1.0
2019,PA,953698,9282,1000.0,107.73540185304891,2000.0,215.47080370609783,1000.0,1.0
2019,PA,953702,4607,1000.0,217.06099413935317,1500.0,325.59149120902975,500.0,0.5
2019,PA,953711,6342,2000.0,315.35793125197097,3000.0,473.03689687795645,1000.0,0.5
2019,PA,953712,3074,1000.0,325.3090435914118,1500.0,487.96356538711774,500.0,0.5
2019,PA,953722,4285,1000.0,233.37222870478413,1500.0,350.0583430571762,500.0,0.5
2019,PA,953724,3817,1000.0,261.9858527639508,1150.0,301.2837306785433,150.0,0.15
2019,PA,953725,2017,400.0,198.3143282102132,2000.0,991.571641051066,1600.0,4.0
2019,PA,953730,2094,500.0,238.7774594078319,2000.0,955.1098376313277,1500.0,3.0
2019,PA,953736,9564,3000.0,313.6762860727729,3500.0,365.9556670849017,500.0,0.16666666666666666
2019,PA,953739,2670,500.0,187.2659176029963,1500.0,561.7977528089888,1000.0,2.0
2019,PA,953744,4658,1000.0,214.68441391155,2300.0,493.774151996565,1300.0,1.3
2019,PA,953746,1983,100.0,50.42864346949067,1000.0,504.2864346949067,900.0,9.0
2019,PA,953748,2986,1000.0,334.89618218352314,1500.0,502.3442732752847,500.0,0.5
2019,PA,953750,12656,2000.0,158.02781289506953,3000.0,237.0417193426043,1000.0,0.5
2019,PA,953754,1668,1000.0,599.5203836930457,1500.0,899.2805755395682,500.0,0.5
2019,PA,953756,2394,1000.0,417.7109440267335,1500.0,626.5664160401002,500.0,0.5
2019,PA,953765,8828,2000.0,226.55188038060717,3100.0,351.1554145899411,1100.0,0.55
2019,PA,953768,3855,1000.0,259.4033722438392,1500.0,389.10505836575874,500.0,0.5
2019,PA,953771,1645,1000.0,607.90273556231,1500.0,911.854103343465,500.0,0.5
2019,PA,953780,1599,800.0,500.3126954346466,1000.0,625.3908692933084,200.0,0.25
2019,PA,953796,2152,800.0,371.7472118959108,1000.0,464.68401486988853,200.0,0.25
2019,PA,953811,1731,600.0,346.62045060658585,800.0,462.16060080878106,200.0,0.3333333333333333
2019,PA,953825,2426,1000.0,412.20115416323165,1500.0,618.3017312448475,500.0,0.5
2019,PA,953839,11194,2000.0,178.66714311238164,5200.0,464.5345720921922,3200.0,1.6
2019,PA,953840,2190,1000.0,456.6210045662101,1300.0,593.6073059360732,300.0,0.3
2019,PA,953841,5738,1000.0,174.27675148135242,1500.0,261.41512722202856,500.0,0.5
2019,PA,953842,6863,1000.0,145.70887367040652,2000.0,291.41774734081304,1000.0,1.0
2019,PA,953843,2032,1000.0,492.12598425196853,1050.0,516.7322834645669,50.0,0.05
2019,PA,953845,3449,1000.0,289.93911278631487,3000.0,869.8173383589447,2000.0,2.0
2019,PA,953850,1246,800.0,642.0545746388442,1000.0,802.5682182985554,200.0,0.25
2019,PA,953864,4150,1000.0,240.96385542168682,2500.0,602.4096385542167,1500.0,1.5
2019,PA,953866,4083,1500.0,367.3769287288758,2000.0,489.8359049718345,500.0,0.3333333333333333
2019,PA,953867,1899,1000.0,526.592943654555,1500.0,789.8894154818324,500.0,0.5
2019,PA,953869,3716,500.0,134.55328310010762,1000.0,269.1065662002153,500.0,1.0
2019,PA,953874,1858,500.0,269.1065662002153,1000.0,538.2131324004306,500.0,1.0
2019,PA,953877,3040,1000.0,328.9473684210526,3000.0,986.8421052631579,2000.0,2.0
2019,PA,953893,2259,1000.0,442.6737494466577,1500.0,664.0106241699867,500.0,0.5
2019,PA,953898,2939,1000.0,340.2517863218782,1500.0,510.37767948281726,500.0,0.5
2019,PA,953899,5741,1000.0,174.18568193694475,2000.0,348.37136387388955,1000.0,1.0
2019,PA,953905,1630,500.0,306.74846625766867,1000.0,613.4969325153373,500.0,1.0
2019,PA,953909,1118,100.0,89.44543828264759,1000.0,894.4543828264757,900.0,9.0
2019,PA,953911,1797,300.0,166.9449081803005,1650.0,918.1969949916527,1350.0,4.5
2019,PA,953912,2156,250.0,115.95547309833023,1200.0,556.5862708719851,950.0,3.8
2019,PA,953913,2328,1000.0,429.55326460481103,2000.0,859.1065292096221,1000.0,1.0
2019,PA,953915,4979,1000.0,200.8435428800964,2000.0,401.6870857601928,1000.0,1.0
2019,PA,953916,6748,1500.0,222.2880853586248,2000.0,296.38411381149973,500.0,0.3333333333333333
2019,PA,953934,1381,1000.0,724.1129616220129,1050.0,760.3186097031137,50.0,0.05
2019,PA,953947,4685,1000.0,213.4471718249733,2100.0,448.239060832444,1100.0,1.1
2019,PA,953957,7399,1000.0,135.15339910798755,1500.0,202.73009866198132,500.0,0.5
2019,PA,953961,1652,750.0,453.99515738498786,800.0,484.26150121065376,50.0,0.06666666666666668
2019,PA,953963,4382,1000.0,228.20629849383843,3500.0,798.7220447284344,2500.0,2.5
2019,PA,953967,5607,1000.0,178.34849295523452,2200.0,392.36668450151603,1200.0,1.2
2019,PA,953971,927,200.0,215.7497303128371,500.0,539.3743257820928,300.0,1.5
2019,PA,953993,5293,1000.0,188.92877385225768,2500.0,472.32193463064425,1500.0,1.5
2019,PA,953997,3566,1000.0,280.42624789680315,1500.0,420.6393718452047,500.0,0.5
2019,PA,953998,1664,500.0,300.48076923076917,1300.0,781.25,800.0,1.6
2019,PA,953999,9299,1000.0,107.53844499408537,2200.0,236.58457898698785,1200.0,1.2
2019,PA,954000,1655,1000.0,604.2296072507552,1300.0,785.4984894259819,300.0,0.3
2019,PA,954005,3843,1250.0,325.2667187093417,3000.0,780.6401249024201,1750.0,1.4
2019,PA,954013,1535,1000.0,651.4657980456027,1150.0,749.1856677524429,150.0,0.15
2019,PA,954017,4103,1000.0,243.72410431391663,2150.0,524.0068242749206,1150.0,1.15
2019,PA,954021,3792,1000.0,263.71308016877634,2500.0,659.282700421941,1500.0,1.5
2019,PA,954022,1668,1000.0,599.5203836930457,1500.0,899.2805755395682,500.0,0.5
2019,PA,954027,4680,500.0,106.83760683760686,2100.0,448.7179487179488,1600.0,3.2
2019,PA,954030,9008,1000.0,111.01243339253996,3000.0,333.03730017761984,2000.0,2.0
2019,PA,954037,2704,1000.0,369.8224852071006,2000.0,739.6449704142012,1000.0,1.0
2019,PA,954040,1867,1000.0,535.6186395286556,1500.0,803.4279592929834,500.0,0.5
2019,PA,954043,17280,3000.0,173.61111111111111,5000.0,289.3518518518518,2000.0,0.6666666666666666
2019,PA,954044,5179,1000.0,193.0874686232864,1500.0,289.6312029349296,500.0,0.5
2019,PA,954063,2039,1000.0,490.43648847474253,2000.0,980.8729769494853,1000.0,1.0
2019,PA,954065,2648,500.0,188.82175226586102,2000.0,755.2870090634441,1500.0,3.0
2019,PA,954070,2226,500.0,224.61814914645103,2000.0,898.4725965858041,1500.0,3.0
2019,PA,954080,2861,1000.0,349.5281370150297,1200.0,419.43376441803565,200.0,0.2
2019,PA,954083,2040,1000.0,490.19607843137254,1500.0,735.2941176470587,500.0,0.5
2019,PA,954085,3536,1000.0,282.80542986425337,1500.0,424.20814479638017,500.0,0.5
2019,PA,954087,6535,1000.0,153.0221882172915,1500.0,229.53328232593722,500.0,0.5
2019,PA,954097,1373,1000.0,728.3321194464676,1200.0,873.9985433357613,200.0,0.2
2019,PA,954100,3149,1000.0,317.56113051762463,1100.0,349.3172435693872,100.0,0.1
2019,PA,954107,4049,1000.0,246.97456162015308,1150.0,284.0207458631761,150.0,0.15
2019,PA,954111,7912,1000.0,126.39029322548029,1500.0,189.5854398382204,500.0,0.5
2019,PA,954112,3803,1000.0,262.95030239284773,1150.0,302.39284775177487,150.0,0.15
2019,PA,954114,4037,1000.0,247.7086945751796,3000.0,743.1260837255388,2000.0,2.0
2019,PA,954125,1245,1000.0,803.2128514056226,1150.0,923.6947791164657,150.0,0.15
2019,PA,954128,4889,1000.0,204.54080589077518,2300.0,470.44385354878295,1300.0,1.3
2019,PA,954139,2025,1000.0,493.8271604938272,1500.0,740.7407407407408,500.0,0.5
2019,PA,954146,2363,1000.0,423.19085907744386,1300.0,550.1481168006771,300.0,0.3
2019,PA,954149,3344,1000.0,299.04306220095685,2000.0,598.0861244019137,1000.0,1.0
2019,PA,954166,3337,2000.0,599.3407252022773,3000.0,899.0110878034163,1000.0,0.5
2019,PA,954171,2966,2000.0,674.3088334457183,2300.0,775.4551584625757,300.0,0.15
2019,PA,954177,4152,750.0,180.635838150289,2000.0,481.6955684007707,1250.0,1.6666666666666667
2019,PA,954182,4430,1200.0,270.8803611738149,3000.0,677.2009029345372,1800.0,1.5
2019,PA,954189,11577,2000.0,172.7563272004837,3000.0,259.1344908007256,1000.0,0.5
2019,PA,954195,7705,3000.0,389.3575600259572,3150.0,408.825438027255,150.0,0.05
2019,PA,954197,4569,1000.0,218.8662727073758,2500.0,547.1656817684395,1500.0,1.5
