,district_id,name,state_code,num_students,spiya_or_peer_deal,current_provider_deal,deal_current_provider_array
3539,941553,Ramsey Public School District,NJ,2768,True,True,['Cablevision']
3540,941555,Rancocas Valley Regional High School District,NJ,2085,True,True,['XTel Communications']
3541,941557,Randolph Twp School District,NJ,4691,True,True,['Cablevision']
3542,941558,Hazlet Twp School District,NJ,2964,True,True,['Comcast']
3543,941559,Readington Township School District,NJ,1608,False,False,
3544,941561,Red Bank School District,NJ,1289,True,True,['XTel Communications']
3545,941562,Red Bank Reg High School District,NJ,1211,True,True,['XTel Communications']
3546,941564,Ridgefield School District,NJ,1671,False,False,
3547,941566,Ridgewood Village School District,NJ,5611,True,True,"['Cablevision', 'Verizon']"
3548,941567,Ringwood School District,NJ,1225,True,True,['Cablevision']
3549,941568,River Edge School District,NJ,1189,False,False,
3550,941569,River Vale School District,NJ,1157,True,True,['Cablevision']
3551,941570,Riverdale School District,NJ,337,True,True,['Cablevision']
3552,941571,Riverside Township Board Of Education,NJ,421,True,False,
3553,941572,Riverton Borough School District,NJ,279,False,False,
3554,941575,Rockaway Township School District,NJ,2393,False,False,
3555,941579,Roseland School District,NJ,461,False,False,
3556,941581,Roselle Park School District,NJ,2029,True,True,['Comcast']
3557,941582,Roxbury Twp School District,NJ,3588,True,True,['Cablevision']
3558,941583,Rumson Borough School District,NJ,982,True,True,['Verizon']
3559,941584,Rumson-Fair Haven Reg H S Dist,NJ,985,True,True,['Verizon']
3560,941586,Rutherford School District,NJ,2561,False,False,
3561,941587,Saddle Brook Boe,NJ,1648,True,True,"['Cablevision', 'Crown Castle Fiber']"
3562,941589,Saddle River School District,NJ,150,True,True,['OV']
3563,941593,Sandyston-Walpack Consolidated School,NJ,149,False,False,
3564,941595,Sayreville Board Of Education,NJ,6096,True,True,['Cablevision']
3565,941596,Scotch Plains-Fanwood Public Schools,NJ,5490,True,True,['Comcast']
3566,941600,Seaside Heights School District,NJ,210,True,True,['OV']
3567,941602,Secaucus School District,NJ,2121,True,False,
3568,941606,Shrewsbury Borough School District,NJ,486,True,True,['XTel Communications']
3569,941609,Somers Point School District,NJ,945,True,True,"['Comcast', 'XTel Communications']"
3570,941611,Somerville Public Schools,NJ,2374,False,False,
3571,941612,South Amboy School District,NJ,1048,True,True,['Cablevision']
3572,941614,South Bound Brook School District,NJ,447,True,True,['Verizon']
3573,941615,South Brunswick Township School District,NJ,8656,True,False,
3574,941617,South Harrison Twp School District,NJ,384,False,False,
3575,941619,South Orange Maplewood Board Of Education,NJ,6857,False,False,
3576,941620,South Plainfield School District,NJ,3312,True,True,"['Comcast', 'Crown Castle Fiber', 'Verizon']"
3577,941622,South River School District,NJ,2191,True,True,['Comcast']
3578,941626,Delsea Regional High School District,NJ,1594,True,True,['Comcast']
3579,941627,Southern Regl High School District,NJ,2904,True,True,['Comcast']
3580,941631,Spring Lake School District,NJ,196,False,False,
3581,941632,Spring Lake Heights School District,NJ,340,False,False,
3582,941633,Springfield Public Schools,NJ,2219,True,False,
3583,941636,Stanhope,NJ,316,False,False,
3584,941637,Stillwater Twp School District,NJ,288,False,False,
3585,941640,Stow Creek Twp School District,NJ,123,True,True,['XTel Communications']
3586,941641,Stratford School District,NJ,870,True,True,['XTel Communications']
3587,941642,Summit School District,NJ,4065,True,True,"['Cablevision', 'Verizon']"
3588,941644,Sussex-Wantage Reg School District,NJ,1070,True,True,['PenTeleData Limited Partnership I']
3589,941645,Swedesboro-Woolwich School District,NJ,1687,False,False,
3590,941648,Teaneck School District,NJ,3558,True,True,['XTel Communications']
3591,941649,Tenafly School District,NJ,3614,False,False,
3592,941651,Tewksbury Township School District,NJ,572,True,True,['Comcast']
3593,941652,Tinton Falls School District,NJ,1532,True,True,['Comcast']
3594,941655,Toms River Regional School District,NJ,15783,False,False,
3595,941656,Totowa Board Of Education,NJ,1050,True,True,['Cablevision']
3596,941658,Tuckerton School District,NJ,280,True,True,['Comcast']
3597,941660,Union Beach Public Board Office,NJ,596,False,False,
3598,941661,Union City School District,NJ,12457,True,True,['Cablevision']
3599,941663,Union Township School District,NJ,438,True,True,['CenturyLink']
3600,941664,Barnegat Township School District,NJ,3131,True,True,['Comcast']
3601,941665,Township Of Union Public Schools,NJ,7208,True,True,['Cablevision']
3602,941667,Upper Deerfield Township School District,NJ,891,True,False,
3603,941668,Upper Freehold Regl School District,NJ,2282,True,True,"['Cablevision', 'Verizon']"
3604,941669,Upper Pittsgrove School District,NJ,348,True,True,['Comcast']
3605,941670,Upper Saddle River School District,NJ,1200,True,True,['Cablevision']
3606,941673,Vernon Township School District,NJ,3159,False,False,
3607,941677,Voorhees Township School District,NJ,2925,True,True,['Comcast']
3608,941678,Waldwick School District,NJ,1574,True,True,['Cablevision']
3609,941682,Wallington Public School District,NJ,1284,True,True,['Cablevision']
3610,941685,Warren Hills Regional School District,NJ,1868,True,True,['Comcast']
3611,941688,Washington Borough School District,NJ,513,True,True,['Comcast']
3612,941690,Washington Twp School District,NJ,6751,True,False,
3613,941691,Robbinsville Public School District,NJ,3071,True,True,['Cablevision']
3614,941692,Washington Twp School District,NJ,2085,False,False,
3615,941693,Washington Twp School District,NJ,470,True,True,['Comcast']
3616,941694,Watchung Borough School District,NJ,704,False,False,
3617,941695,Watchung Hills Reg H S Dist,NJ,2074,True,True,['Cablevision']
3618,941697,Wayne Board Of Education,NJ,7978,True,True,['Cablevision']
3619,941698,Weehawken Township School District,NJ,1345,True,True,['Cablevision']
3620,941703,West Essex Regional School District,NJ,1693,True,True,['Cablevision']
3621,941706,West Milford Township School District,NJ,3379,False,False,
3622,941707,West Morris Regl High School District,NJ,2591,True,True,['XTel Communications']
3623,941709,West Orange School District,NJ,6621,True,False,
3624,941716,Westfield School District,NJ,6326,True,True,"['Cablevision', 'Crown Castle Fiber']"
3625,941718,Westville School District,NJ,374,False,False,
3626,941719,Westwood Reg School District,NJ,2781,True,True,['Crown Castle Fiber']
3627,941723,White Township Consolidated School District,NJ,269,True,True,['Comcast']
3628,941726,Wildwood Crest Memorial School District,NJ,261,True,True,['Comcast']
3629,941727,Willingboro Twp School District,NJ,3601,True,True,['XTel Communications']
3630,941730,Winslow Township School District,NJ,4937,False,False,
3631,941732,Woodbridge Twp School District,NJ,13762,False,False,
3632,941733,Woodbury Public School District,NJ,1522,True,True,['Comcast']
3633,941734,Woodbury Heights School District,NJ,210,False,False,
3634,941735,Woodcliff Lake School District,NJ,764,True,True,['Verizon']
3635,941738,Wood-Ridge School District,NJ,1243,True,True,['Cablevision']
3636,941741,Wyckoff School District,NJ,2070,False,False,
3637,942802,Rio Rancho Public School District,NM,16827,False,False,
3638,942809,Alamogordo Public School District,NM,6006,False,False,
3639,942827,Artesia Public School District,NM,3937,False,False,
3640,942866,Aztec Municipal School District,NM,3018,False,False,
3641,942876,Belen Consolidated School District,NM,3817,False,False,
3642,942877,Bernalillo Public Schools,NM,3188,False,False,
3643,942880,Carlsbad Municipal School District,NM,5598,False,False,
3644,942882,Central Consolidated School District 22,NM,6100,True,True,['Sacred Wind Communications']
3645,942883,Chama Valley Independent School District,NM,383,True,True,['Windstream']
3646,942885,Cimarron Mun School District,NM,387,True,True,['Kit Carson Electric Cooperative']
3647,942886,Clayton School District,NM,471,False,False,
3648,942888,Clovis Municipal Schools,NM,8179,False,False,
3649,942889,Cobre Consolidated School District,NM,1297,False,False,
3650,942891,Cuba School District,NM,539,False,False,
3651,942892,Deming Public School District,NM,5276,False,False,
3652,942893,Des Moines Municipal Schools,NM,96,False,False,
3653,942894,Dexter School District,NM,1019,False,False,
3654,942896,Dulce School District,NM,681,True,True,['Windstream']
3655,942899,Espanola Public School District,NM,3728,False,False,
3656,942900,Estancia Municipal School District,NM,630,True,True,['Plateau Telecommunications']
3657,942901,Eunice Public School District,NM,770,True,True,['Windstream']
3658,942902,Farmington Muncpl School District 5,NM,10815,False,False,
3659,942904,Fort Sumner Municipal School District,NM,309,False,False,
3660,942906,Gallup-Mckinley Co School District,NM,11409,False,False,
3661,942908,Grants-Cibola County School District,NM,3751,True,True,"['CenturyLink', 'Sacred Wind Communications', 'Unite Private Networks']"
3662,942910,Hatch Valley Public Schools,NM,1283,True,True,['CenturyLink']
3663,942911,Hobbs Municipal School District,NM,9887,False,False,
3664,942912,Hondo Valley School District,NM,137,False,False,
3665,942916,Jemez Valley Public Schools,NM,302,False,False,
3666,942918,Las Cruces Public Schools,NM,24515,True,True,['Unite Private Networks']
3667,942921,West Las Vegas School District,NM,1409,True,True,['Plateau Telecommunications']
3668,942922,Logan Municipal School District,NM,316,False,False,
3669,942927,Los Alamos Public Schools,NM,3662,False,False,
3670,942928,Los Lunas School District,NM,8511,False,False,
3671,942932,Lovington Mun School District 31,NM,3704,False,False,
3672,942933,Magdalena Municipal Schools,NM,360,False,False,
3673,942935,Maxwell Municipal School District,NM,114,False,False,
3674,942938,Mora Independent School District,NM,411,False,False,
3675,942940,Moriarty Mun School District 81,NM,2469,False,False,
3676,942941,Mosquero Municipal Schools,NM,41,True,True,['Plateau Telecommunications']
3677,942944,Pecos Independent School District,NM,626,True,True,['CenturyLink']
3678,942946,Pojoaque Valley Public Schools,NM,1937,False,False,
3679,942948,Portales Municipal Schools,NM,2817,False,False,
3680,942950,Questa Independent School District,NM,361,True,True,['Kit Carson Electric Cooperative']
3681,942953,Roswell Independent School District,NM,10008,False,False,
3682,942955,Ruidoso Municipal School District,NM,2023,False,False,
3683,942959,Silver Consolidatedidated School District 1,NM,2735,True,True,['CenturyLink']
3684,942960,Socorro Consolidated School District,NM,1760,True,False,
3685,942961,Springer Municipal School District,NM,140,False,False,
3686,942962,Taos Municipal School District,NM,2328,True,False,
3687,942963,Tatum Municipal School District,NM,339,False,False,
3688,942965,Texico Municipal School District,NM,571,False,False,
3689,942966,Truth or Consequences Municipal School District,NM,1326,False,False,
3690,942970,Zuni Public School District,NM,1362,True,True,['CenturyLink']
3691,943382,Churchill County School District,NV,3196,False,False,
3692,943389,Humboldt County School District,NV,3398,True,False,
3693,943393,Lincoln County School District,NV,901,False,False,
3694,943402,Storey County School District,NV,425,True,False,
3695,945861,Mohonasen Central School District,NY,2755,False,False,
3696,945862,Broadalbin-Perth Central School District,NY,1799,False,False,
3697,945865,South Country Central School District,NY,4422,True,True,['Cablevision']
3698,945866,Saranac Central School District,NY,1439,False,False,
3699,945867,Cobleskill-Richmondville Dist,NY,1740,False,False,
3700,945868,Wayland-Cohocton Ctrl School District,NY,1307,False,False,
3701,945870,Oneida City School District,NY,2079,False,False,
3702,945871,Waterloo Central School District,NY,1592,False,False,
3703,945872,Allegany-Limestone Central School District,NY,1139,False,False,
3704,945873,Averill Park Central School District,NY,2752,False,False,
3705,945880,Mattituck Cutchogue School District,NY,1197,True,True,['Cablevision']
3706,945881,Sullivan West,NY,1051,False,False,
3707,945974,Eastport/South Manor Central School District,NY,3466,True,True,['Cablevision']
3708,946182,Glens Falls Common School District,NY,153,False,False,
3709,946183,South Jefferson Ctrl School District,NY,1929,False,False,
3710,946184,Addison Central School District,NY,1064,False,False,
3711,946186,Akron Central School District,NY,1354,False,False,
3712,946187,Albany City School District,NY,8925,False,False,
3713,946188,Albion Central School District,NY,1898,False,False,
3714,946189,Alden Central School District,NY,1607,False,False,
3715,946190,Alexander Central School District,NY,830,False,False,
3716,946193,Windsor Central School District,NY,1666,False,False,
3717,946194,Altmar-Parish-Williamstn Dist,NY,1229,False,False,
3718,946196,Amagansett Union Free School District,NY,115,True,True,['Cablevision']
3719,946197,Amherst Central School District,NY,2883,False,False,
3720,946198,Amityville Un Free School District,NY,3068,True,False,
3721,946199,Amsterdam City School District,NY,3678,True,True,['FirstLight']
3722,946203,Ardsley Union Free School District,NY,2097,True,True,['Cablevision']
3723,946208,Attica Central School District,NY,1278,False,False,
3724,946210,Auburn Enlarged City District,NY,4164,False,False,
3725,946212,Avon Central School District,NY,1004,False,False,
3726,946215,Baldwin Union Free School District,NY,4602,False,False,
3727,946216,Baldwinsville Central School District,NY,5520,False,False,
3728,946217,Ballston Spa Central School District,NY,4144,False,False,
3729,946219,Batavia City School District,NY,2247,True,False,
3730,946220,Bath Central School District,NY,1590,False,False,
3731,946221,Bay Shore Union Free School District,NY,5992,False,False,
3732,946222,Bayport Blue Pt Un Free Dist,NY,2208,True,False,
3733,946223,Beacon City School District,NY,2911,False,False,
3734,946226,Beekmantown Central School District,NY,1910,False,False,
3735,946229,Bellmore Ufsd,NY,1044,False,False,
3736,946233,Berlin Central School District,NY,713,True,True,['Taconic Telephone']
3737,946235,Bethlehem Central School District,NY,4583,False,False,
3738,946236,Bethpage Union Free School District,NY,2886,False,False,
3739,946240,Binghamton City School District,NY,5433,False,False,
3740,946242,East Bloomfield Ctrl School District,NY,915,False,False,
3741,946246,Brentwood Union Free Dist,NY,19356,False,False,
3742,946247,Brewster Central School District,NY,3119,True,False,
3743,946250,Brighton Central School District 1,NY,3583,False,False,
3744,946252,Brockport Central School District,NY,3387,False,False,
3745,946255,Bronxville Union Free School District,NY,1674,True,False,
3746,946400,Fonda-Fultonville Central School District,NY,1355,False,False,
3747,946258,Buffalo City School District,NY,33000,True,True,['Fiber Technologies Networks']
3748,946259,Burnt Hills-Ballston Lake Dist,NY,3065,False,False,
3749,946261,Byram Hills Central School District,NY,2372,True,True,"['Lightower Fiber Networks', 'Verizon']"
3750,946262,Byron Bergen Central School District,NY,944,False,False,
3751,946263,Cairo-Durham Central School District,NY,1228,True,True,['FirstLight']
3752,946264,Caledonia-Mumford Central Dist,NY,808,False,False,
3753,946268,Camden Central School District,NY,2183,False,False,
3754,946270,Canandaigua City School District,NY,3548,False,False,
3755,946272,Canastota Central School District,NY,1347,False,False,
3756,946274,Canton Central School District,NY,1299,False,False,
3757,946276,Carle Place Union Fr School District,NY,1353,False,False,
3758,946278,Carthage Central School District,NY,3233,False,False,
3759,946281,Catskill Central School District,NY,1479,False,False,
3760,946282,Cazenovia Central School District,NY,1449,False,False,
3761,946283,Center Moriches,NY,1592,True,True,['Cablevision']
3762,946284,Central Islip Union Free Dist,NY,7427,False,False,
3763,946286,Central Square Ctrl School District,NY,3565,False,False,
3764,946287,Chappaqua Central School District,NY,3805,True,True,['Crown Castle Fiber']
3765,946289,Grand Island Central School District,NY,2897,False,False,
3766,946293,Chatham Central School District,NY,1046,False,False,
3767,946295,Cheektowaga Central School District,NY,2143,False,False,
3768,946296,Chenango Forks Central School District,NY,1545,False,False,
3769,946298,Chenango Valley Central School District,NY,1724,False,False,
3770,946299,Westhill Ctrl School District,NY,1751,False,False,
3771,946300,Chester Union Free School District,NY,1051,False,False,
3772,946302,Chittenango Central School District,NY,1911,False,False,
3773,946306,Clarence Ctrl School District,NY,4456,False,False,
3774,946309,Cleveland Hill Un Free Dist,NY,1244,False,False,
3775,946312,Clinton Central School District,NY,1251,False,False,
3776,946313,Clyde-Savannah Central School District,NY,813,False,False,
3777,946315,Cohoes City School District,NY,1898,False,False,
3778,946318,Commack Union Free School District,NY,6253,False,False,
3779,946325,Corinth Central School District,NY,1211,False,False,
3780,946326,Corning City School District,NY,4698,False,False,
3781,946328,Cornwall Central School District,NY,3189,False,False,
3782,946329,Cortland City School District,NY,2376,False,False,
3783,946331,Coxsackie Athens Ctrl School District,NY,1337,True,True,"['Cablevision', 'FirstLight']"
3784,946332,Croton Harmon Un Free School District,NY,1637,True,True,"['BestWeb', 'Cablevision']"
3785,946334,Dansville Central School District,NY,1455,False,False,
3786,946338,Yorkshire Pioneer School District,NY,2476,False,False,
3787,946339,Depew Union Free School District,NY,1781,False,False,
3788,946341,Jamesville Dewitt Ctrl Dist,NY,2892,False,False,
3789,946342,Dobbs Ferry Un Free School District,NY,1487,True,False,
3790,946345,Dryden Central School District,NY,1480,False,False,
3791,946347,Dundee Central School District,NY,698,True,True,['Spectrum']
3792,946348,Dunkirk Public School District,NY,2020,False,False,
3793,946350,East Aurora Un Free School District,NY,1777,False,False,
3794,946352,East Greenbush Ctrl School District,NY,4064,False,False,
3795,946353,East Hampton Un Free School District,NY,1794,True,True,['Cablevision']
3796,946355,East Islip Union Free School District,NY,3785,False,False,
3797,946357,East Meadow Ufsd,NY,7008,False,False,
3798,946361,East Rochester Union Free School District,NY,1002,False,False,
3799,946362,East Rockaway School District,NY,1142,True,True,['Cablevision']
3800,946363,East Syracuse-Minoa School District,NY,3162,False,False,
3801,946365,East Williston Un Free Dist,NY,1682,False,False,
3802,946366,Eastchester Un Free School District,NY,3226,True,False,
3803,946368,Greenburgh Un Free School District 11,NY,107,True,False,
3804,946370,Eden Central School District,NY,1393,False,False,
3805,946371,Edgemont Union Free School District,NY,1965,True,True,['BestWeb']
3806,946376,Elba Central School District,NY,406,False,False,
3807,946377,Eldred School District,NY,574,False,False,
3808,946379,Ellenville Central School District,NY,1619,False,False,
3809,946381,Elmira City School District,NY,6038,False,False,
3810,946382,Elmira Heights Ctrl School District,NY,1025,False,False,
3811,946383,Elmont Union Free School District,NY,3756,False,False,
3812,946390,Union-Endicott Central School District,NY,3698,False,False,
3813,946392,Fairport Central School District,NY,5904,False,False,
3814,946393,Falconer Central School District,NY,1178,False,False,
3815,946394,Fallsburg Central School District,NY,1356,False,False,
3816,946395,Farmingdale Un Free School District,NY,5736,False,False,
3817,946398,Floral Park-Bellerose Un Dist,NY,1462,False,False,
3818,946409,Franklin Square Un Free Dist,NY,2020,False,False,
3819,946412,Fredonia Central School District,NY,1533,False,False,
3820,946413,Freeport Union Free School District,NY,6820,False,False,
3821,946417,Frontier Central School District,NY,4845,False,False,
3822,946419,Fulton City Public School District,NY,3445,False,False,
3823,946423,Gananda Central School District,NY,983,False,False,
3824,946424,Garden City Union Free School District,NY,3822,True,True,['Cablevision']
3825,946426,Gates-Chili Central District,NY,4033,False,False,
3826,946427,General Brown Central School District,NY,1495,False,False,
3827,946428,Geneseo Central School District,NY,874,False,False,
3828,946429,Geneva City School District,NY,2180,False,False,
3829,946430,Germantown Central School District,NY,557,True,False,
3830,946434,Glens Falls City School District,NY,2040,True,False,
3831,946435,Gloversville Enlarged District,NY,2725,True,True,['FirstLight']
3832,946436,Gorham Middlesex Ctrl School District,NY,1178,False,False,
3833,946437,Goshen Central School District,NY,2872,False,False,
3834,946439,Gouverneur Central School District,NY,1525,False,False,
3835,946440,Gowanda Central School District,NY,1189,False,False,
3836,946442,Granville Central School District,NY,1081,False,False,
3837,946443,Great Neck Union Free School District,NY,6649,False,False,
3838,946444,Greece Central School District,NY,10949,False,False,
3839,946446,Greenburgh Central School District 7,NY,1732,True,True,['BestWeb']
3840,946448,Greenport Union Free School District,NY,684,True,True,['Cablevision']
3841,946523,Islip Union Free School District,NY,2805,True,True,['Cablevision']
3842,946449,Greenville Central School District,NY,1155,True,True,['FirstLight']
3843,946450,Greenwich Central School District,NY,1006,False,False,
3844,946452,Springville-Griffith Inst Csd,NY,1708,False,False,
3845,946456,Guilderland Central School District,NY,4814,False,False,
3846,946458,Haldane Central School District,NY,838,True,True,['Cablevision']
3847,946459,Half Hollow Hills School District,NY,8266,False,False,
3848,946460,Hamburg Central School District,NY,3552,False,False,
3849,946464,Hampton Bays Union Free S D,NY,2094,True,True,['Cablevision']
3850,946466,Hannibal Central School District,NY,1386,False,False,
3851,946467,Harborfields Central School District,NY,3181,True,True,['Cablevision']
3852,946469,Harrison Central School District,NY,3587,True,True,['Cablevision']
3853,946473,Hastings-On-Hudson Union Free School District,NY,1597,True,True,['BestWeb']
3854,946474,Hauppauge Union Free Schools,NY,3562,False,False,
3855,946475,North Rockland Central School District,NY,7770,False,False,
3856,946479,Hempstead Union Free School District,NY,8040,False,False,
3857,946481,Herkimer Central School District,NY,1126,False,False,
3858,946484,Herricks Union Free School District,NY,3889,False,False,
3859,946486,Hicksville Union Free District,NY,5191,False,False,
3860,946487,Highland Central School District,NY,1756,False,False,
3861,946489,Highland Falls/Ft. Montgomery School District,NY,995,True,True,['Lightower Fiber Networks']
3862,946490,Hilton Central School District,NY,4428,False,False,
3863,946493,Holland Patent Central School District,NY,1407,False,False,
3864,946494,Holley Central School District,NY,1032,False,False,
3865,946496,Homer Central School District,NY,1919,False,False,
3866,946497,Honeoye Central School District,NY,596,True,False,
3867,946498,Honeoye Falls Lima Ctrl Dist,NY,2185,False,False,
3868,946499,Hoosic Valley Central School District,NY,939,True,False,
3869,946500,Hoosick Falls Central School District,NY,1113,False,False,
3870,946501,Hornell City School District,NY,1666,False,False,
3871,946502,Horseheads Central School District,NY,4154,False,False,
3872,946504,Hudson City School District,NY,1792,True,True,['Cablevision']
3873,946505,Hudson Falls Ctrl School District,NY,2340,False,False,
3874,946508,Huntington Union Free School District,NY,4561,False,False,
3875,946515,Indian River Central District,NY,3731,False,False,
3876,946517,Iroquois Central School District,NY,2229,False,False,
3877,946518,West Irondequoit Ctrl School District,NY,3554,False,False,
3878,946520,Irvington Union Free School District,NY,1750,True,True,['Cablevision']
3879,946525,Jamestown City School District,NY,4797,False,False,
3880,946527,Brookhaven-Comsewogue School District,NY,3777,False,False,
3881,946528,Jericho Union Free School District,NY,3035,True,True,['Verizon']
3882,946531,Johnson City Central School District,NY,2456,False,False,
3883,946532,Greater Johnstown School District,NY,1667,False,False,
3884,946533,Jordan Elbridge Ctrl School District,NY,1299,False,False,
3885,946535,Katonah-Lewisboro School District 1,NY,3109,False,False,
3886,946538,Ausable Valley Central School District,NY,1127,False,False,
3887,946540,Kenmore-Tonawanda Un School District,NY,6687,False,False,
3888,946543,Kingston City School District,NY,6239,True,False,
3889,946546,Lackawanna City School District,NY,1925,False,False,
3890,946550,Evans-Brant Central School District,NY,2355,False,False,
3891,946551,Lakeland Central School District,NY,5678,False,False,
3892,946552,Lancaster Central School District,NY,5654,False,False,
3893,946554,Lansing Central School District,NY,1158,False,False,
3894,946555,Lansingburg Central School District,NY,2358,False,False,
3895,946558,Le Roy Central School District,NY,1233,False,False,
3896,946559,North Warren Central District,NY,535,True,False,
3897,946560,North Rose-Wolcott School District,NY,1240,False,False,
3898,946561,Letchworth Central School District,NY,962,False,False,
3899,946562,Levittown Union Free School District,NY,7106,False,False,
3900,946563,Lewiston-Porter Central School District,NY,1995,False,False,
3901,946564,Liberty Central School District,NY,1625,False,False,
3902,946565,Lindenhurst Public School District,NY,5934,False,False,
3903,946568,Little Falls City School District,NY,1103,False,False,
3904,946569,Liverpool Central School District,NY,7167,False,False,
3905,946570,Livingston Manor Central Schools,NY,448,False,False,
3906,946573,Livonia Ctrl School District,NY,1560,False,False,
3907,946574,Lockport City School District,NY,4598,False,False,
3908,946575,Locust Valley Ctrl School District,NY,2056,True,True,['Verizon']
3909,946576,Long Beach Public Schools,NY,3884,False,False,
3910,946578,Lowville Ctrl School District,NY,1343,False,False,
3911,946580,Lynbrook Union Free School District,NY,2791,False,False,
3912,946583,Lyons Central School District,NY,928,False,False,
3913,946586,Mahopac Central School District,NY,4215,False,False,
3914,946587,Maine-Endwell Central School District,NY,2408,False,False,
3915,946588,Malone Central School District,NY,2345,False,False,
3916,946589,Malverne Union Free School District,NY,1685,False,False,
3917,946590,Mamaroneck Union Free District,NY,5453,True,True,['Crown Castle Fiber']
3918,946591,Manhasset Union Free School District,NY,3303,True,True,['Cablevision']
3919,946592,Fayetteville-Manlius School District,NY,4220,False,False,
3920,946596,Marcellus Central School District,NY,1625,False,False,
3921,946599,Marion Central School District,NY,744,False,False,
3922,946600,Marlboro Central School District,NY,1891,False,False,
3923,946601,Cheektowga-Maryvale School District,NY,2196,False,False,
3924,946602,Massapequa Union Free School District,NY,7004,False,False,
3925,946603,Massena Central School District,NY,2661,False,False,
3926,946604,William Floyd School District,NY,8619,False,False,
3927,946609,Medina Central School District,NY,1571,False,False,
3928,946611,Bellmore-Merrick Central Hs District,NY,5373,False,False,
3929,946614,Mexico Central School District,NY,2143,False,False,
3930,946615,Middle Country Central School District,NY,9817,False,False,
3931,946616,Longwood Central School District,NY,8999,False,False,
3932,946617,Middleburgh Central School District,NY,784,False,False,
3933,946621,Miller Place Union Free Dist,NY,2671,True,False,
3934,946622,Mineola Union Free School District,NY,2848,False,False,
3935,946623,Minerva Central School District,NY,112,False,False,
3936,946624,Minisink Valley School District,NY,3715,False,False,
3937,946627,Valley Central School District,NY,4239,False,False,
3938,946630,Monticello Central School District,NY,2859,False,False,
3939,946637,Bedford Central School District,NY,4180,True,True,['Cablevision']
3940,946638,Mount Morris Central School District,NY,547,False,False,
3941,946639,Mount Sinai School District,NY,2297,True,True,['Cablevision']
3942,946640,Mount Vernon Public Schools,NY,8131,True,True,['Crown Castle Fiber']
3943,946641,Mount Pleasant Ctrl School District,NY,1881,True,True,['BestWeb']
3944,946643,Nanuet Union Free School District,NY,2189,True,True,['Verizon']
3945,946644,Naples Central School District,NY,708,False,False,
3946,946645,Clarkstown Central School District,NY,8067,False,False,
3947,946646,New Hartford Central School District,NY,2508,False,False,
3948,946650,New Paltz Central School District,NY,2210,False,False,
3949,946652,City School District Of New Rochelle,NY,10793,True,False,
3950,946654,New York City Public Schools,NY,945399,False,False,
3951,946657,Newark Central School District,NY,2152,False,False,
3952,946658,Newark Valley Central School District,NY,1198,False,False,
3953,946659,Newburgh Enlarged Cty School District,NY,11081,True,True,['Crown Castle Fiber']
3954,946663,Niagara Falls School District,NY,7015,False,False,
3955,946665,Niagara Wheatfield Central District,NY,3592,False,False,
3956,946667,North Babylon Un Free School District,NY,4614,True,True,['Cablevision']
3957,946668,North Bellmore Un Free Dist,NY,2051,True,True,['Cablevision']
3958,946670,North Colonie Central School District,NY,5544,False,False,
3959,946671,North Merrick Union Free School District,NY,1216,True,True,['Cablevision']
3960,946673,North Salem Central School District,NY,1107,False,False,
3961,946674,North Syracuse Ctrl School District,NY,8626,False,False,
3962,946675,North Tonawanda School District,NY,3445,False,False,
3963,946676,Northeastern Clinton Central School District,NY,1392,False,False,
3964,946680,Norwich City School District,NY,1771,False,False,
3965,946681,Norwood Norfolk Central Dist,NY,1023,False,False,
3966,946682,Dalton Nunda Central District,NY,694,False,False,
3967,946683,Nyack Union Free School District,NY,2996,False,False,
3968,946685,Oakfield-Alabama Central School District,NY,823,False,False,
3969,946687,Oceanside Union Free School District,NY,5528,True,True,"['Cablevision', 'Crown Castle Fiber', 'Lightower Fiber Networks']"
3970,946690,Ogdensburg City School District,NY,1638,False,False,
3971,946691,Olean City School District,NY,2134,False,False,
3972,946692,Oneonta City School District,NY,1695,False,False,
3973,946694,Onteora Central School District,NY,1303,False,False,
3974,946697,Orchard Park Central School District,NY,4658,False,False,
3975,946700,Ossining Union Free School District,NY,5025,False,False,
3976,946701,Oswego City School District,NY,3674,False,False,
3977,946704,Owego-Apalachin Central School District,NY,2078,False,False,
3978,946705,Van Hornesville Owen D. Young Central Sch,NY,176,False,False,
3979,946709,Palmyra-Macedon Ctrl School District,NY,1886,False,False,
3980,946713,Patchogue-Medford School District,NY,7501,False,False,
3981,946715,Pavilion Ctrl School District,NY,719,False,False,
3982,946717,Pearl River Public School District,NY,2434,True,True,['BestWeb']
3983,946718,Peekskill City School District,NY,3312,False,False,
3984,946719,Pelham Union Free School District,NY,2873,True,False,
3985,946720,Penfield Central School District,NY,4524,False,False,
3986,946722,Penn Yan Central School District,NY,1454,False,False,
3987,946723,Perry Central School District,NY,846,False,False,
3988,946724,Peru Central School District,NY,1906,False,False,
3989,946725,Phelps Clifton Springs School District,NY,1517,False,False,
3990,946726,Phoenix Central School District,NY,1830,False,False,
3991,946727,Pine Bush Central School District,NY,5133,False,False,
3992,946731,Pittsford Central School District,NY,5633,False,False,
3993,946732,Plainedge Ufsd,NY,2982,True,True,['Cablevision']
3994,946734,Plainview-Old Bethpage Dist,NY,5152,False,False,
3995,946735,Plattsburgh City School District,NY,1827,False,False,
3996,946736,Pleasantville Union Free Dist,NY,1704,True,True,['BestWeb']
