,state_code,funding_year,districts_meeting_2018_goal_oversub,districts_not_meeting_2018_goal_oversub,pct_districts_meeting_1mbps,increase_pct_dist_meeting_1mbps,max_year_pct_increase,students_meeting_2018_goal_oversub,students_not_meeting_2018_goal_oversub,pct_students_meeting_1mbps,median_ia_bandwidth_per_student_kbps,median_ia_monthly_cost_per_mbps,districts_population,students_population,pct_rural,pct_small,med_pct_of_meeting_goal,procurement_pattern,active_initiative
125,MS,2015,0E-20,143.00000000000000000000,0E-20,,0.10420076377523186033,0E-24,480797.00000000000000000000,0E-24,144.8855404230657780,7.63400000000000000000,143,480797,0.89510489510489510490,0.48951048951048951049,0.14488554042306577800,State Procured,False
126,MS,2016,1.08333333333333333368,141.91666666666666666632,0.00757575757575757576,0.00757575757575757576,0.10420076377523186033,278.81538047452427100090,479456.18461952547572899910,0.00058118623922483094,177.1167427082862779,7.09200000000000000000,143,479735,0.89510489510489510490,0.62937062937062937063,0.17711674270828627790,State Procured,False
127,MS,2017,4.05673758865248226925,138.94326241134751773075,0.02836879432624113475,0.02079303675048355899,0.10420076377523186033,23962.74184499243614639014,458459.25815500756385360986,0.04967174350463377737,206.5262288310615448,5.95800000000000000048,143,482422,0.89510489510489510490,0.62237762237762237762,0.20652622883106154480,State Procured,False
128,MS,2018,7.14893617021276595808,136.85106382978723404192,0.04964539007092198582,0.02127659574468085107,0.10420076377523186033,11663.49990288145608290880,482278.50009711854391709120,0.02361309607784204640,330.3600925008259002,5.956800000000000000834,144,493942,0.89583333333333333333,0.61111111111111111111,0.33036009250082590020,State Procured,False
129,MS,2019,21.99999999999999999945,121.00000000000000000055,0.15384615384615384615,0.10420076377523186033,0.10420076377523186033,25774.00000000000000237258,458646.99999999999999762742,0.05320578587633484098,451.8752824220515138,1.790940000000000000537,143,484421,0.89510489510489510490,0.60839160839160839161,0.45187528242205151380,State Procured,False
130,MT,2015,28.70642201834862385466,269.29357798165137614534,0.09633027522935779817,,0.15261487244996709634,1233.47415064313141554270,139456.52584935686858445730,0.00876731928810243383,201.0101010101010101,11.169500000000000000000,298,140690,0.96979865771812080537,0.95973154362416107383,0.20101010101010101010,District-procured,True
131,MT,2016,74.68354430379746835300,225.31645569620253164700,0.24894514767932489451,0.15261487244996709634,0.15261487244996709634,10881.97344063518091041274,131207.02655936481908958726,0.07658561493595690666,417.8498985801217039,7.86666666666666666667,300,142089,0.97000000000000000000,0.96333333333333333333,0.41784989858012170390,District-procured,True
132,MT,2017,96.00000000000000000000,204.00000000000000000000,0.32000000000000000000,0.07105485232067510549,0.15261487244996709634,13568.10936429061000619490,128826.89063570938999380510,0.09528501256568425862,561.8686868686868687,6.750000000000000000000,300,142395,0.97000000000000000000,0.96000000000000000000,0.56186868686868686870,District-procured,True
133,MT,2018,118.57707509881422924900,181.42292490118577075100,0.39525691699604743083,0.07525691699604743083,0.15261487244996709634,20889.80293805236009233186,124859.19706194763990766814,0.14332724710325532314,731.0344827586206897,5.3075789473684210526300,300,145749,0.97000000000000000000,0.96000000000000000000,0.73103448275862068970,District-procured,True
134,MT,2019,155.94901960784313725584,143.05098039215686274416,0.52156862745098039216,0.12631171045493296133,0.15261487244996709634,29349.66227382867241471140,117198.33772617132758528860,0.20027337305066375805,1005.0251256281407035,2.40000000000000000000,299,146548,0.96989966555183946488,0.96321070234113712375,1.00502512562814070000,District-procured,True
135,NC,2015,0E-20,115.00000000000000000000,0E-20,,0.00884955752212389381,0E-24,1437568.00000000000000000000,0E-24,85.3228733022216034,12.60400000000000000050,115,1437568,0.76521739130434782609,0.16521739130434782609,0.08532287330222160335,State Procured,False
136,NC,2016,0E-20,115.00000000000000000000,0E-20,0E-20,0.00884955752212389381,0E-24,1439856.00000000000000000000,0E-24,225.0673277789972775,7.39700000000000000000,115,1439856,0.77391304347826086957,0.17391304347826086957,0.22506732777899727750,State Procured,False
137,NC,2017,1.01769911504424778815,113.98230088495575221185,0.00884955752212389381,0.00884955752212389381,0.00884955752212389381,2113.32615962275743140612,1445714.67384037724256859388,0.00145965277617421229,238.1803024889841610,4.4291600000000000000000,115,1447828,0.77391304347826086957,0.17391304347826086957,0.23818030248898416100,State Procured,False
138,NC,2018,2.00000000000000000040,112.99999999999999999960,0.01739130434782608696,0.00854174682570219315,0.00884955752212389381,4627.99999999999999652700,1464448.00000000000000347300,0.00315027949541072075,330.8337009263343626,4.03300000000000000020,115,1469076,0.76521739130434782609,0.17391304347826086957,0.33083370092633436260,State Procured,False
