funding_year,state_code,district_id,num_students,ia_bw_mbps_total,ia_monthly_cost_total,ia_bandwidth_per_student_kbps,projected_bw_fy2018,deal,total_circuits,total_bw,total_cost,total_li,bw_rank,best_deal
2019,OK,951661,3969,1000.0,1796.0,251.95263290501387,3373.65,Deal 1,1.0,1000.0,1796.0,1.0,1.0,False
2019,OK,951714,1518,1000.0,3700.0,658.7615283267457,1518.0,Deal 1,2.0,1100.0,3675.0,2.0,1.0,True
2019,OK,951744,432,250.0,1283.2,578.7037037037037,432.0,Deal 1,1.0,250.0,1283.0,1.0,1.0,False
2019,OK,951752,231,100.0,784.18,432.9004329004329,231.0,Deal 1,1.0,100.0,780.0,1.0,1.0,False
2019,OK,951756,880,200.0,750.0,227.27272727272728,880.0,Deal 1,1.0,200.0,750.0,1.0,1.0,False
2019,OK,951774,2346,1000.0,2950.0,426.25745950554136,2346.0,Deal 1,1.0,1000.0,1905.0,1.0,1.0,False
2019,OK,951836,105,100.0,779.66,952.3809523809524,105.0,Deal 1,1.0,100.0,780.0,1.0,1.0,False
2019,OR,952104,895,100.0,1232.399861030689,111.73184357541899,895.0,,,,,,,False
2019,OR,952105,2303,250.0,1042.4550116206483,108.55405992184107,2303.0,Deal 1,1.0,150.0,1025.0,1.0,1.0,False
2019,OR,952109,20003,10000.0,1970.5648077743365,499.9250112483127,14002.1,Deal 1,1.0,1000.0,1441.0,1.0,1.0,False
2019,OR,952127,476,200.0,643.9524036176416,420.16806722689074,476.0,,,,,,,False
2019,OR,952133,3062,1000.0,3129.7526468008796,326.5839320705421,2602.7,Deal 2,1.0,1000.0,2049.0,1.0,1.0,False
2019,OR,952138,9238,50.0,3199.5801968731903,5.412426932236415,6466.6,Deal 3,2.0,2000.0,2882.0,1.0,1.0,True
2019,OR,952149,2725,1000.0,427.8133634765134,366.9724770642202,2316.25,,,,,,,False
2019,OR,952151,1851,400.0,2807.2560905383502,216.09940572663425,1851.0,Deal 2,2.0,1150.0,2466.0,2.0,1.0,True
2019,OR,952154,2674,1050.0,2435.0,392.67015706806285,2272.9,Deal 4,5.0,2150.0,2400.0,2.0,1.0,True
2019,OR,952159,17367,1500.0,1980.0,86.37070305752289,12156.9,Deal 2,1.0,1500.0,1980.0,1.0,1.0,False
2019,OR,952163,1614,1000.0,2049.0,619.5786864931846,1614.0,Deal 1,1.0,1000.0,2049.0,1.0,1.0,False
2019,OR,952168,2367,1000.0,1200.0,422.4757076468103,2367.0,Deal 2,1.0,1000.0,1200.0,1.0,1.0,False
2019,OR,952173,4609,3000.0,3223.593318261743,650.9004122369278,3917.65,Deal 3,2.0,1700.0,2880.0,2.0,1.0,False
2019,OR,952174,730,200.0,1264.3999554904397,273.972602739726,730.0,Deal 1,1.0,150.0,1025.0,1.0,1.0,False
2019,OR,952175,949,500.0,1386.9068719183654,526.8703898840885,949.0,,,,,,,False
2019,OR,952180,1238,400.0,730.8218423248827,323.10177705977384,1238.0,,,,,,,False
2019,OR,952181,6505,2000.0,3669.64368268674,307.45580322828596,5529.25,,,,,,,False
2019,OR,952190,2732,329.0,5791.42469317375,120.42459736456809,2322.2,Deal 2,3.0,1500.0,4950.0,1.0,1.0,True
2019,OR,952193,682,300.0,1530.0,439.88269794721407,682.0,Deal 1,1.0,300.0,1530.0,1.0,1.0,False
2019,OR,952194,2979,1000.0,2172.319769699484,335.6831151393085,2532.15,Deal 2,1.0,1500.0,1980.0,1.0,1.0,True
2019,OR,952195,10528,1400.0,2274.2043388372495,132.9787234042553,8948.8,Deal 1,1.0,1000.0,1441.0,1.0,1.0,False
2019,OR,952212,1649,1000.0,379.89722150946386,606.4281382656155,1649.0,,,,,,,False
2019,OR,952215,1407,100.0,779.6541080149383,71.07320540156361,1407.0,Deal 1,1.0,100.0,750.0,1.0,1.0,False
2019,OR,952217,418,200.0,2356.701509872242,478.4688995215311,418.0,,,,,,,False
2019,OR,952219,5924,2000.0,3899.642939140565,337.609723160027,5035.4,Deal 1,2.0,2000.0,2882.0,1.0,1.0,False
2019,OR,952221,248,50.0,250.0,201.61290322580646,248.0,Deal 1,1.0,50.0,250.0,1.0,1.0,False
2019,OR,952223,2068,1000.0,411.6327799160529,483.55899419729207,2068.0,,,,,,,False
2019,OR,952230,5922,3100.0,2869.7287113790503,523.4718000675448,5033.7,Deal 4,2.0,1100.0,2799.0,2.0,1.0,False
2019,OR,952234,5600,2000.0,5300.0,357.14285714285717,4760.0,Deal 2,3.0,3200.0,4860.0,2.0,1.0,True
2019,OR,952235,4072,2000.0,2109.357536829909,491.1591355599214,3461.2,Deal 3,1.0,1500.0,1980.0,1.0,1.0,False
2019,OR,952240,2832,524.0,1719.41,185.02824858757063,2407.2,Deal 2,1.0,500.0,1650.0,1.0,1.0,False
2019,OR,952242,155,50.0,1629.0,322.5806451612903,155.0,Deal 1,1.0,50.0,1629.0,1.0,1.0,False
2019,OR,952247,1694,500.0,1171.8328066647516,295.159386068477,1694.0,,,,,,,False
2019,OR,952260,152,100.0,764.9252341281241,657.8947368421053,152.0,,,,,,,False
2019,OR,952274,775,500.0,852.7466235371265,645.1612903225806,775.0,,,,,,,False
2019,OR,952276,470,50.0,1413.7765329838057,106.38297872340425,470.0,Deal 1,1.0,150.0,1025.0,1.0,1.0,True
2019,OR,952278,2325,1000.0,3232.5,430.10752688172045,2325.0,Deal 3,2.0,2000.0,2882.0,1.0,1.0,True
2019,OR,952279,16690,10000.0,1519.120452997545,599.1611743559017,11683.0,,,,,,,False
2019,OR,952280,1902,1000.0,1441.0,525.7623554153523,1902.0,Deal 1,1.0,1000.0,1441.0,1.0,1.0,False
2019,OR,952283,578,500.0,1873.8387933247755,865.0519031141869,578.0,Deal 1,1.0,50.0,1629.0,1.0,1.0,False
2019,OR,952284,537,100.0,454.8017810973858,186.21973929236498,537.0,,,,,,,False
2019,OR,952286,2387,500.0,2566.195172413793,209.46795140343528,2028.95,Deal 2,1.0,1500.0,1980.0,1.0,1.0,True
2019,OR,952292,318,200.0,1114.3211435932983,628.930817610063,318.0,Deal 1,1.0,150.0,1025.0,1.0,1.0,False
2019,OR,952294,2549,500.0,1214.3487817131374,196.15535504119262,2549.0,Deal 1,1.0,100.0,750.0,1.0,1.0,False
2019,OR,952301,1015,1000.0,396.5527147371445,985.2216748768473,1015.0,,,,,,,False
2019,OR,952303,214,200.0,1870.5194805194806,934.5794392523364,214.0,,,,,,,False
2019,OR,952305,119,20.0,909.3636363636364,168.0672268907563,119.0,,,,,,,False
2019,OR,952308,6052,250.0,5834.023734658687,41.30865829477859,5144.2,Deal 2,3.0,1500.0,4950.0,1.0,1.0,True
2019,OR,952314,5657,2000.0,4203.4942799969795,353.544281421248,4808.45,Deal 3,2.0,2000.0,4098.0,1.0,1.0,False
2019,OR,952317,2214,500.0,981.836263885417,225.83559168925024,1881.9,,,,,,,False
2019,OR,952319,1566,1000.0,1080.9022354311487,638.5696040868455,1566.0,Deal 1,1.0,150.0,1025.0,1.0,1.0,False
2019,OR,952325,222,200.0,900.0,900.9009009009009,222.0,Deal 1,1.0,200.0,900.0,1.0,1.0,False
2019,OR,952327,1075,250.0,1445.5015721675627,232.5581395348837,1075.0,,,,,,,False
2019,OR,952329,1487,1000.0,3875.495303934154,672.4949562878278,1487.0,Deal 4,2.0,1050.0,3678.0,2.0,1.0,True
2019,OR,952331,10525,1500.0,1400.0,142.51781472684087,7367.5,Deal 2,1.0,1500.0,1400.0,1.0,1.0,False
2019,OR,952332,2650,1000.0,1027.42619661082,377.35849056603774,2650.0,,,,,,,False
2019,OR,952339,2176,500.0,2131.494209612044,229.77941176470588,1849.6,Deal 1,1.0,50.0,1629.0,1.0,1.0,False
2019,OR,952341,2102,1000.0,2956.6133453871485,475.7373929590866,2102.0,Deal 2,2.0,2000.0,2882.0,1.0,1.0,True
2019,OR,952342,4,3.0,375.0,750.0,4.0,Deal 1,1.0,3.0,375.0,1.0,1.0,False
2019,OR,952348,537,204.5,2456.073755061639,380.8193668528864,537.0,,,,,,,False
2019,OR,952350,1001,1000.0,826.8210840782757,999.000999000999,1001.0,,,,,,,False
2019,OR,952354,1434,1000.0,1379.3855183870724,697.350069735007,1218.9,,,,,,,False
2019,OR,952356,5631,2000.0,2321.54,355.1767004084532,4786.35,Deal 1,4.0,4000.0,1000.0,1.0,1.0,True
2019,PA,953552,2345,2000.0,1259.013776325345,852.8784648187633,2345.0,Deal 1,1.0,1000.0,1000.0,1.0,1.0,False
2019,PA,953601,3304,1000.0,1783.1388022657038,302.6634382566586,2808.4,Deal 3,3.0,1650.0,1699.0,3.0,1.0,True
2019,PA,953602,8126,2000.0,2993.052732196944,246.1235540241201,6907.1,Deal 4,2.0,3500.0,2819.0,2.0,1.0,True
2019,PA,953604,1077,1000.0,671.6973420479303,928.5051067780872,1077.0,Deal 1,1.0,500.0,600.0,1.0,1.0,False
2019,PA,953606,16596,2000.0,5087.962175556227,120.51096649795132,11617.2,Deal 3,5.0,4300.0,4932.0,2.0,1.0,True
2019,PA,953608,7755,1500.0,1275.0,193.42359767891682,6591.75,Deal 1,1.0,1000.0,895.0,1.0,1.0,False
2019,PA,953610,4481,1000.0,1518.949492824119,223.1644722160232,3808.85,Deal 3,2.0,1500.0,1394.0,2.0,1.0,True
2019,PA,953619,5108,1000.0,997.5,195.77133907595928,4341.8,Deal 1,1.0,1000.0,950.0,1.0,1.0,False
2019,PA,953624,554,300.0,640.0,541.5162454873646,554.0,Deal 1,1.0,300.0,640.0,1.0,1.0,False
2019,PA,953625,4947,2000.0,3077.3725484849983,404.28542551041033,4947.0,Deal 2,3.0,3000.0,3000.0,1.0,1.0,True
2019,PA,953626,1676,1000.0,1437.2510377976841,596.6587112171837,1676.0,Deal 1,1.0,1000.0,850.0,1.0,1.0,False
2019,PA,953633,3082,1000.0,2238.641603738168,324.4646333549643,3082.0,Deal 1,1.0,2000.0,2193.0,1.0,1.0,True
2019,PA,953635,1794,1000.0,1175.05,557.4136008918617,1794.0,Deal 1,1.0,1000.0,950.0,1.0,1.0,False
2019,PA,953638,2664,1000.0,895.0,375.37537537537537,2264.4,Deal 1,2.0,1000.0,888.0,1.0,1.0,False
2019,PA,953641,1115,150.0,2248.125725510426,134.52914798206277,1115.0,,,,,,,False
2019,PA,953645,1989,1000.0,747.756044005795,502.76520864756156,1989.0,Deal 1,1.0,500.0,444.0,1.0,1.0,False
2019,PA,953652,2118,2000.0,1195.1339651416122,944.2870632672333,2118.0,Deal 1,1.0,1000.0,950.0,1.0,1.0,False
2019,PA,953657,2651,1000.0,2900.0,377.2161448509996,2651.0,Deal 1,1.0,1000.0,2900.0,1.0,1.0,False
2019,PA,953658,1017,1000.0,1241.7466652252483,983.284169124877,1017.0,Deal 1,1.0,100.0,975.0,1.0,1.0,False
2019,PA,953660,2573,1000.0,1020.0,388.65137971239795,2573.0,Deal 1,1.0,1000.0,895.0,1.0,1.0,False
2019,PA,953661,1758,1000.0,2179.4806968491234,568.8282138794084,1758.0,Deal 1,1.0,1000.0,1395.0,1.0,1.0,False
2019,PA,953665,1214,1000.0,1192.6746777365086,823.7232289950576,1214.0,Deal 1,1.0,1000.0,850.0,1.0,1.0,False
2019,PA,953673,1482,1000.0,1262.4365870771778,674.7638326585695,1482.0,Deal 1,1.0,1000.0,895.0,1.0,1.0,False
2019,PA,953676,6486,1000.0,2240.0,154.17823003391922,5513.1,Deal 4,5.0,3200.0,2160.0,2.0,1.0,True
2019,PA,953678,1390,1000.0,1025.0,719.4244604316547,1390.0,Deal 1,1.0,1000.0,950.0,1.0,1.0,False
2019,PA,953684,1625,1000.0,1401.2176312596152,615.3846153846154,1625.0,Deal 1,1.0,100.0,975.0,1.0,1.0,False
2019,PA,953685,4993,2000.0,3200.0,400.5607850991388,4244.05,Deal 4,3.0,3650.0,3124.0,3.0,1.0,True
2019,PA,953687,1375,1000.0,1277.9058335154032,727.2727272727273,1375.0,Deal 3,2.0,1150.0,1155.0,2.0,1.0,True
2019,PA,953688,1084,1000.0,1189.1011795979398,922.509225092251,1084.0,Deal 1,1.0,1000.0,990.0,1.0,1.0,False
2019,PA,953689,1525,1000.0,1510.239956478865,655.7377049180328,1525.0,Deal 1,1.0,1000.0,1500.0,1.0,1.0,False
2019,PA,953691,18367,10000.0,5912.130527590162,544.4547285893178,12856.9,Deal 1,2.0,11000.0,5500.0,2.0,1.0,True
2019,PA,953692,1627,1000.0,1200.0,614.6281499692686,1627.0,Deal 1,1.0,1000.0,950.0,1.0,1.0,False
2019,PA,953694,11382,3000.0,3412.814016557759,263.5740643120717,7967.4,Deal 3,1.0,5000.0,3383.0,1.0,1.0,True
2019,PA,953696,2810,1000.0,2206.028642362781,355.87188612099646,2810.0,Deal 3,1.0,2000.0,2193.0,1.0,1.0,True
2019,PA,953698,9282,1000.0,2267.4360021499338,107.73540185304891,6497.4,Deal 2,1.0,2000.0,2115.0,1.0,1.0,True
2019,PA,953702,4607,1000.0,1525.708617148118,217.06099413935317,3915.95,Deal 3,2.0,1500.0,1394.0,2.0,1.0,True
2019,PA,953704,1469,1000.0,1999.0,680.7351940095303,1469.0,Deal 2,1.0,1000.0,1376.0,1.0,1.0,False
2019,PA,953710,2288,1000.0,1000.0,437.06293706293707,2288.0,Deal 1,1.0,1000.0,1000.0,1.0,1.0,False
2019,PA,953711,6342,2000.0,3099.1907625817385,315.35793125197097,5390.7,Deal 5,3.0,3000.0,3000.0,1.0,1.0,True
2019,PA,953712,3074,1000.0,1518.6237472992182,325.30904359141186,3074.0,Deal 1,2.0,1500.0,1394.0,2.0,1.0,True
2019,PA,953722,4285,1000.0,1669.0796954599273,233.37222870478413,3642.25,Deal 2,2.0,1500.0,1394.0,2.0,1.0,True
2019,PA,953724,3817,1000.0,1284.8099246074444,261.98585276395073,3817.0,Deal 1,2.0,1150.0,1255.0,2.0,1.0,True
2019,PA,953725,2017,400.0,1503.4993362692007,198.31432821021318,2017.0,Deal 1,1.0,2000.0,1175.0,1.0,1.0,True
2019,PA,953730,2094,500.0,1680.3136391411533,238.7774594078319,2094.0,Deal 1,1.0,2000.0,1175.0,1.0,1.0,True
2019,PA,953734,1174,1000.0,1206.855973838466,851.7887563884157,1174.0,Deal 1,1.0,1000.0,895.0,1.0,1.0,False
2019,PA,953736,9564,3000.0,3096.9059264064667,313.6762860727729,8129.4,Deal 3,2.0,3500.0,2819.0,2.0,1.0,True
2019,PA,953739,2670,500.0,1600.0,187.26591760299627,2670.0,Deal 2,2.0,1500.0,1394.0,2.0,1.0,True
2019,PA,953740,6307,2000.0,1373.2819856935894,317.1079752655779,5360.95,Deal 1,2.0,1150.0,1255.0,2.0,1.0,False
2019,PA,953742,2291,2000.0,2300.0,872.9812309035356,2291.0,Deal 3,1.0,2000.0,2026.0,1.0,1.0,False
2019,PA,953744,4658,1000.0,2838.852235630236,214.68441391155002,3959.3,Deal 1,4.0,2300.0,2739.0,2.0,1.0,True
2019,PA,953746,1983,100.0,1177.2824116047145,50.42864346949067,1983.0,Deal 1,1.0,1000.0,900.0,1.0,1.0,True
2019,PA,953747,3363,3000.0,2019.3778367320103,892.0606601248885,3363.0,Deal 3,2.0,2000.0,1900.0,1.0,1.0,False
2019,PA,953748,2986,1000.0,1507.6905322388197,334.8961821835231,2986.0,Deal 1,2.0,1500.0,1394.0,2.0,1.0,True
2019,PA,953749,3493,1000.0,1226.5535935692435,286.286859433152,2969.05,Deal 1,1.0,1000.0,950.0,1.0,1.0,False
2019,PA,953750,12656,2000.0,3197.9435968518574,158.02781289506953,8859.2,Deal 5,3.0,3000.0,3000.0,1.0,1.0,True
2019,PA,953751,3561,1000.0,1100.0,280.8199943836001,3026.85,Deal 1,1.0,1000.0,1100.0,1.0,1.0,False
2019,PA,953752,1558,1000.0,1208.644350463065,641.8485237483953,1558.0,Deal 1,1.0,1000.0,950.0,1.0,1.0,False
2019,PA,953754,1668,1000.0,1433.0159493117762,599.5203836930456,1668.0,Deal 4,2.0,1500.0,1394.0,2.0,1.0,True
2019,PA,953756,2394,1000.0,1434.1398127415946,417.7109440267335,2394.0,Deal 2,2.0,1500.0,1394.0,2.0,1.0,True
2019,PA,953763,2515,1000.0,1050.7057795094897,397.61431411530816,2515.0,Deal 1,1.0,1000.0,950.0,1.0,1.0,False
2019,PA,953764,3048,3000.0,2375.0,984.2519685039371,3048.0,Deal 3,1.0,3000.0,2375.0,1.0,1.0,False
2019,PA,953765,8828,2000.0,3815.1655411870847,226.55188038060717,7503.8,Deal 4,3.0,3100.0,3751.0,3.0,1.0,True
2019,PA,953768,3855,1000.0,1615.6560309602535,259.40337224383916,3276.75,Deal 1,2.0,1500.0,1394.0,2.0,1.0,True
2019,PA,953771,1645,1000.0,1563.4494336097162,607.90273556231,1645.0,Deal 1,1.0,1500.0,1317.0,1.0,1.0,True
2019,PA,953775,11317,2000.0,1175.0,176.72528055138287,7921.9,Deal 1,1.0,2000.0,1175.0,1.0,1.0,False
2019,PA,953776,1304,1000.0,1025.0,766.8711656441718,1304.0,Deal 1,1.0,1000.0,950.0,1.0,1.0,False
2019,PA,953780,1599,800.0,836.5074063928865,500.3126954346466,1599.0,Deal 1,1.0,1000.0,775.0,1.0,1.0,True
2019,PA,953786,703,400.0,512.81,568.9900426742532,703.0,Deal 1,2.0,400.0,513.0,2.0,1.0,False
2019,PA,953795,1023,500.0,800.0,488.7585532746823,1023.0,Deal 1,1.0,500.0,800.0,1.0,1.0,False
2019,PA,953796,2152,800.0,885.4464906550918,371.74721189591077,2152.0,Deal 1,1.0,1000.0,775.0,1.0,1.0,True
2019,PA,953800,1931,500.0,625.0,258.9331952356292,1931.0,Deal 2,1.0,500.0,625.0,1.0,1.0,False
2019,PA,953801,3482,1000.0,1315.6844968268358,287.1912693854107,3482.0,Deal 1,1.0,1000.0,850.0,1.0,1.0,False
2019,PA,953804,1875,1000.0,730.0,533.3333333333334,1875.0,Deal 1,1.0,1000.0,730.0,1.0,1.0,False
2019,PA,953809,2198,1000.0,969.5173728902843,454.9590536851683,2198.0,Deal 1,1.0,1000.0,775.0,1.0,1.0,False
2019,PA,953810,2938,2000.0,1725.2626561426962,680.7351940095303,2938.0,Deal 3,3.0,1650.0,1699.0,3.0,1.0,False
2019,PA,953811,1731,600.0,768.189068459091,346.6204506065858,1731.0,Deal 1,1.0,800.0,695.0,1.0,1.0,True
2019,PA,953819,3916,1000.0,1355.0317316409792,255.3626149131767,3916.0,Deal 1,1.0,1000.0,900.0,1.0,1.0,False
2019,PA,953821,3022,2500.0,1900.2161493748222,827.2667107875579,3022.0,Deal 3,2.0,2000.0,1900.0,1.0,1.0,False
2019,PA,953825,2426,1000.0,1785.85612518977,412.20115416323165,2062.1,Deal 2,1.0,1500.0,1317.0,1.0,1.0,True
2019,PA,953832,1859,1000.0,738.0007470119522,537.9236148466917,1859.0,Deal 1,1.0,500.0,444.0,1.0,1.0,False
2019,PA,953833,2100,300.0,525.0,142.85714285714286,2100.0,Deal 2,1.0,300.0,525.0,1.0,1.0,False
2019,PA,953837,4735,1000.0,1532.5750291597994,211.1932418162619,4024.75,Deal 1,1.0,1000.0,1000.0,1.0,1.0,False
2019,PA,953839,11194,2000.0,6155.049331889312,178.66714311238164,9514.9,Deal 4,5.0,5200.0,6126.0,3.0,1.0,True
2019,PA,953840,2190,1000.0,2088.5350785809824,456.62100456621005,2190.0,Deal 1,4.0,1300.0,2046.0,2.0,1.0,True
2019,PA,953841,5738,1000.0,1720.2175883952855,174.2767514813524,4877.3,Deal 3,2.0,1500.0,1600.0,2.0,1.0,True
2019,PA,953842,6863,1000.0,1989.3732002975064,145.70887367040652,5833.55,Deal 3,2.0,2000.0,1900.0,1.0,1.0,True
2019,PA,953843,2032,1000.0,1712.0,492.12598425196853,2032.0,Deal 2,3.0,1050.0,1698.0,2.0,1.0,True
2019,PA,953845,3449,1000.0,3320.0,289.93911278631487,3449.0,Deal 1,3.0,3000.0,3000.0,1.0,1.0,True
2019,PA,953846,2033,2000.0,1171.2142120551925,983.7678307919331,2033.0,Deal 1,1.0,1000.0,950.0,1.0,1.0,False
2019,PA,953850,1246,800.0,810.267810109779,642.0545746388443,1246.0,Deal 2,1.0,1000.0,775.0,1.0,1.0,True
2019,PA,953864,4150,1000.0,2731.577231900696,240.96385542168676,3527.5,Deal 2,3.0,2500.0,2600.0,2.0,1.0,True
2019,PA,953865,1004,1000.0,1176.178362635281,996.01593625498,1004.0,Deal 1,1.0,1000.0,895.0,1.0,1.0,False
2019,PA,953866,4083,1500.0,2250.0,367.37692872887584,3470.55,Deal 2,1.0,2000.0,2026.0,1.0,1.0,True
2019,PA,953867,1899,1000.0,1555.304129342364,526.592943654555,1899.0,Deal 3,2.0,1500.0,1294.0,2.0,1.0,True
2019,PA,953869,3716,500.0,1170.2326987005133,134.55328310010765,3158.6,Deal 1,1.0,1000.0,900.0,1.0,1.0,True
2019,PA,953874,1858,500.0,1420.0,269.1065662002153,1858.0,Deal 1,1.0,1000.0,1376.0,1.0,1.0,True
2019,PA,953875,1470,1150.0,2800.0,782.3129251700681,1470.0,,,,,,,False
2019,PA,953877,3040,1000.0,2418.8528839046703,328.94736842105266,3040.0,Deal 1,1.0,3000.0,2375.0,1.0,1.0,True
2019,PA,953882,1165,1000.0,1000.05,858.3690987124463,1165.0,Deal 1,1.0,1000.0,950.0,1.0,1.0,False
2019,PA,953884,4891,1000.0,607.6631234137311,204.45716622367615,4157.35,,,,,,,False
2019,PA,953888,1599,1000.0,1144.9682683590208,625.3908692933084,1599.0,Deal 1,1.0,1000.0,900.0,1.0,1.0,False
2019,PA,953889,1648,1000.0,1005.0,606.7961165048544,1648.0,Deal 1,1.0,1000.0,950.0,1.0,1.0,False
2019,PA,953890,2764,1000.0,1095.4768487332922,361.794500723589,2764.0,Deal 1,1.0,1000.0,950.0,1.0,1.0,False
2019,PA,953891,3712,3000.0,2080.0224590987877,808.1896551724138,3155.2,Deal 2,2.0,2000.0,1900.0,1.0,1.0,False
2019,PA,953893,2259,1000.0,1399.7528718088372,442.67374944665784,2259.0,Deal 2,2.0,1500.0,1394.0,2.0,1.0,True
2019,PA,953898,2939,1000.0,1501.8512014679252,340.25178632187817,2939.0,Deal 1,2.0,1500.0,1394.0,2.0,1.0,True
2019,PA,953899,5741,1000.0,1849.9747082774275,174.18568193694477,4879.85,Deal 3,3.0,2000.0,1838.0,2.0,1.0,True
2019,PA,953902,3310,500.0,649.95,151.05740181268882,3310.0,Deal 1,1.0,500.0,650.0,1.0,1.0,False
2019,PA,953905,1630,500.0,1075.0,306.7484662576687,1630.0,Deal 1,1.0,1000.0,950.0,1.0,1.0,True
2019,PA,953907,3995,3000.0,2129.1984709320195,750.9386733416771,3395.75,Deal 3,1.0,2000.0,2115.0,1.0,1.0,False
2019,PA,953909,1118,100.0,800.0,89.44543828264759,1118.0,Deal 1,1.0,1000.0,730.0,1.0,1.0,True
2019,PA,953911,1797,300.0,1800.0,166.9449081803005,1797.0,Deal 2,3.0,1650.0,1699.0,3.0,1.0,True
2019,PA,953912,2156,250.0,1875.0,115.95547309833024,2156.0,Deal 1,3.0,1200.0,1864.0,2.0,1.0,True
2019,PA,953913,2328,1000.0,2330.393234779629,429.553264604811,2328.0,Deal 2,2.0,2000.0,2000.0,1.0,1.0,True
2019,PA,953915,4979,1000.0,2579.6319796954313,200.8435428800964,4232.15,Deal 3,1.0,2000.0,2250.0,1.0,1.0,True
2019,PA,953916,6748,1500.0,1572.180724414758,222.28808535862478,5735.8,Deal 1,1.0,2000.0,1175.0,1.0,1.0,True
2019,PA,953934,1381,1000.0,1831.219414627402,724.112961622013,1381.0,Deal 3,3.0,1050.0,1698.0,2.0,1.0,True
2019,PA,953947,4685,1000.0,2508.3958187908233,213.4471718249733,3982.25,Deal 2,2.0,2100.0,2375.0,2.0,1.0,True
2019,PA,953957,7399,1000.0,1675.4822291529188,135.15339910798755,6289.15,Deal 3,2.0,1500.0,1600.0,2.0,1.0,True
2019,PA,953961,1652,750.0,750.0,453.9951573849879,1652.0,Deal 1,1.0,800.0,695.0,1.0,1.0,True
2019,PA,953963,4382,1000.0,2869.7697181559975,228.20629849383843,3724.7,Deal 6,2.0,3500.0,2819.0,2.0,1.0,True
2019,PA,953967,5607,1000.0,2663.550769681995,178.34849295523452,4765.95,Deal 3,3.0,2200.0,2557.0,2.0,1.0,True
2019,PA,953968,1468,1000.0,781.7282062454611,681.1989100817439,1468.0,Deal 1,1.0,500.0,600.0,1.0,1.0,False
2019,PA,953970,3769,1000.0,881.328572075335,265.32236667551075,3203.65,Deal 1,2.0,650.0,749.0,2.0,1.0,False
2019,PA,953971,927,200.0,2025.0,215.7497303128371,927.0,Deal 1,1.0,500.0,1355.0,1.0,1.0,True
2019,PA,953972,1062,1000.0,1175.0,941.6195856873823,1062.0,Deal 1,1.0,1000.0,950.0,1.0,1.0,False
2019,PA,953975,1562,1000.0,1515.3408603409753,640.2048655569782,1562.0,Deal 1,1.0,1000.0,1500.0,1.0,1.0,False
2019,PA,953984,2141,1000.0,1595.1631126696723,467.07146193367583,2141.0,Deal 1,1.0,1000.0,1500.0,1.0,1.0,False
2019,PA,953987,2369,2000.0,3037.0518632223493,844.2380751371887,2369.0,Deal 1,1.0,2000.0,3000.0,1.0,1.0,False
2019,PA,953988,2001,1000.0,1000.0,499.7501249375312,2001.0,Deal 1,1.0,1000.0,895.0,1.0,1.0,False
2019,PA,953990,1656,1000.0,2144.292397031939,603.864734299517,1656.0,Deal 1,1.0,1000.0,1395.0,1.0,1.0,False
2019,PA,953993,5293,1000.0,2749.4540911928634,188.9287738522577,4499.05,Deal 2,3.0,2500.0,2600.0,2.0,1.0,True
2019,PA,953997,3566,1000.0,1579.7503587732635,280.42624789680315,3031.1,Deal 2,2.0,1500.0,1394.0,2.0,1.0,True
2019,PA,953998,1664,500.0,2008.402811528414,300.4807692307692,1664.0,Deal 3,4.0,1300.0,1941.0,2.0,1.0,True
2019,PA,953999,9299,1000.0,2581.981216588175,107.53844499408538,7904.15,Deal 2,3.0,2200.0,2557.0,2.0,1.0,True
2019,PA,954000,1655,1000.0,1998.504819658231,604.2296072507553,1655.0,Deal 3,4.0,1300.0,1922.0,2.0,1.0,True
2019,PA,954005,3843,1250.0,2628.4134179510424,325.26671870934166,3266.55,Deal 3,1.0,3000.0,2375.0,1.0,1.0,True
2019,PA,954011,1473,1000.0,1861.0,678.8866259334691,1473.0,Deal 1,1.0,1000.0,1395.0,1.0,1.0,False
2019,PA,954013,1535,1000.0,1327.4167248224787,651.4657980456026,1535.0,Deal 1,2.0,1150.0,1255.0,2.0,1.0,True
2019,PA,954015,5569,1000.0,1577.313994923411,179.5654516071108,4733.65,Deal 1,1.0,1000.0,1000.0,1.0,1.0,False
2019,PA,954017,4103,1000.0,2025.0,243.72410431391665,4103.0,Deal 4,3.0,2150.0,2005.0,2.0,1.0,True
2019,PA,954021,3792,1000.0,2725.978005630708,263.71308016877634,3223.2,Deal 2,3.0,2500.0,2600.0,2.0,1.0,True
2019,PA,954022,1668,1000.0,1613.929606156632,599.5203836930456,1668.0,Deal 1,2.0,1500.0,1394.0,2.0,1.0,True
2019,PA,954027,4680,500.0,2473.5544145018257,106.83760683760684,4680.0,Deal 2,2.0,2100.0,2375.0,2.0,1.0,True
2019,PA,954029,4854,1000.0,1538.9586465769094,206.01565718994644,4125.9,Deal 1,1.0,1000.0,1000.0,1.0,1.0,False
2019,PA,954030,9008,1000.0,3570.873967058215,111.01243339253996,7656.8,Deal 4,2.0,3000.0,3569.0,2.0,1.0,True
2019,PA,954034,3265,1000.0,1453.7185787131457,306.2787136294028,3265.0,Deal 1,1.0,1000.0,1000.0,1.0,1.0,False
2019,PA,954036,3205,1000.0,1450.49994808267,312.01248049922,2724.25,Deal 1,1.0,1000.0,1000.0,1.0,1.0,False
