district_id,state_code,primary_new_contract_start_date,clean_path_1m_sample,not_meeting,meeting,sample,population,num_students
928950,MT,2021.0,1,1,0,1,1,64
928952,MT,2021.0,1,1,0,1,1,10250
928953,MT,2020.0,0,0,0,0,1,82
928954,MT,2020.0,0,0,0,0,1,7
928955,MT,2020.0,0,0,0,0,1,26
928956,MT,2021.0,1,1,0,1,1,1482
928957,MT,2020.0,0,0,0,0,1,7
928959,MT,2020.0,1,1,0,1,1,1937
928961,MT,2020.0,0,0,1,1,1,84
928963,MT,2020.0,1,1,0,1,1,597
928965,MT,2020.0,0,0,1,1,1,338
928966,MT,2020.0,1,1,0,1,1,67
928968,MT,2020.0,1,1,0,1,1,1845
928970,MT,2020.0,0,0,1,1,1,242
928971,MT,2020.0,1,1,0,1,1,249
928972,MT,2021.0,1,1,0,1,1,8104
928973,MT,2025.0,1,1,0,1,1,1471
928974,MT,2020.0,0,0,1,1,1,15
928976,MT,2020.0,0,0,1,1,1,90
928977,MT,2020.0,0,0,1,1,1,19
928979,MT,2020.0,0,0,1,1,1,72
928980,MT,2020.0,0,0,1,1,1,97
928984,MT,2020.0,1,1,0,1,1,230
928986,MT,2020.0,1,1,0,1,1,819
928987,MT,2020.0,0,0,0,0,1,57
928989,MT,2020.0,0,1,0,1,1,295
928991,MT,2022.0,0,0,1,1,1,233
928993,MT,2022.0,1,1,0,1,1,351
928997,MT,2020.0,0,0,1,1,1,39
928998,MT,2022.0,1,1,0,1,1,6257
929000,MT,2020.0,0,0,1,1,1,9
929001,MT,2022.0,1,1,0,1,1,170
929002,MT,2020.0,1,1,0,1,1,8
929003,MT,2020.0,0,0,0,0,1,34
929004,MT,2020.0,0,0,0,0,1,11
929005,MT,2022.0,0,0,1,1,1,53
929006,MT,2020.0,0,0,1,1,1,4
929008,MT,2022.0,0,0,1,1,1,126
929010,MT,2022.0,0,0,1,1,1,70
929013,MT,2020.0,1,1,0,1,1,2285
929014,MT,2021.0,0,0,1,1,1,74
929017,MT,2022.0,1,1,0,1,1,1179
929018,MT,2020.0,1,1,0,1,1,72
929020,MT,2020.0,0,0,1,1,1,121
929022,MT,2020.0,1,1,0,1,1,1127
929024,MT,2020.0,0,0,1,1,1,349
929025,MT,2020.0,1,1,0,1,1,535
929026,MT,2020.0,0,0,1,1,1,230
929027,MT,2020.0,1,1,0,1,1,40
929028,MT,2020.0,1,1,0,1,1,30
929029,MT,2020.0,0,0,1,1,1,24
929030,MT,2020.0,0,0,1,1,1,4
929031,MT,2020.0,1,1,0,1,1,508
929034,MT,2021.0,1,1,0,1,1,676
929035,MT,2020.0,0,0,0,0,1,111
929036,MT,2020.0,0,0,0,0,1,7
929037,MT,2020.0,0,0,1,1,1,104
929038,MT,2020.0,0,0,1,1,1,4
929040,MT,2021.0,0,0,1,1,1,83
929041,MT,2020.0,0,0,0,0,1,27
929043,MT,2020.0,1,1,0,1,1,8974
929046,MT,2020.0,0,0,0,0,1,5
929047,MT,2022.0,0,0,1,1,1,495
929048,MT,2020.0,1,1,0,1,1,483
929050,MT,2020.0,0,0,1,1,1,89
929051,MT,2020.0,0,0,1,1,1,51
929052,MT,2020.0,0,0,1,1,1,97
929053,MT,2020.0,0,0,0,0,1,10
929054,MT,2021.0,0,0,1,1,1,178
929056,MT,2020.0,0,0,0,0,1,7
929057,MT,2020.0,0,0,1,1,1,38
929058,MT,2020.0,1,1,0,1,1,6
929064,MT,2021.0,1,1,0,1,1,320
929065,MT,2022.0,1,1,0,1,1,1484
929066,MT,2020.0,0,0,0,0,1,8
929068,MT,2020.0,0,0,1,1,1,19
929070,MT,2020.0,0,0,1,1,1,26
929071,MT,2020.0,0,0,0,0,1,11
929072,MT,2020.0,0,0,1,1,1,56
929074,MT,2023.0,1,1,0,1,1,425
929075,MT,2021.0,0,0,1,1,1,4
929077,MT,2020.0,0,0,1,1,1,357
929078,MT,2020.0,0,0,1,1,1,86
929079,MT,2020.0,0,0,0,0,1,5
929081,MT,2023.0,1,1,0,1,1,1626
929082,MT,2020.0,0,0,0,0,1,22
929084,MT,2020.0,0,0,1,1,1,903
929085,MT,2021.0,0,0,1,1,1,94
929086,MT,2020.0,0,0,1,1,1,200
929087,MT,2020.0,0,0,1,1,1,16
929089,MT,2020.0,0,0,1,1,1,106
929091,MT,2020.0,1,1,0,1,1,155
929093,MT,2020.0,0,0,1,1,1,52
929094,MT,2020.0,1,1,0,1,1,73
929096,MT,2020.0,1,1,0,1,1,489
929099,MT,2020.0,0,0,1,1,1,72
929100,MT,2020.0,0,0,0,0,1,23
929102,MT,2020.0,0,0,1,1,1,68
929103,MT,2020.0,0,0,1,1,1,104
929106,MT,2022.0,1,1,0,1,1,1409
929107,MT,2020.0,0,0,1,1,1,42
929109,MT,2021.0,0,0,1,1,1,599
929110,MT,2021.0,0,0,1,1,1,31
929111,MT,2020.0,0,0,1,1,1,59
929113,MT,2020.0,0,0,1,1,1,48
929115,MT,2020.0,1,1,0,1,1,105
929116,MT,2020.0,0,0,1,1,1,285
929117,MT,2020.0,1,1,0,1,1,174
929121,MT,2020.0,0,0,1,1,1,418
929123,MT,2024.0,0,0,1,1,1,819
929125,MT,2020.0,1,1,0,1,1,174
929127,MT,2021.0,1,1,0,1,1,1328
929130,MT,2020.0,1,1,0,1,1,273
929131,MT,2020.0,1,1,0,1,1,7
929133,MT,2020.0,1,1,0,1,1,16
929134,MT,2022.0,0,0,1,1,1,173
929135,MT,2020.0,1,1,0,1,1,105
929137,MT,2021.0,0,0,1,1,1,987
929141,MT,2020.0,1,1,0,1,1,262
929142,MT,2020.0,0,0,1,1,1,166
929144,MT,2020.0,0,0,0,0,1,9
929145,MT,2021.0,1,1,0,1,1,266
929147,MT,2020.0,0,0,1,1,1,164
929148,MT,2020.0,1,1,0,1,1,29
929149,MT,2020.0,0,0,1,1,1,165
929150,MT,2020.0,1,1,0,1,1,581
929152,MT,2020.0,1,1,0,1,1,137
929154,MT,2020.0,1,1,0,1,1,439
929157,MT,2022.0,1,1,0,1,1,630
929158,MT,2020.0,0,0,0,0,1,11
929159,MT,2020.0,1,1,0,1,1,20
929160,MT,2020.0,0,0,0,0,1,12
929161,MT,2020.0,1,1,0,1,1,45
929163,MT,2021.0,0,0,1,1,1,361
929165,MT,2020.0,0,0,1,1,1,77
929166,MT,2020.0,0,0,1,1,1,219
929167,MT,2020.0,1,1,0,1,1,106
929169,MT,2020.0,1,1,0,1,1,144
929170,MT,2022.0,0,0,1,1,1,32
929171,MT,2024.0,0,0,1,1,1,296
929172,MT,2020.0,0,0,0,0,1,28
929174,MT,2022.0,1,1,0,1,1,592
929176,MT,2022.0,0,0,1,1,1,266
929177,MT,2020.0,0,0,1,1,1,62
929179,MT,2022.0,1,1,0,1,1,1709
929181,MT,2020.0,1,1,0,1,1,381
929182,MT,2020.0,0,0,1,1,1,46
929184,MT,2021.0,1,1,0,1,1,155
929186,MT,2020.0,1,1,0,1,1,48
929187,MT,2020.0,0,0,1,1,1,101
929188,MT,2022.0,0,0,1,1,1,90
929189,MT,2020.0,0,0,0,0,1,13
929190,MT,2020.0,0,0,0,0,1,13
929192,MT,2020.0,0,0,1,1,1,801
929193,MT,2024.0,0,0,1,1,1,31
929195,MT,2020.0,1,1,0,1,1,246
929197,MT,2020.0,0,0,1,1,1,106
929198,MT,2021.0,0,0,1,1,1,4
929199,MT,2020.0,0,0,1,1,1,39
929200,MT,2020.0,0,0,1,1,1,23
929201,MT,2020.0,0,0,1,1,1,548
929203,ND,2020.0,0,0,1,1,1,78
929340,NC,2020.0,1,1,0,1,1,51114
929341,NC,2020.0,1,1,0,1,1,23658
929357,NC,2020.0,1,1,0,1,1,23005
929394,NC,2020.0,1,1,0,1,1,4975
929423,NC,2020.0,1,1,0,1,1,1420
929470,NC,2020.0,1,1,0,1,1,3346
929471,NC,2020.0,1,1,0,1,1,3095
929472,NC,2020.0,1,1,0,1,1,4762
929473,NC,2020.0,1,1,0,1,1,4558
929474,NC,2020.0,1,1,0,1,1,2090
929493,NC,2020.0,1,1,0,1,1,6936
929518,NC,2020.0,1,1,0,1,1,2292
929519,NC,2020.0,1,1,0,1,1,4751
929520,NC,2020.0,1,1,0,1,1,12546
929521,NC,2020.0,1,1,0,1,1,24369
929522,NC,2020.0,1,1,0,1,1,12584
929523,NC,2020.0,1,1,0,1,1,31249
929524,NC,2020.0,1,1,0,1,1,11990
929525,NC,2020.0,1,1,0,1,1,1887
929526,NC,2020.0,1,1,0,1,1,8404
929527,NC,2020.0,1,1,0,1,1,2711
929528,NC,2020.0,1,1,0,1,1,16544
929529,NC,2020.0,1,1,0,1,1,12088
929530,NC,2020.0,1,1,0,1,1,8887
929531,NC,2020.0,1,1,0,1,1,3420
929532,NC,2020.0,1,1,0,1,1,2101
929533,NC,2020.0,1,1,0,1,1,1379
929534,NC,2020.0,1,1,0,1,1,15123
929535,NC,2020.0,1,1,0,1,1,3123
929536,NC,2020.0,1,1,0,1,1,6026
929537,NC,2020.0,1,1,0,1,1,4057
929538,NC,2020.0,1,1,0,1,1,5124
929539,NC,2020.0,1,1,0,1,1,19245
929540,NC,2020.0,1,1,0,1,1,6242
929541,NC,2020.0,1,1,0,1,1,9024
929543,NC,2020.0,1,1,0,1,1,33643
929544,NC,2020.0,1,1,0,1,1,6151
929545,NC,2020.0,1,1,0,1,1,1193
929546,NC,2020.0,1,1,0,1,1,55197
929547,NC,2020.0,1,1,0,1,1,8436
929548,NC,2020.0,1,1,0,1,1,32030
929549,NC,2020.0,1,1,0,1,1,1623
929550,NC,2020.0,1,1,0,1,1,1243
929551,NC,2020.0,1,1,0,1,1,7843
929552,NC,2020.0,1,1,0,1,1,3130
929553,NC,2020.0,1,1,0,1,1,72866
929554,NC,2020.0,1,1,0,1,1,2718
929555,NC,2020.0,1,1,0,1,1,20777
929556,NC,2020.0,1,1,0,1,1,7094
929557,NC,2020.0,1,1,0,1,1,13515
929559,NC,2020.0,1,1,0,1,1,3004
929560,NC,2020.0,1,1,0,1,1,4305
929561,NC,2020.0,1,1,0,1,1,8672
929562,NC,2020.0,1,1,0,1,1,624
929563,NC,2020.0,1,1,0,1,1,20566
929564,NC,2020.0,1,1,0,1,1,3772
929565,NC,2020.0,1,1,0,1,1,35002
929566,NC,2020.0,1,1,0,1,1,1182
929567,NC,2020.0,1,1,0,1,1,5369
929568,NC,2020.0,1,1,0,1,1,9942
929569,NC,2020.0,1,1,0,1,1,8862
929570,NC,2020.0,1,1,0,1,1,3119
929571,NC,2020.0,1,1,0,1,1,11509
929572,NC,2020.0,1,1,0,1,1,4258
929573,NC,2020.0,1,1,0,1,1,2331
929574,NC,2020.0,1,1,0,1,1,2829
929575,NC,2020.0,1,1,0,1,1,6189
929576,NC,2020.0,1,1,0,1,1,147538
929577,NC,2020.0,1,1,0,1,1,1848
929578,NC,2020.0,1,1,0,1,1,4048
929579,NC,2020.0,1,1,0,1,1,12764
929580,NC,2020.0,1,1,0,1,1,6101
929581,NC,2020.0,1,1,0,1,1,1624
929582,NC,2020.0,1,1,0,1,1,15473
929583,NC,2020.0,1,1,0,1,1,14171
929584,NC,2020.0,1,1,0,1,1,26415
929585,NC,2020.0,1,1,0,1,1,3079
929586,NC,2020.0,1,1,0,1,1,1797
929587,NC,2020.0,1,1,0,1,1,26352
929588,NC,2020.0,1,1,0,1,1,7557
929589,NC,2020.0,1,1,0,1,1,1308
929591,NC,2020.0,1,1,0,1,1,5856
929592,NC,2020.0,1,1,0,1,1,9490
929593,NC,2020.0,1,1,0,1,1,1673
929594,NC,2020.0,1,1,0,1,1,4609
929595,NC,2020.0,1,1,0,1,1,2256
929596,NC,2020.0,1,1,0,1,1,17367
929597,NC,2020.0,1,1,0,1,1,7455
929598,NC,2020.0,1,1,0,1,1,3002
929599,NC,2020.0,1,1,0,1,1,23757
929600,NC,2020.0,1,1,0,1,1,12549
929601,NC,2020.0,1,1,0,1,1,19519
929602,NC,2020.0,1,1,0,1,1,8350
929603,NC,2020.0,1,1,0,1,1,8554
929604,NC,2020.0,1,1,0,1,1,5991
929605,NC,2020.0,1,1,0,1,1,8489
929606,NC,2020.0,1,1,0,1,1,6148
929607,NC,2020.0,1,1,0,1,1,8174
929608,NC,2020.0,1,1,0,1,1,2066
929609,NC,2020.0,1,1,0,1,1,2399
929610,NC,2020.0,1,1,0,1,1,3427
929611,NC,2020.0,1,1,0,1,1,616
929612,NC,2020.0,1,1,0,1,1,41782
929614,NC,2020.0,1,1,0,1,1,6391
929615,NC,2020.0,0,0,1,1,1,168744
929616,NC,2020.0,1,1,0,1,1,2244
929617,NC,2020.0,1,1,0,1,1,1555
929618,NC,2020.0,1,1,0,1,1,4495
929619,NC,2020.0,1,1,0,1,1,18663
929620,NC,2020.0,1,1,0,1,1,763
929621,NC,2020.0,1,1,0,1,1,2289
929622,NC,2020.0,1,1,0,1,1,9296
929623,NC,2020.0,1,1,0,1,1,12131
929624,NC,2020.0,1,1,0,1,1,5505
929625,NC,2020.0,1,1,0,1,1,2171
933571,ND,2020.0,0,0,1,1,1,12696
933572,ND,2020.0,0,0,1,1,1,6
933573,ND,2020.0,0,0,1,1,1,142
933574,ND,2020.0,0,0,1,1,1,267
933575,ND,2020.0,0,0,1,1,1,420
933576,ND,2020.0,1,1,0,1,1,2180
933577,ND,2020.0,0,1,0,1,1,131
933578,ND,2020.0,0,0,1,1,1,189
933579,ND,2020.0,1,1,0,1,1,757
933580,ND,2020.0,0,0,1,1,1,272
933581,ND,2020.0,1,1,0,1,1,88
933582,ND,2020.0,1,1,0,1,1,588
933584,ND,2020.0,1,1,0,1,1,719
933585,ND,2020.0,0,0,1,1,1,22
933586,ND,2020.0,1,1,0,1,1,277
933588,ND,2020.0,0,0,1,1,1,7
933589,ND,2020.0,1,1,0,1,1,3386
933590,ND,2020.0,0,0,1,1,1,438
933591,ND,2020.0,0,1,0,1,1,283
933592,ND,2020.0,0,0,1,1,1,469
933593,ND,2020.0,0,0,1,1,1,163
933594,ND,2020.0,1,1,0,1,1,100
933595,ND,2020.0,1,1,0,1,1,600
933596,ND,2020.0,0,1,0,1,1,170
933597,ND,2020.0,0,0,1,1,1,224
933598,ND,2020.0,0,0,1,1,1,329
933599,ND,2020.0,0,0,1,1,1,325
933600,ND,2020.0,1,1,0,1,1,169
933601,ND,2020.0,0,0,1,1,1,330
933603,ND,2020.0,1,1,0,1,1,226
933604,ND,2020.0,0,0,1,1,1,506
933606,ND,2020.0,0,0,1,1,1,360
933608,ND,2020.0,0,0,1,1,1,35
933609,ND,2020.0,0,0,1,1,1,122
933611,ND,2020.0,0,1,0,1,1,403
933612,ND,2020.0,0,0,1,1,1,336
933613,ND,2020.0,0,0,1,1,1,285
933614,ND,2020.0,0,0,1,1,1,302
933615,ND,2020.0,0,0,1,1,1,401
933617,ND,2020.0,0,0,1,1,1,307
933619,ND,2020.0,0,1,0,1,1,343
933624,ND,2020.0,0,0,1,1,1,203
933628,ND,2020.0,0,0,1,1,1,445
933630,ND,2020.0,1,1,0,1,1,70
933633,ND,2020.0,0,0,1,1,1,179
933634,ND,2020.0,1,1,0,1,1,97
933635,ND,2020.0,1,1,0,1,1,64
933636,ND,2020.0,0,0,1,1,1,140
933637,ND,2020.0,0,0,1,1,1,12
933640,ND,2020.0,0,0,1,1,1,291
933642,ND,2020.0,0,0,1,1,1,88
933643,ND,2020.0,1,1,0,1,1,671
933644,ND,2020.0,0,0,1,1,1,67
933645,ND,2020.0,0,0,1,1,1,473
933646,ND,2020.0,0,0,1,1,1,111
933647,ND,2020.0,1,1,0,1,1,854
933648,ND,2020.0,1,1,0,1,1,214
933649,ND,2020.0,0,0,1,1,1,260
933651,ND,2021.0,1,1,0,1,1,1723
933652,ND,2020.0,0,0,1,1,1,340
933653,ND,2020.0,0,0,1,1,1,179
933654,ND,2020.0,0,0,1,1,1,514
933655,ND,2020.0,0,0,1,1,1,226
933656,ND,2020.0,1,1,0,1,1,61
933657,ND,2020.0,0,0,1,1,1,265
933658,ND,2020.0,0,0,1,1,1,314
933659,ND,2020.0,0,0,1,1,1,243
933660,ND,2020.0,1,1,0,1,1,109
933661,ND,2020.0,1,1,0,1,1,102
933662,ND,2020.0,0,0,1,1,1,10805
933663,ND,2020.0,0,0,1,1,1,94
933664,ND,2020.0,0,0,1,1,1,219
933666,ND,2020.0,0,0,1,1,1,169
933667,ND,2020.0,0,0,1,1,1,205
933668,ND,2020.0,0,1,0,1,1,407
933669,ND,2020.0,0,1,0,1,1,163
933670,ND,2020.0,0,1,0,1,1,308
933671,ND,2020.0,0,0,1,1,1,27
933672,ND,2020.0,1,1,0,1,1,961
933673,ND,2020.0,0,0,1,1,1,7459
933674,ND,2020.0,0,0,1,1,1,174
933676,ND,2020.0,0,0,1,1,1,32
933677,ND,2020.0,0,0,1,1,1,257
933679,ND,2020.0,0,0,1,1,1,409
933680,ND,2020.0,0,0,1,1,1,175
933681,ND,2020.0,1,1,0,1,1,107
933682,ND,2020.0,0,1,0,1,1,173
933683,ND,2020.0,0,0,1,1,1,314
933684,ND,2020.0,0,0,1,1,1,461
933685,ND,2020.0,0,0,1,1,1,65
933687,ND,2020.0,0,0,1,1,1,6
933688,ND,2020.0,0,0,1,1,1,318
933689,ND,2020.0,0,0,1,1,1,55
933690,ND,2020.0,0,0,1,1,1,455
933691,ND,2020.0,0,0,1,1,1,129
933693,ND,2020.0,0,0,1,1,1,164
933694,ND,2020.0,0,0,1,1,1,296
933695,ND,2020.0,0,0,1,1,1,399
933696,ND,2020.0,0,0,1,1,1,382
933697,ND,2020.0,0,0,1,1,1,130
933698,ND,2020.0,1,1,0,1,1,192
933700,ND,2020.0,1,1,0,1,1,602
933701,ND,2020.0,0,0,1,1,1,17
933702,ND,2020.0,0,0,1,1,1,42
933703,ND,2020.0,0,0,1,1,1,134
933704,ND,2020.0,0,0,1,1,1,3688
933705,ND,2020.0,0,0,1,1,1,213
933706,ND,2020.0,0,0,1,1,1,17
933707,ND,2020.0,0,0,1,1,1,177
933708,ND,2020.0,1,1,0,1,1,216
933709,ND,2020.0,0,1,0,1,1,90
933710,ND,2020.0,0,0,1,1,1,14
933711,ND,2020.0,0,1,0,1,1,186
933712,ND,2020.0,0,0,1,1,1,93
933713,ND,2020.0,1,1,0,1,1,1435
933714,ND,2020.0,0,0,1,1,1,165
933715,ND,2020.0,0,0,1,1,1,41
933716,ND,2020.0,0,0,1,1,1,182
933717,ND,2020.0,0,0,1,1,1,237
933718,ND,2020.0,1,1,0,1,1,271
933719,ND,2021.0,0,0,1,1,1,7588
933720,ND,2020.0,0,0,1,1,1,270
933721,ND,2020.0,0,0,1,1,1,242
933722,ND,2020.0,0,0,1,1,1,115
933723,ND,2020.0,0,0,1,1,1,252
933724,ND,2020.0,0,0,1,1,1,92
933725,ND,2020.0,0,0,1,1,1,249
933726,ND,2020.0,0,0,1,1,1,490
933727,ND,2020.0,0,0,1,1,1,305
933728,ND,2020.0,0,0,1,1,1,434
933730,ND,2020.0,1,1,0,1,1,939
933732,ND,2020.0,0,0,1,1,1,216
933733,ND,2020.0,1,1,0,1,1,275
933734,ND,2020.0,0,0,1,1,1,498
933735,ND,2020.0,0,1,0,1,1,65
933737,ND,2020.0,0,0,1,1,1,98
933741,ND,2020.0,0,0,1,1,1,271
933743,ND,2020.0,1,1,0,1,1,158
933746,ND,2020.0,0,0,1,1,1,159
933747,ND,2020.0,0,0,1,1,1,60
933748,ND,2020.0,0,0,1,1,1,597
933750,ND,2020.0,1,1,0,1,1,178
933751,ND,2020.0,0,0,1,1,1,56
933752,ND,2020.0,0,0,1,1,1,80
933753,ND,2020.0,0,0,1,1,1,203
933754,ND,2020.0,0,0,1,1,1,466
933755,ND,2020.0,0,0,1,1,1,306
933756,ND,2021.0,0,0,0,0,1,443
933758,ND,2020.0,1,1,0,1,1,383
933759,ND,2020.0,1,1,0,1,1,54
933760,ND,2020.0,1,1,0,1,1,670
933761,ND,2020.0,0,0,1,1,1,52
933762,ND,2020.0,0,0,1,1,1,22
933763,ND,2020.0,0,0,1,1,1,421
933765,ND,2020.0,0,0,1,1,1,17
933766,ND,2020.0,0,0,1,1,1,486
933767,ND,2020.0,0,0,1,1,1,186
933768,ND,2020.0,0,0,1,1,1,41
933769,ND,2020.0,0,1,0,1,1,223
933770,ND,2020.0,1,1,0,1,1,647
933771,ND,2020.0,1,1,0,1,1,1072
933772,ND,2020.0,1,1,0,1,1,1220
933773,ND,2020.0,0,0,1,1,1,253
933774,ND,2020.0,0,0,1,1,1,303
933775,ND,2020.0,0,0,1,1,1,10449
933776,ND,2020.0,0,0,1,1,1,140
933777,ND,2020.0,0,0,1,1,1,120
933778,ND,2020.0,0,0,1,1,1,3889
933779,ND,2020.0,0,1,0,1,1,92
933780,ND,2020.0,0,0,1,1,1,212
933781,ND,2020.0,0,0,1,1,1,40
933782,ND,2020.0,1,1,0,1,1,223
933783,ND,2020.0,0,0,1,1,1,24
935899,NE,2020.0,1,1,0,1,1,633
935900,NE,2020.0,1,1,0,1,1,303
935901,NE,2020.0,1,1,0,1,1,460
935902,NE,2020.0,1,1,0,1,1,740
935903,NE,2020.0,1,1,0,1,1,461
935904,NE,2022.0,1,1,0,1,1,265
935905,NE,2022.0,1,1,0,1,1,765
935906,NE,2020.0,1,1,0,1,1,228
935907,NE,2020.0,1,1,0,1,1,356
935908,NE,2024.0,0,0,1,1,1,9554
935909,NE,2020.0,1,1,0,1,1,236
935910,NE,2020.0,1,1,0,1,1,146
935911,NE,2022.0,1,1,0,1,1,2026
935912,NE,2020.0,1,1,0,1,1,4227
935913,NE,2020.0,1,1,0,1,1,270
935914,NE,2020.0,1,1,0,1,1,357
935915,NE,2020.0,1,1,0,1,1,364
935916,NE,2020.0,1,1,0,1,1,438
935917,NE,2020.0,1,1,0,1,1,889
935918,NE,2020.0,1,1,0,1,1,411
935924,NE,2020.0,0,0,1,1,1,295
935925,NE,2020.0,0,0,1,1,1,244
935926,NE,2020.0,1,1,0,1,1,160
935930,NE,2020.0,1,1,0,1,1,384
935932,NE,2020.0,1,1,0,1,1,548
935933,NE,2020.0,1,1,0,1,1,205
935934,NE,2020.0,0,0,1,1,1,159
935935,NE,2020.0,1,1,0,1,1,216
935936,NE,2020.0,0,0,0,0,1,316
935937,NE,2020.0,1,1,0,1,1,322
935939,NE,2020.0,1,1,0,1,1,179
935940,NE,2020.0,1,1,0,1,1,689
935941,NE,2030.0,1,1,0,1,1,2321
935942,NE,2020.0,1,1,0,1,1,286
935943,NE,2020.0,0,0,1,1,1,425
935944,NE,2020.0,1,1,0,1,1,310
935947,NE,2022.0,1,1,0,1,1,1940
935948,NE,2022.0,0,0,1,1,1,256
935949,NE,2020.0,1,1,0,1,1,348
935950,NE,2020.0,1,1,0,1,1,1909
935952,NE,2030.0,0,0,1,1,1,447
935953,NE,2020.0,0,0,1,1,1,467
935955,NE,2020.0,1,1,0,1,1,407
935956,NE,2020.0,0,0,1,1,1,183
935957,NE,2020.0,0,0,1,1,1,184
935958,NE,2020.0,1,1,0,1,1,907
935959,NE,2020.0,1,1,0,1,1,557
935960,NE,2020.0,1,1,0,1,1,639
935961,NE,2030.0,0,0,1,1,1,436
935962,NE,2022.0,0,0,1,1,1,330
935963,NE,2022.0,0,0,1,1,1,546
935964,NE,2020.0,0,0,1,1,1,445
935965,NE,2020.0,1,1,0,1,1,322
935966,NE,2020.0,1,1,0,1,1,474
935967,NE,2020.0,0,0,1,1,1,610
935968,NE,2020.0,0,0,1,1,1,233
935969,NE,2030.0,0,0,1,1,1,185
935970,NE,2030.0,0,0,1,1,1,271
935971,NE,2020.0,0,0,1,1,1,466
935972,NE,2020.0,1,1,0,1,1,400
935973,NE,2030.0,0,0,1,1,1,446
935974,NE,2022.0,0,0,1,1,1,203
935975,NE,2020.0,0,0,1,1,1,214
935976,NE,2020.0,0,0,1,1,1,161
935977,NE,2020.0,1,1,0,1,1,268
935987,NE,2020.0,1,1,0,1,1,419
935991,NE,2020.0,1,1,0,1,1,647
935994,NE,2030.0,0,0,1,1,1,918
935996,NE,2020.0,0,0,1,1,1,668
935998,NE,2020.0,1,1,0,1,1,401
936001,NE,2022.0,0,0,1,1,1,529
936004,NE,2022.0,1,1,0,1,1,299
936006,NE,2022.0,0,0,1,1,1,377
936007,NE,2020.0,1,1,0,1,1,284
936010,NE,2020.0,0,0,1,1,1,248
936011,NE,2030.0,0,0,1,1,1,442
936013,NE,2020.0,0,0,1,1,1,913
936014,NE,2020.0,1,1,0,1,1,432
936015,NE,2020.0,1,1,0,1,1,538
936016,NE,2020.0,1,1,0,1,1,183
936017,NE,2020.0,1,1,0,1,1,1397
936018,NE,2022.0,1,1,0,1,1,175
936019,NE,2020.0,1,1,0,1,1,346
936021,NE,2022.0,1,1,0,1,1,132
936023,NE,2030.0,0,0,1,1,1,651
936024,NE,2020.0,1,1,0,1,1,114
936025,NE,2022.0,0,0,1,1,1,826
936026,NE,2020.0,1,1,0,1,1,1200
936028,NE,2020.0,0,0,1,1,1,258
936029,NE,2020.0,1,1,0,1,1,275
936030,NE,2020.0,1,1,0,1,1,431
936031,NE,2030.0,1,1,0,1,1,1864
936032,NE,2023.0,1,1,0,1,1,9911
936033,NE,2030.0,1,1,0,1,1,3327
936034,NE,2020.0,0,0,1,1,1,274
936035,NE,2030.0,0,0,1,1,1,2326
936036,NE,2020.0,1,1,0,1,1,257
936037,NE,2020.0,1,1,0,1,1,320
936038,NE,2020.0,0,0,1,1,1,174
936039,NE,2022.0,1,1,0,1,1,350
936040,NE,2020.0,1,1,0,1,1,316
936041,NE,2020.0,1,1,0,1,1,712
936042,NE,2020.0,0,0,0,0,1,622
936043,NE,2020.0,1,1,0,1,1,906
936044,NE,2020.0,1,1,0,1,1,112
936045,NE,2020.0,1,1,0,1,1,201
936046,NE,2020.0,1,1,0,1,1,175
936048,NE,2020.0,1,1,0,1,1,3867
936049,NE,2020.0,0,0,1,1,1,965
936050,NE,2020.0,1,1,0,1,1,229
936051,NE,2020.0,1,1,0,1,1,304
936052,NE,2020.0,1,1,0,1,1,320
936053,NE,2030.0,0,0,1,1,1,255
936054,NE,2030.0,0,0,1,1,1,389
936056,NE,2020.0,0,0,1,1,1,94
936058,NE,2020.0,1,1,0,1,1,548
936059,NE,2020.0,1,1,0,1,1,488
936060,NE,2022.0,0,0,1,1,1,170
936062,NE,2020.0,1,1,0,1,1,106
936063,NE,2020.0,1,1,0,1,1,170
936064,NE,2030.0,1,1,0,1,1,8586
936065,NE,2020.0,1,1,0,1,1,361
936066,NE,2020.0,0,0,1,1,1,230
936067,NE,2030.0,0,0,1,1,1,906
936068,NE,2022.0,0,0,1,1,1,875
936070,NE,2030.0,0,0,1,1,1,706
936071,NE,2020.0,1,1,0,1,1,4555
936072,NE,2020.0,1,1,0,1,1,280
936073,NE,2020.0,1,1,0,1,1,620
936074,NE,2020.0,1,1,0,1,1,186
936075,NE,2020.0,1,1,0,1,1,897
936076,NE,2030.0,1,1,0,1,1,4687
936077,NE,2020.0,0,0,1,1,1,152
936078,NE,2020.0,1,1,0,1,1,370
936081,NE,2020.0,1,1,0,1,1,285
936082,NE,2020.0,0,0,1,1,1,3707
936084,NE,2020.0,1,1,0,1,1,166
936085,NE,2020.0,1,1,0,1,1,418
936086,NE,2020.0,1,1,0,1,1,544
936087,NE,2020.0,1,1,0,1,1,1085
936088,NE,2020.0,1,1,0,1,1,394
936089,NE,2020.0,1,1,0,1,1,258
936090,NE,2020.0,0,0,1,1,1,147
936091,NE,2022.0,0,0,1,1,1,341
936092,NE,2020.0,1,1,0,1,1,5488
936093,NE,2020.0,1,1,0,1,1,280
936094,NE,2020.0,0,0,1,1,1,82
936095,NE,2020.0,1,1,0,1,1,467
936096,NE,2020.0,1,1,0,1,1,227
