district_id,funding_year,district_type,in_universe,fit_for_ia,fit_for_ia_cost,meeting_2018_goal_oversub
922667,2017,Traditional,True,True,True,False
922667,2018,Traditional,True,True,True,False
922667,2019,Traditional,True,True,True,False
922668,2015,Traditional,True,True,True,False
922668,2016,Traditional,True,True,True,False
922668,2017,Traditional,True,True,True,False
922668,2018,Traditional,True,True,True,False
922668,2019,Traditional,True,True,True,False
922669,2015,Traditional,True,True,True,False
922669,2016,Traditional,True,True,True,False
922669,2017,Traditional,True,True,True,False
922669,2018,Traditional,True,True,True,True
922669,2019,Traditional,True,True,True,True
922670,2015,Traditional,True,True,True,False
922670,2016,Traditional,True,True,True,False
922670,2017,Traditional,True,True,True,False
922670,2018,Traditional,True,True,True,False
922670,2019,Traditional,True,True,True,True
922671,2015,Traditional,True,True,True,False
922671,2016,Traditional,True,True,True,False
922671,2017,Traditional,True,True,True,False
922671,2018,Traditional,True,True,True,False
922671,2019,Traditional,True,True,True,False
922672,2015,Traditional,True,True,True,False
922672,2016,Traditional,True,True,True,False
922672,2017,Traditional,True,True,True,True
922672,2018,Traditional,True,True,True,True
922672,2019,Traditional,True,True,True,True
922673,2015,Traditional,True,True,True,False
922673,2016,Traditional,True,True,True,False
922673,2017,Traditional,True,True,True,False
922673,2018,Traditional,True,True,True,False
922673,2019,Traditional,True,True,True,False
922674,2015,Traditional,True,True,True,True
922674,2016,Traditional,True,True,True,True
922674,2017,Traditional,True,True,True,True
922674,2018,Traditional,True,True,True,True
922674,2019,Traditional,True,True,True,True
922676,2015,Traditional,True,True,True,False
922676,2016,Traditional,True,True,True,False
922676,2017,Traditional,True,True,True,False
922676,2018,Traditional,True,True,True,True
922676,2019,Traditional,True,True,True,True
922677,2015,Traditional,True,True,True,False
922677,2016,Traditional,True,True,True,True
922677,2017,Traditional,True,True,True,True
922677,2018,Traditional,True,True,True,True
922677,2019,Traditional,True,True,True,True
922678,2015,Traditional,True,True,False,False
922678,2016,Traditional,True,True,True,False
922678,2017,Traditional,True,True,True,False
922678,2018,Traditional,True,True,True,False
922678,2019,Traditional,True,True,True,False
922679,2015,Traditional,True,True,True,False
922679,2016,Traditional,True,True,True,False
922679,2017,Traditional,True,True,True,False
922679,2018,Traditional,True,True,True,False
922679,2019,Traditional,True,True,True,False
922680,2015,Traditional,True,True,True,False
922680,2016,Traditional,True,True,True,False
922680,2017,Traditional,True,True,True,False
922680,2018,Traditional,True,True,True,False
922680,2019,Traditional,True,True,True,False
922681,2015,Traditional,True,True,True,False
922681,2016,Traditional,True,True,True,False
922681,2017,Traditional,True,True,True,False
922681,2018,Traditional,True,True,True,False
922681,2019,Traditional,True,True,True,True
922682,2016,Traditional,True,True,True,True
922682,2017,Traditional,True,True,True,True
922682,2018,Traditional,True,True,True,True
922682,2019,Traditional,True,True,True,True
922683,2019,Traditional,True,True,True,True
922684,2015,Traditional,True,True,True,False
922684,2016,Traditional,True,True,True,False
922684,2017,Traditional,True,True,True,False
922684,2018,Traditional,True,True,True,False
922684,2019,Traditional,True,True,True,False
922686,2015,Traditional,True,True,True,True
922686,2016,Traditional,True,True,True,True
922686,2017,Traditional,True,True,True,True
922686,2018,Traditional,True,True,True,True
922686,2019,Traditional,True,True,True,True
922687,2015,Traditional,True,True,True,False
922687,2016,Traditional,True,True,True,False
922687,2017,Traditional,True,True,True,False
922687,2018,Traditional,True,True,True,False
922687,2019,Traditional,True,True,True,True
922688,2015,Traditional,True,True,True,False
922688,2018,Traditional,True,True,True,False
922688,2019,Traditional,True,True,True,False
922689,2015,Traditional,True,True,False,False
922689,2016,Traditional,True,True,True,False
922689,2017,Traditional,True,True,True,False
922689,2018,Traditional,True,True,True,False
922689,2019,Traditional,True,True,True,False
922692,2015,Traditional,True,True,True,False
922692,2016,Traditional,True,True,True,False
922692,2017,Traditional,True,True,True,False
922692,2018,Traditional,True,True,True,False
922692,2019,Traditional,True,True,True,False
922693,2015,Traditional,True,True,True,False
922693,2016,Traditional,True,True,True,False
922693,2017,Traditional,True,True,True,False
922693,2018,Traditional,True,True,True,False
922693,2019,Traditional,True,True,True,False
922694,2015,Traditional,True,True,True,False
922694,2016,Traditional,True,True,True,False
922694,2017,Traditional,True,True,True,False
922694,2018,Traditional,True,True,True,False
922694,2019,Traditional,True,True,True,False
922695,2015,Traditional,True,True,True,False
922695,2016,Traditional,True,True,True,False
922695,2017,Traditional,True,True,True,False
922695,2018,Traditional,True,True,True,False
922695,2019,Traditional,True,True,True,False
922698,2015,Traditional,True,True,True,False
922698,2016,Traditional,True,True,True,False
922698,2017,Traditional,True,True,True,False
922698,2018,Traditional,True,True,False,False
922698,2019,Traditional,True,True,False,False
922699,2015,Traditional,True,True,True,False
922699,2016,Traditional,True,True,True,False
922699,2017,Traditional,True,True,True,False
922699,2018,Traditional,True,True,True,False
922699,2019,Traditional,True,True,True,False
922700,2015,Traditional,True,True,True,False
922700,2016,Traditional,True,True,True,False
922700,2017,Traditional,True,True,True,False
922700,2018,Traditional,True,True,True,True
922700,2019,Traditional,True,True,True,True
922701,2015,Traditional,True,True,True,True
922701,2016,Traditional,True,True,True,True
922701,2017,Traditional,True,True,True,True
922701,2018,Traditional,True,True,True,True
922701,2019,Traditional,True,True,True,True
922702,2015,Traditional,True,True,True,False
922702,2016,Traditional,True,True,True,False
922702,2017,Traditional,True,True,True,True
922702,2018,Traditional,True,True,True,True
922702,2019,Traditional,True,True,True,True
922704,2015,Traditional,True,True,False,False
922704,2016,Traditional,True,True,True,True
922704,2017,Traditional,True,True,True,False
922704,2018,Traditional,True,True,True,False
922704,2019,Traditional,True,True,True,False
922705,2015,Traditional,True,True,True,False
922705,2016,Traditional,True,True,True,False
922705,2017,Traditional,True,True,True,True
922705,2018,Traditional,True,True,True,True
922705,2019,Traditional,True,True,True,True
922706,2015,Traditional,True,True,True,False
922706,2016,Traditional,True,True,True,False
922706,2017,Traditional,True,True,True,False
922706,2018,Traditional,True,True,True,False
922706,2019,Traditional,True,True,True,False
922707,2015,Traditional,True,True,True,False
922707,2016,Traditional,True,True,True,False
922707,2017,Traditional,True,True,True,True
922707,2018,Traditional,True,True,True,True
922707,2019,Traditional,True,True,True,True
922709,2015,Traditional,True,True,True,False
922709,2016,Traditional,True,True,True,False
922709,2017,Traditional,True,True,True,True
922709,2018,Traditional,True,True,True,True
922709,2019,Traditional,True,True,True,True
922710,2015,Traditional,True,True,True,True
922710,2016,Traditional,True,True,True,True
922710,2017,Traditional,True,True,True,True
922710,2018,Traditional,True,True,True,True
922710,2019,Traditional,True,True,True,True
922711,2015,Traditional,True,True,True,False
922711,2016,Traditional,True,True,True,False
922711,2017,Traditional,True,True,True,False
922711,2018,Traditional,True,True,True,False
922711,2019,Traditional,True,True,True,False
922713,2015,Traditional,True,True,True,False
922713,2017,Traditional,True,True,True,False
922713,2018,Traditional,True,True,True,False
922713,2019,Traditional,True,True,True,False
922714,2015,Traditional,True,True,True,False
922714,2016,Traditional,True,True,True,False
922714,2017,Traditional,True,True,True,False
922714,2019,Traditional,True,True,True,False
922715,2016,Traditional,True,True,True,True
922715,2017,Traditional,True,True,True,True
922715,2018,Traditional,True,True,True,True
922715,2019,Traditional,True,True,True,True
922716,2015,Traditional,True,True,True,False
922716,2016,Traditional,True,True,True,False
922716,2017,Traditional,True,True,True,False
922716,2018,Traditional,True,True,True,True
922716,2019,Traditional,True,True,True,True
922720,2015,Traditional,True,True,True,False
922720,2016,Traditional,True,True,True,False
922720,2017,Traditional,True,True,True,True
922720,2018,Traditional,True,True,True,True
922720,2019,Traditional,True,True,True,True
922721,2015,Traditional,True,True,True,False
922721,2016,Traditional,True,True,True,False
922721,2017,Traditional,True,True,True,False
922721,2018,Traditional,True,True,True,False
922721,2019,Traditional,True,True,True,False
922722,2016,Traditional,True,True,True,True
922722,2017,Traditional,True,True,True,True
922722,2018,Traditional,True,True,True,True
922722,2019,Traditional,True,True,True,True
922723,2015,Traditional,True,True,True,False
922723,2016,Traditional,True,True,True,False
922723,2017,Traditional,True,True,True,False
922723,2018,Traditional,True,True,True,False
922723,2019,Traditional,True,True,True,False
922724,2015,Traditional,True,True,True,False
922724,2016,Traditional,True,True,True,False
922724,2017,Traditional,True,True,True,False
922724,2018,Traditional,True,True,True,False
922724,2019,Traditional,True,True,True,False
922725,2015,Traditional,True,True,True,False
922725,2016,Traditional,True,True,True,False
922725,2017,Traditional,True,True,True,False
922725,2018,Traditional,True,True,True,False
922725,2019,Traditional,True,True,True,False
922726,2016,Traditional,True,True,True,True
922726,2017,Traditional,True,True,True,True
922726,2018,Traditional,True,True,True,True
922726,2019,Traditional,True,True,True,True
922727,2015,Traditional,True,True,True,False
922727,2016,Traditional,True,True,True,False
922727,2017,Traditional,True,True,True,False
922727,2018,Traditional,True,True,True,True
922727,2019,Traditional,True,True,True,True
922728,2015,Traditional,True,True,True,False
922728,2016,Traditional,True,True,True,False
922728,2017,Traditional,True,True,True,True
922728,2018,Traditional,True,True,True,True
922728,2019,Traditional,True,True,True,True
922729,2015,Traditional,True,True,True,False
922729,2016,Traditional,True,True,True,False
922729,2017,Traditional,True,True,True,False
922729,2018,Traditional,True,True,True,False
922729,2019,Traditional,True,True,True,False
922730,2015,Traditional,True,True,True,False
922730,2016,Traditional,True,True,True,False
922730,2017,Traditional,True,True,True,False
922730,2018,Traditional,True,True,True,False
922730,2019,Traditional,True,True,True,False
922731,2015,Traditional,True,True,True,False
922731,2017,Traditional,True,True,True,True
922731,2018,Traditional,True,True,True,True
922731,2019,Traditional,True,True,True,True
922732,2016,Traditional,True,True,True,False
922732,2017,Traditional,True,True,True,False
922732,2018,Traditional,True,True,True,False
922732,2019,Traditional,True,True,True,False
922733,2015,Traditional,True,True,True,False
922733,2016,Traditional,True,True,True,False
922733,2017,Traditional,True,True,True,False
922733,2018,Traditional,True,True,True,False
922733,2019,Traditional,True,True,True,False
922734,2015,Traditional,True,True,True,False
922734,2016,Traditional,True,True,True,False
922734,2017,Traditional,True,True,True,False
922734,2018,Traditional,True,True,True,False
922734,2019,Traditional,True,True,True,False
922735,2015,Traditional,True,True,True,False
922735,2016,Traditional,True,True,True,False
922735,2017,Traditional,True,True,True,False
922735,2018,Traditional,True,True,True,False
922735,2019,Traditional,True,True,True,False
922736,2015,Traditional,True,True,True,False
922736,2016,Traditional,True,True,True,True
922736,2017,Traditional,True,True,True,True
922736,2018,Traditional,True,True,True,True
922736,2019,Traditional,True,True,True,True
922737,2015,Traditional,True,True,True,False
922737,2016,Traditional,True,True,True,False
922737,2017,Traditional,True,True,True,False
922737,2018,Traditional,True,True,True,True
922737,2019,Traditional,True,True,True,True
922739,2015,Traditional,True,True,True,False
922739,2016,Traditional,True,True,True,False
922739,2017,Traditional,True,True,True,False
922739,2018,Traditional,True,True,True,False
922739,2019,Traditional,True,True,True,False
922740,2015,Traditional,True,True,True,False
922740,2016,Traditional,True,True,True,False
922740,2017,Traditional,True,True,True,True
922740,2018,Traditional,True,True,True,True
922740,2019,Traditional,True,True,True,True
922741,2015,Traditional,True,True,True,False
922741,2016,Traditional,True,True,True,False
922741,2017,Traditional,True,True,True,False
922741,2018,Traditional,True,True,True,False
922741,2019,Traditional,True,True,True,False
922742,2015,Traditional,True,True,True,True
922742,2016,Traditional,True,True,True,True
922742,2017,Traditional,True,True,True,True
922742,2019,Traditional,True,True,True,False
922743,2015,Traditional,True,True,True,False
922743,2016,Traditional,True,True,True,True
922743,2017,Traditional,True,True,True,True
922743,2018,Traditional,True,True,True,True
922743,2019,Traditional,True,True,True,True
922745,2015,Traditional,True,True,True,False
922745,2016,Traditional,True,True,True,False
922745,2017,Traditional,True,True,True,False
922745,2018,Traditional,True,True,True,False
922745,2019,Traditional,True,True,True,False
922746,2015,Traditional,True,True,True,False
922746,2016,Traditional,True,True,True,False
922746,2017,Traditional,True,True,True,False
922746,2018,Traditional,True,True,True,False
922746,2019,Traditional,True,True,True,False
922747,2016,Traditional,True,True,True,True
922747,2017,Traditional,True,True,True,True
922747,2018,Traditional,True,True,True,True
922747,2019,Traditional,True,True,True,True
922774,2016,Traditional,True,True,True,False
922748,2015,Traditional,True,True,True,False
922748,2016,Traditional,True,True,True,False
922748,2017,Traditional,True,True,True,False
922748,2018,Traditional,True,True,True,False
922748,2019,Traditional,True,True,True,False
922749,2015,Traditional,True,True,True,True
922749,2016,Traditional,True,True,True,True
922749,2017,Traditional,True,True,True,False
922749,2018,Traditional,True,True,True,False
922749,2019,Traditional,True,True,True,False
922750,2015,Traditional,True,True,True,False
922750,2016,Traditional,True,True,True,False
922750,2017,Traditional,True,True,True,True
922750,2018,Traditional,True,True,True,False
922750,2019,Traditional,True,True,True,True
922751,2015,Traditional,True,True,True,False
922751,2016,Traditional,True,True,True,False
922751,2017,Traditional,True,True,True,False
922751,2018,Traditional,True,True,True,False
922751,2019,Traditional,True,True,True,False
922752,2015,Traditional,True,True,True,False
922752,2016,Traditional,True,True,True,False
922752,2017,Traditional,True,True,True,False
922752,2018,Traditional,True,True,True,False
922752,2019,Traditional,True,True,True,False
922753,2016,Traditional,True,True,True,False
922753,2017,Traditional,True,True,True,False
922753,2018,Traditional,True,True,True,False
922753,2019,Traditional,True,True,True,False
922755,2015,Traditional,True,True,True,False
922755,2016,Traditional,True,True,True,False
922755,2017,Traditional,True,True,True,False
922755,2018,Traditional,True,True,True,False
922755,2019,Traditional,True,True,True,False
922756,2015,Traditional,True,True,True,False
922756,2016,Traditional,True,True,True,False
922756,2017,Traditional,True,True,True,False
922756,2018,Traditional,True,True,True,False
922756,2019,Traditional,True,True,True,True
922758,2015,Traditional,True,True,True,False
922758,2016,Traditional,True,True,True,False
922758,2017,Traditional,True,True,True,True
922758,2018,Traditional,True,True,True,False
922758,2019,Traditional,True,True,True,True
951752,2016,Traditional,True,True,True,False
922759,2015,Traditional,True,True,True,False
922759,2016,Traditional,True,True,True,False
922759,2017,Traditional,True,True,True,False
922759,2018,Traditional,True,True,True,True
922759,2019,Traditional,True,True,True,True
922760,2015,Traditional,True,True,True,False
922760,2016,Traditional,True,True,True,True
922760,2017,Traditional,True,True,True,True
922760,2018,Traditional,True,True,True,True
922760,2019,Traditional,True,True,True,True
922761,2015,Traditional,True,True,True,False
922761,2016,Traditional,True,True,True,False
922761,2017,Traditional,True,True,True,False
922761,2018,Traditional,True,True,True,False
922761,2019,Traditional,True,True,True,False
922762,2016,Traditional,True,True,True,True
922762,2017,Traditional,True,True,True,True
922762,2018,Traditional,True,True,True,True
922762,2019,Traditional,True,True,True,True
951780,2015,Traditional,True,True,True,False
922763,2015,Traditional,True,True,True,False
922763,2016,Traditional,True,True,True,False
922763,2017,Traditional,True,True,True,False
922763,2018,Traditional,True,True,True,False
922763,2019,Traditional,True,True,True,False
922764,2015,Traditional,True,True,True,False
922764,2016,Traditional,True,True,True,True
922764,2017,Traditional,True,True,True,True
922764,2018,Traditional,True,True,True,True
922764,2019,Traditional,True,True,True,True
922766,2015,Traditional,True,True,True,False
922766,2016,Traditional,True,True,True,False
922766,2017,Traditional,True,True,True,True
922766,2018,Traditional,True,True,True,True
922766,2019,Traditional,True,True,True,True
922767,2015,Traditional,True,True,True,False
922767,2016,Traditional,True,True,True,False
922767,2017,Traditional,True,True,True,False
922767,2018,Traditional,True,True,True,True
922767,2019,Traditional,True,True,True,True
922768,2015,Traditional,True,True,True,False
922768,2016,Traditional,True,True,True,False
922768,2017,Traditional,True,True,True,False
922768,2018,Traditional,True,True,True,False
922768,2019,Traditional,True,True,False,False
922769,2015,Traditional,True,True,True,False
922769,2016,Traditional,True,True,True,False
922769,2017,Traditional,True,True,True,False
922769,2018,Traditional,True,True,True,False
922769,2019,Traditional,True,True,True,False
922771,2015,Traditional,True,True,True,False
922771,2016,Traditional,True,True,True,False
922771,2017,Traditional,True,True,True,False
922771,2018,Traditional,True,True,True,False
922771,2019,Traditional,True,True,True,False
922772,2015,Traditional,True,True,True,False
922772,2016,Traditional,True,True,True,False
922772,2017,Traditional,True,True,True,False
922772,2018,Traditional,True,True,True,False
922772,2019,Traditional,True,True,True,False
922773,2015,Traditional,True,True,True,False
922773,2016,Traditional,True,True,True,False
922773,2017,Traditional,True,True,True,False
922773,2018,Traditional,True,True,True,False
922773,2019,Traditional,True,True,True,False
922774,2015,Traditional,True,True,True,False
922774,2017,Traditional,True,True,True,False
922774,2018,Traditional,True,True,True,False
922774,2019,Traditional,True,True,True,False
922775,2015,Traditional,True,True,True,True
922775,2016,Traditional,True,True,True,True
922775,2017,Traditional,True,True,True,True
922775,2018,Traditional,True,True,True,True
922775,2019,Traditional,True,True,True,True
922776,2015,Traditional,True,True,True,False
922776,2016,Traditional,True,True,True,False
922776,2017,Traditional,True,True,True,False
922776,2018,Traditional,True,True,True,False
922776,2019,Traditional,True,True,False,False
922777,2015,Traditional,True,True,True,False
922777,2016,Traditional,True,True,True,False
922777,2017,Traditional,True,True,True,False
922777,2018,Traditional,True,True,True,False
922777,2019,Traditional,True,True,True,False
922778,2015,Traditional,True,True,True,False
922778,2016,Traditional,True,True,True,True
922814,2015,Traditional,True,True,True,False
922778,2017,Traditional,True,True,True,True
922778,2018,Traditional,True,True,True,False
922778,2019,Traditional,True,True,True,False
922779,2015,Traditional,True,True,True,True
922779,2016,Traditional,True,True,True,True
922779,2017,Traditional,True,True,True,True
922779,2018,Traditional,True,True,True,True
922779,2019,Traditional,True,True,True,True
922780,2015,Traditional,True,True,True,False
922780,2016,Traditional,True,True,True,False
922780,2017,Traditional,True,True,True,False
922780,2018,Traditional,True,True,True,False
922780,2019,Traditional,True,True,True,False
922782,2015,Traditional,True,True,True,False
922782,2016,Traditional,True,True,True,False
922782,2017,Traditional,True,True,True,False
922782,2018,Traditional,True,True,True,False
922782,2019,Traditional,True,True,True,False
922783,2015,Traditional,True,True,True,False
922783,2016,Traditional,True,True,True,False
922783,2017,Traditional,True,True,True,False
922783,2018,Traditional,True,True,True,False
922783,2019,Traditional,True,True,True,False
922784,2015,Traditional,True,True,True,True
922784,2016,Traditional,True,True,True,True
922784,2017,Traditional,True,True,True,True
922784,2018,Traditional,True,True,True,True
922784,2019,Traditional,True,True,True,True
922785,2015,Traditional,True,True,True,False
922785,2016,Traditional,True,True,True,False
922785,2017,Traditional,True,True,True,False
922785,2018,Traditional,True,True,True,False
922785,2019,Traditional,True,True,True,False
922786,2015,Traditional,True,True,True,False
922786,2016,Traditional,True,True,True,False
922786,2017,Traditional,True,True,True,False
922786,2018,Traditional,True,True,True,True
922786,2019,Traditional,True,True,True,True
922788,2016,Traditional,True,True,True,False
922788,2017,Traditional,True,True,True,False
922788,2018,Traditional,True,True,True,False
922788,2019,Traditional,True,True,True,False
922789,2015,Traditional,True,True,True,False
922789,2016,Traditional,True,True,True,False
922789,2017,Traditional,True,True,True,False
922789,2018,Traditional,True,True,True,False
922789,2019,Traditional,True,True,True,False
922790,2016,Traditional,True,True,True,True
922790,2017,Traditional,True,True,True,True
922790,2018,Traditional,True,True,True,True
922790,2019,Traditional,True,True,True,True
922792,2015,Traditional,True,True,True,False
922792,2016,Traditional,True,True,True,False
922792,2017,Traditional,True,True,True,False
922792,2018,Traditional,True,True,True,False
922792,2019,Traditional,True,True,True,False
922793,2015,Traditional,True,True,True,False
922793,2016,Traditional,True,True,True,False
922793,2017,Traditional,True,True,True,False
922793,2018,Traditional,True,True,True,False
922793,2019,Traditional,True,True,True,False
922794,2015,Traditional,True,True,True,False
922794,2016,Traditional,True,True,True,False
922794,2017,Traditional,True,True,True,False
922794,2018,Traditional,True,True,True,False
922794,2019,Traditional,True,True,True,False
922795,2016,Traditional,True,True,True,False
922795,2017,Traditional,True,True,True,False
922795,2018,Traditional,True,True,True,False
922795,2019,Traditional,True,True,True,False
922796,2015,Traditional,True,True,True,False
922796,2016,Traditional,True,True,True,False
922796,2017,Traditional,True,True,True,False
922796,2018,Traditional,True,True,True,False
922796,2019,Traditional,True,True,True,False
922797,2015,Traditional,True,True,True,False
922797,2016,Traditional,True,True,True,False
922797,2017,Traditional,True,True,True,True
922797,2018,Traditional,True,True,True,True
922797,2019,Traditional,True,True,True,True
922798,2015,Traditional,True,True,True,False
922798,2016,Traditional,True,True,True,False
922798,2017,Traditional,True,True,True,True
922798,2018,Traditional,True,True,True,True
922798,2019,Traditional,True,True,True,True
922799,2016,Traditional,True,True,True,True
922799,2017,Traditional,True,True,True,True
922799,2018,Traditional,True,True,True,True
922799,2019,Traditional,True,True,True,True
922800,2015,Traditional,True,True,True,True
922800,2016,Traditional,True,True,True,True
922800,2019,Traditional,True,True,True,True
922801,2015,Traditional,True,True,True,False
922801,2016,Traditional,True,True,True,False
922801,2017,Traditional,True,True,True,False
922801,2018,Traditional,True,True,True,False
922801,2019,Traditional,True,True,True,False
922802,2015,Traditional,True,True,True,False
922802,2016,Traditional,True,True,True,False
922802,2017,Traditional,True,True,True,False
922802,2018,Traditional,True,True,True,False
922802,2019,Traditional,True,True,True,True
922803,2015,Traditional,True,True,True,False
922803,2016,Traditional,True,True,True,False
922803,2017,Traditional,True,True,True,False
922803,2018,Traditional,True,True,True,True
922803,2019,Traditional,True,True,True,True
922804,2016,Traditional,True,True,True,False
922804,2017,Traditional,True,True,True,False
922804,2018,Traditional,True,True,True,False
922814,2016,Traditional,True,True,True,False
922804,2019,Traditional,True,True,True,True
922805,2015,Traditional,True,True,True,False
922805,2016,Traditional,True,True,True,False
922805,2017,Traditional,True,True,True,False
922805,2018,Traditional,True,True,True,True
922805,2019,Traditional,True,True,True,False
922806,2015,Traditional,True,True,True,False
922806,2016,Traditional,True,True,True,False
922806,2017,Traditional,True,True,True,False
922806,2018,Traditional,True,True,True,False
922806,2019,Traditional,True,True,True,False
922807,2016,Traditional,True,True,True,True
922807,2017,Traditional,True,True,True,True
922807,2018,Traditional,True,True,True,True
922807,2019,Traditional,True,True,True,True
922808,2015,Traditional,True,True,True,False
922808,2016,Traditional,True,True,True,False
922808,2017,Traditional,True,True,True,True
922808,2018,Traditional,True,True,True,True
922808,2019,Traditional,True,True,True,True
922809,2015,Traditional,True,True,True,False
922809,2016,Traditional,True,True,True,False
922809,2017,Traditional,True,True,True,True
922809,2018,Traditional,True,True,True,True
922809,2019,Traditional,True,True,True,True
922810,2015,Traditional,True,True,True,False
922810,2016,Traditional,True,True,True,False
922810,2017,Traditional,True,True,True,False
922810,2018,Traditional,True,True,True,False
922810,2019,Traditional,True,True,True,False
922811,2015,Traditional,True,True,True,False
922811,2016,Traditional,True,True,True,False
922811,2017,Traditional,True,True,True,False
922811,2018,Traditional,True,True,True,False
922811,2019,Traditional,True,True,True,False
922812,2015,Traditional,True,True,True,False
922812,2017,Traditional,True,True,True,False
922812,2018,Traditional,True,True,True,False
922812,2019,Traditional,True,True,True,False
922813,2015,Traditional,True,True,False,False
922813,2016,Traditional,True,True,True,False
922813,2017,Traditional,True,True,True,False
922813,2018,Traditional,True,True,True,False
922813,2019,Traditional,True,True,True,False
922814,2017,Traditional,True,True,True,False
922814,2018,Traditional,True,True,True,False
922814,2019,Traditional,True,True,True,False
922815,2015,Traditional,True,True,False,True
922815,2016,Traditional,True,True,True,False
922815,2017,Traditional,True,True,True,False
922815,2018,Traditional,True,True,True,True
922815,2019,Traditional,True,True,True,True
922816,2016,Traditional,True,True,True,False
922816,2017,Traditional,True,True,True,False
922816,2018,Traditional,True,True,True,False
922816,2019,Traditional,True,True,False,True
922818,2015,Traditional,True,True,True,False
922818,2016,Traditional,True,True,True,False
922818,2017,Traditional,True,True,True,False
922818,2018,Traditional,True,True,True,False
922818,2019,Traditional,True,True,True,False
922819,2015,Traditional,True,True,True,False
922819,2016,Traditional,True,True,True,False
922819,2017,Traditional,True,True,True,False
922819,2018,Traditional,True,True,True,True
922819,2019,Traditional,True,True,True,True
922820,2015,Traditional,True,True,True,False
922820,2016,Traditional,True,True,True,False
922820,2017,Traditional,True,True,True,False
922820,2018,Traditional,True,True,True,True
922820,2019,Traditional,True,True,True,True
922823,2015,Traditional,True,True,True,True
922823,2016,Traditional,True,True,True,True
922823,2017,Traditional,True,True,True,True
922823,2018,Traditional,True,True,True,True
922823,2019,Traditional,True,True,True,True
922824,2015,Traditional,True,True,True,False
922824,2016,Traditional,True,True,True,False
922824,2017,Traditional,True,True,True,True
922824,2018,Traditional,True,True,True,True
922824,2019,Traditional,True,True,True,True
922826,2015,Traditional,True,True,True,False
922826,2016,Traditional,True,True,True,False
922826,2017,Traditional,True,True,True,True
922826,2018,Traditional,True,True,True,True
922826,2019,Traditional,True,True,True,True
922827,2017,Traditional,True,True,True,False
922827,2018,Traditional,True,True,True,False
922827,2019,Traditional,True,True,True,True
922828,2016,Traditional,True,True,True,True
922828,2017,Traditional,True,True,True,True
922828,2018,Traditional,True,True,True,True
922828,2019,Traditional,True,True,True,True
922829,2015,Traditional,True,True,True,False
922829,2016,Traditional,True,True,True,False
922829,2017,Traditional,True,True,True,False
922829,2018,Traditional,True,True,True,False
922829,2019,Traditional,True,True,True,False
922831,2015,Traditional,True,True,True,False
922831,2017,Traditional,True,True,True,False
922831,2018,Traditional,True,True,True,False
922831,2019,Traditional,True,True,True,False
924003,2015,Traditional,True,True,True,False
924003,2016,Traditional,True,True,True,False
924003,2017,Traditional,True,True,True,False
924003,2018,Traditional,True,True,True,False
924003,2019,Traditional,True,True,True,False
924004,2015,Traditional,True,True,True,True
924004,2016,Traditional,True,True,True,False
924004,2017,Traditional,True,True,True,False
924004,2018,Traditional,True,True,True,False
924005,2015,Traditional,True,True,True,True
924005,2016,Traditional,True,True,True,True
924005,2017,Traditional,True,True,True,True
924005,2018,Traditional,True,True,True,True
924005,2019,Traditional,True,True,True,True
924006,2015,Traditional,True,True,True,False
924006,2016,Traditional,True,True,True,False
924006,2017,Traditional,True,True,True,False
924006,2018,Traditional,True,True,True,False
924006,2019,Traditional,True,True,True,True
924057,2015,Traditional,True,True,True,False
924065,2016,Traditional,True,True,True,False
924065,2017,Traditional,True,True,True,False
924065,2018,Traditional,True,True,True,False
924065,2019,Traditional,True,True,True,False
924066,2015,Traditional,True,True,True,False
924066,2016,Traditional,True,True,True,False
924066,2017,Traditional,True,True,True,False
924066,2018,Traditional,True,True,True,False
924066,2019,Traditional,True,True,True,False
924067,2016,Traditional,True,True,True,True
924067,2017,Traditional,True,True,True,True
924067,2018,Traditional,True,True,True,True
924067,2019,Traditional,True,True,True,True
924069,2015,Traditional,True,True,True,False
924069,2016,Traditional,True,True,True,False
924069,2017,Traditional,True,True,True,True
924080,2017,Traditional,True,True,True,False
924069,2018,Traditional,True,True,True,False
924069,2019,Traditional,True,True,True,False
924070,2015,Traditional,True,True,True,False
924070,2016,Traditional,True,True,True,False
924070,2017,Traditional,True,True,True,False
924070,2018,Traditional,True,True,True,False
924070,2019,Traditional,True,True,True,False
924071,2015,Traditional,True,True,True,False
924071,2016,Traditional,True,True,True,False
924071,2017,Traditional,True,True,True,False
924071,2018,Traditional,True,True,True,False
924071,2019,Traditional,True,True,True,False
924072,2017,Traditional,True,True,True,False
924072,2018,Traditional,True,True,True,False
924072,2019,Traditional,True,True,True,True
924073,2016,Traditional,True,True,True,True
924073,2017,Traditional,True,True,True,True
924073,2018,Traditional,True,True,True,True
924073,2019,Traditional,True,True,True,True
924074,2015,Traditional,True,True,True,False
924074,2016,Traditional,True,True,True,False
924074,2017,Traditional,True,True,True,False
924074,2018,Traditional,True,True,True,False
924074,2019,Traditional,True,True,True,False
924075,2015,Traditional,True,True,True,False
924075,2017,Traditional,True,True,True,False
924075,2018,Traditional,True,True,True,True
924075,2019,Traditional,True,True,True,True
924077,2015,Traditional,True,True,True,False
924077,2016,Traditional,True,True,True,False
924077,2017,Traditional,True,True,True,False
924077,2018,Traditional,True,True,True,True
924077,2019,Traditional,True,True,True,True
924078,2015,Traditional,True,True,True,False
