,district_id,state_code,rec_cost,purpose,state_network
6142,883863,CA,2247.700000000000000000000,wan,False
6143,883863,CA,9625.00000000000000000000,wan,False
6144,883863,CA,874.1300000000000000000000,wan,False
6145,883864,CA,5655.9500000000000000000000,internet,False
6146,883864,CA,71.900000000000000000000,internet,False
6147,883864,CA,14152.50000000000000000000,wan,False
6148,883864,CA,1084.6800000000000000000000,wan,False
6149,883864,CA,2247.700000000000000000000,wan,False
6150,883864,CA,582.7500000000000000000000,wan,False
6151,883866,CA,2000.00000000000000000000,upstream,False
6152,883867,CA,10410.00000000000000000000,upstream,False
6153,883868,CA,5483.3300000000000000000000,internet,False
6154,883868,CA,18932.1699999999999999003570,wan,False
6155,883869,CA,3318.6700000000000000000000,upstream,False
6156,883869,CA,2236.2500000000000000000000,internet,False
6157,883869,CA,2089.41176470588235292864,wan,False
6158,883869,CA,10008.749999999999999941125,wan,False
6159,883869,CA,444.00000000000000000000,wan,False
6160,883870,CA,6100.00000000000000000000,upstream,False
6161,883870,CA,22465.1416216216216214952552,wan,False
6162,883870,CA,350.00000000000000000000,wan,False
6163,883871,CA,1018.1300000000000000000000,upstream,False
6164,883871,CA,5090.6499999999999999694561,wan,False
6165,883871,CA,833.33333333333300000000000000000000,isp,False
6166,883872,CA,1524.7800000000000000000000,upstream,False
6167,883872,CA,934.1300000000000000000000,wan,False
6168,883872,CA,5184.640000000000000000000,wan,False
6169,883872,CA,5417.00000000000000000000,isp,False
6170,883873,CA,17304.600000000000000000000,internet,False
6171,883873,CA,23399.9100000000000000519998,wan,False
6172,883874,CA,1229.00000000000000000000,internet,False
6173,883875,CA,453.0600000000000000000000,upstream,False
6174,883875,CA,1375.00000000000000000000,isp,False
6175,883876,CA,1250.00000000000000000000,internet,False
6176,883877,CA,977.7500000000000000000000,upstream,False
6177,883877,CA,21975.00000000000000000000,wan,False
6178,883877,CA,11720.00000000000000000000,wan,False
6179,883877,CA,23440.00000000000000002930,wan,False
6180,883877,CA,21975.00000000000000011720,wan,False
6181,883877,CA,11720.00000000000000000000,wan,False
6182,883877,CA,13185.00000000000000000000,wan,False
6183,883879,CA,6292.00000000000000000000,upstream,False
6184,883879,CA,2019.7200000000000000000000,wan,False
6185,883880,CA,26600.00000000000000000000,upstream,False
6186,883880,CA,5025.00000000000000000000,internet,False
6187,883880,CA,6525.00000000000000000000,internet,False
6188,883880,CA,2700.00000000000000000000,internet,False
6189,883880,CA,7400.00000000000000000000,internet,False
6190,883880,CA,2500.00000000000000020000,wan,False
6191,883880,CA,2150.00000000000000000000,wan,False
6192,883880,CA,79712.499999999999999789559,wan,False
6193,883880,CA,1080.699999999999999989193,wan,False
6194,883880,CA,520.00000000000000000000,wan,False
6195,883880,CA,1560.00000000000000000000,wan,False
6196,883880,CA,8965.00000000000000000000,wan,False
6197,883880,CA,14336.8199999999999999688330,wan,False
6198,883880,CA,420.00000000000000000000,wan,False
6199,883880,CA,1100.00000000000000000000,wan,False
6200,883880,CA,510.00000000000000000000,wan,False
6201,883880,CA,1540.00000000000000000000,wan,False
6202,883880,CA,915.00000000000000000000,wan,False
6203,883880,CA,4618.3499999999999999261064,wan,False
6204,883880,CA,1000.00000000000000000000,wan,False
6205,883880,CA,1100.00000000000000000000,wan,False
6206,883880,CA,1208.00000000000000000000,wan,False
6207,883880,CA,1425.00000000000000000000,wan,False
6208,883880,CA,1623.00000000000000000000,wan,False
6209,883880,CA,1699.00000000000000000000,wan,False
6210,883881,CA,2268.1500000000000000000000,wan,False
6211,883881,CA,1119.2500000000000000000000,wan,False
6212,883881,CA,4900.5000000000000000163350,wan,False
6213,883882,CA,15246.00000000000000000000,wan,False
6214,883882,CA,68600.00000000000000000000,wan,False
6215,883883,CA,3861.7600000000000000000000,wan,False
6216,883884,CA,3162.7500000000000000000000,upstream,False
6217,883884,CA,3838.7700000000000000000000,internet,False
6218,883884,CA,21883.0799999999999999270564,wan,False
6219,883885,CA,1051.72413793103448268500,upstream,False
6220,883885,CA,1343.0400000000000000000000,upstream,False
6221,883885,CA,1661.80000000000000000000,internet,False
6222,883885,CA,249.899999999999999997501,internet,False
6223,883885,CA,35281.6000000000000000088204,wan,False
6224,883886,CA,3210.5800000000000000000000,internet,False
6225,883886,CA,2245.1100000000000000000000,wan,False
6226,883886,CA,18468.56000000000000000000,wan,False
6227,883887,CA,1263.6300000000000000000000,upstream,False
6228,883887,CA,1549.00000000000000000000,upstream,False
6229,883887,CA,15490.00000000000000007745,wan,False
6230,883887,CA,11250.00000000000000000000,isp,False
6231,883888,CA,961.8700000000000000000000,upstream,False
6232,883888,CA,656.250000000000000000000,wan,False
6233,883888,CA,9214.200000000000000000000,wan,False
6234,883888,CA,3287.500000000000000000000,isp,False
6235,883889,CA,2240.5900000000000000000000,upstream,False
6236,883889,CA,3833.900000000000000000000,wan,False
6237,883889,CA,966.0700000000000000000000,isp,False
6238,883890,CA,912.9200000000000000000000,upstream,False
6239,883890,CA,1229.00000000000000000000,isp,False
6240,883891,CA,453.23333333333300000000000000000000,isp,False
6241,883892,CA,3300.00000000000000000000,upstream,False
6242,883892,CA,1550.00000000000000000000,upstream,False
6243,883892,CA,6500.00000000000000000000,wan,False
6244,883892,CA,1500.00000000000000000000,isp,False
6245,883892,CA,3375.00000000000000000000,isp,False
6246,883985,CA,1401.00000000000000000000,wan,False
6247,883893,CA,7500.00000000000000000000,upstream,False
6248,883893,CA,5100.00000000000000000000,wan,False
6249,883893,CA,1390.00000000000000000695,wan,False
6250,883893,CA,3150.00000000000000000000,wan,False
6251,883893,CA,6500.00000000000000000000,wan,False
6252,883894,CA,3102.1200000000000000000000,upstream,False
6253,883894,CA,12000.00000000000000000000,wan,False
6254,883894,CA,1456.00000000000000000000,wan,False
6255,883894,CA,1708.3333333333300000000000000000000,isp,False
6256,883895,CA,3960.00000000000000000000,internet,False
6257,883895,CA,370.00000000000000000000,wan,False
6258,883895,CA,1100.00000000000000000000,wan,False
6259,883895,CA,850.00000000000000000000,wan,False
6260,883895,CA,353.00000000000000000000,wan,False
6261,883895,CA,5061.00000000000000000000,wan,False
6262,883896,CA,387.500000000000000000000,upstream,False
6263,883896,CA,387.499999999999999996125,wan,False
6264,883896,CA,333.33333333333300000000000000000000,isp,False
6265,883897,CA,2035.00000000000000000000,upstream,False
6266,883899,CA,1738.850000000000000000000,internet,False
6267,883899,CA,2014.9400000000000000000000,internet,False
6268,883899,CA,626.2700000000000000000000,internet,False
6269,883899,CA,5700.00000000000000000000,upstream,False
6270,883899,CA,488.7900000000000000000000,upstream,False
6271,883899,CA,4411.1400000000000000000000,wan,False
6272,883901,CA,2808.00000000000000000000,upstream,False
6273,883901,CA,7953.00000000000000000000,wan,False
6274,883901,CA,9533.1600000000000000272376,wan,False
6275,883901,CA,1333.3333333333300000000000000000000,isp,False
6276,883902,CA,4200.00000000000000000000,upstream,False
6277,883902,CA,3030.00000000000000000000,wan,False
6278,883902,CA,4620.00000000000000001540,wan,False
6279,883902,CA,497.99999999999999999502,wan,False
6280,884033,CA,5770.00000000000000000000,internet,False
6281,883903,CA,3000.00000000000000000000,internet,False
6282,883903,CA,3830.00000000000000000000,wan,False
6283,883903,CA,26543.99999999999999993364,wan,False
6284,883904,CA,10873.00000000000000000000,internet,False
6285,883904,CA,70830.180000000000000000000,wan,False
6286,883904,CA,2909.7700000000000000000000,wan,False
6287,883904,CA,54232.8800000000000001355822,wan,False
6288,883905,CA,2103.44827586206896537000,upstream,False
6289,883906,CA,2129.5833333333300000000000000000000,internet,False
6290,883908,CA,3559.4200000000000000000000,upstream,False
6291,883908,CA,1100.00000000000000000000,wan,False
6292,883908,CA,4455.00000000000000000000,wan,False
6293,883908,CA,2583.00000000000000000000,wan,False
6294,883908,CA,1407.1616666666700000000000000000000,isp,False
6295,883909,CA,2298.00000000000000000000,upstream,False
6296,883909,CA,11373.5200000000000000000000,wan,False
6297,883910,CA,6733.3400000000000000000000,internet,False
6298,883910,CA,3200.00000000000000000000,wan,False
6299,883913,CA,3811.500000000000000000000,upstream,False
6300,883913,CA,3891.3600000000000000000000,wan,False
6301,883913,CA,2250.00000000000000000000,isp,False
6302,883914,CA,6000.00000000000000000000,internet,False
6303,883914,CA,14909.508000000000000000000,wan,False
6304,883915,CA,6000.00000000000000000000,internet,False
6305,883915,CA,18222.732000000000000000000,wan,False
6306,883916,CA,3950.00000000000000000000,upstream,False
6307,883917,CA,875.00000000000000000000,upstream,False
6308,883917,CA,6000.00000000000000000000,wan,False
6309,883918,CA,1051.72413793103448268500,upstream,False
6310,883918,CA,132.4500000000000000000000,internet,False
6311,883918,CA,794.700000000000000000000,internet,False
6312,883919,CA,769.3700000000000000000000,internet,False
6313,883920,CA,11736.00000000000000000000,internet,False
6314,883920,CA,61966.450000000000000000000,internet,False
6315,883921,CA,589.3800000000000000000000,upstream,False
6316,883921,CA,471.500000000000000000000,wan,False
6317,883922,CA,1300.00000000000000000000,upstream,False
6318,883922,CA,5200.00000000000000000000,wan,False
6319,883923,CA,3026.0500000000000000000000,upstream,False
6320,883924,CA,306.00000000000000000000,upstream,False
6321,883926,CA,897.3500000000000000000000,upstream,False
6322,883926,CA,285.7500000000000000000000,isp,False
6323,883927,CA,2528.00000000000000000000,upstream,False
6324,883927,CA,2500.00000000000000000000,isp,False
6325,883928,CA,1500.00000000000000000000,internet,False
6326,883929,CA,4468.7600000000000000000000,upstream,False
6327,883929,CA,1000.00000000000000000000,isp,False
6328,883930,CA,3454.00000000000000000000,upstream,False
6329,883930,CA,2300.00000000000000000000,internet,False
6330,883930,CA,900.00000000000000000000,wan,False
6331,883930,CA,870.00000000000000000000,wan,False
6332,883930,CA,615.1500000000000000000000,wan,False
6333,883930,CA,2208.3300000000000000000000,isp,False
6334,883931,CA,2060.00000000000000000000,upstream,False
6335,883931,CA,500.00000000000000000000,isp,False
6336,883932,CA,1667.799999999999999983322,upstream,False
6337,883932,CA,333.33333333333300000000000000000000,isp,False
6338,884103,CT,700.00000000000000000000,internet,True
6339,883933,CA,1984.00000000000000000000,upstream,False
6340,883933,CA,22.72596632795376061070361476389719,isp,False
6341,883934,CA,725.00000000000000000000,upstream,False
6342,883934,CA,503.5800000000000000000000,isp,False
6343,883935,CA,670.0100000000000000000000,upstream,False
6344,883935,CA,625.00000000000000000000,isp,False
6345,883936,CA,1477.900000000000000000000,internet,False
6346,883936,CA,995.300000000000000000000,internet,False
6347,883938,CA,1592.3100000000000000000000,internet,False
6348,883938,CA,14330.7900000000000000000000,wan,False
6349,883939,CA,1500.00000000000000000000,internet,False
6350,883939,CA,5982.9900000000000000000000,wan,False
6351,883939,CA,597.00000000000000000000,wan,False
6352,883940,CA,830.400000000000000000000,upstream,False
6353,883941,CA,2160.00000000000000000000,upstream,False
6354,883941,CA,6283.5300000000000000000000,wan,False
6355,883941,CA,14994.99999999999999991003,wan,False
6356,883942,CA,3970.8333333333300000000000000000000,internet,False
6357,883942,CA,40982.2499999999999998688568,wan,False
6358,883942,CA,1000.00000000000000000000,wan,False
6359,883943,CA,750.00000000000000000000,upstream,False
6360,883943,CA,375.00000000000000000000,upstream,False
6361,883943,CA,1048.1500000000000000000000,upstream,False
6362,883943,CA,1177.5025337837837837791275,isp,False
6363,883944,CA,2989.00000000000000000000,upstream,False
6364,883945,CA,2550.00000000000000000000,upstream,False
6365,883945,CA,28050.00000000000000010200,wan,False
6366,883946,CA,1500.00000000000000000000,upstream,False
6367,883946,CA,12873.00000000000000000000,wan,False
6368,883946,CA,3371.8800000000000000000000,wan,False
6369,883946,CA,3360.00000000000000000000,isp,False
6370,883947,CA,971.2800000000000000000000,upstream,False
6371,883947,CA,1968.2300000000000000000000,wan,False
6372,883947,CA,4961.2500000000000000000000,wan,False
6373,883948,CA,763.00000000000000000000,upstream,False
6374,883948,CA,2580.7300000000000000000000,wan,False
6375,883948,CA,7400.00000000000000000000,wan,False
6376,883948,CA,5417.00000000000000000000,isp,False
6377,883949,CA,2649.2300000000000000000000,upstream,False
6378,883950,CA,1591.6666666666700000000000000000000,internet,False
6379,883951,CA,999.00000000000000000000,internet,False
6380,883951,CA,710.4100000000000000000000,upstream,False
6381,883951,CA,1630.3500000000000000000000,wan,False
6382,883951,CA,2801.1400000000000000000000,wan,False
6383,883951,CA,1214.5600000000000000000000,wan,False
6384,883951,CA,4573.7300000000000000000000,wan,False
6385,883951,CA,1597.5200000000000000000000,wan,False
6386,883952,CA,1950.00000000000000000000,upstream,False
6387,883952,CA,1250.9600000000000000000000,isp,False
6388,883953,CA,2559.5100000000000000000000,upstream,False
6389,883953,CA,1896.2600000000000000000000,wan,False
6390,883953,CA,943.00000000000000000000,wan,False
6391,883953,CA,1715.4266666666700000000000000000000,isp,False
6392,883954,CA,983.2500000000000000000000,upstream,False
6393,883954,CA,776.00000000000000000000,wan,False
6394,883954,CA,1966.5000000000000000098325,wan,False
6395,883954,CA,1280.00000000000000000000,wan,False
6396,883954,CA,644.0500000000000000000000,isp,False
6397,883955,CA,1440.00000000000000000000,upstream,False
6398,883955,CA,905.65833333333300000000000000000000,isp,False
6399,883956,CA,827.99999999999999997516,upstream,False
6400,883957,CA,2808.0800000000000000000000,upstream,False
6401,883957,CA,850.00000000000000000000,wan,False
6402,883957,CA,1309.0200000000000000000000,wan,False
6403,883957,CA,2752.1900000000000000000000,wan,False
6404,883957,CA,350.00000000000000000000,wan,False
6405,883958,CA,3200.00000000000000000000,internet,False
6406,883959,CA,2666.6666666666700000000000000000000,upstream,False
6407,883960,CA,1850.00000000000000000000,upstream,False
6408,883960,CA,21000.00000000000000000000,wan,False
6409,883960,CA,3750.00000000000000000000,isp,False
6410,883961,CA,3366.6600000000000000000000,internet,False
6411,883961,CA,10512.1100000000000000000000,wan,False
6412,883962,CA,413.99999999999999998758,upstream,False
6413,883962,CA,332.6600000000000000000000,upstream,False
6414,883962,CA,1828.3600000000000000000000,wan,False
6415,883962,CA,2800.00000000000000000000,wan,False
6416,883962,CA,447.6300000000000000000000,wan,False
6417,883963,CA,3920.00000000000000000000,internet,False
6418,883963,CA,5120.00000000000000000000,wan,False
6419,883964,CA,204.00000000000000000000,internet,False
6420,883964,CA,854.00000000000000000000,internet,False
6421,883965,CA,1828.3600000000000000000000,upstream,False
6422,883965,CA,1250.00000000000000000000,isp,False
6423,883966,CA,1283.4400000000000000000000,upstream,False
6424,883967,CA,1850.00000000000000000000,upstream,False
6425,883967,CA,675.9100000000000000000000,internet,False
6426,883967,CA,1375.00000000000000000000,isp,False
6427,883968,CA,2892.600000000000000000000,upstream,False
6428,883968,CA,2000.00000000000000000000,isp,False
6429,883969,CA,3000.00000000000000000000,internet,False
6430,883969,CA,800.00000000000000000000,internet,False
6431,883969,CA,3852.6600000000000000000000,wan,False
6432,883970,CA,4170.00000000000000000000,internet,False
6433,883970,CA,7497.00000000000000000000,wan,False
6434,883971,CA,1137.7600000000000000000000,upstream,False
6435,883971,CA,3136.500000000000000000000,wan,False
6436,883971,CA,833.33333333333300000000000000000000,isp,False
6437,883972,CA,6811.00000000000000000000,internet,False
6438,883972,CA,63003.2200000000000000000000,wan,False
6439,883973,CA,1434.3500000000000000000000,internet,False
6440,883974,CA,2201.00000000000000000000,upstream,False
6441,883974,CA,153.7600000000000000000000,upstream,False
6442,883975,CA,4594.3400000000000000000000,upstream,False
6443,883975,CA,1800.00000000000000000000,wan,False
6444,883975,CA,600.00000000000000000000,wan,False
6445,883975,CA,1000.00000000000000000000,isp,False
6446,883976,CA,4469.8500000000000000000000,internet,False
6447,883976,CA,13583.700000000000000000000,wan,False
6448,883977,CA,2800.00000000000000000000,upstream,False
6449,883977,CA,678.4500000000000000000000,isp,False
6450,883978,CA,1304.9900000000000000000000,upstream,False
6451,883978,CA,608.3500000000000000000000,upstream,False
6452,883978,CA,84.9500000000000000000000,internet,False
6453,883978,CA,1020.3233333333300000000000000000000,isp,False
6454,883979,CA,7650.00000000000000000000,upstream,False
6455,883979,CA,1000.00000000000000000000,isp,False
6456,883980,CA,3500.00000000000000000000,upstream,False
6457,883980,CA,1000.00000000000000000000,isp,False
6458,883981,CA,2103.44827586206896537000,upstream,False
6459,883982,CA,2437.3400000000000000121867,upstream,False
6460,883983,CA,3423.00000000000000000000,upstream,False
6461,883983,CA,833.33333333333300000000000000000000,isp,False
6462,883985,CA,15675.00000000000000000000,internet,False
6463,883985,CA,800.00000000000000000000,internet,False
6464,883985,CA,4524.00000000000000000000,wan,False
6465,883986,CA,1110.00000000000000000000,upstream,False
6466,883986,CA,11050.00000000000000000000,wan,False
6467,883986,CA,833.33333333333300000000000000000000,isp,False
6468,883987,CA,2100.00000000000000000000,upstream,False
6469,883987,CA,3750.00000000000000000000,wan,False
6470,883987,CA,2150.00000000000000000000,isp,False
6471,883988,CA,3088.00000000000000000000,internet,False
6472,883989,CA,2135.400000000000000000000,upstream,False
6473,883989,CA,1034.0900000000000000000000,wan,False
6474,883989,CA,4516.9600000000000000000000,wan,False
6475,883990,CA,9103.3700000000000000000000,internet,False
6476,883990,CA,1113.7500000000000000000000,wan,False
6477,883990,CA,2673.00000000000000000000,wan,False
6478,883991,CA,5508.3333333333300000000000000000000,internet,False
6479,883991,CA,1139.9800000000000000000000,wan,False
6480,883991,CA,2340.00000000000000000000,wan,False
6481,883991,CA,1300.00000000000000000000,wan,False
6482,883991,CA,1620.00000000000000000000,wan,False
6483,883991,CA,3400.00000000000000000000,wan,False
6484,883992,CA,11960.00000000000000000000,internet,False
6485,883992,CA,7315.00000000000000000000,wan,False
6486,884004,CA,969.00000000000000000000,upstream,False
6487,883993,CA,374.78333333333300000000000000000000,internet,False
6488,883993,CA,1280.00000000000000000000,wan,False
6489,883993,CA,2560.00000000000000000000,wan,False
6490,883994,CA,725.00000000000000000000,upstream,False
6491,883994,CA,1000.00000000000000000000,isp,False
6492,883995,CA,4608.3333333333300000000000000000000,internet,False
6493,883996,CA,2810.5100000000000000000000,upstream,False
6494,883996,CA,1000.00000000000000000000,isp,False
6495,883997,CA,1350.00000000000000000000,upstream,False
6496,883997,CA,1000.00000000000000000000,isp,False
6497,883998,CA,11215.00000000000000000000,upstream,False
6498,883998,CA,35700.00000000000000000000,wan,False
6499,883999,CA,4024.6500000000000000000000,upstream,False
6500,883999,CA,1000.00000000000000000000,isp,False
6501,884000,CA,1400.00000000000000000000,upstream,False
6502,884000,CA,6017.2600000000000000000000,wan,False
6503,884000,CA,2166.6666666666700000000000000000000,isp,False
6504,884001,CA,1828.3600000000000000000000,upstream,False
6505,884002,CA,397.50000000000000000000,upstream,False
6506,884003,CA,511.8300000000000000000000,internet,False
6507,884005,CA,32373.600000000000000000000,internet,False
6508,884005,CA,16870.00000000000000000000,wan,False
6509,884005,CA,30984.5900000000000000476686,wan,False
6510,884006,CA,9710.2500000000000000000000,internet,False
6511,884006,CA,2700.00000000000000000000,wan,False
6512,884006,CA,5722.7200000000000000000000,wan,False
6513,884006,CA,6637.3999999999999999601756,wan,False
6514,884007,CA,200.00000000000000000000,upstream,False
6515,884007,CA,600.00000000000000000000,wan,False
6516,884008,CA,7000.00000000000000000000,upstream,False
6517,884008,CA,47250.00000000000000024500,wan,False
6518,884010,CA,93.94736842105263159210,upstream,False
6519,884011,CA,918.1499999999999999908185,upstream,False
6520,884012,CA,1748.6900000000000000000000,upstream,False
6521,884012,CA,7632.00000000000000009540,upstream,False
6522,884019,CA,1583.3333333333300000000000000000000,upstream,False
6523,884013,CA,1051.72413793103448268500,upstream,False
6524,884013,CA,2900.00000000000000000000,upstream,False
6525,884013,CA,11311.600000000000000000000,wan,False
6526,884014,CA,1564.200000000000000000000,upstream,False
6527,884020,CA,1125.00000000000000000000,isp,False
6528,884018,CA,2100.00000000000000000000,upstream,False
6529,884018,CA,1045.4900000000000000000000,wan,False
6530,884018,CA,6969.800000000000000000000,wan,False
6531,884018,CA,7076.7000000000000000070767,wan,False
6532,884018,CA,3333.3400000000000000000000,isp,False
6533,884019,CA,1041.6666666666700000000000000000000,upstream,False
6534,884019,CA,950.00000000000000000000,isp,False
6535,884019,CA,950.00000000000000000000,isp,False
6536,884020,CA,1593.3100000000000000000000,upstream,False
6537,884020,CA,2671.8300000000000000000000,wan,False
6538,884021,CA,1850.00000000000000000000,internet,False
6539,884022,CA,3290.00000000000000000000,upstream,False
6540,884022,CA,4125.00000000000000001500,wan,False
6541,884022,CA,11000.00000000000000000000,wan,False
6542,884022,CA,3037.500000000000000000000,wan,False
6543,884022,CA,3333.3300000000000000000000,isp,False
6544,884023,CA,2655.00000000000000000000,upstream,False
6545,884023,CA,625.00000000000000000000,isp,False
6546,884024,CA,4033.3333333333300000000000000000000,internet,False
6547,884024,CA,928.8200000000000000185764,wan,False
6548,884024,CA,1383.7600000000000000000000,wan,False
6549,884024,CA,3937.600000000000000000000,wan,False
6550,884025,CA,2925.00000000000000000000,internet,False
6551,884025,CA,975.00000000000000000000,internet,False
6552,884025,CA,10124.99999999999999995950,wan,False
6553,884026,CA,1633.00000000000000000000,internet,False
6554,884026,CA,1896.2600000000000000000000,wan,False
6555,884027,CA,5652.4900000000000000000000,upstream,False
6556,884027,CA,6658.800000000000000000000,wan,False
6557,884027,CA,832.350000000000000000000,wan,False
6558,884027,CA,14426.88000000000000000000,wan,False
6559,884027,CA,1628.3100000000000000000000,wan,False
6560,884027,CA,1638.2400000000000000000000,wan,False
6561,884027,CA,12500.00000000000000000000,isp,False
6562,884028,CA,2808.0800000000000000000000,upstream,False
6563,884028,CA,1935.00000000000000000000,upstream,False
6564,884028,CA,10025.00000000000000004411,wan,False
6565,884028,CA,1129.0800000000000000000000,isp,False
6566,884029,CA,1085.00000000000000000000,internet,False
6567,884030,CA,790.00000000000000000000,upstream,False
6568,884030,CA,6951.0600000000000000231702,wan,False
6569,884030,CA,708.33333333333300000000000000000000,isp,False
6570,884031,CA,15380.00000000000000000000,internet,False
6571,884031,CA,5600.00000000000000000000,wan,False
6572,884031,CA,14235.00000000000000000000,wan,False
6573,884032,CA,1934.0800000000000000000000,internet,False
6574,884032,CA,13680.00000000000000000000,wan,False
6575,884034,CA,2500.00000000000000000000,internet,False
6576,884035,CA,2250.00000000000000000000,upstream,False
6577,884035,CA,189.900000000000000000000,internet,False
6578,884035,CA,9999.99999999999999996000,wan,False
6579,884036,CA,442.00000000000000000000,upstream,False
6580,884036,CA,2088.00000000000000000000,wan,False
6581,884036,CA,1375.00000000000000000000,isp,False
6582,884037,CA,187.89473684210526314850,upstream,False
6583,884038,CA,5723.00000000000000000000,upstream,False
6584,884038,CA,1000.00000000000000000000,isp,False
6585,884039,CA,1138.3200000000000000000000,upstream,False
6586,884039,CA,5123.1600000000000000000000,wan,False
6587,884040,CA,1000.00000000000000000000,upstream,False
6588,884040,CA,668.91666666666700000000000000000000,isp,False
6589,884041,CA,2500.00000000000000000000,upstream,False
6590,884041,CA,15600.00000000000000006000,wan,False
6591,884041,CA,2280.00000000000000000000,isp,False
6592,884042,CA,2860.00000000000000000000,internet,False
6593,884042,CA,2733.7100000000000000000000,wan,False
6594,884043,CA,17065.00000000000000000000,internet,False
6595,884043,CA,18700.00000000000000006800,wan,False
6596,884044,CA,1500.00000000000000000000,upstream,False
6597,884044,CA,7500.00000000000000000750,wan,False
6598,884044,CA,2217.00000000000000000000,wan,False
6599,884044,CA,4800.00000000000000000000,wan,False
6600,884045,CA,6500.00000000000000000000,upstream,False
6601,884045,CA,3939.00000000000000000000,wan,False
6602,884045,CA,13650.00000000000000000000,wan,False
6603,884047,CA,2500.00000000000000000000,internet,False
6604,884049,CA,988.00000000000000000000,upstream,False
6605,884049,CA,833.33333333333300000000000000000000,isp,False
6606,884050,CA,963.5100000000000000000000,upstream,False
6607,884050,CA,5340.00000000000000000000,wan,False
6608,884051,CA,1850.00000000000000000000,upstream,False
6609,884052,CA,2546.00000000000000000000,upstream,False
6610,884053,CA,5708.3333333333300000000000000000000,upstream,False
6611,884053,CA,16714.3200000000000000557144,wan,False
6612,884053,CA,5979.1666666666700000000000000000000,isp,False
6613,884054,CA,4942.2800000000000000000000,upstream,False
6614,884054,CA,1814.400000000000000000000,upstream,False
6615,884054,CA,2388.2300000000000000000000,upstream,False
6616,884054,CA,7500.00000000000000000000,wan,False
6617,884055,CA,9674.00000000000000000000,internet,False
6618,884055,CA,32499.99999999999999997500,wan,False
6619,884056,CA,1469.00000000000000000000,upstream,False
6620,884057,CA,1748.6900000000000000000000,upstream,False
6621,884057,CA,3815.99999999999999990460,upstream,False
6622,884057,CA,1576.1800000000000000000000,upstream,False
6623,884058,CA,630.4700000000000000000000,upstream,False
6624,884058,CA,2862.00000000000000000000,wan,False
6625,884059,CA,3346.0300000000000000000000,upstream,False
6626,884059,CA,307.7500000000000000000000,isp,False
6627,884060,CA,751.1900000000000000000000,upstream,False
6628,884061,CA,1299.00000000000000000000,upstream,False
6629,884061,CA,3897.00000000000000000000,wan,False
6630,884062,CA,918.150000000000000000000,upstream,False
6631,884063,CA,1530.00000000000000000000,internet,False
6632,884063,CA,1896.2600000000000000094813,wan,False
6633,884064,CA,90.7900000000000000000000,upstream,False
6634,884064,CA,673.7300000000000000000000,upstream,False
6635,884065,CA,1700.00000000000000000000,upstream,False
6636,884065,CA,3999.99999999999999996000,wan,False
6637,884066,CA,3320.00000000000000000000,wan,False
6638,884070,CA,4500.00000000000000000000,upstream,False
6639,884070,CA,2500.00000000000000000000,wan,False
6640,884070,CA,14000.00000000000000000000,wan,False
6641,884071,CA,1500.00000000000000000000,internet,False
6642,884072,CA,1150.00000000000000000000,internet,False
6643,884073,CA,459.00000000000000000000,upstream,False
6644,884074,CA,249.300000000000000000000,upstream,False
6645,884074,CA,49.8600000000000000000000,wan,False
6646,884074,CA,1990.7500000000000000000000,isp,False
6647,884076,CA,1668.00000000000000000000,internet,False
6648,884076,CA,5474.99999999999999997810,wan,False
6649,884077,CA,2766.00000000000000000000,upstream,False
6650,884077,CA,2773.00000000000000000000,upstream,False
6651,884077,CA,8852.1300000000000000000000,wan,False
6652,884077,CA,3762.00000000000000000000,wan,False
6653,884078,CA,1100.00000000000000002200,upstream,False
6654,884078,CA,13140.00000000000000001825,wan,False
6655,884132,CT,1200.00000000000000000000,internet,True
6656,884137,CT,1200.00000000000000000000,internet,True
6657,884137,CT,383.00000000000000000000,wan,True
6658,884137,CT,1277.00000000000000000000,wan,True
6659,884137,CT,1277.00000000000000000000,wan,True
6660,884137,CT,1988.00000000000000000000,wan,True
6661,884141,CT,1200.00000000000000000000,internet,True
6662,884143,CT,1350.00000000000000000000,internet,True
6663,884143,CT,4499.99999999999999998200,wan,True
6664,884147,CT,750.00000000000000000000,internet,True
6665,884152,CT,750.00000000000000000000,internet,True
6666,884152,CT,750.00000000000000000000,internet,True
6667,884161,CT,450.00000000000000000000,internet,True
6668,884163,CT,1200.00000000000000000000,internet,True
6669,884163,CT,3000.00000000000000000000,wan,True
6670,884166,CT,1200.00000000000000000000,internet,True
6671,884166,CT,3871.00000000000000000000,wan,True
6672,884166,CT,495.00000000000000000000,wan,True
6673,884169,CT,450.00000000000000000000,internet,True
6674,884171,CT,125.00000000000000000000,internet,True
6675,884174,CT,125.00000000000000000000,internet,True
6676,884174,CT,1900.00000000000000000000,internet,True
6677,884174,CT,6754.00000000000000000000,wan,True
6678,884177,CT,4000.00000000000000000000,internet,True
6679,884177,CT,7090.00000000000000000000,internet,True
6680,884177,CT,1670.00000000000000000000,wan,True
6681,884177,CT,1850.00000000000000000000,wan,True
6682,884177,CT,1910.00000000000000000000,wan,True
6683,884177,CT,1295.00000000000000000000,wan,True
6684,884177,CT,41440.00000000000000001295,wan,True
6685,884177,CT,44682.00000000000000020310,wan,True
6686,884177,CT,48674.99999999999999989675,wan,True
6687,884177,CT,1476.00000000000000000000,wan,True
