funding_year,state_code,district_id,num_students,old_total_bw,old_total_cost,old_bw_per_student,projected_bw_fy2018,deal,total_circuits,new_total_bw,new_total_cost,total_li,bw_rank,best_deal,new_bw_per_student,total_bw_change,total_bw_percent_change
2019,NJ,941649,3614,1000.0,1900.35,276.70171555063644,3071.9,Deal 1,2.0,2000.0,1740.0,1.0,1.0,True,553.4034311012729,1000.0,1.0
2019,NJ,941655,15783,2000.0,5800.0,126.71862130140025,11048.1,Deal 2,5.0,9000.0,4020.0,2.0,1.0,True,570.2337958563011,7000.0,3.5
2019,NJ,941692,2085,500.0,2451.06,239.8081534772182,2085.0,Deal 1,1.0,2000.0,2350.0,1.0,1.0,True,959.2326139088728,1500.0,3.0
2019,NJ,941694,704,100.0,855.0,142.04545454545453,704.0,Deal 1,1.0,500.0,520.0,1.0,1.0,True,710.2272727272727,400.0,4.0
2019,NJ,941706,3379,1000.0,1843.34,295.9455460195324,2872.15,Deal 1,2.0,2000.0,1740.0,1.0,1.0,True,591.8910920390648,1000.0,1.0
2019,NJ,941730,4937,1000.0,2424.53,202.55215718047398,4196.45,Deal 1,4.0,4000.0,120.0,1.0,1.0,True,810.2086287218959,3000.0,3.0
2019,NJ,941741,2070,1000.0,1900.35,483.09178743961354,2070.0,Deal 2,2.0,2000.0,1740.0,1.0,1.0,True,966.1835748792271,1000.0,1.0
2019,NM,942809,6006,1100.0,1889.11,183.15018315018315,5105.1,Deal 2,3.0,3000.0,1617.0,1.0,1.0,True,499.5004995004995,1900.0,1.7272727272727273
2019,NM,942866,3018,1000.0,3760.0,331.3452617627568,2565.3,Deal 1,2.0,2000.0,3182.0,1.0,1.0,True,662.6905235255136,1000.0,1.0
2019,NM,942876,3817,1000.0,2795.0,261.98585276395073,3244.45,Deal 1,2.0,2120.0,2781.0,2.0,1.0,True,555.4100078595756,1120.0,1.12
2019,NM,942888,8179,2000.0,2900.0,244.52867098667318,5725.3,Deal 1,3.0,2140.0,2851.0,3.0,1.0,True,261.6456779557403,140.0,0.07
2019,NM,942892,5276,2000.0,3526.0,379.07505686125853,4484.6,Deal 1,4.0,3000.0,1660.0,1.0,1.0,True,568.6125852918877,1000.0,0.5
2019,NM,942894,1019,750.0,7748.44,736.0157016683023,1019.0,Deal 1,1.0,1000.0,7466.0,1.0,1.0,True,981.3542688910696,250.0,0.3333333333333333
2019,NM,942906,11409,3000.0,9271.39,262.95030239284773,7986.3,Deal 1,4.0,4000.0,6364.0,1.0,1.0,True,350.6004031904637,1000.0,0.3333333333333333
2019,NM,942911,9887,1500.0,10781.25,151.7143724082128,6920.9,Deal 2,2.0,3000.0,10025.0,2.0,1.0,True,303.4287448164256,1500.0,1.0
2019,NM,942928,8511,2000.0,3290.0,234.99001292445072,7234.35,Deal 3,3.0,2620.0,3234.0,3.0,1.0,True,307.83691693103043,620.0,0.31
2019,NM,942946,1937,500.0,3220.0,258.1311306143521,1937.0,Deal 1,1.0,1000.0,2525.0,1.0,1.0,True,516.2622612287042,500.0,1.0
2019,NM,942948,2817,500.0,4228.42,177.49378771742988,2394.45,Deal 1,2.0,1100.0,3934.0,1.0,1.0,True,390.4863329783458,600.0,1.2
2019,NM,942953,10008,2000.0,3570.98,199.84012789768187,7005.6,Deal 1,4.0,2340.0,3539.0,3.0,1.0,True,233.81294964028777,340.0,0.17
2019,NM,942966,1326,500.0,3200.0,377.0739064856712,1326.0,Deal 1,1.0,1000.0,2525.0,1.0,1.0,True,754.1478129713424,500.0,1.0
2019,NY,945866,1439,200.0,1315.0,138.9854065323141,1439.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,True,694.9270326615705,800.0,4.0
2019,NY,945871,1592,200.0,1015.1670556372637,125.62814070351759,1592.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,True,628.1407035175879,800.0,4.0
2019,NY,946186,1354,1000.0,1451.2257476808006,738.5524372230428,1354.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,812.4076809453471,100.0,0.1
2019,NY,946187,8925,2000.0,3295.0,224.08963585434174,7586.25,Deal 2,2.0,3100.0,2900.0,2.0,1.0,True,347.3389355742297,1100.0,0.55
2019,NY,946210,4164,1000.0,1474.1776710069355,240.15369836695484,3539.4,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,264.16906820365034,100.0,0.1
2019,NY,946220,1590,1000.0,1469.2021409250171,628.930817610063,1590.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,691.8238993710692,100.0,0.1
2019,NY,946221,5992,500.0,1745.21,83.44459279038718,5093.2,Deal 1,1.0,1000.0,968.0,1.0,1.0,True,166.88918558077435,500.0,1.0
2019,NY,946240,5433,1000.0,1750.3468851288935,184.06037180195105,4618.05,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,202.46640898214613,100.0,0.1
2019,NY,946246,19356,2000.0,4059.5,103.32713370531101,13549.2,Deal 1,8.0,4400.0,2640.0,2.0,1.0,True,227.31969415168425,2400.0,1.2
2019,NY,946259,3065,2000.0,2733.212822035786,652.5285481239804,3065.0,Deal 2,1.0,3000.0,2400.0,1.0,1.0,True,978.7928221859706,1000.0,0.5
2019,NY,946270,3548,400.0,1505.2603224880727,112.73957158962796,3548.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,310.0338218714769,700.0,1.75
2019,NY,946284,7427,1000.0,3450.0,134.64386697185944,6312.95,Deal 1,2.0,1700.0,3447.0,2.0,1.0,True,228.89457385216105,700.0,0.7
2019,NY,946296,1545,1000.0,1409.6313615910437,647.2491909385113,1545.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,711.9741100323624,100.0,0.1
2019,NY,946300,1051,500.0,1056.6080020744696,475.7373929590866,1051.0,Deal 1,1.0,1000.0,968.0,1.0,1.0,True,951.4747859181732,500.0,1.0
2019,NY,946306,4456,2000.0,3035.5986792213057,448.8330341113106,3787.6,Deal 2,2.0,3100.0,2900.0,2.0,1.0,True,695.6912028725314,1100.0,0.55
2019,NY,946318,6253,1100.0,2710.76,175.91556053094516,5315.05,Deal 3,8.0,4400.0,2640.0,2.0,1.0,True,703.6622421237806,3300.0,3.0
2019,NY,946326,4698,1000.0,3168.7470920308497,212.85653469561515,3993.3,Deal 1,2.0,3100.0,2900.0,2.0,1.0,True,659.855257556407,2100.0,2.1
2019,NY,946328,3189,1000.0,2758.2913117178723,313.5779241141424,3189.0,Deal 3,1.0,3000.0,2400.0,1.0,1.0,True,940.7337723424271,2000.0,2.0
2019,NY,946334,1455,300.0,1094.0571080101877,206.18556701030928,1455.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,True,687.2852233676975,700.0,2.3333333333333335
2019,NY,946348,2020,1000.0,1501.955738785242,495.0495049504951,1717.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,544.5544554455446,100.0,0.1
2019,NY,946352,4064,2000.0,2373.235206771104,492.12598425196853,3454.4,Deal 4,3.0,2100.0,2320.0,2.0,1.0,True,516.7322834645669,100.0,0.05
2019,NY,946357,7008,1000.0,2587.5,142.69406392694063,5956.8,Deal 2,2.0,2000.0,1936.0,1.0,1.0,True,285.38812785388126,1000.0,1.0
2019,NY,946379,1619,200.0,1536.5921554315569,123.53304508956145,1619.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,True,617.6652254478073,800.0,4.0
2019,NY,946390,3698,1000.0,1762.512475834097,270.4164413196322,3143.3,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,297.4580854515955,100.0,0.1
2019,NY,946392,5904,3000.0,3524.3268145628817,508.130081300813,5018.4,Deal 4,2.0,4000.0,3310.0,2.0,1.0,True,677.5067750677507,1000.0,0.3333333333333333
2019,NY,946393,1178,1000.0,1437.819623905453,848.8964346349745,1178.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,933.786078098472,100.0,0.1
2019,NY,946400,1355,1000.0,1795.0,738.0073800738007,1355.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,811.8081180811809,100.0,0.1
2019,NY,946413,6820,1100.0,1172.8921710619632,161.29032258064515,5797.0,Deal 3,6.0,4200.0,1154.0,2.0,1.0,True,615.8357771260997,3100.0,2.8181818181818183
2019,NY,946429,2180,500.0,1354.2563199052984,229.3577981651376,2180.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,True,458.7155963302752,500.0,1.0
2019,NY,946437,2872,500.0,2306.891705002737,174.09470752089138,2872.0,Deal 1,2.0,2000.0,1820.0,1.0,1.0,True,696.3788300835655,1500.0,3.0
2019,NY,946459,8266,2000.0,4953.0,241.95499637067505,7026.1,Deal 2,2.0,3100.0,4850.0,2.0,1.0,True,375.0302443745463,1100.0,0.55
2019,NY,946475,7770,2000.0,5428.452763047892,257.4002574002574,6604.5,Deal 1,4.0,4000.0,3780.0,1.0,1.0,True,514.8005148005147,2000.0,1.0
2019,NY,946479,8040,1500.0,2191.5995975569185,186.56716417910448,6834.0,Deal 3,2.0,2000.0,1936.0,1.0,1.0,True,248.75621890547265,500.0,0.3333333333333333
2019,NY,946484,3889,1000.0,729.4779931466238,257.1355104139882,3889.0,Deal 1,2.0,1100.0,660.0,2.0,1.0,True,282.849061455387,100.0,0.1
2019,NY,946486,5191,1700.0,3153.637771258453,327.4898863417453,4412.35,Deal 1,3.0,3000.0,2904.0,1.0,1.0,True,577.9233288383741,1300.0,0.7647058823529411
2019,NY,946487,1756,200.0,1630.6552346743756,113.89521640091117,1756.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,True,569.4760820045558,800.0,4.0
2019,NY,946490,4428,1000.0,2659.245110922161,225.83559168925024,4428.0,Deal 1,2.0,2000.0,2600.0,1.0,1.0,True,451.6711833785005,1000.0,1.0
2019,NY,946498,2185,1000.0,2330.114175104996,457.66590389016017,2185.0,Deal 3,3.0,2100.0,2320.0,2.0,1.0,True,961.0983981693364,1100.0,1.1
2019,NY,946501,1666,1000.0,1474.9911489189174,600.2400960384153,1666.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,660.2641056422569,100.0,0.1
2019,NY,946527,3777,900.0,2415.0,238.28435266084193,3210.45,Deal 2,2.0,2000.0,1936.0,1.0,1.0,True,529.5207836907599,1100.0,1.2222222222222223
2019,NY,946532,1667,300.0,1695.0,179.9640071985603,1667.0,Deal 3,2.0,1100.0,1410.0,2.0,1.0,True,659.868026394721,800.0,2.6666666666666665
2019,NY,946535,3109,700.0,3870.776880349536,225.1527822450949,3109.0,Deal 2,1.0,2000.0,3295.0,1.0,1.0,True,643.293663557414,1300.0,1.8571428571428572
2019,NY,946546,1925,1000.0,1494.7194787928665,519.4805194805194,1925.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,571.4285714285714,100.0,0.1
2019,NY,946551,5678,600.0,4173.7551902942,105.67101091933779,4826.3,Deal 2,3.0,4100.0,3810.0,3.0,1.0,True,722.0852412821416,3500.0,5.833333333333333
2019,NY,946558,1233,200.0,954.9495286436847,162.20600162206003,1233.0,Deal 2,1.0,1000.0,910.0,1.0,1.0,True,811.0300081103001,800.0,4.0
2019,NY,946562,7106,3100.0,2432.0206169452067,436.2510554461019,6040.1,Deal 3,6.0,4200.0,2240.0,2.0,1.0,True,591.049817056009,1100.0,0.3548387096774194
2019,NY,946565,5934,1000.0,3190.0,168.52039096730704,5043.9,Deal 1,8.0,4400.0,2640.0,2.0,1.0,True,741.489720256151,3400.0,3.4
2019,NY,946569,7167,1000.0,2008.318051898825,139.52839402818475,6091.95,Deal 3,2.0,2000.0,1820.0,1.0,1.0,True,279.0567880563695,1000.0,1.0
2019,NY,946576,3884,1000.0,1266.324069267546,257.46652935118436,3301.4,Deal 2,3.0,2100.0,1120.0,2.0,1.0,True,540.6797116374871,1100.0,1.1
2019,NY,946586,4215,500.0,3624.932174549146,118.62396204033215,3582.75,Deal 2,3.0,3000.0,2835.0,1.0,1.0,True,711.7437722419929,2500.0,5.0
2019,NY,946587,2408,1000.0,1466.7523098454585,415.28239202657807,2408.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,456.81063122923587,100.0,0.1
2019,NY,946602,7004,2000.0,3559.532569812022,285.5511136493432,5953.4,Deal 1,8.0,4400.0,2640.0,2.0,1.0,True,628.2124500285552,2400.0,1.2
2019,NY,946603,2661,1000.0,2500.0,375.7985719654265,2661.0,Deal 1,2.0,1200.0,2221.0,2.0,1.0,True,450.9582863585118,200.0,0.2
2019,NY,946604,8619,500.0,2880.0,58.0113702285648,7326.15,Deal 2,8.0,4400.0,2640.0,2.0,1.0,True,510.50005801137024,3900.0,7.8
2019,NY,946611,5373,1300.0,2931.4486004568807,241.9504932067746,5373.0,Deal 2,8.0,4400.0,2640.0,2.0,1.0,True,818.9093616229295,3100.0,2.3846153846153846
2019,NY,946615,9817,1000.0,2000.0,101.86411327289396,8344.45,Deal 2,2.0,2000.0,1936.0,1.0,1.0,True,203.72822654578792,1000.0,1.0
2019,NY,946616,8999,1000.0,2882.0,111.123458162018,7649.15,Deal 1,8.0,4400.0,1368.0,2.0,1.0,True,488.9432159128792,3400.0,3.4
2019,NY,946624,3715,500.0,3053.1886086647523,134.58950201884252,3715.0,Deal 1,2.0,3100.0,2900.0,2.0,1.0,True,834.4549125168237,2600.0,5.2
2019,NY,946627,4239,1000.0,3451.312721973051,235.90469450342061,3603.15,Deal 1,1.0,2000.0,3295.0,1.0,1.0,True,471.80938900684123,1000.0,1.0
2019,NY,946630,2859,1000.0,2662.966011351959,349.7726477789437,2859.0,Deal 1,2.0,2000.0,2600.0,1.0,1.0,True,699.5452955578874,1000.0,1.0
2019,NY,946645,8067,1000.0,5163.183976770572,123.96181975951407,6856.95,Deal 4,3.0,6100.0,5000.0,2.0,1.0,True,756.1671005330359,5100.0,5.1
2019,NY,946650,2210,1000.0,2217.367920632329,452.4886877828054,2210.0,Deal 2,2.0,2000.0,1820.0,1.0,1.0,True,904.9773755656108,1000.0,1.0
2019,NY,946670,5544,1500.0,3850.0,270.56277056277054,4712.4,Deal 3,3.0,4100.0,3810.0,3.0,1.0,True,739.5382395382395,2600.0,1.7333333333333334
2019,NY,946673,1107,300.0,2711.7590693299894,271.00271002710025,1107.0,Deal 1,1.0,500.0,2263.0,1.0,1.0,True,451.6711833785005,200.0,0.6666666666666666
2019,NY,946674,8626,1000.0,2282.83347504943,115.92858798979829,7332.1,Deal 1,8.0,4400.0,1368.0,2.0,1.0,True,510.0857871551124,3400.0,3.4
2019,NY,946675,3445,1000.0,1610.4996386708704,290.2757619738752,2928.25,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,319.3033381712627,100.0,0.1
2019,NY,946683,2996,1000.0,1525.5502906166646,333.7783711615487,2996.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,367.1562082777036,100.0,0.1
2019,NY,946694,1303,200.0,1319.6291405357126,153.49194167306217,1303.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,True,767.4597083653108,800.0,4.0
2019,NY,946697,4658,1000.0,1702.89525309983,214.68441391155002,3959.3,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,236.15285530270504,100.0,0.1
2019,NY,946700,5025,500.0,3889.2200301564553,99.50248756218906,4271.25,Deal 2,4.0,4000.0,3780.0,1.0,1.0,True,796.0199004975125,3500.0,7.0
2019,NY,946704,2078,1000.0,1845.4301743599929,481.23195380173246,2078.0,Deal 2,2.0,2000.0,1820.0,1.0,1.0,True,962.4639076034649,1000.0,1.0
2019,NY,946709,1886,500.0,1304.941687771281,265.11134676564154,1886.0,Deal 1,1.0,1000.0,910.0,1.0,1.0,True,530.2226935312831,500.0,1.0
2019,NY,946713,7501,1100.0,3000.0,146.6471137181709,6375.85,Deal 1,8.0,4400.0,2640.0,2.0,1.0,True,586.5884548726837,3300.0,3.0
2019,NY,946718,3312,1000.0,3557.2832318165533,301.9323671497585,3312.0,Deal 1,3.0,3000.0,2835.0,1.0,1.0,True,905.7971014492754,2000.0,2.0
2019,NY,946727,5133,1000.0,4106.275808418889,194.81784531463083,4363.05,Deal 1,1.0,2000.0,3295.0,1.0,1.0,True,389.63569062926166,1000.0,1.0
2019,NY,946731,5633,2000.0,2423.51574295947,355.0505947097461,4788.05,Deal 3,1.0,3000.0,2400.0,1.0,1.0,True,532.5758920646192,1000.0,0.5
2019,NY,946734,5152,1000.0,1440.6111650016471,194.09937888198758,4379.2,Deal 3,3.0,3000.0,1380.0,1.0,1.0,True,582.2981366459627,2000.0,2.0
2019,NY,946743,2499,500.0,2134.542956407326,200.08003201280513,2499.0,Deal 1,2.0,2000.0,1820.0,1.0,1.0,True,800.3201280512205,1500.0,3.0
2019,NY,946745,5453,1600.0,2989.791382522124,293.41646799926644,4635.05,Deal 1,8.0,4400.0,1368.0,2.0,1.0,True,806.8952869979828,2800.0,1.75
2019,NY,946754,3334,1000.0,1900.0,299.9400119976005,3334.0,Deal 3,2.0,2000.0,1820.0,1.0,1.0,True,599.880023995201,1000.0,1.0
2019,NY,946772,5419,1000.0,1301.7,184.53589223103893,4606.15,Deal 1,3.0,2100.0,1120.0,2.0,1.0,True,387.52537368518176,1100.0,1.1
2019,NY,946775,3098,600.0,3450.0,193.67333763718528,3098.0,Deal 2,2.0,1700.0,3447.0,2.0,1.0,True,548.7411233053583,1100.0,1.8333333333333333
2019,NY,946776,5289,1000.0,2768.4605060254726,189.07165815844206,4495.65,Deal 1,1.0,3000.0,2400.0,1.0,1.0,True,567.2149744753261,2000.0,2.0
2019,NY,946784,1299,1000.0,1447.0363340010044,769.8229407236336,1299.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,846.805234795997,100.0,0.1
2019,NY,946789,13303,2000.0,5152.05,150.34202811395926,11307.55,Deal 1,1.0,10000.0,4503.0,1.0,1.0,True,751.7101405697963,8000.0,4.0
2019,NY,946792,1214,1000.0,1440.561785586774,823.7232289950576,1214.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,906.0955518945634,100.0,0.1
2019,NY,946797,6317,4000.0,4694.326230603609,633.2119677061896,5369.45,Deal 2,3.0,5000.0,4220.0,2.0,1.0,True,791.514959632737,1000.0,0.25
2019,NY,946805,9505,1000.0,2595.0,105.20778537611783,8079.25,Deal 5,1.0,3000.0,2400.0,1.0,1.0,True,315.6233561283535,2000.0,2.0
2019,NY,946813,2643,1200.0,2378.6661624804647,454.0295119182747,2643.0,Deal 2,2.0,2000.0,1936.0,1.0,1.0,True,756.7158531971245,800.0,0.6666666666666666
2019,NY,946814,2251,1000.0,1098.380530360774,444.247001332741,2251.0,Deal 1,2.0,2000.0,920.0,1.0,1.0,True,888.494002665482,1000.0,1.0
2019,NY,946815,1263,200.0,959.9816339634824,158.3531274742676,1263.0,Deal 2,1.0,1000.0,910.0,1.0,1.0,True,791.7656373713381,800.0,4.0
2019,NY,946830,1346,1000.0,1450.616378418285,742.9420505200594,1346.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,817.2362555720654,100.0,0.1
2019,NY,946836,3076,550.0,3570.1323010470164,178.8036410923277,3076.0,Deal 1,3.0,3000.0,2835.0,1.0,1.0,True,975.2925877763329,2450.0,4.454545454545454
2019,NY,946849,3584,1000.0,1841.6563860761125,279.01785714285717,3046.4,Deal 2,2.0,2000.0,1820.0,1.0,1.0,True,558.0357142857143,1000.0,1.0
2019,NY,946864,3142,1000.0,1587.419777853084,318.26861871419476,2670.7,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,350.09548058561427,100.0,0.1
2019,NY,946873,1756,1000.0,1481.84655312222,569.4760820045558,1756.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,626.4236902050114,100.0,0.1
2019,NY,946886,6898,1000.0,1641.025383575575,144.96955639315743,5863.3,Deal 3,4.0,3100.0,1580.0,2.0,1.0,True,449.40562481878806,2100.0,2.1
2019,NY,946887,9990,1000.0,2279.370666514364,100.10010010010011,8491.5,Deal 2,2.0,2000.0,1820.0,1.0,1.0,True,200.20020020020021,1000.0,1.0
2019,NY,946894,4459,4003.0,4122.26531536148,897.7349181430814,4459.0,Deal 1,8.0,4400.0,2640.0,2.0,1.0,True,986.7683337071093,397.0,0.09917561828628528
2019,NY,946896,3239,1000.0,1643.0443237497675,308.73726458783574,2753.15,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,339.61099104661935,100.0,0.1
2019,NY,946897,4405,500.0,1727.470797790293,113.50737797956867,4405.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,249.71623155505108,600.0,1.2
2019,NY,946902,2966,1000.0,1189.6916450688832,337.1544167228591,2966.0,Deal 3,3.0,2100.0,1120.0,2.0,1.0,True,708.0242751180041,1100.0,1.1
2019,NY,946907,4076,1000.0,3283.5482554286755,245.3385672227674,4076.0,Deal 2,3.0,3000.0,2904.0,1.0,1.0,True,736.0157016683023,2000.0,2.0
2019,NY,946913,1551,1000.0,1687.560855263158,644.7453255963894,1551.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,709.2198581560284,100.0,0.1
2019,NY,946920,1535,1000.0,1465.012727245221,651.4657980456026,1535.0,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,716.6123778501628,100.0,0.1
2019,NY,946924,4556,1000.0,1513.4710540604224,219.49078138718173,3872.6,Deal 3,2.0,1100.0,1410.0,2.0,1.0,True,241.43985952589992,100.0,0.1
2019,NY,946929,6632,1000.0,1853.257118625606,150.78407720144753,5637.2,Deal 3,2.0,2000.0,1820.0,1.0,1.0,True,301.56815440289506,1000.0,1.0
2019,NY,946948,1124,500.0,1400.3130926566648,444.83985765124555,1124.0,Deal 1,1.0,1000.0,1300.0,1.0,1.0,True,889.6797153024911,500.0,1.0
2019,NY,946949,9961,5000.0,4776.780902989997,501.9576347756249,8466.85,Deal 4,4.0,5100.0,4720.0,3.0,1.0,True,511.99678747113745,100.0,0.02
2019,NY,946954,292,50.0,422.29722646011817,171.23287671232876,292.0,Deal 1,2.0,200.0,400.0,1.0,1.0,True,684.931506849315,150.0,3.0
2019,NY,946958,359,50.0,1090.0,139.27576601671308,359.0,Deal 1,1.0,200.0,974.0,1.0,1.0,True,557.1030640668523,150.0,3.0
2019,OH,949560,3047,1000.0,2240.25,328.1916639317361,2589.95,Deal 3,2.0,1200.0,1985.0,2.0,1.0,True,393.82999671808335,200.0,0.2
2019,OH,949564,3875,1000.0,3320.0,258.06451612903226,3875.0,Deal 4,3.0,3000.0,3300.0,1.0,1.0,True,774.1935483870968,2000.0,2.0
2019,OH,949567,1174,200.0,753.0,170.35775127768312,1174.0,Deal 1,4.0,800.0,600.0,1.0,1.0,True,681.4310051107325,600.0,3.0
2019,OH,949568,2417,500.0,2168.0,206.8680182043856,2417.0,Deal 2,2.0,2000.0,2030.0,1.0,1.0,True,827.4720728175424,1500.0,3.0
2019,OH,949571,6398,1000.0,3600.0,156.29884338855894,5438.3,Deal 4,2.0,2000.0,3210.0,1.0,1.0,True,312.5976867771179,1000.0,1.0
2019,OH,949574,2862,500.0,2650.0,174.70300489168415,2862.0,Deal 3,2.0,2000.0,2200.0,1.0,1.0,True,698.8120195667366,1500.0,3.0
2019,OH,949575,3874,1000.0,3083.34,258.1311306143521,3292.9,Deal 4,3.0,2100.0,2700.0,2.0,1.0,True,542.0753742901394,1100.0,1.1
2019,OH,949579,7126,1000.0,3313.36,140.331181588549,6057.1,Deal 5,3.0,3000.0,3300.0,1.0,1.0,True,420.9935447656469,2000.0,2.0
2019,OH,949581,1324,200.0,1402.57,151.05740181268882,1324.0,Deal 1,1.0,1000.0,1100.0,1.0,1.0,True,755.2870090634441,800.0,4.0
2019,OH,949585,8756,1200.0,2400.0,137.04888076747372,6129.2,Deal 4,2.0,2000.0,2200.0,1.0,1.0,True,228.41480127912288,800.0,0.6666666666666666
2019,OH,949586,8103,5000.0,5485.0,617.0554115759595,6887.55,Deal 3,3.0,6000.0,5055.0,1.0,1.0,True,740.4664938911515,1000.0,0.2
2019,OH,949589,2162,1000.0,2598.0,462.53469010175763,2162.0,Deal 1,2.0,2100.0,2185.0,2.0,1.0,True,971.322849213691,1100.0,1.1
2019,OH,949592,5285,2000.0,2900.0,378.4295175023652,4492.25,Deal 4,3.0,2100.0,2700.0,2.0,1.0,True,397.35099337748346,100.0,0.05
2019,OH,949596,4880,1000.0,3320.0,204.91803278688525,4148.0,Deal 2,1.0,2000.0,2900.0,1.0,1.0,True,409.8360655737705,1000.0,1.0
2019,OH,949597,13298,2000.0,3800.0,150.39855617386073,9308.6,Deal 5,4.0,3100.0,3800.0,2.0,1.0,True,233.11776206948414,1100.0,0.55
2019,OH,949605,2786,300.0,3035.97,107.68126346015794,2786.0,Deal 2,5.0,2600.0,2930.0,2.0,1.0,True,933.237616654702,2300.0,7.666666666666667
2019,OH,949612,6086,1000.0,2437.0,164.31153466973382,5173.1,Deal 4,2.0,2100.0,2185.0,2.0,1.0,True,345.05422280644103,1100.0,1.1
2019,OH,949623,2463,1000.0,3172.5,406.00893219650834,2463.0,Deal 4,3.0,1700.0,2935.0,3.0,1.0,True,690.2151847340641,700.0,0.7
2019,OH,949627,3648,500.0,3189.97,137.06140350877192,3100.8,Deal 3,3.0,2500.0,2902.0,2.0,1.0,True,685.3070175438596,2000.0,4.0
2019,OH,949636,2437,500.0,1863.0,205.1702913418137,2437.0,Deal 3,1.0,2000.0,1685.0,1.0,1.0,True,820.6811653672548,1500.0,3.0
2019,OH,949638,7808,1000.0,2275.0,128.0737704918033,6636.8,Deal 4,2.0,2100.0,2185.0,2.0,1.0,True,268.9549180327869,1100.0,1.1
2019,OH,949644,3779,1000.0,2238.75,264.6202699126753,3212.15,Deal 3,2.0,2100.0,2185.0,2.0,1.0,True,555.7025668166182,1100.0,1.1
2019,OH,949646,2031,500.0,1863.0,246.18414574101428,2031.0,Deal 4,1.0,2000.0,1685.0,1.0,1.0,True,984.7365829640571,1500.0,3.0
2019,OH,949651,3322,1000.0,3253.6,301.02347983142687,2823.7,Deal 3,4.0,2200.0,3200.0,2.0,1.0,True,662.2516556291391,1200.0,1.2
2019,OH,949652,3488,1000.0,2773.26,286.697247706422,3488.0,Deal 5,3.0,2100.0,2700.0,2.0,1.0,True,602.0642201834862,1100.0,1.1
2019,OH,949656,4215,500.0,2467.44,118.62396204033215,3582.75,Deal 1,2.0,2100.0,2185.0,2.0,1.0,True,498.220640569395,1600.0,3.2
2019,OH,949659,3814,1000.0,2910.75,262.19192448872576,3241.9,Deal 4,2.0,1500.0,2551.0,2.0,1.0,True,393.2878867330886,500.0,0.5
2019,OH,949662,4299,500.0,3183.33,116.30611770179111,3654.15,Deal 4,3.0,2100.0,2700.0,2.0,1.0,True,488.48569434752267,1600.0,3.2
2019,OH,949663,6836,800.0,8138.31,117.02750146284377,5810.6,Deal 2,5.0,4500.0,7320.0,2.0,1.0,True,658.2796957284962,3700.0,4.625
2019,OH,949665,5262,1000.0,2275.0,190.04180919802357,4472.7,Deal 4,2.0,2100.0,2185.0,2.0,1.0,True,399.0877993158495,1100.0,1.1
2019,OH,949677,4348,622.0,3114.75,143.05427782888685,3695.8,Deal 2,4.0,2400.0,2960.0,2.0,1.0,True,551.9779208831646,1778.0,2.8585209003215435
2019,OH,949679,1626,1000.0,2070.25,615.0061500615006,1626.0,Deal 3,2.0,1500.0,1802.0,2.0,1.0,True,922.509225092251,500.0,0.5
2019,OH,949687,2758,1000.0,2880.0,362.58158085569255,2344.3,Deal 3,3.0,2100.0,2700.0,2.0,1.0,True,761.4213197969543,1100.0,1.1
2019,OH,949689,2091,500.0,1863.0,239.12003825920613,2091.0,Deal 4,1.0,2000.0,1685.0,1.0,1.0,True,956.4801530368245,1500.0,3.0
2019,OH,949693,10458,2000.0,4666.67,191.2411550965768,8889.3,Deal 3,2.0,3000.0,4220.0,2.0,1.0,True,286.8617326448652,1000.0,0.5
