,line_item_id,state_code,size,funding_year,li_monthly_cost,bandwidth_received,rec_cost_per_meg,service_provider_id,state_network,parent_name,cost_tier,num_lines
4276,947187,IL,Small,2018,400.00,100,4.0000000000000000,16400,False,Northern Illinois University,High,1
4277,947244,MN,Medium,2018,3750.00,2000,1.8750000000000000,22293,False,Osakis Telephone,High,1
4278,947244,MN,Small,2018,3750.00,2000,1.8750000000000000,22293,False,Osakis Telephone,High,1
4279,947245,MN,Medium,2018,500.00,500,1.00000000000000000000,19274,False,Tekstar Communications,High,1
4280,947245,MN,Small,2018,500.00,500,1.00000000000000000000,19274,False,Tekstar Communications,High,1
4281,947389,MN,Small,2018,2500.00,1000,2.5000000000000000,22301,False,Upsala Cooperative Telephone Association,High,1
4282,947567,IL,Tiny,2018,1200.00,300,4.0000000000000000,16400,False,Northern Illinois University,High,1
4283,947572,IA,Small,2018,528.75,150,3.5250000000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4284,947655,IL,Tiny,2018,312.50,50,6.2500000000000000,16400,False,Northern Illinois University,High,1
4285,947692,IA,Small,2018,901.60,120,7.5133333333333333,22567,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
4286,947734,WI,Medium,2018,1522.50,10000,0.15225000000000000000,18499,True,WiscNet,Low,1
4287,947802,IL,Small,2018,900.00,300,3.0000000000000000,16400,False,Northern Illinois University,High,1
4288,947856,CA,Tiny,2018,632.42,1000,0.63242000000000000000,15667,False,Shasta County Office of Education,Low,1
4289,948006,CA,Medium,2018,2983.33,1000,2.9833300000000000,15626,False,Tehama County DOE,Low,1
4290,948070,SD,Medium,2018,10500.00,500,21.0000000000000000,18485,True,South Dakota Network,Low,1
4291,948257,CA,Tiny,2018,333.33,1000,0.33333000000000000000,15626,False,Tehama County DOE,Low,1
4292,948326,IL,Small,2018,990.00,200,4.9500000000000000,20224,False,Illinois Century Network,High,1
4293,948413,CA,Medium,2018,745.83,200,1.8645750000000000,15626,False,Tehama County DOE,Low,2
4294,948486,CT,Medium,2018,450.00,1000,0.45000000000000000000,18092,True,Connecticut Education Network,Low,1
4295,948487,CT,Medium,2018,750.00,1000,0.75000000000000000000,18092,True,Connecticut Education Network,Low,1
4296,948540,VT,Medium,2018,1324.32,1000,1.3243200000000000,20556,False,FairPoint Telecommunications,Low,1
4297,948553,CA,Tiny,2018,333.33,200,1.6666500000000000,15626,False,Tehama County DOE,Low,1
4298,948572,CA,Medium,2018,3700.00,2000,1.8500000000000000,19035,False,LA County Office of Education LACOE,Low,1
4299,948639,CA,Medium,2018,503.58,1000,0.50358000000000000000,15667,False,Shasta County Office of Education,Low,1
4300,948651,NH,Small,2018,1523.95,600,2.5399166666666667,20556,False,FairPoint Telecommunications,Low,1
4301,948651,NH,Tiny,2018,1523.95,600,2.5399166666666667,20556,False,FairPoint Telecommunications,Low,1
4302,948737,CA,Small,2018,745.83,1000,0.74583000000000000000,15626,False,Tehama County DOE,Low,1
4303,948800,TX,Small,2018,941.00,50,18.8200000000000000,18896,False,Region 9 Education Service Center,Low,1
4304,948808,NH,Small,2018,1575.00,700,2.2500000000000000,17810,False,Vermont Telephone,Low,1
4305,948822,CA,Small,2018,1491.67,100,14.9167000000000000,15626,False,Tehama County DOE,Low,1
4306,948841,WI,Small,2018,900.00,1000,0.90000000000000000000,18281,True,AT&T,Low,1
4307,948866,TX,Small,2018,1500.00,500,3.0000000000000000,16434,False,GVEC.net,Low,1
4308,948900,IL,Medium,2018,216.00,10,21.6000000000000000,20224,False,Illinois Century Network,High,1
4309,948940,IL,Small,2018,1237.50,250,4.9500000000000000,20224,False,Illinois Century Network,High,1
4310,948944,CA,Large,2018,511.73,10000,0.05117300000000000000,21083,False,San Luis Obispo County Office of Education,Low,1
4311,949269,IA,Tiny,2018,294.00,25,11.7600000000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4312,949331,OH,Small,2018,294.00,200,1.4700000000000000,15766,False,Ohio Mid Eastern Regional Education Service Agency,Mid,1
4313,949517,TX,Small,2018,3600.00,100,36.0000000000000000,16696,False,Education Service Center Region 17,Low,1
4314,949600,CA,Tiny,2018,1000.00,500,2.0000000000000000,15844,False,Tulare County Office of Education,Low,1
4315,949651,CA,Large,2018,2258.16,5000,0.45163200000000000000,20537,False,Cox,Low,2
4316,949804,CA,Small,2018,2385.00,1000,2.3850000000000000,21161,False,Fresno County Superintendent of Schools,Low,1
4317,949867,OR,Small,2018,1040.00,200,5.2000000000000000,22696,False,Spectrum,Low,1
4318,949942,IL,Large,2018,600.00,100,6.0000000000000000,20224,False,Illinois Century Network,High,1
4319,949953,CA,Tiny,2018,1000.00,100,10.0000000000000000,15844,False,Tulare County Office of Education,Low,1
4320,949975,TX,Tiny,2018,1500.00,100,15.0000000000000000,22466,False,ESC7Net,Low,1
4321,949978,IL,Medium,2018,2025.00,1500,1.3500000000000000,16400,False,Northern Illinois University,High,1
4322,949979,IL,Medium,2018,540.00,100,5.4000000000000000,20224,False,Illinois Century Network,High,1
4323,950018,IL,Small,2018,2000.00,1000,2.0000000000000000,16400,False,Northern Illinois University,High,1
4324,950373,IL,Medium,2018,427.57,50,8.5514000000000000,20224,False,Illinois Century Network,High,1
4325,950596,IL,Medium,2018,683.00,10000,0.06830000000000000000,17603,False,Zayo Group,High,1
4326,952066,IA,Small,2018,1426.67,400,3.5666750000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4327,952067,IA,Small,2018,1233.75,350,3.5250000000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4328,952343,CA,Small,2018,963.38,200,4.8169000000000000,22701,False,Spectrum,Low,1
4329,952348,CA,Small,2018,963.38,200,4.8169000000000000,22701,False,Spectrum,Low,1
4330,952372,IA,Small,2018,705.00,200,3.5250000000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4331,952615,TX,Small,2018,3474.00,200,17.3700000000000000,20485,False,Region 18 Education Service Center,Low,1
4332,952632,TX,Medium,2018,5276.84,5000,1.0553680000000000,18281,False,AT&T,Low,1
4333,952691,IL,Medium,2018,2062.50,1000,2.0625000000000000,16400,False,Northern Illinois University,High,1
4334,952821,IL,Small,2018,1200.00,400,3.0000000000000000,16400,False,Northern Illinois University,High,1
4335,952845,CA,Small,2018,658.33,1000,0.65833000000000000000,22489,False,Butte County Office of Education,Low,1
4336,952985,MN,Medium,2018,21836.50,2000,10.9182500000000000,20404,False,CarverLink,High,1
4337,952985,MN,Small,2018,21836.50,2000,10.9182500000000000,20404,False,CarverLink,High,1
4338,953028,RI,Medium,2018,1482.00,500,2.9640000000000000,16297,True,Oshean,Mid,1
4339,953056,RI,Medium,2018,1400.00,500,2.8000000000000000,16297,True,Oshean,Mid,1
4340,953085,MI,Large,2018,10290.00,10000,1.02900000000000000000,19509,False,Windstream,Low,1
4341,953085,MI,Medium,2018,10290.00,10000,1.02900000000000000000,19509,False,Windstream,Low,1
4342,953085,MI,Small,2018,10290.00,10000,1.02900000000000000000,19509,False,Windstream,Low,1
4343,953136,TX,Tiny,2018,1241.00,75,16.5466666666666667,15668,False,Santa Rosa Telephone,Low,1
4344,953284,TX,Small,2018,900.00,200,4.5000000000000000,22466,False,ESC7Net,Low,1
4345,953390,MI,Medium,2018,3640.00,1000,3.6400000000000000,22701,False,Spectrum,Low,1
4346,953390,MI,Small,2018,3640.00,1000,3.6400000000000000,22701,False,Spectrum,Low,1
4347,953395,TX,Small,2018,1000.00,500,2.0000000000000000,22466,False,ESC7Net,Low,1
4348,953440,CA,Large,2018,643.83,2000,0.32191500000000000000,22409,False,Solano County Office of Education,Low,1
4349,953886,NY,Medium,2018,2800.00,5000,0.56000000000000000000,21226,False,Cogent Communications,Low,1
4350,953886,NY,Small,2018,2800.00,5000,0.56000000000000000000,21226,False,Cogent Communications,Low,1
4351,953886,NY,Tiny,2018,2800.00,5000,0.56000000000000000000,21226,False,Cogent Communications,Low,1
4352,953891,NY,Medium,2018,3000.00,2000,1.5000000000000000,15676,False,Fiber Technologies Networks,Low,1
4353,953891,NY,Small,2018,3000.00,2000,1.5000000000000000,15676,False,Fiber Technologies Networks,Low,1
4354,953891,NY,Tiny,2018,3000.00,2000,1.5000000000000000,15676,False,Fiber Technologies Networks,Low,1
4355,953949,TX,Tiny,2018,3233.34,200,16.1667000000000000,20485,False,Region 18 Education Service Center,Low,1
4356,954000,IA,Small,2018,1661.67,500,3.3233400000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4357,954051,MI,Medium,2018,6128.58,1000,6.1285800000000000,22696,False,Spectrum,Low,1
4358,954051,MI,Small,2018,6128.58,1000,6.1285800000000000,22696,False,Spectrum,Low,1
4359,954061,CA,Tiny,2018,658.33,1000,0.65833000000000000000,22489,False,Butte County Office of Education,Low,1
4360,954391,NH,Medium,2018,1599.00,500,3.1980000000000000,22023,False,Spectrum,Low,1
4361,954399,IA,Small,2018,1192.67,200,5.9633500000000000,22567,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
4362,954400,OH,Small,2018,300.00,1000,0.30000000000000000000,15766,False,Ohio Mid Eastern Regional Education Service Agency,Mid,1
4363,954426,IA,Small,2018,1960.00,300,6.5333333333333333,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4364,954512,IL,Small,2018,1045.00,200,5.2250000000000000,20224,False,Illinois Century Network,High,1
4365,955043,CA,Tiny,2018,204.82,1000,0.20482000000000000000,17801,False,Tuolumne County Superintendent of Schools,Low,1
4366,955116,CA,Tiny,2018,1000.00,1000,1.00000000000000000000,15844,False,Tulare County Office of Education,Low,1
4367,955382,CA,Small,2018,1990.75,1000,1.9907500000000000,16668,False,Siskiyou County Office of Education,Low,1
4368,955412,NY,Small,2018,2915.50,500,5.8310000000000000,17596,False,Lower Hudson Regional Information Center,Low,1
4369,955707,CA,Medium,2018,1575.00,200,7.8750000000000000,16483,False,Kern County Superintendent of Schools,Low,1
4370,955814,CA,Small,2018,632.42,100,6.3242000000000000,15667,False,Shasta County Office of Education,Low,1
4371,955832,CA,Tiny,2018,1000.00,1000,1.00000000000000000000,15844,False,Tulare County Office of Education,Low,1
4372,955836,CA,Tiny,2018,333.33,100,3.3333000000000000,15626,False,Tehama County DOE,Low,1
4373,955893,WI,Small,2018,755.08,1000,0.75508000000000000000,18281,True,AT&T,Low,1
4374,956083,IA,Small,2018,1250.42,350,3.5726285714285714,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4375,956089,MA,Medium,2018,1600.00,3000,0.53333333333333333333,16311,False,Town of Shrewsbury,Low,1
4376,956116,MI,Medium,2018,4150.00,3000,1.3833333333333333,16803,False,ACD Telecommunications,Low,1
4377,956116,MI,Small,2018,4150.00,3000,1.3833333333333333,16803,False,ACD Telecommunications,Low,1
4378,956125,TX,Small,2018,6551.34,2000,3.2756700000000000,20485,False,Region 18 Education Service Center,Low,1
4379,956174,IL,Small,2018,1045.00,200,5.2250000000000000,20224,False,Illinois Century Network,High,1
4380,956214,WI,Small,2018,958.34,300,3.1944666666666667,18499,True,WiscNet,Low,1
4381,956240,MI,Medium,2018,5325.00,1500,3.5500000000000000,19492,False,Merit Network,Low,1
4382,956240,MI,Small,2018,5325.00,1500,3.5500000000000000,19492,False,Merit Network,Low,1
4383,956243,WI,Small,2018,800.00,1000,0.80000000000000000000,18281,True,AT&T,Low,1
4384,956244,WI,Small,2018,965.00,100,9.6500000000000000,20536,True,Central Wisconsin Communications,Low,1
4385,956305,CA,Tiny,2018,333.33,1000,0.33333000000000000000,15626,False,Tehama County DOE,Low,1
4386,956340,MI,Medium,2018,3850.00,1500,2.5666666666666667,19492,False,Merit Network,Low,1
4387,956340,MI,Small,2018,3850.00,1500,2.5666666666666667,19492,False,Merit Network,Low,1
4388,956391,WI,Small,2018,1041.67,200,5.2083500000000000,18499,True,WiscNet,Low,1
4389,956394,CA,Medium,2018,6891.67,10000,0.68916700000000000000,19035,False,LA County Office of Education LACOE,Low,1
4390,956517,WI,Small,2018,1500.00,1000,1.5000000000000000,18499,True,WiscNet,Low,1
4391,956565,IA,Small,2018,1912.67,400,4.7816750000000000,22567,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
4392,956643,TX,Small,2018,1923.00,50,38.4600000000000000,22466,False,ESC7Net,Low,1
4393,956709,CA,Small,2018,2983.33,100,29.8333000000000000,15626,False,Tehama County DOE,Low,1
4394,956892,WI,Small,2018,2008.75,1000,2.0087500000000000,18281,True,AT&T,Low,1
4395,956917,WI,Small,2018,750.00,250,3.0000000000000000,18281,True,AT&T,Low,1
4396,956918,WI,Small,2018,541.00,250,2.1640000000000000,18499,True,WiscNet,Low,1
4397,957049,WI,Small,2018,600.00,1000,0.60000000000000000000,18281,True,AT&T,Low,1
4398,957132,CA,Tiny,2018,660.39,1000,0.66039000000000000000,17801,False,Tuolumne County Superintendent of Schools,Low,1
4399,957153,IA,Small,2018,1176.00,200,5.8800000000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4400,957163,IA,Small,2018,1586.25,450,3.5250000000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4401,957665,NY,Small,2018,2614.17,350,7.4690571428571429,17596,False,Lower Hudson Regional Information Center,Low,1
4402,957732,WY,Large,2018,6295.00,10000,0.62950000000000000000,17603,True,Zayo Group,Low,1
4403,957732,WY,Medium,2018,6295.00,10000,0.62950000000000000000,17603,True,Zayo Group,Low,1
4404,957732,WY,Small,2018,6295.00,10000,0.62950000000000000000,17603,True,Zayo Group,Low,1
4405,957732,WY,Tiny,2018,6295.00,10000,0.62950000000000000000,17603,True,Zayo Group,Low,1
4406,957739,WY,Medium,2018,12076.00,10000,1.20760000000000000000,18952,True,Visionary Communications,Low,1
4407,957739,WY,Small,2018,12076.00,10000,1.20760000000000000000,18952,True,Visionary Communications,Low,1
4408,957847,WI,Tiny,2018,625.00,300,2.0833333333333333,18499,True,WiscNet,Low,1
4409,958273,WI,Small,2018,1150.00,1000,1.1500000000000000,18499,True,WiscNet,Low,1
4410,958276,IL,Small,2018,1900.00,1000,1.9000000000000000,20224,False,Illinois Century Network,High,1
4411,958527,WI,Small,2018,1725.00,1000,1.7250000000000000,22242,True,Mount Horeb Telephone,Low,1
4412,958628,CA,Tiny,2018,1028.28,1000,1.0282800000000000,17801,False,Tuolumne County Superintendent of Schools,Low,1
4413,958901,IL,Small,2018,666.67,200,3.3333500000000000,21445,False,Illinois Fiber Resources Group,High,1
4414,959185,CA,Tiny,2018,533.99,1000,0.53399000000000000000,17801,False,Tuolumne County Superintendent of Schools,Low,1
4415,959249,TX,Tiny,2018,3800.00,150,25.3333333333333333,16696,False,Education Service Center Region 17,Low,1
4416,959285,IN,Medium,2018,4925.00,10000,0.49250000000000000000,20525,False,Cogent Communications,Low,1
4417,959309,IL,Small,2018,950.00,250,3.8000000000000000,20224,False,Illinois Century Network,High,1
4418,959334,WI,Small,2018,905.08,1000,0.90508000000000000000,18281,True,AT&T,Low,1
4419,959439,CA,Large,2018,1333.33,10000,0.13333300000000000000,22435,False,Contra Costa County Office of Ed.,Low,1
4420,959448,NJ,Small,2018,113.00,500,0.22600000000000000000,21263,False,Affiniti,Mid,1
4421,959524,TX,Small,2018,5200.00,500,10.4000000000000000,16696,False,Education Service Center Region 17,Low,1
4422,959532,TX,Small,2018,3926.00,200,19.6300000000000000,20485,False,Region 18 Education Service Center,Low,1
4423,959559,TX,Small,2018,3077.33,100,30.7733000000000000,20485,False,Region 18 Education Service Center,Low,1
4424,959623,PA,Small,2018,825.00,300,2.7500000000000000,21244,False,PenTeleData Limited Partnership I,Low,1
4425,959691,RI,Large,2018,4387.50,2000,2.1937500000000000,16297,True,Oshean,Mid,1
4426,960300,CA,Small,2018,3729.17,1000,3.7291700000000000,15626,False,Tehama County DOE,Low,1
4427,960327,NJ,Medium,2018,5220.30,5000,1.0440600000000000,22503,False,Cablevision,Mid,1
4428,960496,TX,Tiny,2018,4000.00,200,20.0000000000000000,16696,False,Education Service Center Region 17,Low,1
4429,960672,NY,Small,2018,942.41,1000,0.94241000000000000000,15576,False,Cablevision,Low,1
4430,960852,AZ,Medium,2018,4226.28,2000,2.1131400000000000,19605,False,Cox,Mid,1
4431,960852,AZ,Tiny,2018,4226.28,2000,2.1131400000000000,19605,False,Cox,Mid,1
4432,960863,CA,Small,2018,791.67,2000,0.39583500000000000000,22435,False,Contra Costa County Office of Ed.,Low,1
4433,960872,NJ,Small,2018,3050.00,1000,3.0500000000000000,21244,False,PenTeleData Limited Partnership I,Mid,1
4434,960872,NJ,Tiny,2018,3050.00,1000,3.0500000000000000,21244,False,PenTeleData Limited Partnership I,Mid,1
4435,960925,TX,Small,2018,3600.00,100,36.0000000000000000,16696,False,Education Service Center Region 17,Low,1
4436,960928,TX,Small,2018,5923.33,1000,5.9233300000000000,20485,False,Region 18 Education Service Center,Low,1
4437,960938,TX,Medium,2018,10083.33,2000,5.0416650000000000,20485,False,Region 18 Education Service Center,Low,1
4438,960942,TX,Tiny,2018,2929.33,100,29.2933000000000000,20485,False,Region 18 Education Service Center,Low,1
4439,961068,CA,Tiny,2018,745.83,500,1.4916600000000000,15626,False,Tehama County DOE,Low,1
4440,961161,CA,Small,2018,2250.00,2000,1.1250000000000000,21877,False,Monterey County Office of Education,Low,1
4441,961168,CA,Tiny,2018,741.67,1000,0.74167000000000000000,15626,False,Tehama County DOE,Low,1
4442,961188,IA,Small,2018,721.67,200,3.6083500000000000,22567,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
4443,961698,IA,Small,2018,1896.00,400,4.7400000000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4444,962007,CA,Large,2018,4750.00,500,9.5000000000000000,16359,False,AT&T,Low,1
4445,962010,CA,Large,2018,55.00,10,5.5000000000000000,21587,False,Ponderosa Cablevision,Low,1
4446,962017,CA,Large,2018,560.00,10,56.0000000000000000,18353,False,Hughes Network Systems,Low,4
4447,962018,CA,Large,2018,452.00,10,45.2000000000000000,22378,False,Sierra Telephone Co.,Low,4
4448,962313,IL,Small,2018,3000.00,200,15.0000000000000000,15658,False,Aero Computing,High,1
4449,962319,IA,Small,2018,1645.00,500,3.2900000000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4450,962324,TX,Small,2018,1800.00,50,36.0000000000000000,16696,False,Education Service Center Region 17,Low,1
4451,962374,TX,Tiny,2018,3600.00,100,36.0000000000000000,16696,False,Education Service Center Region 17,Low,1
4452,962380,NH,Small,2018,1059.10,1000,1.0591000000000000,22145,False,Cablevision,Low,1
4453,962418,TX,Small,2018,4000.00,200,20.0000000000000000,16696,False,Education Service Center Region 17,Low,1
4454,962419,IA,Small,2018,1074.17,300,3.5805666666666667,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4455,962432,TX,Small,2018,3600.00,100,36.0000000000000000,16696,False,Education Service Center Region 17,Low,1
4456,962442,IA,Tiny,2018,1232.67,200,6.1633500000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4457,962450,TX,Tiny,2018,1800.00,50,36.0000000000000000,16696,False,Education Service Center Region 17,Low,1
4458,962472,TX,Small,2018,2000.00,200,10.0000000000000000,22466,False,ESC7Net,Low,1
4459,962522,IA,Small,2018,1426.67,400,3.5666750000000000,22567,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
4460,962581,MI,Medium,2018,9912.38,550,18.0225090909090909,19492,False,Merit Network,Low,1
4461,962581,MI,Small,2018,9912.38,550,18.0225090909090909,19492,False,Merit Network,Low,1
4462,962581,MI,Tiny,2018,9912.38,550,18.0225090909090909,19492,False,Merit Network,Low,1
4463,962594,CA,Tiny,2018,350.00,1000,0.35000000000000000000,22435,False,Contra Costa County Office of Ed.,Low,1
4464,962923,IA,Small,2018,784.00,100,7.8400000000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4465,962968,IL,Small,2018,475.00,100,4.7500000000000000,20224,False,Illinois Century Network,High,1
4466,962974,TX,Small,2018,1921.00,1000,1.9210000000000000,18281,False,AT&T,Low,1
4467,962991,IL,Small,2018,540.00,100,5.4000000000000000,20224,False,Illinois Century Network,High,1
4468,962998,TX,Small,2018,1800.00,50,36.0000000000000000,16696,False,Education Service Center Region 17,Low,1
4469,963148,CA,Tiny,2018,833.33,100,8.3333000000000000,22491,False,Stanislaus County Office of Education,Low,1
4470,963164,IA,Tiny,2018,784.00,100,7.8400000000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4471,963217,IA,Small,2018,1826.17,550,3.3203090909090909,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4472,963222,CA,Medium,2018,4243.40,1000,4.2434000000000000,22696,False,Spectrum,Low,1
4473,963232,CA,Small,2018,349.91,400,0.87477500000000000000,16668,False,Siskiyou County Office of Education,Low,1
4474,963239,IA,Small,2018,1057.00,300,3.5233333333333333,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4475,963270,CO,Small,2018,720.00,1000,0.72000000000000000000,19845,False,Education Networks of America (ENA),Low,1
4476,963270,CO,Tiny,2018,720.00,1000,0.72000000000000000000,19845,False,Education Networks of America (ENA),Low,1
4477,963281,CO,Small,2018,820.00,1000,0.82000000000000000000,19845,False,Education Networks of America (ENA),Low,1
4478,963281,CO,Tiny,2018,820.00,1000,0.82000000000000000000,19845,False,Education Networks of America (ENA),Low,1
4479,963370,IA,Small,2018,897.92,250,3.5916800000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4480,963389,IA,Small,2018,721.67,200,3.6083500000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4481,963454,IA,Small,2018,1102.92,150,7.3528000000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4482,963470,MN,Small,2018,1118.50,1000,1.1185000000000000,22306,False,Consolidated Telephone,High,1
4483,963579,RI,Small,2018,2176.83,750,2.9024400000000000,16297,True,Oshean,Mid,1
4484,963588,WI,Small,2018,750.00,1000,0.75000000000000000000,18281,True,AT&T,Low,1
4485,963590,IA,Small,2018,1097.33,150,7.3155333333333333,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4486,963676,CA,Small,2018,1000.00,1000,1.00000000000000000000,15844,False,Tulare County Office of Education,Low,1
4487,963681,IA,Small,2018,1764.00,400,4.4100000000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4488,963715,IA,Small,2018,1057.00,300,3.5233333333333333,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4489,964114,MI,Large,2018,5084.71,2000,2.5423550000000000,22701,False,Spectrum,Low,1
4490,964114,MI,Medium,2018,5084.71,2000,2.5423550000000000,22701,False,Spectrum,Low,1
4491,964114,MI,Small,2018,5084.71,2000,2.5423550000000000,22701,False,Spectrum,Low,1
4492,964114,MI,Tiny,2018,5084.71,2000,2.5423550000000000,22701,False,Spectrum,Low,1
4493,964201,CA,Small,2018,333.33,1000,0.33333000000000000000,21083,False,San Luis Obispo County Office of Education,Low,1
4494,964210,OH,Small,2018,573.00,100,5.7300000000000000,20266,False,Northeast Ohio Management Information Network,Mid,1
4495,964211,OH,Small,2018,385.50,100,3.8550000000000000,20266,False,Northeast Ohio Management Information Network,Mid,1
4496,964312,OH,Small,2018,1750.00,400,4.3750000000000000,15766,False,Ohio Mid Eastern Regional Education Service Agency,Mid,1
4497,964317,OH,Small,2018,1135.50,400,2.8387500000000000,20266,False,Northeast Ohio Management Information Network,Mid,1
4498,964425,IA,Small,2018,725.20,80,9.0650000000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4499,964520,AZ,Medium,2018,8625.00,1000,8.6250000000000000,21316,False,Mercury Voice and Data,Mid,1
4500,964520,AZ,Small,2018,8625.00,1000,8.6250000000000000,21316,False,Mercury Voice and Data,Mid,1
4501,964594,PA,Medium,2018,1200.00,1000,1.2000000000000000,22119,False,DQE Communications,Low,1
4502,964942,CA,Small,2018,750.00,1000,0.75000000000000000000,22448,False,Calaveras County Office of Education,Low,1
4503,965321,IA,Small,2018,352.50,100,3.5250000000000000,22567,True,"State of Iowa, Iowa Telecommunication & Technology Commissio",Mid,1
4504,965332,IA,Small,2018,558.60,95,5.8800000000000000,21435,True,"State of Iowa, Iowa Telecommunication & Technology",Mid,1
4505,965350,RI,Medium,2018,2041.67,300,6.8055666666666667,16297,True,Oshean,Mid,1
4506,965351,RI,Medium,2018,1500.00,300,5.0000000000000000,16297,True,Oshean,Mid,1
4507,965500,TX,Tiny,2018,3600.00,100,36.0000000000000000,16696,False,Education Service Center Region 17,Low,1
4508,965599,UT,Large,2018,5479.60,20000,0.27398000000000000000,21536,True,Comcast,Low,1
4509,965599,UT,Medium,2018,5479.60,20000,0.27398000000000000000,21536,True,Comcast,Low,1
4510,965599,UT,Mega,2018,5479.60,20000,0.27398000000000000000,21536,True,Comcast,Low,1
4511,965599,UT,Small,2018,5479.60,20000,0.27398000000000000000,21536,True,Comcast,Low,1
4512,965614,PA,Large,2018,22377.52,40000,0.55943800000000000000,21536,False,Comcast,Low,1
4513,965614,PA,Medium,2018,22377.52,40000,0.55943800000000000000,21536,False,Comcast,Low,1
4514,965614,PA,Small,2018,22377.52,40000,0.55943800000000000000,21536,False,Comcast,Low,1
4515,965735,TX,Small,2018,1000.00,200,5.0000000000000000,22466,False,ESC7Net,Low,1
4516,965979,IL,Tiny,2018,2138.00,400,5.3450000000000000,20224,False,Illinois Century Network,High,1
4517,966051,CA,Small,2018,833.33,100,8.3333000000000000,19178,False,Lassen County Office of Education,Low,1
4518,966084,IL,Tiny,2018,570.00,100,5.7000000000000000,20224,False,Illinois Century Network,High,1
4519,966160,WI,Small,2018,600.00,1000,0.60000000000000000000,18281,True,AT&T,Low,1
4520,966164,CA,Tiny,2018,727.11,1000,0.72711000000000000000,17801,False,Tuolumne County Superintendent of Schools,Low,1
4521,966214,WI,Small,2018,1300.00,1000,1.3000000000000000,18499,True,WiscNet,Low,1
4522,966278,CA,Small,2018,833.33,1000,0.83333000000000000000,19178,False,Lassen County Office of Education,Low,1
4523,966289,IL,Small,2018,1486.00,300,4.9533333333333333,20224,False,Illinois Century Network,High,1
4524,966351,TX,Small,2018,3622.00,200,18.1100000000000000,20485,False,Region 18 Education Service Center,Low,1
4525,966353,IL,Tiny,2018,2250.00,500,4.5000000000000000,20224,False,Illinois Century Network,High,1
4526,966501,CA,Small,2018,333.33,1000,0.33333000000000000000,21083,False,San Luis Obispo County Office of Education,Low,1
4527,966583,NJ,Medium,2018,1815.92,500,3.6318400000000000,22178,False,Verizon,Mid,1
4528,966688,CA,Medium,2018,5979.17,10000,0.59791700000000000000,19035,False,LA County Office of Education LACOE,Low,1
4529,966796,PA,Medium,2018,1000.00,250,4.0000000000000000,22641,False,Sunesys,Low,1
4530,966821,WI,Medium,2018,1150.00,1000,1.1500000000000000,18499,True,WiscNet,Low,1
4531,966838,WI,Tiny,2018,600.00,100,6.0000000000000000,18499,True,WiscNet,Low,1
4532,967123,CA,Small,2018,1500.00,1000,1.5000000000000000,21161,False,Fresno County Superintendent of Schools,Low,1
4533,967199,WI,Medium,2018,1300.00,1000,1.3000000000000000,18499,True,WiscNet,Low,1
4534,967247,WI,Small,2018,7437.06,1000,7.4370600000000000,22701,True,Spectrum,Low,1
4535,967252,RI,Medium,2018,1400.00,1000,1.4000000000000000,20594,True,Cox,Mid,1
4536,967297,TX,Small,2018,701.00,20,35.0500000000000000,18896,False,Region 9 Education Service Center,Low,1
4537,967759,WI,Small,2018,850.00,1000,0.85000000000000000000,18281,True,AT&T,Low,1
