district_id,funding_year,name,state_code,num_students,ia_bw_mbps_total,ia_monthly_cost_total,upstream_monthly_cost_total,projected_mrc_1g,projected_mrc_10g,multiple_10G_no_oversub,projected_mrc_10g_10kplus_no_oversub,total_projected_cost
933771,2019,Valley City School District 2,ND,1072.0,500,1926.240294133707,0,0.0,2500.0,0.0,0.0,2500.0
933772,2019,Wahpeton School District 37,ND,1220.0,1000,1215.1932030090777,989.5839130434782608398777,0.0,2500.0,0.0,0.0,2500.0
933773,2019,Warwick 29,ND,253.0,1000,870.2016054874016,823.4154166666666665349202,890.0,0.0,0.0,0.0,890.0
933774,2019,Washburn School District 4,ND,303.0,1000,1045.6163842398526,989.5839130434782608398777,890.0,0.0,0.0,0.0,890.0
933775,2019,West Fargo School District 6,ND,10449.0,10000,1932.2880908611055,0,0.0,0.0,2.0,5000.0,5000.0
933776,2019,Westhope School District 17,ND,140.0,1000,849.3050073184568,823.4154166666666665349202,890.0,0.0,0.0,0.0,890.0
933777,2019,White Shield 85,ND,120.0,1000,845.6064943682011,823.4154166666666665349202,890.0,0.0,0.0,0.0,890.0
933778,2019,Williston School District 1,ND,3889.0,10000,3286.1758431772264,2567.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
933779,2019,Wing School District 28,ND,92.0,50,17.013159571176352,0,890.0,0.0,0.0,0.0,890.0
933780,2019,Wishek School District 19,ND,212.0,1000,1028.7881503161889,989.5839130434782608398777,890.0,0.0,0.0,0.0,890.0
933781,2019,Wolford Public School District #1,ND,40.0,1000,830.8124425671781,823.4154166666666665349202,890.0,0.0,0.0,0.0,890.0
933782,2019,Wyndmere 42,ND,223.0,50,1350.2384193953515,0,890.0,0.0,0.0,0.0,890.0
933783,2019,Zeeland 4,ND,24.0,1000,582.4382155403068,578.00000000000000000000,890.0,0.0,0.0,0.0,890.0
935899,2019,David City Public Schools,NE,633.0,300,924.6913167531426,0,890.0,0.0,0.0,0.0,890.0
935900,2019,East Butler Public School District,NE,303.0,200,611.8190663131156,0,890.0,0.0,0.0,0.0,890.0
935901,2019,Laurel-Concord-Coleridge Schools,NE,460.0,300,5260.943136977007,5243.00000000000000000000,890.0,0.0,0.0,0.0,890.0
935902,2019,West Point Public Schools,NE,740.0,200,963.1050464412725,934.2400000000000000000000,890.0,0.0,0.0,0.0,890.0
935903,2019,Wisner-Pilger Public Schools,NE,461.0,100,1626.7321437965225,1608.7500000000000000000000,890.0,0.0,0.0,0.0,890.0
935904,2019,Anselmo-Merna Public Schools,NE,265.0,100,1799.7868071715368,1789.4500000000000000000000,890.0,0.0,0.0,0.0,890.0
935905,2019,Broken Bow Public School District,NE,765.0,300,766.9802169291534,737.1400000000000000000000,890.0,0.0,0.0,0.0,890.0
935906,2019,Callaway Public School District,NE,228.0,200,1453.3035548494731,0,890.0,0.0,0.0,0.0,890.0
935907,2019,Cambridge Public School District,NE,356.0,200,1855.286427747423,0,890.0,0.0,0.0,0.0,890.0
935908,2019,Grand Island Public Schools,NE,9554.0,10000,1896.1911536485372,0,0.0,2500.0,0.0,0.0,2500.0
935909,2019,Wauneta-Palisade Public Schools,NE,236.0,200,2369.365609405595,0,890.0,0.0,0.0,0.0,890.0
935910,2019,Ewing Public School District,NE,146.0,100,1905.694995649224,1900.00000000000000000000,890.0,0.0,0.0,0.0,890.0
935911,2019,Waverly Public School District,NE,2026.0,1000,1464.0278163378623,0,0.0,2500.0,0.0,0.0,2500.0
935912,2019,North Platte Public Schools,NE,4227.0,500,758.8818260908904,0,0.0,2500.0,0.0,0.0,2500.0
935913,2019,Maxwell Public Schools,NE,270.0,200,1653.931841269113,0,890.0,0.0,0.0,0.0,890.0
935914,2019,Sutherland Public Schools,NE,357.0,200,731.6754345669382,0,890.0,0.0,0.0,0.0,890.0
935915,2019,Elkhorn Valley School District,NE,364.0,150,1924.1984823035448,1910.00000000000000000000,890.0,0.0,0.0,0.0,890.0
935916,2019,Superior Public School District,NE,438.0,100,417.0849869476721,0,890.0,0.0,0.0,0.0,890.0
935917,2019,Ashland-Greenwood School District,NE,889.0,200,529.6770625490423,495.00000000000000000000,890.0,0.0,0.0,0.0,890.0
935918,2019,Stanton Community Schools,NE,411.0,200,2531.601802820761,2515.5700000000000000000000,890.0,0.0,0.0,0.0,890.0
935924,2019,Franklin Public School District,NE,295.0,300,451.4370117569938,439.9300000000000000000000,890.0,0.0,0.0,0.0,890.0
935925,2019,Silver Lake Public Schools,NE,244.0,350,1509.5176639617168,0,890.0,0.0,0.0,0.0,890.0
935926,2019,Banner County Public Schools,NE,160.0,100,1443.5010911224374,0,890.0,0.0,0.0,0.0,890.0
935930,2019,Amherst Public School District,NE,384.0,200,472.69861869384954,457.7200000000000000000000,890.0,0.0,0.0,0.0,890.0
935932,2019,Tekamah-Herman School District,NE,548.0,200,955.6157370943478,934.2400000000000000000000,890.0,0.0,0.0,0.0,890.0
935933,2019,Leyton Public School District,NE,205.0,200,1857.8463980006227,0,890.0,0.0,0.0,0.0,890.0
935934,2019,Arnold Public School District,NE,159.0,200,1725.832084302922,0,890.0,0.0,0.0,0.0,890.0
935935,2019,Scribner-Snyder Community Schools,NE,216.0,100,944.3254730152903,935.900000000000000000000,890.0,0.0,0.0,0.0,890.0
935936,2019,Dundy Co Public School District,NE,316.0,600,3003.1161549668136,0,890.0,0.0,0.0,0.0,890.0
935937,2019,Alma Public School District,NE,322.0,300,512.5601958839051,500.00000000000000000000,890.0,0.0,0.0,0.0,890.0
935939,2019,Stuart Public School District,NE,179.0,100,3018.6222206932266,3011.6400000000000000000000,890.0,0.0,0.0,0.0,890.0
935940,2019,St Paul Public School District,NE,689.0,300,526.8756986459956,508.2500000000000000000000,890.0,0.0,0.0,0.0,890.0
935941,2019,Norris School District 160,NE,2321.0,2000,2170.714828094856,0,0.0,2500.0,0.0,0.0,2500.0
935942,2019,Palmer Public School District,NE,286.0,200,1013.1559503813567,0,890.0,0.0,0.0,0.0,890.0
935943,2019,Bayard Public School District,NE,425.0,500,697.077898293974,0,890.0,0.0,0.0,0.0,890.0
935944,2019,Fullerton Public Schools,NE,310.0,200,1014.0921140497222,0,890.0,0.0,0.0,0.0,890.0
935947,2019,Crete Public School District,NE,1940.0,1000,1460.6732298595523,0,0.0,2500.0,0.0,0.0,2500.0
935948,2019,Friend Public School District,NE,256.0,1000,1394.9857457958997,0,890.0,0.0,0.0,0.0,890.0
935949,2019,Morrill Public School District,NE,348.0,200,494.35437319130114,0,890.0,0.0,0.0,0.0,890.0
935950,2019,Gering Public School District,NE,1909.0,1000,874.21401845458,0,0.0,2500.0,0.0,0.0,2500.0
935952,2019,Centennial Public Schools,NE,447.0,4000,2097.606048323309,0,890.0,0.0,0.0,0.0,890.0
935953,2019,Bridgeport Public School District,NE,467.0,700,1012.6961847136139,0,890.0,0.0,0.0,0.0,890.0
935955,2019,Southern Valley School District,NE,407.0,200,2399.7657755427,0,890.0,0.0,0.0,0.0,890.0
935956,2019,South Platte High School,NE,183.0,200,941.3782479712877,0,890.0,0.0,0.0,0.0,890.0
935957,2019,Eustis Farnam School District,NE,184.0,200,2254.477254790803,0,890.0,0.0,0.0,0.0,890.0
935958,2019,Lakeview Community School District,NE,907.0,200,837.3791853003164,0,890.0,0.0,0.0,0.0,890.0
935959,2019,Logan View Public Schools,NE,557.0,150,1021.7267984699848,1000.00000000000000000000,890.0,0.0,0.0,0.0,890.0
935960,2019,North Bend Central Public School,NE,639.0,200,2591.005357670234,2566.0800000000000000000000,890.0,0.0,0.0,0.0,890.0
935961,2019,Daniel Freeman Public School,NE,436.0,1000,1402.0069733086416,0,890.0,0.0,0.0,0.0,890.0
935962,2019,Heartland Community Schools,NE,330.0,1000,1397.8722504400268,0,890.0,0.0,0.0,0.0,890.0
935963,2019,Fillmore Central Public School District,NE,546.0,1000,2791.3077234553175,0,890.0,0.0,0.0,0.0,890.0
935964,2019,Nebraska Unifiied District 1,NE,445.0,500,5966.838034684279,5949.4800000000000000000000,890.0,0.0,0.0,0.0,890.0
935965,2019,Hitchcock County Unified School District,NE,322.0,300,1820.300195883905,0,890.0,0.0,0.0,0.0,890.0
935966,2019,Doniphan-Trumbull Public Schools,NE,474.0,250,1280.4992324502205,0,890.0,0.0,0.0,0.0,890.0
935967,2019,South Central Nebraska Usd #5,NE,610.0,1390,2572.7941599042924,0,890.0,0.0,0.0,0.0,890.0
935968,2019,High Plains Community School District,NE,233.0,700,3177.088588947049,0,890.0,0.0,0.0,0.0,890.0
935969,2019,Bruning - Davenport Unified School District,NE,185.0,2000,2140.866261610318,0,890.0,0.0,0.0,0.0,890.0
935970,2019,Diller - Odell Public Schools,NE,271.0,2000,2144.2208480886284,0,890.0,0.0,0.0,0.0,890.0
935971,2019,Twin River Public Schools,NE,466.0,1200,1870.1771778940986,0,890.0,0.0,0.0,0.0,890.0
935972,2019,Cross County Community Schools,NE,400.0,200,515.6027278060933,0,890.0,0.0,0.0,0.0,890.0
935973,2019,Thayer Central Community Schools,NE,446.0,1000,1402.397041503794,0,890.0,0.0,0.0,0.0,890.0
935974,2019,Exeter-Milligan Public School District,NE,203.0,1000,7.9183843615923255,0,890.0,0.0,0.0,0.0,890.0
935975,2019,Wilcox-Hildreth Public School District,NE,214.0,600,953.1374593762599,944.7900000000000000000000,890.0,0.0,0.0,0.0,890.0
935976,2019,Creek Valley Public Schools,NE,161.0,200,666.0800979419525,0,890.0,0.0,0.0,0.0,890.0
935977,2019,Emerson-Hubbard Community Schools,NE,268.0,200,944.6938276300825,934.2400000000000000000000,890.0,0.0,0.0,0.0,890.0
935987,2019,Perkins County Schools,NE,419.0,200,1357.7938573768827,0,890.0,0.0,0.0,0.0,890.0
935991,2019,Chase County Schools,NE,647.0,400,1042.957412226356,0,890.0,0.0,0.0,0.0,890.0
935994,2019,Douglas Co West Community Schs,NE,918.0,1000,1420.808260314984,0,890.0,0.0,0.0,0.0,890.0
935996,2019,Gordon-Rushville Public Schools District Office,NE,668.0,700,1570.6865554361757,0,890.0,0.0,0.0,0.0,890.0
935998,2019,"West Holt Public Schools, District #45-0239",NE,401.0,155,1107.0217346256086,1041.3800000000000000000000,890.0,0.0,0.0,0.0,890.0
936001,2019,Johnson Co Central Public Schools,NE,529.0,1000,2790.6446075235585,0,890.0,0.0,0.0,0.0,890.0
936004,2019,Southwest Public School District,NE,299.0,200,1061.0630390350548,0,890.0,0.0,0.0,0.0,890.0
936006,2019,Humboldt Public School District,NE,377.0,1000,1399.7055709572428,0,890.0,0.0,0.0,0.0,890.0
936007,2019,Boyd County Public Schools,NE,284.0,150,4668.644764047866,0,890.0,0.0,0.0,0.0,890.0
936010,2019,Howells-Dodge Consolidated,NE,248.0,350,2113.343691239778,0,890.0,0.0,0.0,0.0,890.0
936011,2019,Elmwood-Murdock Public Schools,NE,442.0,1000,1402.2410142257331,0,890.0,0.0,0.0,0.0,890.0
936013,2019,Adams Central High School District,NE,913.0,1000,935.6132262174078,900.00000000000000000000,890.0,0.0,0.0,0.0,890.0
936014,2019,Ainsworth Community School District,NE,432.0,200,960.5209460305807,943.6700000000000000000000,890.0,0.0,0.0,0.0,890.0
936015,2019,Boone Central Schools,NE,538.0,200,769.4256688991954,0,890.0,0.0,0.0,0.0,890.0
936016,2019,Allen Consolidated School District 70,NE,183.0,150,4918.528247971288,4911.3900000000000000000000,890.0,0.0,0.0,0.0,890.0
936017,2019,Alliance Public School District,NE,1397.0,1000,903.9825268627807,0,0.0,2500.0,0.0,0.0,2500.0
936018,2019,Ansley Public School District,NE,175.0,100,1451.3361934151658,1444.5100000000000000000000,890.0,0.0,0.0,0.0,890.0
936019,2019,Arapahoe Public School District,NE,346.0,200,2648.3163595522706,0,890.0,0.0,0.0,0.0,890.0
936021,2019,Arcadia Public School District,NE,132.0,100,1373.7089001760107,1368.5600000000000000000000,890.0,0.0,0.0,0.0,890.0
936023,2019,Arlington Public Schools,NE,651.0,1000,1410.3934395044168,0,890.0,0.0,0.0,0.0,890.0
936024,2019,Arthur County Schools,NE,114.0,100,2165.7167774247364,0,890.0,0.0,0.0,0.0,890.0
936025,2019,Auburn Public School District,NE,826.0,1000,1417.2196329195826,0,890.0,0.0,0.0,0.0,890.0
936026,2019,Aurora School District,NE,1200.0,1000,1629.6681834182798,0,0.0,2500.0,0.0,0.0,2500.0
936028,2019,Axtell Community School District,NE,258.0,300,427.89375943493013,417.8300000000000000000000,890.0,0.0,0.0,0.0,890.0
936029,2019,Bancroft-Rosalie Community Schools,NE,275.0,200,2386.726875366689,2376.00000000000000000000,890.0,0.0,0.0,0.0,890.0
936030,2019,Battle Creek Public Schools,NE,431.0,200,1792.8119392110655,1776.00000000000000000000,890.0,0.0,0.0,0.0,890.0
936031,2019,Beatrice Public School District,NE,1864.0,1000,1457.7087115763945,0,0.0,2500.0,0.0,0.0,2500.0
936032,2019,Bellevue Public School District,NE,9911.0,3000,3631.5965882154755,0,0.0,2500.0,0.0,0.0,2500.0
936033,2019,Bennington Public Schools,NE,3327.0,1000,1514.7756885271806,0,0.0,2500.0,0.0,0.0,2500.0
936034,2019,Bertrand Public School District,NE,274.0,300,510.6878685471739,500.00000000000000000000,890.0,0.0,0.0,0.0,890.0
936035,2019,Blair Public Schools,NE,2326.0,2000,2170.9098621924322,0,0.0,2500.0,0.0,0.0,2500.0
936036,2019,Bloomfield Public School District,NE,257.0,200,2360.024752615415,2350.00000000000000000000,890.0,0.0,0.0,0.0,890.0
936037,2019,Webster County District 74,NE,320.0,250,912.4821822448746,0,890.0,0.0,0.0,0.0,890.0
936038,2019,Brady Public School District,NE,174.0,200,1650.1871865956505,0,890.0,0.0,0.0,0.0,890.0
936039,2019,Burwell Public Schools Distrist 100,NE,350.0,100,1405.9923868303315,1392.3400000000000000000000,890.0,0.0,0.0,0.0,890.0
936040,2019,Cedar Bluffs Public Schools,NE,316.0,150,457.82615496681365,445.500000000000000000000,890.0,0.0,0.0,0.0,890.0
936041,2019,Central City Public Schools,NE,712.0,200,1070.532855494846,0,890.0,0.0,0.0,0.0,890.0
936042,2019,Raymond Central School District,NE,622.0,400,1789.262241738475,495.00000000000000000000,890.0,0.0,0.0,0.0,890.0
936043,2019,Chadron Public School District,NE,906.0,500,1260.4701784808012,0,890.0,0.0,0.0,0.0,890.0
936044,2019,Chambers Public School District,NE,112.0,100,1744.368763785706,0,890.0,0.0,0.0,0.0,890.0
936045,2019,Clarkson Public Schools,NE,201.0,200,2492.2203707225617,0,890.0,0.0,0.0,0.0,890.0
936046,2019,Cody-Kilgore Public Schools,NE,175.0,100,1273.8261934151658,1267.00000000000000000000,890.0,0.0,0.0,0.0,890.0
936048,2019,Columbus Public School District,NE,3867.0,2000,1849.2093710654065,0,0.0,2500.0,0.0,0.0,2500.0
936049,2019,Cozad Communtiy Schools,NE,965.0,1000,895.2315808321999,857.5900000000000000000000,890.0,0.0,0.0,0.0,890.0
936050,2019,Crawford Public School District,NE,229.0,200,952.1825616689883,0,890.0,0.0,0.0,0.0,890.0
936051,2019,Creighton Community Public Schools,NE,304.0,200,2348.858073132631,0,890.0,0.0,0.0,0.0,890.0
936052,2019,Crofton Community School District,NE,320.0,200,2362.482182244875,2350.00000000000000000000,890.0,0.0,0.0,0.0,890.0
936053,2019,Deshler Public School District,NE,255.0,1000,1394.9467389763845,0,890.0,0.0,0.0,0.0,890.0
936054,2019,Tri-County Public School District,NE,389.0,1000,1400.1736527914256,0,890.0,0.0,0.0,0.0,890.0
936056,2019,Hayes Center Public Schools,NE,94.0,200,1642.116641034432,0,890.0,0.0,0.0,0.0,890.0
936058,2019,Umo N Ho N Nation Public School District,NE,548.0,150,1811.2257370943478,1789.8500000000000000000000,890.0,0.0,0.0,0.0,890.0
936059,2019,Centura Public School District,NE,488.0,200,466.99532792343376,447.9600000000000000000000,890.0,0.0,0.0,0.0,890.0
936060,2019,Dorchester Public School District,NE,170.0,1000,1391.6311593175897,0,890.0,0.0,0.0,0.0,890.0
936062,2019,Elba Public School District,NE,106.0,100,2127.0947228686146,2122.9600000000000000000000,890.0,0.0,0.0,0.0,890.0
936063,2019,Elgin Public School District,NE,170.0,70,1126.6311593175897,0,890.0,0.0,0.0,0.0,890.0
936064,2019,Elkhorn Public School District,NE,8586.0,2000,2415.0925523577916,0,0.0,2500.0,0.0,0.0,2500.0
936065,2019,Elm Creek Public School District,NE,361.0,200,443.68146184499915,429.600000000000000000000,890.0,0.0,0.0,0.0,890.0
936066,2019,Elwood Public School District,NE,230.0,300,470.6915684885036,461.7200000000000000000000,890.0,0.0,0.0,0.0,890.0
936067,2019,Fairbury Public School District,NE,906.0,4000,2115.5201784808014,0,890.0,0.0,0.0,0.0,890.0
936068,2019,Falls City Public School District,NE,875.0,1000,1419.130967075829,0,890.0,0.0,0.0,0.0,890.0
936070,2019,Fort Calhoun Community Schools,NE,706.0,1000,1412.5388145777547,0,890.0,0.0,0.0,0.0,890.0
936071,2019,Fremont Public School District,NE,4555.0,2000,1677.6760628918869,0,0.0,2500.0,0.0,0.0,2500.0
936072,2019,Garden County Schools District 35-0001,NE,280.0,150,1816.9219094642654,0,890.0,0.0,0.0,0.0,890.0
936073,2019,Gibbon Public School District,NE,620.0,300,527.6542280994446,503.4700000000000000000000,890.0,0.0,0.0,0.0,890.0
936074,2019,Giltner Public Schools,NE,186.0,100,910.9852684298334,0,890.0,0.0,0.0,0.0,890.0
936075,2019,Gothenburg School District,NE,897.0,200,499.94911710516413,464.9600000000000000000000,890.0,0.0,0.0,0.0,890.0
936076,2019,Gretna Public School District,NE,4687.0,2000,2263.0049630678977,0,0.0,2500.0,0.0,0.0,2500.0
936077,2019,Hampton Public School District,NE,152.0,500,1321.4190365663155,0,890.0,0.0,0.0,0.0,890.0
936078,2019,Hartington Newcastle Public Schools,NE,370.0,350,4849.102523220637,4834.6700000000000000000000,890.0,0.0,0.0,0.0,890.0
936081,2019,Harvard Public School District,NE,285.0,100,411.1169435618414,0,890.0,0.0,0.0,0.0,890.0
936082,2019,Hastings Public School District,NE,3707.0,10000,1416.5982799429692,0,0.0,2500.0,0.0,0.0,2500.0
936084,2019,Hay Springs Public Schools,NE,166.0,40,642.5251320395287,0,890.0,0.0,0.0,0.0,890.0
936085,2019,Hemingford Public Schools,NE,418.0,200,1802.1648505573673,0,890.0,0.0,0.0,0.0,890.0
936086,2019,Hershey Public School District,NE,544.0,400,1992.3797098162868,0,890.0,0.0,0.0,0.0,890.0
936087,2019,Holdrege Public School District,NE,1085.0,800,792.322399174028,750.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
936088,2019,Homer Community Schools,NE,394.0,300,1549.8686868890018,1534.500000000000000000000,890.0,0.0,0.0,0.0,890.0
936089,2019,Humphrey Public School District,NE,258.0,200,1012.0637594349301,0,890.0,0.0,0.0,0.0,890.0
936090,2019,Hyannis Area Schools,NE,147.0,200,2753.544002468739,0,890.0,0.0,0.0,0.0,890.0
936091,2019,Johnson-Brock Public Schools,NE,341.0,1000,1398.3013254546945,0,890.0,0.0,0.0,0.0,890.0
936092,2019,Kearney Public School District,NE,5488.0,1000,1194.6294254995994,980.5600000000000000000000,0.0,2500.0,0.0,0.0,2500.0
936093,2019,Kenesaw School District,NE,280.0,100,410.9219094642653,0,890.0,0.0,0.0,0.0,890.0
936094,2019,Keya Paha Co High School District,NE,82.0,100,1756.3085592002492,1753.1100000000000000000000,890.0,0.0,0.0,0.0,890.0
936095,2019,Kimball Public School District,NE,467.0,400,605.6461847136138,0,890.0,0.0,0.0,0.0,890.0
936096,2019,Leigh Community School District,NE,227.0,200,2498.854548029958,0,890.0,0.0,0.0,0.0,890.0
936097,2019,Lewiston Consolidated Schools,NE,217.0,1000,1393.4644798348056,0,890.0,0.0,0.0,0.0,890.0
936098,2019,Lexington Public School District,NE,2794.0,1000,1058.9850537255613,950.00000000000000000000,0.0,2500.0,0.0,0.0,2500.0
936099,2019,Lincoln Public School District,NE,39499.0,6000,1540.7303640321934,0,0.0,0.0,4.0,10000.0,10000.0
936100,2019,Litchfield Public School District,NE,101.0,200,401.63968877103855,397.700000000000000000000,890.0,0.0,0.0,0.0,890.0
936101,2019,Loomis Public School District,NE,218.0,300,465.21348665432083,456.7100000000000000000000,890.0,0.0,0.0,0.0,890.0
936102,2019,Louisville Public School District,NE,642.0,2000,2105.22237812878,0,890.0,0.0,0.0,0.0,890.0
936103,2019,Loup City Public School District,NE,365.0,200,669.8374891230601,655.600000000000000000000,890.0,0.0,0.0,0.0,890.0
936104,2019,Loup County Public School District,NE,66.0,100,1427.2744500880053,1424.700000000000000000000,890.0,0.0,0.0,0.0,890.0
936105,2019,Lynch Public School District,NE,51.0,50,967.5,0,890.0,0.0,0.0,0.0,890.0
936106,2019,Lyons-Decatur N E School District,NE,269.0,200,935.2928344495978,924.800000000000000000000,890.0,0.0,0.0,0.0,890.0
936107,2019,Madison Public School District,NE,475.0,200,2030.5282392697356,2012.00000000000000000000,890.0,0.0,0.0,0.0,890.0
936108,2019,Malcolm Public School District,NE,535.0,1000,1405.8686484406496,0,890.0,0.0,0.0,0.0,890.0
936109,2019,Maywood Public School District,NE,168.0,200,2481.5531456785593,0,890.0,0.0,0.0,0.0,890.0
936110,2019,Mccook Public School District,NE,1415.0,400,990.7446496140549,0,0.0,2500.0,0.0,0.0,2500.0
936112,2019,Mccool Junction Public Schools,NE,282.0,1000,1395.9999231032957,0,890.0,0.0,0.0,0.0,890.0
936114,2019,Mc Pherson County Schools,NE,81.0,100,948.6095523807339,0,890.0,0.0,0.0,0.0,890.0
936115,2019,Mead Public School District,NE,250.0,150,459.75170487880825,450.00000000000000000000,890.0,0.0,0.0,0.0,890.0
936117,2019,Medicine Valley Public Schools,NE,220.0,200,2483.5815002933514,0,890.0,0.0,0.0,0.0,890.0
936119,2019,Meridian Public School District,NE,236.0,1000,1394.205609405595,0,890.0,0.0,0.0,0.0,890.0
936120,2019,Milford Public School District,NE,747.0,1000,1414.138094177879,0,890.0,0.0,0.0,0.0,890.0
936121,2019,Millard Public Schools,NE,23980.0,3000,2625.6935319752906,0,0.0,0.0,3.0,7500.0,7500.0
936122,2019,Minatare Public School District,NE,198.0,100,435.32335026401614,0,890.0,0.0,0.0,0.0,890.0
936123,2019,Minden Public School District,NE,783.0,600,660.8923396804275,630.3500000000000000000000,890.0,0.0,0.0,0.0,890.0
936125,2019,Mitchell Public School District,NE,653.0,400,651.9714531434472,0,890.0,0.0,0.0,0.0,890.0
936126,2019,Mullen Public Schools,NE,161.0,200,2754.0900979419525,0,890.0,0.0,0.0,0.0,890.0
936127,2019,Nebraska City Public Schools,NE,1463.0,1000,1442.066976950786,0,0.0,2500.0,0.0,0.0,2500.0
936128,2019,Conestoga Public School District,NE,698.0,2000,2797.226760021633,0,890.0,0.0,0.0,0.0,890.0
936129,2019,Neligh-Oakdale School District,NE,403.0,200,684.839748264639,669.1200000000000000000000,890.0,0.0,0.0,0.0,890.0
936131,2019,Newman Grove Public Schools,NE,198.0,100,707.7233502640162,700.00000000000000000000,890.0,0.0,0.0,0.0,890.0
936132,2019,Niobrara Public Schools,NE,225.0,200,2335.2765343909273,2326.500000000000000000000,890.0,0.0,0.0,0.0,890.0
936134,2019,Norfolk Public School District,NE,4322.0,1000,2073.0974739448375,1904.5100000000000000000000,0.0,2500.0,0.0,0.0,2500.0
936136,2019,Northwest Public School District,NE,1426.0,500,4174.913724628723,565.2900000000000000000000,0.0,2500.0,0.0,0.0,2500.0
936139,2019,Oakland-Craig Public Schools,NE,435.0,300,882.3879664891264,865.4200000000000000000000,890.0,0.0,0.0,0.0,890.0
936140,2019,Ogallala Public School District,NE,869.0,700,1238.8969261587376,0,890.0,0.0,0.0,0.0,890.0
936141,2019,Omaha Public School District,NE,51738.0,6000,2018.1348280791317,0,0.0,0.0,6.0,15000.0,15000.0
936143,2019,O'Neill Public School District,NE,805.0,200,972.0004897097626,940.600000000000000000000,890.0,0.0,0.0,0.0,890.0
936144,2019,Ord Public School District,NE,619.0,300,500.1552212799293,476.0100000000000000000000,890.0,0.0,0.0,0.0,890.0
936145,2019,Osceola Public School District,NE,269.0,200,510.4928344495977,0,890.0,0.0,0.0,0.0,890.0
936147,2019,Osmond Community School District 42R,NE,201.0,80,1257.8403707225618,1250.00000000000000000000,890.0,0.0,0.0,0.0,890.0
936148,2019,Overton Public School District,NE,327.0,200,448.1152299814812,435.3600000000000000000000,890.0,0.0,0.0,0.0,890.0
936149,2019,Palmyra School District O R 1,NE,500.0,1000,2789.5134097576165,0,890.0,0.0,0.0,0.0,890.0
936150,2019,Papillion-Lavista School District,NE,11585.0,10000,2000.5340040839758,0,0.0,0.0,2.0,5000.0,5000.0
936151,2019,Pawnee City Public Schools,NE,300.0,1000,1396.7020458545699,0,890.0,0.0,0.0,0.0,890.0
936152,2019,Paxton Consolidated Schools,NE,223.0,200,1652.098520751897,0,890.0,0.0,0.0,0.0,890.0
936153,2019,Pender Public School District,NE,382.0,200,949.140605054819,934.2400000000000000000000,890.0,0.0,0.0,0.0,890.0
936154,2019,Pierce Public School District,NE,641.0,208,2343.663371309264,0,890.0,0.0,0.0,0.0,890.0
936155,2019,Plainview Public School District,NE,315.0,200,862.2871481472985,850.00000000000000000000,890.0,0.0,0.0,0.0,890.0
936156,2019,Springfield Platteview Community Schools,NE,1159.0,1000,940.2089038181552,0,0.0,2500.0,0.0,0.0,2500.0
936157,2019,Plattsmouth Public Schools,NE,1546.0,2000,2140.4845429705506,0,0.0,2500.0,0.0,0.0,2500.0
936158,2019,Pleasanton Public Schools,NE,264.0,200,460.4178003520216,450.1200000000000000000000,890.0,0.0,0.0,0.0,890.0
936159,2019,Ponca Public School District,NE,458.0,300,2609.865123337977,2592.00000000000000000000,890.0,0.0,0.0,0.0,890.0
936160,2019,Potter-Dix Public Schools,NE,169.0,150,2046.2921524980743,0,890.0,0.0,0.0,0.0,890.0
936161,2019,Ralston Public School District,NE,3363.0,2000,2211.359934029729,0,0.0,2500.0,0.0,0.0,2500.0
936162,2019,Randolph Public School District,NE,251.0,100,814.4307116983235,804.6400000000000000000000,890.0,0.0,0.0,0.0,890.0
936163,2019,Ravenna Public School,NE,462.0,200,456.1011506160377,438.0800000000000000000000,890.0,0.0,0.0,0.0,890.0
936164,2019,Red Cloud Community Schools District 2,NE,229.0,100,963.9325616689883,0,890.0,0.0,0.0,0.0,890.0
936165,2019,Rock Co High School District,NE,236.0,175,1195.225609405595,1087.0200000000000000000000,890.0,0.0,0.0,0.0,890.0
936166,2019,Sandhills Public School District,NE,99.0,140,1746.411675132008,1609.600000000000000000000,890.0,0.0,0.0,0.0,890.0
936167,2019,Santee Public School District,NE,192.0,150,2234.989309346925,2227.500000000000000000000,890.0,0.0,0.0,0.0,890.0
936168,2019,Sargent Public School District,NE,201.0,100,1426.1503707225618,1418.3100000000000000000000,890.0,0.0,0.0,0.0,890.0
936169,2019,Schuyler Community Schools,NE,1821.0,400,1475.0314183372395,0,0.0,2500.0,0.0,0.0,2500.0
936170,2019,Scottsbluff Public School District,NE,3328.0,1100,954.7146953466959,0,0.0,2500.0,0.0,0.0,2500.0
936172,2019,Seward Public School District,NE,1426.0,1000,1440.6237246287224,0,0.0,2500.0,0.0,0.0,2500.0
936173,2019,Shelby-Rising City Public Schs,NE,393.0,500,665.3296800694866,0,890.0,0.0,0.0,0.0,890.0
936174,2019,Shelton Public School District,NE,291.0,200,446.4309844789328,435.0800000000000000000000,890.0,0.0,0.0,0.0,890.0
936175,2019,Shickley Public School District,NE,156.0,1000,1391.0850638443765,0,890.0,0.0,0.0,0.0,890.0
936176,2019,Sidney Public Schools,NE,1377.0,500,1003.412390472476,0,0.0,2500.0,0.0,0.0,2500.0
936177,2019,Sioux Co High School District,NE,109.0,400,947.7717433271604,0,890.0,0.0,0.0,0.0,890.0
