,district_id,name,state_code,locale,num_students,size,ia_bandwidth_per_student_kbps,ia_monthly_cost_total,peer_id,peer_name,peer_state_code,peer_locale,peer_num_students,peer_size,peer_ia_bw_mbps_total,peer_ia_monthly_cost_total
510,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946909.0,Watertown City School District,NY,Urban,3915.0,Medium,8000,1702.84796390427779994000
511,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946392.0,Fairport Central School District,NY,Suburban,5904.0,Medium,3000,3524.32681456288165722454
512,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946915.0,Webster Central School District,NY,Suburban,8398.0,Medium,3000,3237.54752518615856334144
513,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946720.0,Penfield Central School District,NY,Suburban,4524.0,Medium,3000,2670.1573355491999691241900
514,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946354.0,East Irondequoit Ctrl District,NY,Suburban,3127.0,Medium,6000,2275.91225425781350641255
515,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946785.0,Rush-Henrietta Ctrl School District,NY,Suburban,5310.0,Medium,3000,2204.37929968307953938015
516,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946426.0,Gates-Chili Central District,NY,Suburban,4033.0,Medium,3000,2145.3219991754914843294100
517,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946666.0,Niskayuna Central School District,NY,Suburban,4179.0,Medium,6000,881.86390971861311156250
518,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946820.0,Shenendehowa Central School District,NY,Suburban,9250.0,Medium,3000,2400.00000000000000000000
519,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946839.0,South Glens Falls Central School District,NY,Suburban,3113.0,Medium,3000,2258.22741109213750091500
520,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946433.0,Glen Cove City School District,NY,Suburban,3255.0,Medium,4400,2967.0444452795733075759052
521,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946383.0,Elmont Union Free School District,NY,Suburban,3756.0,Medium,3000,1297.9516179631574018500028
522,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946562.0,Levittown Union Free School District,NY,Suburban,7106.0,Medium,3100,2432.0206169452067352902234
523,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946215.0,Baldwin Union Free School District,NY,Suburban,4602.0,Medium,3000,1395.0595383031018007162816
524,946867,Syracuse City School District,NY,Urban,20167,Large,99.1719145138096891,3700.00000000000000000000,946395.0,Farmingdale Un Free School District,NY,Suburban,5736.0,Medium,3000,1172.1303993659837425684852
525,949591,Cleveland Metropolitan School District,OH,Urban,38288,Mega,52.2356874216464689,1604.9300000000000000000000,882115.0,Montgomery County School District,AL,Urban,30051.0,Mega,5000,1175.4100000000000000000000
526,949591,Cleveland Metropolitan School District,OH,Urban,38288,Mega,52.2356874216464689,1604.9300000000000000000000,936099.0,Lincoln Public School District,NE,Urban,39499.0,Mega,6000,1540.7303640321934067281272
527,949591,Cleveland Metropolitan School District,OH,Urban,38288,Mega,52.2356874216464689,1604.9300000000000000000000,883877.0,San Bernardino City Unified School District,CA,Urban,48854.0,Mega,10000,1356.7073866930548027161600
528,951511,Moore Public Schools,OK,Suburban,24355,Large,82.1186614658181072,2790.00000000000000000000,951677.0,Shawnee Independent School District I-93,OK,Town,3977.0,Medium,5000,2748.00000000000000000000
529,951511,Moore Public Schools,OK,Suburban,24355,Large,82.1186614658181072,2790.00000000000000000000,951613.0,Ponca City Independent School District 71,OK,Town,4749.0,Medium,3000,1600.00000000000000000000
530,952138,Greater Albany Public Schools,OR,Urban,9238,Large,5.4124269322364148,3199.58019687319050378000,952331.0,Springfield School District 19,OR,Suburban,10525.0,Large,1500,1400.00000000000000000000
531,952138,Greater Albany Public Schools,OR,Urban,9238,Large,5.4124269322364148,3199.58019687319050378000,952279.0,North Clackamas School District 12,OR,Suburban,16690.0,Large,10000,1519.1204529975449433973968
532,952138,Greater Albany Public Schools,OR,Urban,9238,Large,5.4124269322364148,3199.58019687319050378000,952195.0,David Douglas School District 40,OR,Urban,10528.0,Medium,1400,2274.9746017017409462582704
533,952138,Greater Albany Public Schools,OR,Urban,9238,Large,5.4124269322364148,3199.58019687319050378000,952159.0,Bend/La Pine Unified School District,OR,Urban,17367.0,Large,1500,1980.00000000000000000000
534,952138,Greater Albany Public Schools,OR,Urban,9238,Large,5.4124269322364148,3199.58019687319050378000,952208.0,Eagle Point School District 9,OR,Suburban,3780.0,Medium,10000,1593.44385832705350415000
535,952138,Greater Albany Public Schools,OR,Urban,9238,Large,5.4124269322364148,3199.58019687319050378000,952230.0,Grants Pass School District 7,OR,Urban,5922.0,Medium,3100,2869.72871137905048980000
536,952159,Bend/La Pine Unified School District,OR,Urban,17367,Large,86.3707030575228882,1980.00000000000000000000,952279.0,North Clackamas School District 12,OR,Suburban,16690.0,Large,10000,1519.1204529975449433973968
537,952159,Bend/La Pine Unified School District,OR,Urban,17367,Large,86.3707030575228882,1980.00000000000000000000,952208.0,Eagle Point School District 9,OR,Suburban,3780.0,Medium,10000,1593.44385832705350415000
538,959604,Cranston Public Schools,RI,Suburban,10144,Large,98.5804416403785489,17732.500000000000000204000,959625.0,Pawtucket City School District,RI,Suburban,8866.0,Large,4000,7937.499999999999999994000
539,959604,Cranston Public Schools,RI,Suburban,10144,Large,98.5804416403785489,17732.500000000000000204000,959622.0,North Kingstown School District,RI,Suburban,3968.0,Medium,10000,6375.3100000000000000000000
540,959604,Cranston Public Schools,RI,Suburban,10144,Large,98.5804416403785489,17732.500000000000000204000,959636.0,Woonsocket School District,RI,Suburban,5754.0,Medium,2750,4458.800000000000000000000
541,967189,Robertson County School District,TN,Rural,11448,Large,87.3515024458420685,8000.00000000000000000000,967148.0,Lincoln County School District,TN,Rural,3844.0,Medium,2000,6083.3600000000000000000000
542,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,970120.0,Tomball Independent School District,TX,Suburban,13093.0,Large,10000,6650.00000000000000000000
543,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969776.0,New Caney Independent School District,TX,Suburban,14492.0,Large,10000,6025.00000000000000000000
544,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969546.0,Katy Independent School District,TX,Suburban,72112.0,Mega,10000,1800.00000000000000000000
545,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,968982.0,Alvin Independent School District,TX,Suburban,23971.0,Large,10000,4850.00000000000000000000
546,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969032.0,Beaumont Independent School District,TX,Urban,18378.0,Large,10000,6545.00000000000000000000
547,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969612.0,Leander Independent School District,TX,Suburban,38970.0,Large,10000,6500.00000000000000000000
548,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,970000.0,Schertz-Cibolo-Universal City Isd,TX,Suburban,15497.0,Large,10000,2341.000005984049787715226
549,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969541.0,Judson Independent School District,TX,Suburban,23229.0,Large,10000,3072.688593857100891298228
550,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969293.0,Duncanville Independent School District,TX,Suburban,13358.0,Large,10000,6928.4400000000000000000000
551,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969974.0,San Antonio Independent School District,TX,Urban,50233.0,Mega,10000,4649.0400000000000000000000
552,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,970229.0,Wylie Isd,TX,Suburban,15019.0,Large,10000,956.668667719920746990461
553,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969925.0,Richardson Independent School District,TX,Urban,39188.0,Mega,10000,2020.817021147097292210461
554,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969509.0,Hurst-Euless-Bedford School District,TX,Suburban,23115.0,Large,11000,5106.0740001715588643195700
555,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,968979.0,Allen Independent School District,TX,Suburban,21469.0,Large,10000,1240.658774038150244040461
556,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969213.0,Coppell Independent School District,TX,Suburban,12890.0,Large,30000,7093.929917897981119060461
557,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969367.0,Frisco Independent School District,TX,Suburban,59191.0,Mega,10000,2901.538586524391033430461
558,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969700.0,Mckinney Independent School District,TX,Suburban,24134.0,Large,10000,1357.997321842503982060461
559,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969263.0,Denton Independent School District,TX,Urban,27917.0,Large,12000,6287.513338645442734826459
560,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,909720.0,East Baton Rouge Parish Dist,LA,Urban,37524.0,Mega,10000,6000.00000000000000000000
561,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969283.0,Donna Independent School District,TX,Suburban,15071.0,Large,10000,7232.14869569538935568000
562,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,969101.0,Brownsville Independent School District,TX,Urban,46854.0,Mega,10000,4500.00000000000000000000
563,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,970041.0,Socorro Independent School District,TX,Urban,47478.0,Large,10000,6511.6700000000000000000000
564,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,889888.0,Clayton County Public Schools,GA,Suburban,54345.0,Mega,11100,6595.2601932134291175235000
565,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,902066.0,Indianapolis Public Schools,IN,Urban,27713.0,Mega,10000,3433.2800000000000000000000
566,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,883390.0,Tucson Unified School District,AZ,Urban,47102.0,Mega,10000,4200.00000000000000000000
567,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,883877.0,San Bernardino City Unified School District,CA,Urban,48854.0,Mega,10000,1356.7073866930548027161600
568,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,895462.0,West Ada School District,ID,Suburban,37497.0,Mega,20000,5000.00000000000000000000
569,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,883972.0,Stockton Unified School District,CA,Urban,37305.0,Mega,10000,6811.00000000000000000000
570,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,883869.0,Sacramento City Unified School District,CA,Urban,43097.0,Mega,11000,5554.9200000000000000000000
571,969208,Conroe Independent School District,TX,Urban,63361,Mega,94.6954751345464876,7250.00000000000000000000,983245.0,Spokane School District 81,WA,Urban,30377.0,Mega,10000,3845.3036444680071880717822
572,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,970061.0,Stafford Municipal School District,TX,Suburban,3539.0,Small,2000,2300.00000000000000000000
573,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,968963.0,College Station Independent School District,TX,Urban,14384.0,Large,3000,2400.00000000000000000000
574,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969764.0,Nacogdoches Independent School District,TX,Town,6382.0,Medium,2000,1999.00000000000000000000
575,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,970007.0,Seguin Isd,TX,Town,6888.0,Medium,2000,1720.00000000000000000000
576,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969545.0,Karnes City Independent School District,TX,Town,1070.0,Small,10000,975.755404684966979234270
577,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969388.0,Georgetown Ind School District,TX,Suburban,11843.0,Large,2000,2495.00000000000000000000
578,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969470.0,Henderson Independent School District,TX,Town,3417.0,Small,10000,2018.34255842558425587755
579,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969349.0,Floresville Independent School District,TX,Town,3945.0,Small,10000,1247.820160263733394507772
580,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,970203.0,Whitehouse Independent School District,TX,Suburban,4731.0,Medium,10000,2297.14329643296432965825
581,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969724.0,Midway Independent School District,TX,Urban,7896.0,Medium,5000,2000.00000000000000000000
582,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969689.0,Mathis Independent School District,TX,Town,1686.0,Small,2000,1720.00000000000000000000
583,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,970000.0,Schertz-Cibolo-Universal City Isd,TX,Suburban,15497.0,Large,10000,2341.000005984049787715226
584,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969007.0,Athens Independent School District,TX,Town,3151.0,Small,10000,434.126872094378472180461
585,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969372.0,Fort Sam Houston School District,TX,Urban,1597.0,Small,10000,1025.626057272796509884658
586,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,968970.0,Alamo Heights Ind School District,TX,Urban,4855.0,Small,10000,1333.934569855621199013098
587,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969665.0,Mabank Independent School District,TX,Town,3459.0,Medium,10000,447.687950039497028030461
588,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969869.0,Pleasanton Independent School District,TX,Town,2983.0,Small,10000,1156.784927266594858236906
589,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,970200.0,White Oak Independent School District,TX,Suburban,1503.0,Small,10000,1612.23554735547355478150
590,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969878.0,Poteet Independent School District,TX,Town,1768.0,Small,10000,1041.807995778524877524952
591,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,970040.0,South San Antonio Independent School District,TX,Urban,8705.0,Medium,10000,1698.264764282838833672804
592,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969595.0,Lackland Independent School District,TX,Suburban,1038.0,Small,10000,972.727205666351144274868
593,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969547.0,Kaufman Independent School District,TX,Town,3848.0,Medium,10000,464.815415366286372770461
594,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969707.0,Medina Valley Independent School District,TX,Town,6155.0,Medium,10000,1456.955154986889491064162
595,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,970212.0,Wills Point Independent School District,TX,Town,2403.0,Small,10000,401.192825656233407900461
596,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969918.0,Red Oak Independent School District,TX,Suburban,5749.0,Medium,10000,548.515445150930446290461
597,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,970102.0,Terrell Independent School District,TX,Town,4358.0,Medium,10000,487.270447028658007460461
598,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,970217.0,Winnsboro Independent School District,TX,Town,1494.0,Small,10000,1610.32595325953259534260
599,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969145.0,Cedar Hill Independent School District,TX,Suburban,7866.0,Medium,2100,2443.6400000000000000000000
600,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969487.0,Hondo Independent School District,TX,Town,2046.0,Small,10000,1068.115474752749943234642
601,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969845.0,Pearsall Isd,TX,Town,2247.0,Small,10000,1087.136349838430655910190
602,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969562.0,Kerrville Independent School District,TX,Town,4737.0,Medium,10000,1322.768085974475307752512
603,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969278.0,Dilley Independent School District,TX,Town,993.0,Small,10000,968.468800796422626548034
604,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969481.0,Highland Park Isd,TX,Suburban,7044.0,Medium,10000,605.533613783815283460461
605,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,970229.0,Wylie Isd,TX,Suburban,15019.0,Large,10000,956.668667719920746990461
606,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969426.0,Greenville Independent School District,TX,Town,5133.0,Medium,10000,521.393289260693334760461
607,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969219.0,Cotulla Independent School District,TX,Town,1368.0,Small,10000,1003.955508045826941402192
608,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969915.0,Raymondville Independent School District,TX,Town,2066.0,Small,10000,2333.72829973503247408000
609,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969532.0,Jim Hogg Co Independent School District,TX,Town,1181.0,Small,10000,2000.38711938709584608000
610,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969654.0,Lovejoy Independent School District,TX,Suburban,4056.0,Medium,10000,473.973545926626176820461
611,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969342.0,Farmersville School District,TX,Town,1596.0,Small,10000,365.661040261068880160461
612,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,968979.0,Allen Independent School District,TX,Suburban,21469.0,Large,10000,1240.658774038150244040461
613,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969662.0,Lyford Independent School District,TX,Town,1569.0,Small,10000,2146.52991935884659328000
614,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969700.0,Mckinney Independent School District,TX,Suburban,24134.0,Large,10000,1357.997321842503982060461
615,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969709.0,Melissa Independent School District,TX,Suburban,2631.0,Small,10000,411.231545693528962310461
616,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,968992.0,Anna Independent School District,TX,Town,3238.0,Medium,10000,437.957436319135986280461
617,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,970141.0,Uvalde Consolidated Independent School District,TX,Town,4750.0,Medium,10000,1323.998291825787990867850
618,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969236.0,Crystal City School District,TX,Town,1936.0,Small,10000,1057.706040626258010626930
619,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969137.0,Carrizo Springs Consolidated Independent School District,TX,Town,2213.0,Small,10000,1083.918888381151331374546
620,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,970020.0,Sherman Independent School District,TX,Urban,7290.0,Medium,10000,616.364864350371012990461
621,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969262.0,Denison Independent School District,TX,Urban,4505.0,Medium,10000,493.742779684282772810461
622,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,970204.0,Whitesboro Independent School District,TX,Town,1599.0,Small,10000,365.793128682612242680461
623,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969883.0,Pottsboro Independent School District,TX,Suburban,1409.0,Small,10000,357.427528651532614090461
624,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969077.0,Brackett Independent School District,TX,Town,620.0,Small,10000,933.171355985681801270118
625,969276,Dickinson Independent School District,TX,Suburban,10983,Medium,91.0498042429208777,2500.00000000000000000000,969306.0,Ector County Independent School District,TX,Urban,30233.0,Large,5000,2500.00000000000000000000
626,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,969546.0,Katy Independent School District,TX,Suburban,72112.0,Mega,10000,1800.00000000000000000000
627,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,968963.0,College Station Independent School District,TX,Urban,14384.0,Large,3000,2400.00000000000000000000
628,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,969724.0,Midway Independent School District,TX,Urban,7896.0,Medium,5000,2000.00000000000000000000
629,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,970000.0,Schertz-Cibolo-Universal City Isd,TX,Suburban,15497.0,Large,10000,2341.000005984049787715226
630,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,970203.0,Whitehouse Independent School District,TX,Suburban,4731.0,Medium,10000,2297.14329643296432965825
631,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,969665.0,Mabank Independent School District,TX,Town,3459.0,Medium,10000,447.687950039497028030461
632,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,970040.0,South San Antonio Independent School District,TX,Urban,8705.0,Medium,10000,1698.264764282838833672804
633,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,969707.0,Medina Valley Independent School District,TX,Town,6155.0,Medium,10000,1456.955154986889491064162
634,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,969547.0,Kaufman Independent School District,TX,Town,3848.0,Medium,10000,464.815415366286372770461
635,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,969918.0,Red Oak Independent School District,TX,Suburban,5749.0,Medium,10000,548.515445150930446290461
636,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,970102.0,Terrell Independent School District,TX,Town,4358.0,Medium,10000,487.270447028658007460461
637,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,969562.0,Kerrville Independent School District,TX,Town,4737.0,Medium,10000,1322.768085974475307752512
638,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,969481.0,Highland Park Isd,TX,Suburban,7044.0,Medium,10000,605.533613783815283460461
639,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,969925.0,Richardson Independent School District,TX,Urban,39188.0,Mega,10000,2020.817021147097292210461
640,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,970229.0,Wylie Isd,TX,Suburban,15019.0,Large,10000,956.668667719920746990461
641,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,969426.0,Greenville Independent School District,TX,Town,5133.0,Medium,10000,521.393289260693334760461
642,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,969654.0,Lovejoy Independent School District,TX,Suburban,4056.0,Medium,10000,473.973545926626176820461
643,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,968979.0,Allen Independent School District,TX,Suburban,21469.0,Large,10000,1240.658774038150244040461
644,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,969700.0,Mckinney Independent School District,TX,Suburban,24134.0,Large,10000,1357.997321842503982060461
645,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,968992.0,Anna Independent School District,TX,Town,3238.0,Medium,10000,437.957436319135986280461
646,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,970141.0,Uvalde Consolidated Independent School District,TX,Town,4750.0,Medium,10000,1323.998291825787990867850
647,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,970020.0,Sherman Independent School District,TX,Urban,7290.0,Medium,10000,616.364864350371012990461
648,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,969262.0,Denison Independent School District,TX,Urban,4505.0,Medium,10000,493.742779684282772810461
649,969843,Pearland Ind. School District,TX,Suburban,21581,Large,46.3370557434780594,2500.00000000000000000000,969306.0,Ector County Independent School District,TX,Urban,30233.0,Large,5000,2500.00000000000000000000
650,969875,Port Arthur Independent School District,TX,Urban,9097,Medium,82.4447620094536660,1700.00000000000000000000,970200.0,White Oak Independent School District,TX,Suburban,1503.0,Small,10000,1612.23554735547355478150
651,969875,Port Arthur Independent School District,TX,Urban,9097,Medium,82.4447620094536660,1700.00000000000000000000,969918.0,Red Oak Independent School District,TX,Suburban,5749.0,Medium,10000,548.515445150930446290461
652,969875,Port Arthur Independent School District,TX,Urban,9097,Medium,82.4447620094536660,1700.00000000000000000000,970229.0,Wylie Isd,TX,Suburban,15019.0,Large,10000,956.668667719920746990461
653,969875,Port Arthur Independent School District,TX,Urban,9097,Medium,82.4447620094536660,1700.00000000000000000000,969481.0,Highland Park Isd,TX,Suburban,7044.0,Medium,10000,605.533613783815283460461
654,969875,Port Arthur Independent School District,TX,Urban,9097,Medium,82.4447620094536660,1700.00000000000000000000,969654.0,Lovejoy Independent School District,TX,Suburban,4056.0,Medium,10000,473.973545926626176820461
