funding_year,state_code,district_id,num_students,best_deal
2019,MN,922203,509,False
2019,MN,922217,995,False
2019,MN,922270,629,False
2019,MN,922296,1610,True
2019,MN,922336,1128,False
2019,MN,922406,1491,True
2019,MN,922509,3433,False
2019,MN,922510,491,False
2019,MN,922513,39906,False
2019,MN,922517,1054,False
2019,MN,922519,790,False
2019,MN,922523,5179,True
2019,MN,922538,2024,False
2019,MN,922552,472,True
2019,MN,922558,755,False
2019,MN,922566,2415,False
2019,MN,922570,3257,False
2019,MN,922572,355,True
2019,MN,922583,1128,False
2019,MN,922584,7452,False
2019,MN,922589,8483,False
2019,MN,922590,12866,False
2019,MN,922592,585,False
2019,MN,922594,10455,False
2019,MN,922602,6134,True
2019,MN,922606,3153,False
2019,MN,922612,506,False
2019,MN,922614,3809,False
2019,MN,922620,684,False
2019,MN,922624,2096,False
2019,MN,922626,2425,True
2019,MN,922633,6680,True
2019,MN,922636,2906,True
2019,MN,922637,1112,False
2019,MN,922638,3559,False
2019,MN,922646,2120,False
2019,MN,922651,1166,False
2019,MN,922654,1249,False
2019,MN,922667,1259,False
2019,MN,922671,536,False
2019,MN,922678,2531,False
2019,MN,922679,743,False
2019,MN,922680,470,False
2019,MN,922684,1813,True
2019,MN,922688,520,False
2019,MN,922693,6427,True
2019,MN,922694,665,False
2019,MN,922711,2762,True
2019,MN,922713,10088,False
2019,MN,922725,1592,False
2019,MN,922729,1684,False
2019,MN,922732,1202,False
2019,MN,922735,1273,False
2019,MN,922741,1850,False
2019,MN,922742,667,False
2019,MN,922745,2571,True
2019,MN,922748,4301,False
2019,MN,922753,27498,True
2019,MN,922755,7593,True
2019,MN,922769,350,False
2019,MN,922771,5648,True
2019,MN,922772,570,False
2019,MN,922774,972,False
2019,MN,922777,4440,True
2019,MN,922780,4619,False
2019,MN,922783,18254,True
2019,MN,922785,2030,True
2019,MN,922788,2042,False
2019,MN,922793,1217,True
2019,MN,922794,1147,False
2019,MN,922795,221,False
2019,MN,922796,1380,False
2019,MN,922801,1663,False
2019,MN,922810,4884,True
2019,MN,922814,435,True
2019,MN,922818,3105,True
2019,MN,922829,913,False
2019,MN,922831,639,False
2019,MO,924065,17763,False
2019,MO,924079,188,False
2019,MO,924081,1316,True
2019,MO,924082,175,False
2019,MO,924083,135,True
2019,MO,924087,1701,False
2019,MO,924088,223,False
2019,MO,924089,122,False
2019,MO,924091,1319,True
2019,MO,924092,507,False
2019,MO,924098,640,False
2019,MO,924100,2823,True
2019,MO,924101,57,False
2019,MO,924102,3020,False
2019,MO,924107,248,False
2019,MO,924109,4781,False
2019,MO,924112,313,False
2019,MO,924114,67,False
2019,MO,924121,126,False
2019,MO,924123,1683,False
2019,MO,924125,238,False
2019,MO,924126,1080,False
2019,MO,924131,117,False
2019,MO,924135,1827,False
2019,MO,924139,4158,False
2019,MO,924145,1901,False
2019,MO,924148,60,False
2019,MO,924149,18301,True
2019,MO,924151,1368,False
2019,MO,924161,347,False
2019,MO,924164,1214,False
2019,MO,924166,1640,True
2019,MO,924167,690,False
2019,MO,924168,1209,False
2019,MO,924181,1426,False
2019,MO,924182,137,False
2019,MO,924185,412,False
2019,MO,924191,2104,False
2019,MO,924208,1915,False
2019,MO,924209,806,True
2019,MO,924212,187,False
2019,MO,924216,1158,True
2019,MO,924218,149,False
2019,MO,924221,3978,False
2019,MO,924223,647,True
2019,MO,924225,2996,False
2019,MO,924227,1188,False
2019,MO,924230,199,False
2019,MO,924233,1968,False
2019,MO,924250,272,False
2019,MO,924252,373,False
2019,MO,924253,466,False
2019,MO,924255,100,False
2019,MO,924262,1467,False
2019,MO,924267,2506,False
2019,MO,924269,689,True
2019,MO,924279,3411,False
2019,MO,924280,521,True
2019,MO,924281,1214,True
2019,MO,924283,1349,False
2019,MO,924301,85,False
2019,MO,924304,8749,False
2019,MO,924309,1008,False
2019,MO,924311,3457,False
2019,MO,924313,1919,False
2019,MO,924315,346,True
2019,MO,924317,266,False
2019,MO,924319,2591,True
2019,MO,924327,4126,False
2019,MO,924329,1253,False
2019,MO,924334,1146,False
2019,MO,924336,1029,True
2019,MO,924337,4564,True
2019,MO,924343,264,False
2019,MO,924345,910,False
2019,MO,924355,308,False
2019,MO,924363,217,False
2019,MO,924364,1029,False
2019,MO,924372,208,False
2019,MO,924377,2565,False
2019,MO,924379,2969,False
2019,MO,924380,1452,True
2019,MO,924381,550,False
2019,MO,924385,626,False
2019,MO,924387,2392,False
2019,MO,924388,178,False
2019,MO,924392,560,False
2019,MO,924393,57,False
2019,MO,924395,22,False
2019,MO,924396,2367,False
2019,MO,924397,2373,False
2019,MO,924400,762,False
2019,MO,924401,1211,False
2019,MO,924404,286,False
2019,MO,924409,227,False
2019,MO,924417,677,False
2019,MO,924425,92,False
2019,MO,924426,318,False
2019,MO,924428,5917,False
2019,MO,924429,216,False
2019,MO,924432,369,False
2019,MO,924433,1148,False
2019,MO,924437,615,False
2019,MO,924443,250,False
2019,MO,924444,2021,False
2019,MO,924445,131,False
2019,MO,924447,2041,False
2019,MO,924450,273,False
2019,MO,924451,307,False
2019,MO,924458,137,False
2019,MO,924466,572,True
2019,MO,924470,258,False
2019,MO,924473,2242,False
2019,MO,924476,689,True
2019,MO,924488,2189,False
2019,MO,924489,159,True
2019,MO,924491,643,True
2019,MO,924492,712,False
2019,MO,924493,837,False
2019,MO,924499,92,False
2019,MO,924507,94,False
2019,MO,924516,340,True
2019,MO,924518,4119,False
2019,MO,924522,1453,False
2019,MO,924527,774,False
2019,MO,924535,1486,True
2019,MO,924540,185,False
2019,MO,924541,150,False
2019,MO,924548,321,False
2019,MO,924551,626,True
2019,MO,924556,875,False
2019,MO,924580,117,True
2019,MO,924581,450,True
2019,MO,924590,311,True
2019,MO,924594,1232,False
2019,MO,924598,1382,True
2019,MO,924601,952,True
2019,MO,924604,135,False
2019,MO,924610,580,True
2019,MO,924614,270,False
2019,MO,924616,3360,True
2019,MO,924617,3219,True
2019,MO,924630,15978,False
2019,MO,924632,2549,False
2019,MO,924634,426,False
2019,MO,924637,144,False
2019,MO,924643,1350,True
2019,MO,924646,1540,True
2019,MT,928643,3,False
2019,MT,928739,65,False
2019,MT,928749,220,True
2019,MT,928766,137,False
2019,MT,928774,99,False
2019,MT,928776,24,False
2019,MT,928781,232,False
2019,MT,928783,326,False
2019,MT,928789,290,True
2019,MT,928795,319,True
2019,MT,928799,16824,False
2019,MT,928805,167,False
2019,MT,928809,6755,True
2019,MT,928810,204,False
2019,MT,928811,223,False
2019,MT,928813,156,False
2019,MT,928821,2045,True
2019,MT,928823,4180,False
2019,MT,928835,489,False
2019,MT,928837,272,False
2019,MT,928844,353,False
2019,MT,928848,298,True
2019,MT,928852,605,False
2019,MT,928854,2094,False
2019,MT,928860,1333,False
2019,MT,928864,274,False
2019,MT,928865,1584,False
2019,MT,928868,64,False
2019,MT,928875,1232,False
2019,MT,928881,15,False
2019,MT,928894,58,False
2019,MT,928895,1197,True
2019,MT,928900,390,False
2019,MT,928911,704,True
2019,MT,928924,1300,True
2019,MT,928930,148,False
2019,MT,928952,10250,False
2019,MT,928956,1482,False
2019,MT,928963,597,False
2019,MT,928966,67,False
2019,MT,928968,1845,False
2019,MT,928971,249,False
2019,MT,928972,8104,False
2019,MT,928984,230,False
2019,MT,928986,819,False
2019,MT,928993,351,False
2019,MT,928998,6257,True
2019,MT,929002,8,False
2019,MT,929013,2285,False
2019,MT,929017,1179,False
2019,MT,929018,72,False
2019,MT,929027,40,False
2019,MT,929028,30,False
2019,MT,929031,508,False
2019,MT,929043,8974,False
2019,MT,929048,483,True
2019,MT,929058,6,False
2019,MT,929081,1626,True
2019,MT,929091,155,False
2019,MT,929094,73,False
2019,MT,929106,1409,True
2019,MT,929125,174,False
2019,MT,929127,1328,False
2019,MT,929130,273,False
2019,MT,929135,105,False
2019,MT,929141,262,False
2019,MT,929148,29,False
2019,MT,929157,630,True
2019,MT,929159,20,False
2019,MT,929161,45,False
2019,MT,929167,106,False
2019,MT,929169,144,False
2019,MT,929174,592,False
2019,MT,929179,1709,False
2019,MT,929181,381,False
2019,MT,929186,48,False
2019,NH,937475,352,False
2019,NH,937486,4501,True
2019,NH,937492,554,True
2019,NH,937495,322,True
2019,NH,937502,209,False
2019,NH,937509,4624,True
2019,NH,937516,517,True
2019,NH,937517,3316,True
2019,NH,937526,444,True
2019,NH,937532,924,True
2019,NH,937537,432,False
2019,NH,937566,2486,False
2019,NH,937567,205,False
2019,NH,937569,394,True
2019,NH,937571,1118,True
2019,NH,937572,243,False
2019,NH,937580,1173,False
2019,NH,937581,551,False
2019,NH,937582,154,True
2019,NH,937583,654,True
2019,NH,937584,1247,True
2019,NH,937586,1322,True
2019,NH,937588,3519,True
2019,NH,937599,1683,False
2019,NH,937602,1344,False
2019,NH,937620,2349,True
2019,NH,937636,400,False
2019,NH,937650,2580,False
2019,NH,937653,4252,False
2019,NH,937655,99,False
2019,NH,937661,735,True
2019,NH,937663,1599,False
2019,NH,937669,408,False
2019,NH,937674,414,True
2019,NH,937681,425,False
2019,NH,937688,58,False
2019,NH,937696,1024,False
2019,NH,937758,675,False
2019,NJ,940943,709,True
2019,NJ,941060,194,False
2019,NJ,941063,2039,False
2019,NJ,941067,335,False
2019,NJ,941109,8843,True
2019,NJ,941115,307,False
2019,NJ,941126,93,False
2019,NJ,941149,2367,True
2019,NJ,941155,1122,True
2019,NJ,941188,275,True
2019,NJ,941189,8999,True
2019,NJ,941192,592,True
2019,NJ,941214,4416,True
2019,NJ,941230,462,False
2019,NJ,941234,223,False
2019,NJ,941246,380,False
2019,NJ,941249,2095,False
2019,NJ,941255,6354,True
2019,NJ,941257,3184,True
2019,NJ,941266,5649,True
2019,NJ,941276,247,False
2019,NJ,941277,3181,True
2019,NJ,941281,289,False
2019,NJ,941288,608,True
2019,NJ,941290,1427,False
2019,NJ,941301,190,False
2019,NJ,941303,1187,False
2019,NJ,941315,3627,True
2019,NJ,941318,3020,False
2019,NJ,941320,6445,True
2019,NJ,941336,192,False
2019,NJ,941338,232,False
2019,NJ,941390,644,True
2019,NJ,941401,417,False
2019,NJ,941410,2235,True
2019,NJ,941412,2084,True
2019,NJ,941426,6044,True
2019,NJ,941455,190,True
2019,NJ,941463,1552,False
2019,NJ,941479,517,True
2019,NJ,941480,613,True
2019,NJ,941499,295,False
2019,NJ,941505,1227,True
2019,NJ,941518,4438,False
2019,NJ,941532,7271,True
2019,NJ,941541,298,False
2019,NJ,941559,1608,True
2019,NJ,941564,1671,True
2019,NJ,941568,1189,True
2019,NJ,941572,279,True
2019,NJ,941575,2393,True
2019,NJ,941579,461,False
2019,NJ,941586,2561,True
2019,NJ,941593,149,False
2019,NJ,941611,2374,True
2019,NJ,941617,384,True
2019,NJ,941619,6857,False
2019,NJ,941631,196,False
2019,NJ,941632,340,False
2019,NJ,941636,316,True
2019,NJ,941637,288,False
2019,NJ,941645,1687,False
2019,NJ,941649,3614,True
2019,NJ,941655,15783,True
2019,NJ,941660,596,False
2019,NJ,941673,3159,False
2019,NJ,941692,2085,True
2019,NJ,941694,704,True
2019,NJ,941706,3379,True
2019,NJ,941718,374,False
2019,NJ,941730,4937,True
2019,NJ,941732,13762,False
2019,NJ,941734,210,False
2019,NJ,941741,2070,True
2019,NM,942802,16827,False
2019,NM,942809,6006,True
2019,NM,942827,3937,False
2019,NM,942866,3018,True
2019,NM,942876,3817,True
2019,NM,942877,3188,False
2019,NM,942880,5598,False
2019,NM,942886,471,False
2019,NM,942888,8179,True
2019,NM,942889,1297,False
2019,NM,942891,539,False
2019,NM,942892,5276,True
2019,NM,942893,96,False
2019,NM,942894,1019,True
2019,NM,942899,3728,False
2019,NM,942902,10815,False
2019,NM,942904,309,False
2019,NM,942906,11409,True
2019,NM,942911,9887,True
2019,NM,942912,137,False
2019,NM,942916,302,False
2019,NM,942922,316,False
2019,NM,942927,3662,False
2019,NM,942928,8511,True
2019,NM,942932,3704,False
2019,NM,942933,360,False
2019,NM,942935,114,False
2019,NM,942938,411,False
2019,NM,942940,2469,False
2019,NM,942946,1937,True
2019,NM,942948,2817,True
2019,NM,942953,10008,True
2019,NM,942955,2023,False
2019,NM,942961,140,False
2019,NM,942963,339,False
2019,NM,942965,571,False
2019,NM,942966,1326,True
2019,NV,943382,3196,False
2019,NV,943393,901,False
2019,NY,945861,2755,False
2019,NY,945862,1799,False
2019,NY,945866,1439,True
2019,NY,945867,1740,False
2019,NY,945868,1307,False
2019,NY,945870,2079,False
2019,NY,945871,1592,True
2019,NY,945872,1139,False
2019,NY,945873,2752,False
2019,NY,945881,1051,False
2019,NY,946182,153,False
2019,NY,946183,1929,False
2019,NY,946184,1064,False
2019,NY,946186,1354,True
2019,NY,946187,8925,True
2019,NY,946188,1898,False
2019,NY,946189,1607,False
2019,NY,946190,830,False
2019,NY,946193,1666,False
2019,NY,946194,1229,False
2019,NY,946197,2883,False
2019,NY,946208,1278,False
2019,NY,946210,4164,True
2019,NY,946212,1004,False
2019,NY,946215,4602,False
2019,NY,946216,5520,False
2019,NY,946217,4144,False
2019,NY,946220,1590,True
2019,NY,946221,5992,True
2019,NY,946223,2911,False
2019,NY,946226,1910,False
2019,NY,946229,1044,False
2019,NY,946235,4583,False
2019,NY,946236,2886,False
2019,NY,946240,5433,True
2019,NY,946242,915,False
2019,NY,946246,19356,True
2019,NY,946250,3583,False
2019,NY,946252,3387,False
2019,NY,946259,3065,True
2019,NY,946262,944,False
2019,NY,946264,808,False
2019,NY,946268,2183,False
2019,NY,946270,3548,True
2019,NY,946272,1347,False
2019,NY,946274,1299,False
2019,NY,946276,1353,False
2019,NY,946278,3233,False
2019,NY,946281,1479,False
2019,NY,946282,1449,False
2019,NY,946284,7427,True
2019,NY,946286,3565,False
2019,NY,946289,2897,False
2019,NY,946293,1046,False
2019,NY,946295,2143,False
2019,NY,946296,1545,True
2019,NY,946298,1724,False
2019,NY,946299,1751,False
2019,NY,946300,1051,True
2019,NY,946302,1911,False
2019,NY,946306,4456,True
2019,NY,946309,1244,False
2019,NY,946312,1251,False
2019,NY,946313,813,False
2019,NY,946315,1898,False
2019,NY,946318,6253,True
2019,NY,946325,1211,False
2019,NY,946326,4698,True
2019,NY,946328,3189,True
2019,NY,946329,2376,False
2019,NY,946334,1455,True
2019,NY,946338,2476,False
2019,NY,946339,1781,False
2019,NY,946341,2892,False
2019,NY,946345,1480,False
2019,NY,946348,2020,True
2019,NY,946350,1777,False
2019,NY,946352,4064,True
2019,NY,946355,3785,False
2019,NY,946357,7008,True
2019,NY,946361,1002,False
2019,NY,946363,3162,False
2019,NY,946365,1682,False
2019,NY,946370,1393,False
2019,NY,946376,406,False
2019,NY,946377,574,False
2019,NY,946379,1619,True
2019,NY,946381,6038,False
2019,NY,946382,1025,False
2019,NY,946383,3756,False
2019,NY,946390,3698,True
2019,NY,946392,5904,True
2019,NY,946393,1178,True
2019,NY,946394,1356,False
2019,NY,946395,5736,False
2019,NY,946398,1462,False
2019,NY,946400,1355,True
2019,NY,946409,2020,False
2019,NY,946412,1533,False
2019,NY,946413,6820,True
2019,NY,946417,4845,False
2019,NY,946419,3445,False
2019,NY,946423,983,False
2019,NY,946426,4033,False
2019,NY,946427,1495,False
2019,NY,946428,874,False
2019,NY,946429,2180,True
2019,NY,946436,1178,False
2019,NY,946437,2872,True
2019,NY,946439,1525,False
2019,NY,946440,1189,False
2019,NY,946442,1081,False
2019,NY,946443,6649,False
2019,NY,946444,10949,False
2019,NY,946450,1006,False
2019,NY,946452,1708,False
2019,NY,946456,4814,False
2019,NY,946459,8266,True
2019,NY,946460,3552,False
2019,NY,946466,1386,False
2019,NY,946474,3562,False
2019,NY,946475,7770,True
2019,NY,946479,8040,True
2019,NY,946481,1126,False
2019,NY,946484,3889,True
2019,NY,946486,5191,True
2019,NY,946487,1756,True
2019,NY,946490,4428,True
2019,NY,946493,1407,False
2019,NY,946494,1032,False
2019,NY,946496,1919,False
2019,NY,946498,2185,True
2019,NY,946500,1113,False
2019,NY,946501,1666,True
2019,NY,946502,4154,False
2019,NY,946505,2340,False
2019,NY,946508,4561,False
2019,NY,946515,3731,False
2019,NY,946517,2229,False
2019,NY,946518,3554,False
2019,NY,946525,4797,False
2019,NY,946527,3777,True
2019,NY,946531,2456,False
2019,NY,946532,1667,True
2019,NY,946533,1299,False
2019,NY,946535,3109,True
2019,NY,946538,1127,False
2019,NY,946540,6687,False
2019,NY,946546,1925,True
2019,NY,946550,2355,False
2019,NY,946551,5678,True
2019,NY,946552,5654,False
2019,NY,946554,1158,False
2019,NY,946555,2358,False
2019,NY,946558,1233,True
2019,NY,946560,1240,False
2019,NY,946561,962,False
2019,NY,946562,7106,True
2019,NY,946563,1995,False
2019,NY,946564,1625,False
2019,NY,946565,5934,True
2019,NY,946568,1103,False
2019,NY,946569,7167,True
2019,NY,946570,448,False
2019,NY,946573,1560,False
2019,NY,946574,4598,False
2019,NY,946576,3884,True
2019,NY,946578,1343,False
2019,NY,946580,2791,False
2019,NY,946583,928,False
2019,NY,946586,4215,True
2019,NY,946587,2408,True
2019,NY,946588,2345,False
2019,NY,946589,1685,False
2019,NY,946592,4220,False
2019,NY,946596,1625,False
2019,NY,946599,744,False
2019,NY,946600,1891,False
2019,NY,946601,2196,False
2019,NY,946602,7004,True
2019,NY,946603,2661,True
2019,NY,946604,8619,True
2019,NY,946609,1571,False
2019,NY,946611,5373,True
2019,NY,946614,2143,False
2019,NY,946615,9817,True
2019,NY,946616,8999,True
2019,NY,946617,784,False
2019,NY,946622,2848,False
2019,NY,946623,112,False
2019,NY,946624,3715,True
2019,NY,946627,4239,True
2019,NY,946630,2859,True
2019,NY,946638,547,False
2019,NY,946644,708,False
2019,NY,946645,8067,True
2019,NY,946646,2508,False
2019,NY,946650,2210,True
2019,NY,946654,945399,False
2019,NY,946657,2152,False
2019,NY,946658,1198,False
2019,NY,946663,7015,False
2019,NY,946665,3592,False
2019,NY,946670,5544,True
2019,NY,946673,1107,True
2019,NY,946674,8626,True
2019,NY,946675,3445,True
2019,NY,946676,1392,False
2019,NY,946680,1771,False
2019,NY,946681,1023,False
2019,NY,946682,694,False
2019,NY,946683,2996,True
2019,NY,946685,823,False
2019,NY,946690,1638,False
2019,NY,946691,2134,False
2019,NY,946692,1695,False
2019,NY,946694,1303,True
2019,NY,946697,4658,True
2019,NY,946700,5025,True
2019,NY,946701,3674,False
2019,NY,946704,2078,True
2019,NY,946705,176,False
2019,NY,946709,1886,True
2019,NY,946713,7501,True
2019,NY,946715,719,False
2019,NY,946718,3312,True
2019,NY,946720,4524,False
2019,NY,946722,1454,False
2019,NY,946723,846,False
2019,NY,946724,1906,False
2019,NY,946725,1517,False
2019,NY,946726,1830,False
2019,NY,946727,5133,True
2019,NY,946731,5633,True
2019,NY,946734,5152,True
2019,NY,946735,1827,False
2019,NY,946743,2499,True
2019,NY,946745,5453,True
2019,NY,946746,1004,False
2019,NY,946747,1330,False
2019,NY,946751,1097,False
2019,NY,946754,3334,True
2019,NY,946758,1838,False
2019,NY,946760,948,False
2019,NY,946762,822,False
2019,NY,946765,1222,False
2019,NY,946772,5419,True
2019,NY,946773,26204,False
2019,NY,946775,3098,True
2019,NY,946776,5289,True
2019,NY,946778,433,False
2019,NY,946779,1977,False
2019,NY,946781,253,False
2019,NY,946784,1299,True
2019,NY,946785,5310,False
2019,NY,946788,813,False
2019,NY,946789,13303,True
2019,NY,946792,1214,True
2019,NY,946794,1597,False
2019,NY,946797,6317,True
2019,NY,946803,1808,False
2019,NY,946805,9505,True
2019,NY,946809,1602,False
2019,NY,946812,2434,False
2019,NY,946813,2643,True
2019,NY,946814,2251,True
2019,NY,946815,1263,True
2019,NY,946820,9250,False
2019,NY,946821,1335,False
2019,NY,946824,1969,False
2019,NY,946826,1086,False
2019,NY,946827,1079,False
2019,NY,946828,1357,False
2019,NY,946830,1346,True
2019,NY,946833,1080,False
2019,NY,946834,1478,False
2019,NY,946836,3076,True
2019,NY,946837,4889,False
2019,NY,946842,1046,False
2019,NY,946847,1361,False
2019,NY,946849,3584,True
2019,NY,946853,1028,False
2019,NY,946857,2692,False
2019,NY,946858,1102,False
2019,NY,946862,1475,False
2019,NY,946864,3142,True
2019,NY,946866,6365,False
2019,NY,946867,20167,False
2019,NY,946868,1554,False
2019,NY,946873,1756,True
2019,NY,946875,1044,False
2019,NY,946876,4037,False
2019,NY,946877,1068,False
2019,NY,946886,6898,True
2019,NY,946887,9990,True
2019,NY,946889,2049,False
2019,NY,946890,1115,False
2019,NY,946892,1499,False
2019,NY,946894,4459,True
2019,NY,946896,3239,True
2019,NY,946897,4405,True
2019,NY,946898,1150,False
2019,NY,946902,2966,True
2019,NY,946905,856,False
2019,NY,946907,4076,True
2019,NY,946911,1249,False
2019,NY,946912,1080,False
2019,NY,946913,1551,True
2019,NY,946914,1973,False
2019,NY,946915,8398,False
2019,NY,946920,1535,True
2019,NY,946924,4556,True
2019,NY,946929,6632,True
2019,NY,946931,1087,False
2019,NY,946944,3176,False
2019,NY,946946,1402,False
2019,NY,946948,1124,True
2019,NY,946949,9961,True
2019,NY,946952,1158,False
2019,NY,946954,292,True
2019,NY,946958,359,True
2019,NY,946962,726,False
2019,OH,949559,20223,False
2019,OH,949560,3047,True
2019,OH,949564,3875,True
2019,OH,949567,1174,True
2019,OH,949568,2417,True
2019,OH,949571,6398,True
2019,OH,949574,2862,True
2019,OH,949575,3874,True
2019,OH,949579,7126,True
2019,OH,949581,1324,True
2019,OH,949585,8756,True
2019,OH,949586,8103,True
2019,OH,949589,2162,True
2019,OH,949590,1957,False
2019,OH,949592,5285,True
2019,OH,949596,4880,True
2019,OH,949597,13298,True
2019,OH,949605,2786,True
2019,OH,949612,6086,True
2019,OH,949613,5092,False
2019,OH,949622,3642,False
2019,OH,949623,2463,True
2019,OH,949627,3648,True
2019,OH,949636,2437,True
2019,OH,949638,7808,True
2019,OH,949639,5222,False
2019,OH,949644,3779,True
2019,OH,949646,2031,True
2019,OH,949651,3322,True
2019,OH,949652,3488,True
2019,OH,949656,4215,True
2019,OH,949659,3814,True
2019,OH,949662,4299,True
2019,OH,949663,6836,True
2019,OH,949665,5262,True
2019,OH,949677,4348,True
2019,OH,949679,1626,True
2019,OH,949687,2758,True
2019,OH,949689,2091,True
2019,OH,949693,10458,True
2019,OH,949694,2446,True
2019,OH,949697,2280,True
2019,OH,949698,1636,True
2019,OH,949702,3325,True
2019,OH,949703,5105,True
2019,OH,949708,21643,True
2019,OH,949715,5366,True
2019,OH,949717,2387,True
2019,OH,949718,2612,True
2019,OH,949719,21641,False
2019,OH,949721,4241,True
2019,OH,949722,5935,True
2019,OH,949723,1865,True
2019,OH,949724,2945,True
2019,OH,949725,3086,True
2019,OH,949733,14794,True
2019,OH,949737,3562,True
2019,OH,949741,7926,True
2019,OH,949743,9841,True
2019,OH,949744,1922,True
2019,OH,949751,1175,True
2019,OH,949767,692,True
2019,OH,949771,2462,False
2019,OH,949774,1964,True
2019,OH,949780,7778,True
2019,OH,949781,6480,True
2019,OH,949795,2444,True
2019,OH,949799,498,False
2019,OH,949804,2401,True
2019,OH,949806,2424,True
2019,OH,949814,1725,True
2019,OH,949815,1123,True
2019,OH,949816,1704,False
2019,OH,949817,1232,True
2019,OH,949819,993,True
2019,OH,949831,866,True
2019,OH,949839,15790,False
2019,OH,949845,634,False
2019,OH,949851,1322,False
2019,OH,949858,2269,True
2019,OH,949863,2799,True
2019,OH,949865,8173,True
2019,OH,949886,3409,False
2019,OH,949890,4589,True
2019,OH,949893,1101,True
2019,OH,949894,732,True
2019,OH,949903,20322,False
2019,OH,949904,1524,False
2019,OH,949908,1815,True
2019,OH,949912,1480,True
2019,OH,949914,1939,False
2019,OH,949915,1926,False
2019,OH,949920,3732,False
2019,OH,949922,3162,True
2019,OH,949923,7522,True
2019,OH,949924,5761,True
2019,OH,949925,4839,True
2019,OH,949927,15752,False
2019,OH,949928,15729,True
2019,OH,949940,1237,True
2019,OH,949941,1039,True
2019,OH,949943,2846,True
2019,OH,949945,2754,True
2019,OH,949948,1903,True
2019,OH,949959,7298,True
2019,OH,949964,7640,False
2019,OH,949968,2087,True
2019,OH,949990,1196,True
2019,OH,949993,2208,False
2019,OH,949998,1079,True
2019,OH,950011,1167,False
2019,OH,950013,3011,True
2019,OH,950014,1743,False
2019,OH,950017,1612,False
2019,OH,950025,4171,True
2019,OH,950029,3938,True
2019,OH,950037,4326,True
2019,OH,950038,3788,False
2019,OH,950042,1504,False
2019,OH,950044,3007,False
2019,OH,950054,2197,True
2019,OH,950072,1971,True
2019,OH,950076,2292,True
2019,OH,950077,2325,True
2019,OH,950085,983,False
2019,OH,950087,1227,True
2019,OH,950097,3850,True
2019,OH,950108,1842,True
2019,OH,950123,732,False
2019,OH,950127,2253,True
2019,OH,950131,3912,True
2019,OH,950138,2960,True
2019,OH,950139,1727,True
2019,OH,950142,1418,True
2019,OH,950143,1206,True
2019,OH,950145,1572,True
2019,OH,950146,1809,True
2019,OH,950147,1079,True
2019,OH,950156,439,False
2019,OH,950158,583,False
2019,OH,950160,652,False
2019,OH,950161,500,False
2019,OH,950162,1500,True
2019,OH,950163,419,False
2019,OH,950165,571,False
2019,OH,950168,2399,False
2019,OH,950178,2146,True
2019,OH,950204,2027,True
2019,OH,950205,1475,True
2019,OH,950207,3544,True
2019,OH,950209,2858,True
2019,OH,950211,1794,True
2019,OH,950214,1862,True
2019,OH,950215,855,False
2019,OH,950216,4834,True
2019,OH,950217,6174,True
2019,OH,950219,1409,False
2019,OH,950220,1380,True
2019,OH,950222,2006,True
2019,OH,950228,4078,True
2019,OH,950229,4586,True
2019,OH,950234,4098,True
2019,OH,950242,670,False
2019,OH,950243,2668,True
2019,OH,950245,1734,True
2019,OH,950246,1162,True
2019,OH,950251,1177,True
2019,OH,950257,576,True
2019,OH,950262,830,False
2019,OH,950283,1436,False
2019,OH,950284,1433,False
2019,OH,950296,1202,True
2019,OH,950362,2307,False
2019,OH,950364,5543,True
2019,OH,950367,3300,False
2019,OH,950380,2853,True
2019,OH,950382,3290,True
2019,OH,950389,606,False
2019,OH,950391,835,False
2019,OH,950392,2057,True
2019,OH,950396,1724,False
2019,OH,950398,4807,True
2019,OK,951071,335,False
2019,OK,951100,160,False
2019,OK,951104,6050,False
2019,OK,951109,377,False
2019,OK,951126,294,False
2019,OK,951135,566,False
2019,OK,951145,1554,False
2019,OK,951149,17915,True
2019,OK,951193,1192,False
2019,OK,951201,396,False
2019,OK,951223,2783,False
2019,OK,951231,274,False
2019,OK,951237,615,False
2019,OK,951271,3718,False
2019,OK,951277,24403,True
2019,OK,951299,103,False
2019,OK,951304,155,False
2019,OK,951311,866,False
2019,OK,951331,237,False
2019,OK,951369,915,False
2019,OK,951373,702,False
2019,OK,951376,253,False
2019,OK,951399,11965,True
2019,OK,951427,306,False
2019,OK,951440,143,False
2019,OK,951459,270,False
2019,OK,951504,166,False
2019,OK,951511,24355,True
2019,OK,951521,572,False
2019,OK,951531,10742,True
2019,OK,951560,168,False
2019,OK,951613,4749,False
2019,OK,951661,3969,False
2019,OK,951714,1518,True
2019,OK,951744,432,False
2019,OK,951752,231,False
2019,OK,951756,880,False
2019,OK,951774,2346,False
2019,OK,951836,105,False
2019,OR,952104,895,False
2019,OR,952105,2303,False
2019,OR,952109,20003,False
2019,OR,952127,476,False
2019,OR,952133,3062,False
2019,OR,952138,9238,True
2019,OR,952149,2725,False
2019,OR,952151,1851,True
2019,OR,952154,2674,True
2019,OR,952159,17367,False
2019,OR,952163,1614,False
2019,OR,952168,2367,False
2019,OR,952173,4609,False
2019,OR,952174,730,False
2019,OR,952175,949,False
2019,OR,952180,1238,False
2019,OR,952181,6505,False
2019,OR,952190,2732,True
2019,OR,952193,682,False
