,district_id,state_code,size,locale,num_students,cost_18,cost_19,bw_per_student,pct_bwps_increase,state_network_natl_analysis,cost_diff,cost_diff_per_student
1081,969846,TX,Small,Rural,1119,1901.33896508123958491424,487.799745887604342280774,8936.5504915102770331,9.0000000000000000,False,-1413.539219193635242633466,-1.263216460405393425052
1082,969859,TX,Small,Town,1361,958.21543499876810402624,523.016205677416898519590,7347.5385745775165320,9.2865540044085231,False,-435.199229321351205506650,-0.319764312506503457389
1083,969869,TX,Small,Town,2983,2520.900000000000000000000,1156.784927266594858236906,3352.3298692591350989,9.8179684880992290,False,-1364.115072733405141763094,-0.457296370343079162509
1084,969878,TX,Small,Town,1768,2631.5300000000000000000000,1041.807995778524877524952,5656.1085972850678733,8.8133484162895928,False,-1589.7220042214751224750480,-0.8991640295370334403139
1085,969880,TX,Small,Rural,834,7958.53791969213384397328,953.422436922675197061004,11990.407673860911,18.7122302158273377,False,-7005.115482769458646912276,-8.399419044088079912365
1086,969883,TX,Small,Suburban,1409,1920.800000000000000000000,357.427528651532614090461,7097.2320794889992903,9.1064584811923350,False,-1563.372471348467385909539,-1.109561725584433914769
1087,969904,TX,Small,Rural,2627,4950.00000000000000000000,411.055427798137812170461,3806.6235249333840883,9.0114198705748002,False,-4538.944572201862187829539,-1.727805318691230372223
1088,969914,TX,Small,Rural,277,6814.01985547477209913488,374.42559779962665643380,3610.1083032490974729,8.3501805054151625,False,-6439.59425767514544270108,-23.24763269918825069567
1089,969915,TX,Small,Town,2066,2700.00000000000000000000,2333.72829973503247408000,4840.2710551790900290,9.0000000000000000,False,-366.27170026496752592000,-0.17728543091237537557
1090,969918,TX,Medium,Suburban,5749,3148.3300000000000000000000,548.515445150930446290461,1739.4329448599756479,9.1565489650373978,False,-2599.8145548490695537095390,-0.4522203087230943735797
1091,969923,TX,Medium,Rural,1338,2278.2500000000000000000000,3106.7700000000000000000000,1494.7683109118086697,3.0568011958146487,False,828.5200000000000000000000,0.6192227204783258594918
1092,969947,TX,Medium,Rural,6551,6875.00000000000000000000,4023.03360353220284048000,1526.4845061822622500,1.00000000000000000000,False,-2851.96639646779715952000,-0.43534825163605513044
1093,969959,TX,Medium,Rural,5464,3947.1600000000000000000000,4483.1270451043110034904610,2196.1932650073206442,5.3228404099560761,False,535.9670451043110034904610,0.0980906012269968893650
1094,969961,TX,Small,Rural,288,3620.0922533104318295064000,4330.8900000000000000000000,1388.8888888888888889,0.48611111111111111112,False,710.7977466895681704936000,2.4680477315610005919917
1095,969963,TX,Small,Rural,880,3497.500000000000000000000,334.135936986053016660461,11363.636363636364,19.0000000000000006,False,-3163.364063013946983339539,-3.594731889788576117431
1096,969964,TX,Small,Rural,468,6286.25217072458731479240,918.787410647256585473888,21367.521367521368,199.4273504273504318,False,-5367.464760077330729318512,-11.468941795037031472903
1097,969971,TX,Small,Rural,526,2943.7200000000000000000000,318.549503243936234880461,19011.406844106464,91.9657794676806090,False,-2625.1704967560637651195390,-4.9908184348974596295048
1098,969983,TX,Small,Rural,244,319.01499786406925270320,314.00000000000000000000,2049.1803278688524590,4.0409836065573770,False,-5.01499786406925270320,-0.02055326993471005206
1099,969992,TX,Medium,Rural,2685,4800.00000000000000000000,715.688076593581464605965,3724.3947858472998138,24.3445065176908752,False,-4084.311923406418535394035,-1.521159003130882136087
1100,969997,TX,Small,Suburban,1107,3285.33560017045713345424,3499.00000000000000000000,4516.7118337850045167,3.9864498644986450,False,213.66439982954286654576,0.19301210463373339345
1101,970014,TX,Medium,Urban,10054,4649.00000000000000000000,5342.46202698849889248000,994.6290033817386115,1.0039785160135270,False,693.46202698849889248000,0.06897374447866509772
1102,970020,TX,Medium,Urban,7290,10042.3200000000000000000000,616.364864350371012990461,1371.7421124828532236,3.9032921810699588,False,-9425.9551356496289870095390,-1.2929979609944621381357
1103,970024,TX,Tiny,Rural,123,2800.00000000000000000000,2500.00000000000000000000,1626.0162601626016260,1.00000000000000000000,False,-300.00000000000000000000,-2.43902439024390243902
1104,970040,TX,Medium,Urban,8705,3648.541404666986515596560,1698.264764282838833672804,1148.7650775416427341,9.4618035611717404,False,-1950.276640384147681923756,-0.224040969601854989308
1105,970042,TX,Medium,Rural,4038,5474.28854193213650742128,1256.620863661585664499756,2476.4735017335314512,19.1386825160970778,False,-4217.667678270550842921524,-1.044494224435500456395
1106,970046,TX,Medium,Rural,5712,6777.3822889057999002333600,1415.033524822926527138716,1750.7002801120448179,31.5922035480859010,False,-5362.3487640828733730946440,-0.9387865483338363748415
1107,970047,TX,Large,Rural,14067,6270.2200000000000000000000,2205.677362339654666250312,710.8836283500390986,9.1670576526622592,False,-4064.5426376603453337496880,-0.2889416817843424563695
1108,970050,TX,Small,Rural,3886,3500.00000000000000000000,3500.00000000000000000000,1286.6700977869274318,4.1672671127123006,False,0E-20,0E-20
1109,970063,TX,Small,Rural,983,7562.2493001562523721911200,459.16886065609706008800,1017.2939979654120041,1.0590030518819939,False,-7103.0804395001553121031200,-7.2259210981690288017326
1110,970066,TX,Medium,Town,3689,3700.00000000000000000000,861.792727952969095920097,2710.7617240444564923,2.3161651757477184,False,-2838.207272047030904079903,-0.769370363796972324229
1111,970072,TX,Small,Rural,793,2300.00000000000000000000,949.542556930073658486654,12610.340479192938,19.8575031525851195,False,-1350.457443069926341513346,-1.702972815977208501278
1112,970075,TX,Tiny,Rural,183,663.52692937484601300328,351.590628684031809459917,54644.808743169399,477.1420765027322413,False,-311.936300690814203543363,-1.704569949130132259800
1113,970093,TX,Small,Town,1237,3875.00000000000000000000,3677.500000000000000000000,1212.6111560226354082,4.0000000000000000,False,-197.500000000000000000000,-0.159660468876313662086
1114,970102,TX,Medium,Town,4358,3326.4300000000000000000000,487.270447028658007460461,2294.6305644791188619,9.0000000000000000,False,-2839.1595529713419925395390,-0.6514822287680913245846
1115,970113,TX,Small,Rural,873,5000.00000000000000000000,3000.00000000000000000000,1145.4753722794959908,8.4501718213058419,False,-2000.00000000000000000000,-2.29095074455899198167
1116,970117,TX,Tiny,Rural,528,1850.00000000000000000000,1600.00000000000000000000,1893.9393939393939394,1.2840909090909091,False,-250.00000000000000000000,-0.47348484848484848485
1117,970119,TX,Small,Rural,685,3107.1500000000000000000000,325.550189585734450480461,14598.540145985401,31.4574209245742082,False,-2781.5998104142655495195390,-4.0607296502398037219263
1118,970120,TX,Large,Suburban,13093,4900.00000000000000000000,6650.00000000000000000000,763.7668983426258306,4.2096540135950508,False,1750.00000000000000000000,0.13365920720995952035
1119,970123,TX,Small,Rural,529,4000.00000000000000000000,318.681591665479597570461,18903.591682419660,25.8431001890359172,False,-3681.318408334520402429539,-6.959014004413082046181
1120,970140,TX,Tiny,Rural,218,1297.00000000000000000000,895.129605814320375571116,45871.559633027523,191.6605504587155966,False,-401.870394185679624428884,-1.843442175163668001967
1121,970141,TX,Medium,Town,4750,1299.00000000000000000000,1323.998291825787990867850,2105.2631578947368421,9.0442105263157895,False,24.998291825787990867850,0.005262798279113261235
1122,970144,TX,Medium,Suburban,4534,1797.8800000000000000000000,3263.31703769967382608000,2205.5580061755624173,9.0441111601235112,False,1465.4370376996738260800000,0.3232106391044715099427
1123,970146,TX,Small,Rural,1589,5667.600000000000000000000,365.352833944134367500461,6293.2662051604782882,13.2143906020558003,False,-5302.247166055865632499539,-3.336845290154729787602
1124,970154,TX,Small,Town,2080,3900.00000000000000000000,627.646927119050072829005,4807.6923076923076923,9.2740384615384615,False,-3272.353072880949927170995,-1.573246669654302849601
1125,970163,TX,Small,Rural,1108,3967.2898357078377688092595,3870.39938009936642509254,1805.0541516245487365,1.0379061371841155,False,-96.8904556084713437167195,-0.0874462595744326206830
1126,970164,TX,Medium,Rural,6873,2944.600000000000000000000,5441.2500000000000000000000,1454.9687181725592900,9.4073912410883166,False,2496.6500000000000000000000,0.3632547650225520151317
1127,970167,TX,Tiny,Rural,191,1891.6700000000000000000000,2380.00000000000000000000,1047.1204188481675393,0.82198952879581151851,False,488.3300000000000000000000,2.5567015706806282722513
1128,970169,TX,Small,Rural,940,1624.2577995301487862130500,1971.8292743607463718035100,1595.7446808510638298,2.6702127659574468,False,347.5714748305975855904600,0.3697568881176570059473
