,district_id,state_code,name,num_students,locale,size,meeting_2018_goal_oversub,fy18_ia_bw_mbps_total,fy17_ia_bw_mbps_total,fy18_ia_bandwidth_per_student_kbps,fy17_ia_bandwidth_per_student_kbps,fy18_hierarchy_ia_connect_category,fy17_hierarchy_ia_connect_category
4244,970031,TX,Sivells Bend Independent School District,81,Rural,Tiny,True,10000,10000,123457,149254,Fiber,Fiber
4245,970034,TX,Slidell Independent School District,253,Rural,Tiny,True,10000,10000,39526,69444,Fiber,Fiber
4246,970036,TX,Smithville Independent School District,1759,Town,Small,True,2000,2000,1137,1119,Fiber,Fiber
4247,970040,TX,South San Antonio Independent School District,8705,Urban,Medium,True,10000,1000,1149,110,Fiber,Fiber
4248,970042,TX,Somerset Independent School District,4038,Rural,Medium,True,10000,500,2476,123,Fiber,Fiber
4249,970043,TX,Somerville Independent School District,459,Rural,Small,True,1000,1000,2179,1988,Fiber,Fiber
4250,970044,TX,Sonora Independent School District,834,Town,Small,True,2000,1000,2398,1205,Fiber,Fiber
4251,970046,TX,Southside Independent School District,5712,Rural,Medium,True,10000,300,1751,54,Fiber,Fiber
4252,970047,TX,Southwest Independent School District,14067,Rural,Large,True,10000,1000,711,70,Fiber,Fiber
4253,970048,TX,Spearman Independent School District,855,Town,Small,True,1000,1000,1170,1133,Fiber,Fiber
4254,970050,TX,Splendora Independent School District,3886,Rural,Small,True,5000,1000,1287,249,Fiber,Fiber
4255,970052,TX,Spring Creek Isd,103,Rural,Tiny,True,250,250,2427,2475,Fiber,Fiber
4256,970062,TX,Stamford Independent School District,659,Town,Small,True,2000,2000,3035,3035,Fiber,Fiber
4257,970063,TX,Stanton Independent School District,983,Rural,Small,True,1000,500,1017,494,Fiber,Fiber
4258,970066,TX,Stephenville Independent School District,3689,Town,Medium,True,10000,3000,2711,817,Fiber,Fiber
4259,970068,TX,Sterling City Independent School District,291,Rural,Small,True,2000,1000,6873,3058,Fiber,Fiber
4260,970072,TX,Stockdale Independent School District,793,Rural,Small,True,10000,500,12610,605,Fiber,Fiber
4261,970073,TX,Stratford Independent School District,580,Rural,Small,True,1000,1000,1724,1730,Fiber,Fiber
4262,970075,TX,Strawn Independent School District,183,Rural,Tiny,True,10000,20,54645,114,Fiber,Fixed Wireless
4263,970090,TX,Tatum Independent School District,1678,Rural,Small,True,10000,10000,5959,5828,Fiber,Fiber
4264,970093,TX,Teague Independent School District,1237,Town,Small,True,1500,300,1213,243,Fiber,Fiber
4265,970095,TX,Temple Independent School District,8081,Urban,Medium,True,6000,5000,742,620,Fiber,Fiber
4266,970098,TX,Terlingua Common School District,106,Rural,Tiny,True,1000,100,9434,1163,Fiber,Fiber
4267,970101,TX,Terrell County School District,146,Rural,Tiny,True,1000,200,6849,1342,Fiber,Fiber
4268,970102,TX,Terrell Independent School District,4358,Town,Medium,True,10000,1000,2295,229,Fiber,Fiber
4269,970105,TX,Texhoma Independent School District,188,Rural,Tiny,True,500,500,2660,4854,Fiber,Fiber
4270,970106,TX,Texline Independent School District,175,Rural,Tiny,True,250,250,1429,1515,Fiber,Fiber
4271,970111,TX,Three Way Independent School District,120,Rural,Tiny,True,10000,200,83333,1408,Fiber,Fixed Wireless
4272,970113,TX,Tidehaven Isd,873,Rural,Small,True,1000,100,1145,121,Fiber,Fiber
4273,970116,TX,Timpson Independent School District,628,Rural,Small,True,1100,1100,1752,1025,Fiber,Fiber
4274,970117,TX,Tioga Independent School District,528,Rural,Tiny,True,1000,500,1894,829,Fiber,Fiber
4275,970118,TX,Tolar Independent School District,791,Rural,Small,True,10000,10000,12642,12674,Fiber,Fiber
4276,970119,TX,Tom Bean Independent School District,685,Rural,Small,True,10000,300,14599,450,Fiber,Fiber
4277,970120,TX,Tomball Independent School District,13093,Suburban,Large,True,10000,2000,764,147,Fiber,Fiber
4278,970122,TX,Trent Independent School District,196,Rural,Tiny,True,1000,1000,5102,6061,Fiber,Fiber
4279,970123,TX,Trenton Independent School District,529,Rural,Small,True,10000,400,18904,704,Fiber,Fiber
4280,970133,TX,Tyler Independent School District,18030,Urban,Large,True,20000,20000,1109,1120,Fiber,Fiber
4281,970135,TX,Union Grove School District,760,Rural,Small,True,10000,10000,13158,13514,Fiber,Fiber
4282,970140,TX,Utopia Independent School District,218,Rural,Tiny,True,10000,50,45872,238,Fiber,Fiber
4283,970141,TX,Uvalde Consolidated Independent School District,4750,Town,Medium,True,10000,1000,2105,210,Fiber,Fiber
4284,970142,TX,Valentine Independent School,46,Rural,Tiny,True,1000,100,21739,2174,Fiber,Fiber
4285,970144,TX,Valley View Independent School District,4534,Suburban,Medium,True,10000,1000,2206,220,Fiber,Fiber
4286,970145,TX,Valley View Independent School District,786,Rural,Small,True,1000,1000,1272,1238,Fiber,Fiber
4287,970146,TX,Van Alstyne Independent School District,1589,Rural,Small,True,10000,750,6293,443,Fiber,Fiber
4288,970154,TX,Venus Independent School District,2080,Town,Small,True,10000,1000,4808,468,Fiber,Fiber
4289,970155,TX,Veribest Independent School District,272,Rural,Small,True,2000,1000,7353,3676,Fiber,Fiber
4290,970156,TX,Vernon Independent School District,1978,Town,Small,True,2000,2000,1011,993,Fiber,Fiber
4291,970163,TX,Wall Independent School District,1108,Rural,Small,True,2000,1000,1805,886,Fiber,Fiber
4292,970164,TX,Waller Independent School District,6873,Rural,Medium,True,10000,1000,1455,140,Fiber,Fiber
4293,970166,TX,Walnut Bend Isd,74,Rural,Tiny,True,200,200,2703,2532,Fixed Wireless,Fixed Wireless
4294,970167,TX,Walnut Springs Independent School District,191,Rural,Tiny,True,200,100,1047,575,Fiber,Fiber
4295,970169,TX,Waskom Independent School District,940,Rural,Small,True,1500,400,1596,435,Fiber,Fiber
4296,970170,TX,Water Valley Independent School District,335,Rural,Small,True,2000,1000,5970,3003,Fiber,Fiber
4297,970172,TX,Weatherford Independent School District,8021,Town,Medium,True,10000,2000,1247,246,Fiber,Fiber
4298,970177,TX,Wellman-Union Cisd,280,Rural,Tiny,True,500,100,1786,435,Fiber,Fiber
4299,970182,TX,West Hardin CCISD,561,Rural,Small,True,1000,1000,1783,1773,Fiber,Fiber
4300,970185,TX,West Orange-Cove Consolidated School District,2180,Suburban,Small,True,3000,1000,1376,471,Fiber,Fiber
4301,970190,TX,Westbrook Independent School District,272,Rural,Tiny,True,1000,1000,3676,3891,Fiber,Fiber
4302,970194,TX,Westphalia Independent School District,156,Rural,Tiny,True,200,100,1282,641,Fixed Wireless,Fixed Wireless
4303,970199,TX,White Deer Independent School District,366,Rural,Small,True,500,500,1366,1650,Fiber,Fiber
4304,970200,TX,White Oak Independent School District,1503,Suburban,Small,True,10000,10000,6653,6464,Fiber,Fiber
4305,970201,TX,White Settlement Independent School District,6796,Rural,Medium,True,10000,5000,1471,724,Fiber,Fiber
4306,970202,TX,Whiteface Consolidated Independent School District,328,Rural,Small,True,1000,1000,3049,2119,Fiber,Fiber
4307,970203,TX,Whitehouse Independent School District,4731,Suburban,Medium,True,10000,10000,2114,2110,Fiber,Fiber
4308,970204,TX,Whitesboro Independent School District,1599,Town,Small,True,10000,500,6254,317,Fiber,Fiber
4309,970210,TX,Wildorado Independent School District,118,Rural,Tiny,True,250,250,2119,2119,Fiber,Fiber
4310,970212,TX,Wills Point Independent School District,2403,Town,Small,True,10000,300,4161,124,Fiber,Fiber
4311,970213,TX,Wilson Independent School District,120,Rural,Tiny,True,500,400,4167,3101,Fiber,Fiber
4312,970216,TX,Wink-Loving Independent School District,418,Rural,Small,True,1000,200,2392,478,Fiber,Fiber
4313,970217,TX,Winnsboro Independent School District,1494,Town,Small,True,10000,10000,6693,6680,Fiber,Fiber
4314,970219,TX,Winona Independent School District,1037,Rural,Small,True,10000,10000,9643,10020,Fiber,Fiber
4315,970220,TX,Winters ISD,575,Town,Small,True,1000,100,1739,184,Fiber,Fiber
4316,970223,TX,Wolfe City Independent School District,661,Rural,Small,True,10000,300,15129,454,Fiber,Fiber
4317,970232,TX,Yorktown Independent School District,515,Rural,Small,True,1000,1000,1942,1949,Fiber,Fiber
4318,970237,TX,Zapata County Independent School District,3561,Town,Medium,True,10000,1000,2808,289,Fiber,Fiber
4319,970239,TX,Zephyr Independent School District,220,Rural,Tiny,True,2000,1000,9091,4608,Fiber,Fiber
4320,970240,TX,Benavides Independent School District,363,Rural,Small,True,1000,500,2755,1374,Fiber,Fiber
4321,972145,UT,Box Elder School District,11555,Suburban,Large,True,10000,10000,865,878,Fiber,Fiber
4322,972199,UT,Daggett County School District,209,Rural,Small,True,1000,1000,4785,4808,Fixed Wireless,Fixed Wireless
4323,972201,UT,Duchesne County School District,5148,Town,Medium,True,10000,10000,1943,1962,Fiber,Fiber
4324,972205,UT,Garfield County School District,982,Rural,Medium,True,1000,1000,1018,1100,Fiber,Fiber
4325,972213,UT,Kane County School District,1262,Town,Medium,True,1000,1000,792,810,Fiber,Fiber
4326,972217,UT,Murray District,6486,Suburban,Medium,True,10000,10000,1542,1540,Fiber,Fiber
4327,972218,UT,Nebo School District,33153,Suburban,Large,True,30000,30000,905,915,Fiber,Fiber
4328,972223,UT,Ogden School District,12249,Urban,Large,True,20000,,1633,,Fiber,None - Error
4329,972224,UT,Park City School District,4885,Town,Medium,True,10000,10000,2047,2104,Fiber,Fiber
4330,972225,UT,Piute County School District,279,Rural,Small,True,1000,1000,3584,3484,Fiber,Fiber
4331,972227,UT,Rich District,497,Rural,Small,True,1000,1000,2012,2033,Fiber,Fiber
4332,972228,UT,Salt Lake City School District,23576,Urban,Large,True,20000,20000,848,880,Fiber,Fiber
4333,972240,UT,Uintah District,6984,Rural,Medium,True,10000,10000,1432,1429,Fiber,Fiber
4334,972241,UT,Wasatch County School District,6774,Town,Medium,True,10000,10000,1476,1680,Fiber,Fiber
4335,972243,UT,Wayne County School District,491,Rural,Small,True,1000,1000,2037,2222,Fiber,Fiber
4336,975467,VA,Albemarle County School District,13790,Rural,Large,True,20000,10000,1450,710,Fiber,Fiber
4337,975486,VA,Alleghany County Schools,2244,Rural,Small,True,4000,4000,1783,1889,Fiber,Fiber
4338,975500,VA,Bath County Public School District,562,Rural,Small,True,622,500,1107,822,Fiber,Fiber
4339,975509,VA,Buena Vista City Schools,959,Rural,Small,True,1000,1000,1043,1054,Fiber,Fiber
4340,975510,VA,Campbell County School District,8020,Suburban,Medium,True,10000,10000,1247,1281,Fiber,Fiber
4341,975511,VA,Caroline County School District,4299,Rural,Small,True,5000,5000,1163,1166,Fiber,Fiber
4342,975516,VA,Charlottesville City School District,4471,Urban,Medium,True,11000,2100,2460,463,Fiber,Fiber
4343,975522,VA,Colonial Heights Pub School District,2837,Suburban,Small,True,3000,3000,1057,1062,Fiber,Fiber
4344,975525,VA,Culpeper County Public Schools,8195,Town,Medium,True,10000,1000,1220,122,Fiber,Fiber
4345,975537,VA,Falls Church City School District,2599,Suburban,Small,True,4000,2000,1539,821,Fiber,Fiber
4346,975548,VA,Franklin County Public Schools,7352,Town,Large,True,10000,1000,1360,137,Fiber,Fiber
4347,975557,VA,Grayson County Public Schools,1511,Rural,Medium,True,2000,500,1324,331,Fiber,Fiber
4348,975564,VA,Harrisonburg City School District,6772,Urban,Medium,True,10000,10000,1477,1751,Fiber,Fiber
4349,975570,VA,Isle Of Wight County School District,5451,Rural,Medium,True,5000,5000,917,909,Fiber,Fiber
4350,975574,VA,Lancaster County School District,1221,Rural,Small,True,5000,1000,4095,792,Fiber,Fiber
4351,975585,VA,Lunenburg County School District,1563,Rural,Small,True,2000,200,1280,128,Fiber,Fiber
4352,975587,VA,Lynchburg City Public Schools,8477,Urban,Large,True,7000,7000,826,840,Fiber,Fiber
4353,975593,VA,Martinsville School District,1928,Town,Small,True,2000,2000,1037,1040,Fiber,Fiber
4354,975599,VA,Nelson Co School District,1898,Rural,Small,True,5000,1000,2634,521,Fiber,Fiber
4355,975614,VA,Patrick County School District,2752,Rural,Medium,True,10040,5000,3648,2054,Fiber,Fiber
4356,975620,VA,Portsmouth Public Schools,13963,Urban,Large,True,10000,10000,716,710,Fiber,Fiber
4357,975621,VA,Powhatan County School District,3602,Rural,Small,True,10000,1000,2776,229,Fiber,Fiber
4358,975624,VA,Prince George County School District,6446,Rural,Medium,True,10000,1000,1551,157,Fiber,Fiber
4359,975633,VA,Roanoke City Public Schools,13677,Urban,Large,True,10000,10000,731,745,Fiber,Fiber
4360,975635,VA,Roanoke County School District,14235,Suburban,Large,True,10000,10000,702,737,Fiber,Fiber
4361,975636,VA,Rockbridge County School District,2844,Town,Medium,True,2000,2000,703,720,Fiber,Fiber
4362,975638,VA,Rockingham County Public Schools,11852,Rural,Large,True,10000,5000,844,425,Fiber,Fiber
4363,975643,VA,Shenandoah County School District,6007,Town,Medium,True,5000,5000,832,817,Fiber,Fiber
4364,975649,VA,Staunton City School District,2647,Urban,Medium,True,3000,3000,1133,1154,Fiber,Fiber
4365,975651,VA,Surry County School District,826,Rural,Small,True,1000,200,1211,245,Fiber,Fiber
4366,975662,VA,West Point Public Schools,806,Town,Small,True,1000,1000,1241,1238,Fiber,Fiber
4367,980424,VT,Enosburg Graded School District,684,Rural,Small,True,2515,765,3677,1109,Cable,Cable
4368,980648,VT,Addison Northeast S U 01,1573,Rural,Medium,True,6000,6000,3814,4132,Fiber,Fiber
4369,980651,VT,Addison Northwest S U 02,987,Town,Small,True,1200,1100,1216,1202,Fiber,Fiber
4370,980653,VT,Addison Central S U 03,1890,Town,Medium,True,2809.95,2809.95,1487,1474,Fiber,Fiber
4371,980656,VT,Bennington Rutland S U 06,1356,Rural,Medium,True,1100,200,811,212,Fiber,Fiber
4372,980659,VT,Kingdom East Unified Union School District,1038,Town,Medium,True,1000,,963,,Fiber,Fiber
4373,980661,VT,Caledonia Central S U 09,730,Rural,Small,True,1100,300,1507,408,Fiber,Fiber
4374,980664,VT,Chittenden East Supervisory Union,2640,Rural,Medium,True,7000,5000,2652,2088,Fiber,Fiber
4375,980667,VT,Chittenden South S U 14,4250,Suburban,Small,True,11000,11000,2588,3366,Fiber,Fiber
4376,980669,VT,Burlington Supervisory District 15,3950,Urban,Medium,True,5000,5000,1266,1397,Fiber,Fiber
4377,980671,VT,Winooski School District 17,859,Suburban,Small,True,2000,2000,2328,1823,Fiber,Fiber
4378,980672,VT,Essex Caledonia Supervisory Union,417,Rural,Small,True,1000,300,2398,845,Fiber,Fiber
4379,980673,VT,Essex North Supervisory Union,189,Rural,Tiny,True,2000,2000,10582,10929,Fiber,Fiber
4380,980679,VT,Lamoille North S U 25,1817,Rural,Medium,True,6000,2000,3302,964,Fiber,Fiber
4381,980683,VT,Orange Southwest S U 28,855,Rural,Small,True,5000,1000,5848,1138,Fiber,Fiber
4382,980684,VT,Orange North S U 29,735,Rural,Small,True,1000,1100,1361,1551,Fiber,Fiber
4383,980687,VT,North Country Su 31,2634,Town,Medium,True,2000,2000,759,767,Fiber,Fiber
4384,980689,VT,Washington Central S U 32,1567,Rural,Medium,True,2700,2650,1723,1695,Fiber,Fiber
4385,980692,VT,Orleans Southwest Supervisory Union 35,1076,Rural,Medium,True,1000,1000,929,1004,Fiber,Fiber
4386,980694,VT,Rutland Central S U 37,964,Town,Small,True,1000,1000,1037,1031,Fiber,Fiber
4387,980698,VT,Rutland City Super School District 40,2234,Town,Medium,True,5000,5000,2238,1934,Fiber,Fiber
4388,980699,VT,Washington Northeast S U 41,541,Rural,Small,True,1000,500,1848,899,Fiber,Fiber
4389,980700,VT,Washington West S U 42,1915,Rural,Medium,True,7000,7000,3655,3274,Fiber,Fiber
4390,980701,VT,Washington South S U 43,592,Town,Small,True,1000,1100,1689,2371,Fiber,Fiber
4391,980703,VT,Windham Central Supervisory Union,864,Rural,Medium,True,1000,1000,1157,1205,Fiber,Fiber
4392,980709,VT,Windsor Central Supervisory Union,991,Rural,Medium,True,1000,1000,1009,1166,Fiber,Fiber
4393,980716,VT,Blue Mountain Unified School District 21,408,Rural,Tiny,True,500,100,1225,257,Fiber,Fiber
4394,982926,WA,Inchelium School District 70,223,Rural,Small,True,1000,1000,4484,2703,Fiber,Fiber
4395,982942,WA,WA State Center For Childhood Deafness And Hearing,92,Urban,Tiny,True,100,100,1087,1370,Fiber,Fiber
4396,982945,WA,Aberdeen School District 5,3318,Town,Medium,True,5000,5000,1507,1393,Fiber,Fiber
4397,982947,WA,Almira School District,109,Rural,Tiny,True,500,500,4587,4132,Fiber,Fiber
4398,982948,WA,Anacortes School District 103,2806,Town,Medium,True,2000,1000,713,368,Fiber,Fiber
4399,982958,WA,Washington State School for the Blind,43,Urban,Tiny,True,500,500,11628,11905,Fiber,Fiber
4400,982973,WA,Benge School District,13,Rural,Tiny,True,100,100,7692,12500,Fiber,Fiber
4401,982975,WA,Bickleton School District,95,Rural,Tiny,True,100,100,1053,1099,Fiber,Fiber
4402,982980,WA,Brewster School District 111,945,Rural,Small,True,1000,1000,1058,1071,Fiber,Fiber
4403,982981,WA,Bridgeport School District 75,848,Rural,Small,True,1000,1000,1179,1178,Fiber,Fiber
4404,982982,WA,Brinnon School District # 46,55,Rural,Tiny,True,500,500,9091,8333,Fiber,Fiber
4405,982986,WA,Cape Flattery School District 401,491,Rural,Small,True,1000,1050,2037,1603,Fiber,Fiber
4406,982995,WA,Centerville School District 215,82,Rural,Tiny,True,100,100,1220,1176,Fiber,Fiber
4407,983002,WA,Chewelah School District 36,802,Rural,Small,True,1000,1000,1247,1266,Fiber,Fiber
4408,983003,WA,Chimacum School District 49,968,Rural,Small,True,1000,1000,1033,923,Fiber,Fiber
4409,983005,WA,Cle Elum-Roslyn District 404,889,Town,Small,True,1000,600,1125,662,Fiber,Fiber
4410,983006,WA,Queets-Clearwater School District 20,23,Rural,Tiny,True,100,100,4348,4167,Fiber,Fiber
4411,983018,WA,Cosmopolis School District 99,144,Town,Tiny,True,1000,1000,6944,5814,Fiber,Fiber
4412,983019,WA,Coupeville School District 204,969,Rural,Small,True,1000,1000,1032,1044,Fiber,Fiber
4413,983020,WA,Crescent School District 313,216,Rural,Tiny,True,500,150,2315,765,Fiber,Fiber
4414,983021,WA,Creston School District 73,91,Rural,Small,True,100,100,1099,1429,Fiber,Fiber
4415,983025,WA,Damman School District,34,Rural,Tiny,True,50,50,1471,1282,Fiber,Fiber
4416,983026,WA,Darrington School District 330,414,Rural,Small,True,500,500,1208,1152,Fiber,Fiber
4417,983029,WA,Dayton School District 2,427,Town,Small,True,1000,1000,2342,2398,Fiber,Fiber
4418,983032,WA,Dixie School District 101,22,Rural,Tiny,True,100,100,4545,3226,Fiber,Fiber
4419,983038,WA,Easton School District,113,Rural,Small,True,500,500,4425,3937,Fiber,Fiber
4420,983044,WA,Endicott School District 308,100,Rural,Tiny,True,500,500,5000,4505,Fiber,Fiber
4421,983045,WA,Entiat School District 127,339,Rural,Small,True,500,500,1475,1466,Fiber,Fiber
4422,983047,WA,Evaline School District 36,52,Rural,Tiny,True,100,100,1923,2000,Fiber,Fiber
4423,983049,WA,Evergreen School District,25659,Urban,Large,True,20000,20000,779,777,Fiber,Fiber
4424,983050,WA,Evergreen School District 205,28,Rural,Tiny,True,100,100,3571,3846,Fiber,Fiber
4425,983060,WA,Glenwood School District 401,76,Rural,Small,True,500,100,6579,1515,Fiber,Fiber
4426,983065,WA,Granite Falls School District 332,1979,Town,Small,True,4000,2000,2021,893,Fiber,Fiber
4427,983067,WA,Great Northern School District 312,43,Rural,Tiny,True,100,100,2326,2128,Fiber,Fiber
4428,983076,WA,Hood Canal School District 404,326,Rural,Tiny,True,1000,1000,3067,3086,Fiber,Fiber
4429,983079,WA,Index School District 63,36,Rural,Tiny,True,100,100,2778,2174,Fiber,Fiber
4430,983083,WA,Kahlotus School District 56,51,Rural,Tiny,True,100,100,1961,1887,Fiber,Fiber
4431,983084,WA,Kalama School District 402,970,Rural,Small,True,1000,1000,1031,1011,Fiber,Fiber
4432,983085,WA,Keller School District 3,28,Rural,Tiny,True,100,100,3571,3704,Fiber,Fiber
4433,983088,WA,Kent School District,26646,Urban,Large,True,20000,20000,751,746,Fiber,Fiber
4434,983091,WA,Kiona-Benton City School District 52,1446,Town,Small,True,2000,2000,1383,1111,Fiber,Fiber
4435,983092,WA,Kittitas School District 403,640,Rural,Small,True,1000,1000,1563,1908,Fiber,Fiber
4436,983094,WA,Klickitat School District 402,75,Rural,Tiny,True,100,100,1333,1370,Fiber,Fiber
4437,983095,WA,La Conner School District,576,Town,Small,True,1000,1000,1736,1565,Fiber,Fiber
4438,983096,WA,Lacrosse Joint School District 126,60,Rural,Small,True,100,100,1667,1408,Fiber,Fiber
4439,983101,WA,Lamont School District 264,29,Rural,Tiny,True,100,100,3448,3333,Fiber,Fiber
4440,983102,WA,Liberty School District 362,467,Rural,Small,True,500,100,1071,162,Fiber,Fiber
4441,983110,WA,Lyle School District #406,133,Rural,Small,True,500,100,3759,800,Fiber,Fiber
4442,983112,WA,Mabton School District 120,909,Rural,Small,True,1000,1000,1100,1145,Fiber,Fiber
4443,983117,WA,Mary Walker School District 207,488,Rural,Small,True,500,500,1025,820,Fiber,Fiber
4444,983119,WA,Mccleary School District 65,327,Rural,Tiny,True,1000,1000,3058,3289,Fiber,Fiber
4445,983128,WA,Mill A School District 31,19,Rural,Tiny,True,100,100,5263,5263,Fiber,Fiber
4446,983131,WA,Morton School District No 214,327,Rural,Small,True,1050,1000,3211,2710,Fiber,Fiber
4447,983133,WA,Moses Lake School District 161,8537,Town,Medium,True,10000,10000,1171,1187,Fiber,Fiber
4448,983137,WA,Mount Pleasant School District,63,Rural,Tiny,True,1000,1000,15873,15873,Fiber,Fiber
4449,983145,WA,Napavine School District 14,813,Town,Small,True,1000,1000,1230,1247,Fiber,Fiber
4450,983146,WA,Naselle Grays River Valley Schools,412,Rural,Small,True,500,500,1214,888,Fiber,Fiber
4451,983156,WA,North River School District,61,Rural,Tiny,True,100,100,1639,1786,Fiber,Fiber
4452,983163,WA,Oakville School District 400,214,Rural,Small,True,500,500,2336,2174,Fiber,Fiber
4453,983173,WA,Onion Creek School District 30,40,Rural,Tiny,True,100,100,2500,2500,Fiber,Fiber
4454,983175,WA,Orchard Prairie School District 123,85,Rural,Tiny,True,100,100,1176,1235,Fiber,Fiber
4455,983176,WA,Orient School District 65,29,Rural,Tiny,True,100,100,3448,2564,Fiber,Fiber
4456,983177,WA,Orondo School District 13,195,Rural,Tiny,True,500,500,2564,2463,Fiber,Fiber
4457,983180,WA,Othello School District 147,4388,Town,Medium,True,4000,100,912,23,Fiber,Fiber
4458,983181,WA,Palisades School District 102,27,Rural,Tiny,True,100,100,3704,3226,Fiber,Fiber
4459,983183,WA,Pasco School District 1,17839,Suburban,Large,True,20000,20000,1121,1102,Fiber,Fiber
4460,983184,WA,Pateros School District 122,310,Rural,Small,True,500,500,1613,1730,Fiber,Fiber
4461,983188,WA,Pe Ell School District 301,274,Rural,Tiny,True,500,500,1825,1678,Fiber,Fiber
4462,983190,WA,Pioneer School District 402,733,Rural,Small,True,1000,1000,1364,1279,Fiber,Fiber
4463,983196,WA,Prescott School District 402-37,368,Rural,Small,True,500,500,1359,1362,Fiber,Fiber
4464,983200,WA,Quilcene School District 48,202,Rural,Tiny,True,500,500,2475,2075,Fiber,Fiber
4465,983202,WA,Lake Quinault School District 97,172,Rural,Small,True,500,500,2907,2924,Fiber,Fiber
4466,983204,WA,Rainier School District.,812,Rural,Small,True,1000,1000,1232,1218,Fiber,Fiber
4467,983205,WA,Raymond School District 116,540,Rural,Small,True,1000,1000,1852,1486,Fiber,Fiber
4468,983210,WA,Republic School District 309,376,Rural,Small,True,500,500,1330,1506,Fiber,Fiber
4469,983213,WA,Lind-Ritzville Cooperative Schools,557,Rural,Medium,True,1000,200,1795,292,Fiber,Fiber
4470,983217,WA,Roosevelt School District 403,26,Rural,Tiny,True,100,100,3846,3704,Fiber,Fiber
4471,983218,WA,Rosalia School District 320,183,Rural,Tiny,True,500,100,2732,495,Fiber,Fiber
4472,983221,WA,Satsop School District,70,Town,Tiny,True,100,100,1429,1471,Fiber,Fiber
4473,983225,WA,Selkirk School District,273,Rural,Small,True,1000,1000,3663,2849,Fiber,Fiber
4474,983227,WA,Shaw Island School District,8,Rural,Tiny,True,100,100,12500,7143,Fiber,Fiber
4475,983231,WA,Skamania School District 2,84,Rural,Tiny,True,100,100,1190,1316,Fiber,Fiber
4476,983235,WA,Skykomish School District 404,56,Rural,Small,True,500,500,8929,9091,Fiber,Fiber
4477,983239,WA,Soap Lake School District 156,439,Rural,Small,True,500,500,1139,1182,Fiber,Fiber
4478,983246,WA,Sprague School District 8,75,Rural,Small,True,100,100,1333,1389,Fiber,Fiber
4479,983247,WA,Saint John School District 322,155,Rural,Small,True,500,500,3226,2841,Fiber,Fiber
4480,983249,WA,Star School District,15,Rural,Tiny,True,100,100,6667,20000,Fiber,Fiber
4481,983250,WA,Starbuck School District,25,Rural,Tiny,True,100,100,4000,3846,Fiber,Fiber
4482,983253,WA,Steptoe School District 304,43,Rural,Tiny,True,100,100,2326,3333,Fiber,Fiber
4483,983258,WA,Summit Valley School District 202,65,Rural,Tiny,True,100,100,1538,1408,Fiber,Fiber
4484,983262,WA,Tacoma School District 10,27434,Urban,Mega,True,20000,20000,729,707,Fiber,Fiber
4485,983267,WA,Thorp School District,148,Rural,Tiny,True,500,500,3378,4854,Fiber,Fiber
4486,983268,WA,Toledo School District,782,Rural,Small,True,1000,1000,1279,1258,Fiber,Fiber
4487,983270,WA,Toppenish School District 202,3847,Town,Medium,True,4000,4000,1040,568,Fiber,Fiber
4488,983276,WA,Union Gap School District 2,650,Suburban,Tiny,True,1000,1000,1538,1582,Fiber,Fiber
4489,983285,WA,Wahkiakum School District,441,Rural,Small,True,500,500,1134,1121,Fiber,Fiber
4490,983293,WA,Warden School District 146-161,998,Town,Small,True,1000,100,1002,99,Fiber,Fiber
4491,983295,WA,Washtucna School District 109-43,49,Rural,Tiny,True,100,100,2041,1923,Fiber,Fiber
4492,983309,WA,Winlock School District 232,654,Rural,Small,True,1000,1000,1529,1656,Fiber,Fiber
4493,983296,WA,Waterville School District 209,278,Rural,Small,True,1000,1000,3597,4386,Fiber,Fiber
4494,983297,WA,Wellpinit School District 49,342,Rural,Small,True,500,500,1462,1416,Fiber,Fiber
4495,983302,WA,White Pass School District 303,427,Rural,Small,True,1000,1000,2342,2353,Fiber,Fiber
4496,983307,WA,Willapa Valley School District 160,338,Rural,Small,True,500,100,1479,262,Fiber,Fiber
4497,983311,WA,Wishram School District 94,79,Rural,Tiny,True,500,500,6329,5435,Fiber,Fiber
4498,983653,WI,Lake Country School District,505,Suburban,Tiny,True,1000,1000,1980,2096,Fiber,Fiber
4499,983655,WI,River Ridge School District,521,Rural,Small,True,1000,1000,1919,1953,Fiber,Fiber
4500,983671,WI,Abbotsford School District,722,Rural,Small,True,1000,850,1385,1166,Fiber,Fiber
4501,983693,WI,Gresham School District,342,Rural,Small,True,1000,1000,2924,2959,Fiber,Fiber
4502,983696,WI,Chequamegon School District,685,Rural,Small,True,1000,1000,1460,1420,Fiber,Fiber
4503,983699,WI,Chetek-Weyerhaeuser Area School District,936,Town,Small,True,1000,1000,1068,1068,Fiber,Fiber
4504,983711,WI,Albany School District,336,Rural,Small,True,1000,1000,2976,2994,Fiber,Fiber
4505,983713,WI,Alma School District,250,Rural,Small,True,1000,1000,4000,4132,Fiber,Fiber
4506,983715,WI,Almond-Bancroft School District,409,Rural,Small,True,1000,1000,2445,3030,Fiber,Fiber
4507,983727,WI,Ashwaubenon School District,3339,Suburban,Small,True,10000,10000,2995,3025,Fiber,Fiber
4508,983729,WI,Athens School District,416,Rural,Small,True,1000,1000,2404,2342,Fiber,Fiber
4509,983731,WI,School District Of Auburndale,829,Rural,Small,True,1000,1000,1206,1185,Fiber,Fiber
