funding_year,state_code,district_id,num_students,old_total_bw,old_total_cost,old_bw_per_student,projected_bw_fy2018,consortium_affiliation,consortium_member,locale,ulocal,contract_expiring,deal,total_circuits,new_total_bw,new_total_cost,total_li,bw_rank,best_deal,new_bw_per_student,total_bw_change,total_bw_percent_change
2018,NY,946600,1921,1000.0,1841.5304787899465,520.5622071837585,1921.0,Ulster BOCES,True,Suburban,21,,Deal 1,1.0,1250.0,1595.0,1.0,1.0,True,650.702758979698,250.0,0.25
2018,NY,946601,2407,1000.0,1649.3737493757071,415.45492314083924,2407.0,Erie 1 BOCES,True,Urban,13,False,Deal 1,5.0,1240.0,1640.0,2.0,1.0,True,515.1641046946406,240.0,0.24
2018,NY,946602,6902,2000.0,4058.1299690697515,289.77108084613155,5866.7,NASSAU COUNTY BOCES,True,Suburban,21,True,Deal 2,3.0,2600.0,3937.0,2.0,1.0,True,376.70240509997103,600.0,0.3
2019,NY,946602,7004,2000.0,3559.532569812022,285.5511136493432,5953.4,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 1,8.0,4400.0,2640.0,2.0,1.0,True,628.2124500285552,2400.0,1.2
2018,NY,946603,2587,1000.0,2531.7174243538816,386.5481252415926,2587.0,St. Lawrence-Lewis BOCES,True,Town,33,False,Deal 2,5.0,1340.0,2500.0,3.0,1.0,True,517.9744878237341,340.0,0.34
2019,NY,946603,2661,1000.0,2500.0,375.7985719654265,2661.0,St. Lawrence-Lewis BOCES,True,Town,33,False,Deal 1,2.0,1200.0,2221.0,2.0,1.0,True,450.9582863585118,200.0,0.2
2018,NY,946604,8766,500.0,4474.03,57.03855806525211,7451.1,,False,Suburban,21,False,Deal 1,3.0,3500.0,4158.0,2.0,1.0,True,399.2699064567648,3000.0,6.0
2019,NY,946604,8619,500.0,2880.0,58.0113702285648,7326.15,,False,Suburban,21,True,Deal 2,8.0,4400.0,2640.0,2.0,1.0,True,510.50005801137024,3900.0,7.8
2018,NY,946609,1567,1000.0,1544.8976590244008,638.1620931716656,1567.0,Erie 1 BOCES,True,Town,32,False,Deal 1,3.0,1120.0,1480.0,2.0,1.0,True,714.7415443522655,120.0,0.12
2018,NY,946611,5368,1300.0,3615.506452327793,242.1758569299553,5368.0,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 3,3.0,2550.0,3590.0,2.0,1.0,True,475.03725782414307,1250.0,0.9615384615384616
2019,NY,946611,5373,1300.0,2931.4486004568807,241.9504932067746,5373.0,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 2,8.0,4400.0,2640.0,2.0,1.0,True,818.9093616229295,3100.0,2.3846153846153846
2018,NY,946615,9183,1000.0,3970.0,108.89687465969726,7805.55,,False,Suburban,21,True,Deal 1,2.0,2500.0,3190.0,1.0,1.0,True,272.2421866492432,1500.0,1.5
2019,NY,946615,9817,1000.0,2000.0,101.86411327289396,8344.45,,False,Suburban,21,True,Deal 2,2.0,2000.0,1936.0,1.0,1.0,True,203.72822654578792,1000.0,1.0
2018,NY,946616,9649,950.0,3200.0,98.4557985283449,8201.65,,False,Rural,41,True,Deal 1,12.0,4800.0,2488.0,3.0,1.0,True,497.46087677479534,3850.0,4.052631578947368
2019,NY,946616,8999,1000.0,2882.0,111.123458162018,7649.15,,False,Rural,41,False,Deal 1,8.0,4400.0,1368.0,2.0,1.0,True,488.9432159128792,3400.0,3.4
2018,NY,946617,777,100.0,781.5762615859938,128.7001287001287,777.0,Northeastern RIC,True,Rural,42,True,Deal 3,4.0,280.0,740.0,2.0,1.0,True,360.36036036036035,180.0,1.8
2018,NY,946621,2696,300.0,2720.51833333333,111.27596439169139,2696.0,,False,Suburban,21,True,Deal 2,2.0,1300.0,2649.0,2.0,1.0,True,482.1958456973294,1000.0,3.3333333333333335
2018,NY,946623,106,30.0,850.2995929576774,283.0188679245283,106.0,WASH-WARRN-HAMLTON-ESSX-BOCES,True,Rural,42,True,Deal 1,1.0,100.0,500.0,1.0,1.0,True,943.3962264150944,70.0,2.3333333333333335
2018,NY,946624,4329,500.0,3435.5168884339814,115.5001155001155,4329.0,Ulster BOCES,True,Rural,41,,Deal 2,2.0,2500.0,3190.0,1.0,1.0,True,577.5005775005775,2000.0,4.0
2019,NY,946624,3715,500.0,3053.1886086647523,134.58950201884252,3715.0,Ulster BOCES,True,Rural,41,False,Deal 1,2.0,3100.0,2900.0,2.0,1.0,True,834.4549125168237,2600.0,5.2
2018,NY,946627,4200,1000.0,3386.46583077448,238.0952380952381,3570.0,Ulster BOCES,True,Rural,41,,Deal 1,2.0,2500.0,3190.0,1.0,1.0,True,595.2380952380952,1500.0,1.5
2019,NY,946627,4239,1000.0,3451.312721973051,235.90469450342061,3603.15,Ulster BOCES,True,Rural,41,False,Deal 1,1.0,2000.0,3295.0,1.0,1.0,True,471.80938900684123,1000.0,1.0
2018,NY,946630,2898,1000.0,2663.474923234391,345.0655624568668,2898.0,Ulster BOCES,True,Town,32,,Deal 1,2.0,2000.0,2640.0,1.0,1.0,True,690.1311249137336,1000.0,1.0
2019,NY,946630,2859,1000.0,2662.966011351959,349.7726477789437,2859.0,Ulster BOCES,True,Town,32,False,Deal 1,2.0,2000.0,2600.0,1.0,1.0,True,699.5452955578874,1000.0,1.0
2018,NY,946638,1020,200.0,930.8807641011392,196.07843137254903,1020.0,Genesee Valley Educational Partnership BOCES,True,Town,32,True,Deal 1,4.0,240.0,320.0,1.0,1.0,True,235.2941176470588,40.0,0.2
2018,NY,946644,740,200.0,880.7138876812187,270.27027027027026,740.0,Genesee Valley Educational Partnership BOCES,True,Rural,42,True,Deal 3,5.0,340.0,820.0,2.0,1.0,True,459.4594594594595,140.0,0.7
2018,NY,946645,8129,1000.0,5425.3486819130485,123.01636117603641,6909.65,Southern Westchester BOCES,True,Suburban,21,False,Deal 3,3.0,5000.0,5390.0,2.0,1.0,True,615.0818058801821,4000.0,4.0
2019,NY,946645,8067,1000.0,5163.183976770572,123.96181975951407,6856.95,Southern Westchester BOCES,True,Suburban,21,False,Deal 4,3.0,6100.0,5000.0,2.0,1.0,True,756.1671005330359,5100.0,5.1
2018,NY,946646,2618,1000.0,1457.2393558451092,381.9709702062643,2618.0,Madison - Oneida BOCES,True,Suburban,22,True,Deal 1,2.0,1060.0,1400.0,2.0,1.0,True,404.8892284186402,60.0,0.06
2018,NY,946650,2185,1000.0,2180.3977595814854,457.66590389016017,2185.0,Ulster BOCES,True,Suburban,21,,Deal 3,6.0,1340.0,2140.0,3.0,1.0,True,613.2723112128147,340.0,0.34
2019,NY,946650,2210,1000.0,2217.367920632329,452.4886877828054,2210.0,Ulster BOCES,True,Suburban,21,False,Deal 2,2.0,2000.0,1820.0,1.0,1.0,True,904.9773755656108,1000.0,1.0
2018,NY,946652,10787,900.0,6245.026608659867,83.43376286270511,9168.95,Southern Westchester BOCES,True,Suburban,21,True,Deal 2,4.0,4000.0,3780.0,1.0,1.0,True,370.8167238342449,3100.0,3.4444444444444446
2018,NY,946654,950340,99000.0,125700.0,104.17324326030683,380136.0,New York City Department of Education,True,Urban,11,False,Deal 1,7.0,105000.0,124999.0,4.0,1.0,True,110.48677315487089,6000.0,0.06060606060606061
2018,NY,946661,1668,1000.0,1557.4596651261652,599.5203836930456,1668.0,Erie 1 BOCES,True,Rural,41,False,Deal 1,3.0,1120.0,1480.0,2.0,1.0,True,671.462829736211,120.0,0.12
2018,NY,946663,7048,1000.0,2226.6041485666738,141.88422247446084,5990.8,Erie 1 BOCES,True,Urban,13,False,Deal 1,5.0,1240.0,1640.0,2.0,1.0,True,175.93643586833144,240.0,0.24
2018,NY,946665,3523,1000.0,1788.1776979852996,283.84899233607723,2994.55,Erie 1 BOCES,True,Rural,41,False,Deal 1,5.0,1240.0,1640.0,2.0,1.0,True,351.9727504967357,240.0,0.24
2018,NY,946667,4542,600.0,2497.82,132.1003963011889,3860.7,,False,Suburban,21,True,Deal 3,2.0,1350.0,2342.0,2.0,1.0,True,297.225891677675,750.0,1.25
2018,NY,946668,2101,1010.0,1675.529021300427,480.72346501665874,2101.0,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 2,1.0,1250.0,1595.0,1.0,1.0,True,594.9547834364588,240.0,0.2376237623762376
2018,NY,946670,5564,1000.0,2568.2163699671423,179.72681524083393,4729.4,Northeastern RIC,True,Suburban,21,False,Deal 3,6.0,1380.0,2560.0,3.0,1.0,True,248.02300503235082,380.0,0.38
2019,NY,946670,5544,1500.0,3850.0,270.56277056277054,4712.4,Northeastern RIC,True,Suburban,21,False,Deal 3,3.0,4100.0,3810.0,3.0,1.0,True,739.5382395382395,2600.0,1.7333333333333334
2018,NY,946673,1088,300.0,2741.5579549663425,275.7352941176471,1088.0,Southern Westchester BOCES,True,Rural,41,True,Deal 1,1.0,1000.0,1802.0,1.0,1.0,True,919.1176470588235,700.0,2.3333333333333335
2019,NY,946673,1107,300.0,2711.7590693299894,271.00271002710025,1107.0,Southern Westchester BOCES,True,Rural,41,True,Deal 1,1.0,500.0,2263.0,1.0,1.0,True,451.6711833785005,200.0,0.6666666666666666
2018,NY,946674,8558,1300.0,2485.4989281156954,151.90465061930357,7274.3,Onondaga-Cortland-Madison BOCES,True,Suburban,21,False,Deal 1,12.0,4840.0,2180.0,3.0,1.0,True,565.5526992287918,3540.0,2.723076923076923
2019,NY,946674,8626,1000.0,2282.83347504943,115.92858798979829,7332.1,Onondaga-Cortland-Madison BOCES,True,Suburban,21,False,Deal 1,8.0,4400.0,1368.0,2.0,1.0,True,510.0857871551124,3400.0,3.4
2018,NY,946675,3622,1000.0,1800.4909514909893,276.09055770292656,3078.7,Erie 1 BOCES,True,Suburban,21,False,Deal 2,5.0,1240.0,1640.0,2.0,1.0,True,342.3522915516289,240.0,0.24
2019,NY,946675,3445,1000.0,1610.4996386708704,290.2757619738752,2928.25,Erie 1 BOCES,True,Suburban,21,True,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,319.3033381712627,100.0,0.1
2018,NY,946680,2560,1000.0,3314.6190262764094,390.625,2560.0,Broome-Delaware-Tioga BOCES,True,Town,32,True,Deal 3,2.0,2500.0,3190.0,1.0,1.0,True,976.5625,1500.0,1.5
2018,NY,946682,815,200.0,894.1514438651259,245.39877300613497,815.0,Genesee Valley Educational Partnership BOCES,True,Rural,42,True,Deal 1,4.0,240.0,320.0,1.0,1.0,True,294.47852760736197,40.0,0.2
2019,NY,946683,2996,1000.0,1525.5502906166646,333.7783711615487,2996.0,Southern Westchester BOCES,True,Suburban,21,True,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,367.1562082777036,100.0,0.1
2018,NY,946685,818,200.0,894.6889461124822,244.49877750611248,818.0,Genesee Valley Educational Partnership BOCES,True,Rural,42,True,Deal 1,4.0,240.0,320.0,1.0,1.0,True,293.39853300733495,40.0,0.2
2018,NY,946691,2145,1000.0,1616.7871592899426,466.2004662004662,2145.0,Erie 1 BOCES,True,Town,33,False,Deal 1,4.0,1180.0,1560.0,2.0,1.0,True,550.1165501165501,180.0,0.18
2018,NY,946694,1293,200.0,1301.0431593312862,154.67904098994586,1293.0,Ulster BOCES,True,Rural,42,,Deal 1,3.0,220.0,1257.0,2.0,1.0,True,170.14694508894044,20.0,0.1
2019,NY,946694,1303,200.0,1319.6291405357126,153.49194167306217,1303.0,Ulster BOCES,True,Rural,42,False,Deal 1,1.0,1000.0,1300.0,1.0,1.0,True,767.4597083653108,800.0,4.0
2018,NY,946697,4713,1000.0,1936.18549264965,212.17907914279652,4006.05,Erie 1 BOCES,True,Suburban,21,False,Deal 1,5.0,1240.0,1640.0,2.0,1.0,True,263.1020581370677,240.0,0.24
2019,NY,946697,4658,1000.0,1702.89525309983,214.68441391155002,3959.3,Erie 1 BOCES,True,Suburban,21,True,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,236.15285530270504,100.0,0.1
2018,NY,946700,5016,550.0,4100.41152767571,109.64912280701755,4263.6,Southern Westchester BOCES,True,Suburban,21,True,Deal 2,4.0,4000.0,3780.0,1.0,1.0,True,797.4481658692185,3450.0,6.2727272727272725
2019,NY,946700,5025,500.0,3889.2200301564553,99.50248756218906,4271.25,Southern Westchester BOCES,True,Suburban,21,True,Deal 2,4.0,4000.0,3780.0,1.0,1.0,True,796.0199004975125,3500.0,7.0
2018,NY,946704,2060,1000.0,1839.93375149511,485.43689320388347,2060.0,Broome-Delaware-Tioga BOCES,True,Town,31,True,Deal 2,5.0,1240.0,1640.0,2.0,1.0,True,601.9417475728155,240.0,0.24
2019,NY,946704,2078,1000.0,1845.4301743599929,481.23195380173246,2078.0,Broome-Delaware-Tioga BOCES,True,Town,31,True,Deal 2,2.0,2000.0,1820.0,1.0,1.0,True,962.4639076034649,1000.0,1.0
2018,NY,946709,1992,500.0,1345.4914922445778,251.00401606425703,1992.0,Genesee Valley Educational Partnership BOCES,True,Town,31,True,Deal 2,1.0,1000.0,1320.0,1.0,1.0,True,502.00803212851406,500.0,1.0
2019,NY,946709,1886,500.0,1304.941687771281,265.11134676564154,1886.0,Genesee Valley Educational Partnership BOCES,True,Town,31,True,Deal 1,1.0,1000.0,910.0,1.0,1.0,True,530.2226935312831,500.0,1.0
2018,NY,946713,7646,1100.0,3000.0,143.86607376405965,6499.1,,False,Suburban,21,False,Deal 1,2.0,2000.0,2800.0,1.0,1.0,True,261.5746795710175,900.0,0.8181818181818182
2019,NY,946713,7501,1100.0,3000.0,146.6471137181709,6375.85,,False,Suburban,21,False,Deal 1,8.0,4400.0,2640.0,2.0,1.0,True,586.5884548726837,3300.0,3.0
2018,NY,946715,719,200.0,876.9513719497246,278.1641168289291,719.0,Genesee Valley Educational Partnership BOCES | Monroe 1 BOCES,True,Rural,42,True,Deal 1,4.0,240.0,320.0,1.0,1.0,True,333.79694019471486,40.0,0.2
2018,NY,946718,3362,750.0,3563.099544666216,223.081499107674,3362.0,Southern Westchester BOCES,True,Suburban,21,True,Deal 2,3.0,3000.0,2835.0,1.0,1.0,True,892.325996430696,2250.0,3.0
2019,NY,946718,3312,1000.0,3557.2832318165533,301.9323671497585,3312.0,Southern Westchester BOCES,True,Suburban,21,True,Deal 1,3.0,3000.0,2835.0,1.0,1.0,True,905.7971014492754,2000.0,2.0
2018,NY,946722,1532,200.0,1022.6144809832797,130.54830287206266,1532.0,Genesee Valley Educational Partnership BOCES,True,Town,32,True,Deal 1,4.0,240.0,320.0,1.0,1.0,True,156.6579634464752,40.0,0.2
2018,NY,946723,798,200.0,891.1055977967736,250.6265664160401,798.0,Genesee Valley Educational Partnership BOCES,True,Rural,41,True,Deal 1,4.0,240.0,320.0,1.0,1.0,True,300.7518796992481,40.0,0.2
2018,NY,946725,1756,200.0,1062.7479821192162,113.89521640091117,1756.0,Genesee Valley Educational Partnership BOCES,True,Rural,41,True,Deal 1,4.0,240.0,320.0,1.0,1.0,True,136.6742596810934,40.0,0.2
2018,NY,946727,5404,1000.0,4243.359035596497,185.0481125092524,4593.4,Ulster BOCES,True,Rural,41,,Deal 1,3.0,3500.0,4158.0,2.0,1.0,True,647.6683937823834,2500.0,2.5
2019,NY,946727,5133,1000.0,4106.275808418889,194.81784531463083,4363.05,Ulster BOCES,True,Rural,41,False,Deal 1,1.0,2000.0,3295.0,1.0,1.0,True,389.63569062926166,1000.0,1.0
2019,NY,946731,5633,2000.0,2423.51574295947,355.0505947097461,4788.05,Monroe 1 BOCES,True,Suburban,21,True,Deal 3,1.0,3000.0,2400.0,1.0,1.0,True,532.5758920646192,1000.0,0.5
2019,NY,946734,5152,1000.0,1440.6111650016471,194.09937888198758,4379.2,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 3,3.0,3000.0,1380.0,1.0,1.0,True,582.2981366459627,2000.0,2.0
2018,NY,946743,2469,500.0,2091.5655919481405,202.5111381125962,2469.0,Ulster BOCES,True,Rural,41,,Deal 1,1.0,1250.0,1595.0,1.0,1.0,True,506.2778452814905,750.0,1.5
2019,NY,946743,2499,500.0,2134.542956407326,200.08003201280513,2499.0,Ulster BOCES,True,Rural,41,False,Deal 1,2.0,2000.0,1820.0,1.0,1.0,True,800.3201280512205,1500.0,3.0
2018,NY,946745,5476,1100.0,2683.8589293865484,200.87655222790357,4654.6,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 1,2.0,2250.0,2563.0,2.0,1.0,True,410.88385682980277,1150.0,1.0454545454545454
2019,NY,946745,5453,1600.0,2989.791382522124,293.41646799926644,4635.05,NASSAU COUNTY BOCES,True,Suburban,21,True,Deal 1,8.0,4400.0,1368.0,2.0,1.0,True,806.8952869979828,2800.0,1.75
2018,NY,946746,1460,1000.0,1531.589395134413,684.931506849315,1460.0,Erie 1 BOCES,True,Rural,41,False,Deal 1,3.0,1120.0,1480.0,2.0,1.0,True,767.1232876712329,120.0,0.12
2018,NY,946747,1424,160.0,957.0486827521946,112.35955056179775,1424.0,St. Lawrence-Lewis BOCES,True,Town,33,True,Deal 1,4.0,240.0,320.0,1.0,1.0,True,168.53932584269663,80.0,0.5
2018,NY,946754,3442,500.0,2880.0,145.2643811737362,3442.0,WASH-WARRN-HAMLTON-ESSX-BOCES,True,Suburban,23,True,Deal 2,5.0,2180.0,2880.0,2.0,1.0,True,633.3527019174899,1680.0,3.36
2019,NY,946754,3334,1000.0,1900.0,299.9400119976005,3334.0,WASH-WARRN-HAMLTON-ESSX-BOCES,True,Suburban,23,False,Deal 3,2.0,2000.0,1820.0,1.0,1.0,True,599.880023995201,1000.0,1.0
2018,NY,946760,1106,200.0,946.2891618586863,180.83182640144665,1106.0,Genesee Valley Educational Partnership BOCES,True,Rural,42,True,Deal 1,4.0,240.0,320.0,1.0,1.0,True,216.998191681736,40.0,0.2
2018,NY,946762,1106,200.0,946.2891618586863,180.83182640144665,1106.0,Genesee Valley Educational Partnership BOCES,True,Rural,41,True,Deal 3,5.0,340.0,820.0,2.0,1.0,True,307.4141048824593,140.0,0.7
2018,NY,946772,5516,1000.0,1801.7,181.29079042784628,4688.6,,False,Suburban,21,True,Deal 1,2.0,1050.0,1800.0,2.0,1.0,True,190.35532994923858,50.0,0.05
2019,NY,946772,5419,1000.0,1301.7,184.53589223103893,4606.15,,False,Suburban,21,False,Deal 1,3.0,2100.0,1120.0,2.0,1.0,True,387.52537368518176,1100.0,1.1
2019,NY,946775,3098,600.0,3450.0,193.67333763718528,3098.0,,False,Rural,41,False,Deal 2,2.0,1700.0,3447.0,2.0,1.0,True,548.7411233053583,1100.0,1.8333333333333333
2018,NY,946776,5171,1000.0,2396.29859017382,193.38619222587508,4395.35,Madison - Oneida BOCES,True,Town,31,True,Deal 1,5.0,1240.0,1640.0,2.0,1.0,True,239.7988783600851,240.0,0.24
2019,NY,946776,5289,1000.0,2768.4605060254726,189.07165815844206,4495.65,Madison - Oneida BOCES,True,Town,31,True,Deal 1,1.0,3000.0,2400.0,1.0,1.0,True,567.2149744753261,2000.0,2.0
2018,NY,946778,434,200.0,825.8886584508768,460.8294930875576,434.0,Genesee Valley Educational Partnership BOCES,True,Rural,42,True,Deal 3,5.0,340.0,820.0,2.0,1.0,True,783.4101382488479,140.0,0.7
2018,NY,946779,2070,1000.0,2102.482088024565,483.09178743961354,2070.0,Ulster BOCES,True,Rural,42,,Deal 1,5.0,1240.0,1640.0,2.0,1.0,True,599.0338164251208,240.0,0.24
2018,NY,946782,3174,1100.0,2432.687798004548,346.5658475110271,3174.0,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 3,2.0,1350.0,2342.0,2.0,1.0,True,425.33081285444234,250.0,0.22727272727272727
2018,NY,946784,1396,1000.0,1523.6293120600278,716.3323782234957,1396.0,Erie 1 BOCES,True,Town,32,False,Deal 2,3.0,1120.0,1480.0,2.0,1.0,True,802.2922636103152,120.0,0.12
2019,NY,946784,1299,1000.0,1447.0363340010044,769.8229407236336,1299.0,Erie 1 BOCES,True,Town,32,True,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,846.805234795997,100.0,0.1
2019,NY,946789,13303,2000.0,5152.05,150.34202811395926,11307.55,,False,Suburban,21,True,Deal 1,1.0,10000.0,4503.0,1.0,1.0,True,751.7101405697963,8000.0,4.0
2018,NY,946792,1280,1000.0,1509.2016614877045,781.25,1280.0,Erie 1 BOCES,True,Town,32,False,Deal 2,3.0,1120.0,1480.0,2.0,1.0,True,875.0,120.0,0.12
2019,NY,946792,1214,1000.0,1440.561785586774,823.7232289950576,1214.0,Erie 1 BOCES,True,Town,32,True,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,906.0955518945634,100.0,0.1
2019,NY,946797,6317,4000.0,4694.326230603609,633.2119677061896,5369.45,WASH-WARRN-HAMLTON-ESSX-BOCES,True,Suburban,23,False,Deal 2,3.0,5000.0,4220.0,2.0,1.0,True,791.514959632737,1000.0,0.25
2018,NY,946798,2631,1000.0,2482.575059706585,380.08361839604714,2236.35,Ulster BOCES,True,Suburban,23,,Deal 3,5.0,1320.0,2480.0,3.0,1.0,True,501.7103762827822,320.0,0.32
2018,NY,946800,2927,1000.0,3210.0,341.646737273659,2927.0,,False,Suburban,21,False,Deal 1,3.0,2050.0,3200.0,2.0,1.0,True,700.375811411001,1050.0,1.05
2018,NY,946805,9186,3000.0,4823.043216124761,326.5839320705421,6430.2,Northeastern RIC | Town of Greenwich,True,Urban,13,True,Deal 4,3.0,3750.0,4785.0,1.0,1.0,True,408.2299150881777,750.0,0.25
2019,NY,946805,9505,1000.0,2595.0,105.20778537611783,8079.25,Northeastern RIC | Town of Greenwich,True,Urban,13,True,Deal 5,1.0,3000.0,2400.0,1.0,1.0,True,315.6233561283535,2000.0,2.0
2018,NY,946807,995,100.0,797.1990093668776,100.50251256281408,995.0,Northeastern RIC,True,Rural,42,True,Deal 3,4.0,280.0,740.0,2.0,1.0,True,281.4070351758794,180.0,1.8
2018,NY,946813,2630,1200.0,2800.3519876345185,456.27376425855516,2630.0,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 1,2.0,2250.0,2563.0,2.0,1.0,True,855.5133079847909,1050.0,0.875
2019,NY,946813,2643,1200.0,2378.6661624804647,454.0295119182747,2643.0,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 2,2.0,2000.0,1936.0,1.0,1.0,True,756.7158531971245,800.0,0.6666666666666666
2019,NY,946814,2251,1000.0,1098.380530360774,444.247001332741,2251.0,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 1,2.0,2000.0,920.0,1.0,1.0,True,888.494002665482,1000.0,1.0
2018,NY,946815,1313,200.0,983.3768169262704,152.32292460015233,1313.0,Genesee Valley Educational Partnership BOCES,True,Town,32,True,Deal 3,5.0,340.0,820.0,2.0,1.0,True,258.948971820259,140.0,0.7
2019,NY,946815,1263,200.0,959.9816339634824,158.3531274742676,1263.0,Genesee Valley Educational Partnership BOCES,True,Town,32,True,Deal 2,1.0,1000.0,910.0,1.0,1.0,True,791.7656373713381,800.0,4.0
2018,NY,946820,11115,2000.0,3131.2733558923055,179.9370220422852,9447.75,Northeastern RIC,True,Suburban,21,True,Deal 1,6.0,2240.0,2960.0,2.0,1.0,True,201.52946468735942,240.0,0.12
2018,NY,946826,1286,1000.0,1840.542516710054,777.6049766718507,1286.0,Broome-Delaware-Tioga BOCES,True,Town,32,True,Deal 1,5.0,1240.0,1640.0,2.0,1.0,True,964.2301710730949,240.0,0.24
2018,NY,946827,1288,1000.0,1510.1966718720028,776.3975155279503,1288.0,Erie 1 BOCES,True,Rural,41,False,Deal 1,3.0,1120.0,1480.0,2.0,1.0,True,869.5652173913044,120.0,0.12
2018,NY,946830,1629,1000.0,1552.6089895027117,613.8735420503376,1629.0,Erie 1 BOCES,True,Urban,13,False,Deal 2,3.0,1120.0,1480.0,2.0,1.0,True,687.5383670963781,120.0,0.12
2019,NY,946830,1346,1000.0,1450.616378418285,742.9420505200594,1346.0,Erie 1 BOCES,True,Urban,13,True,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,817.2362555720654,100.0,0.1
2018,NY,946833,1103,200.0,945.75165961133,181.32366273798732,1103.0,Genesee Valley Educational Partnership BOCES,True,Town,32,True,Deal 1,4.0,240.0,320.0,1.0,1.0,True,217.58839528558477,40.0,0.2
2018,NY,946836,3088,600.0,3766.9034604191775,194.30051813471502,3088.0,Southern Westchester BOCES,True,Suburban,21,True,Deal 1,3.0,3000.0,2835.0,1.0,1.0,True,971.5025906735751,2400.0,4.0
2019,NY,946836,3076,550.0,3570.1323010470164,178.8036410923277,3076.0,Southern Westchester BOCES,True,Suburban,21,True,Deal 1,3.0,3000.0,2835.0,1.0,1.0,True,975.2925877763329,2450.0,4.454545454545454
2018,NY,946837,4833,1000.0,1424.9201290205947,206.9108214359611,4108.05,Madison - Oneida BOCES | Northeastern RIC,True,Suburban,21,False,Deal 2,2.0,1060.0,1400.0,2.0,1.0,True,219.32547072211878,60.0,0.06
2018,NY,946847,1388,1000.0,1522.6343016757298,720.4610951008646,1388.0,Erie 1 BOCES,True,Town,32,False,Deal 1,3.0,1120.0,1480.0,2.0,1.0,True,806.9164265129683,120.0,0.12
2018,NY,946849,3782,1000.0,1915.987352354242,264.41036488630357,3214.7,Monroe 1 BOCES,True,Suburban,21,True,Deal 1,5.0,1240.0,1640.0,2.0,1.0,True,327.8688524590164,240.0,0.24
2019,NY,946849,3584,1000.0,1841.6563860761125,279.01785714285717,3046.4,Monroe 1 BOCES,True,Suburban,21,True,Deal 2,2.0,2000.0,1820.0,1.0,1.0,True,558.0357142857143,1000.0,1.0
2018,NY,946850,8515,900.0,5529.774114465446,105.69583088667058,7237.75,Southern Westchester BOCES,True,Suburban,21,True,Deal 1,4.0,4000.0,3780.0,1.0,1.0,True,469.75924838520257,3100.0,3.4444444444444446
2018,NY,946857,3911,1000.0,1836.43570162376,255.68908207619535,3911.0,Erie 1 BOCES,True,Rural,41,False,Deal 1,5.0,1240.0,1640.0,2.0,1.0,True,317.0544617744822,240.0,0.24
2018,NY,946860,6088,1150.0,3084.95,188.89618922470433,5174.8,,False,Suburban,21,False,Deal 1,2.0,2250.0,2563.0,2.0,1.0,True,369.5795006570302,1100.0,0.9565217391304348
2018,NY,946862,1508,1000.0,1696.4770569197215,663.1299734748011,1508.0,Broome-Delaware-Tioga BOCES,True,Rural,41,False,Deal 1,5.0,1240.0,1640.0,2.0,1.0,True,822.2811671087533,240.0,0.24
2018,NY,946864,3400,1000.0,1772.8794133267154,294.11764705882354,2890.0,Erie 1 BOCES,True,Suburban,21,False,Deal 2,5.0,1240.0,1640.0,2.0,1.0,True,364.70588235294116,240.0,0.24
2019,NY,946864,3142,1000.0,1587.419777853084,318.26861871419476,2670.7,Erie 1 BOCES,True,Suburban,21,True,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,350.09548058561427,100.0,0.1
2018,NY,946873,1778,1000.0,1571.1410579102646,562.429696287964,1778.0,Erie 1 BOCES,True,Suburban,21,False,Deal 2,4.0,1180.0,1560.0,2.0,1.0,True,663.6670416197975,180.0,0.18
2019,NY,946873,1756,1000.0,1481.84655312222,569.4760820045558,1756.0,Erie 1 BOCES,True,Suburban,21,True,Deal 2,2.0,1100.0,1410.0,2.0,1.0,True,626.4236902050114,100.0,0.1
2018,NY,946878,1431,200.0,2584.7478341515034,139.7624039133473,1431.0,Southern Westchester BOCES,True,Suburban,21,True,Deal 2,2.0,1100.0,2302.0,2.0,1.0,True,768.6932215234102,900.0,4.5
2018,NY,946886,7093,1000.0,1606.8035164606993,140.98406880022557,6029.05,NASSAU COUNTY BOCES,True,Suburban,21,False,Deal 2,1.0,1250.0,1595.0,1.0,1.0,True,176.23008600028197,250.0,0.25
